,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Speedrun,Main+Extras,Completionist,Progress
1037,869,,PC,7h,NR,,544936,Completed,First,,7h,,,,,
1038,869,,PC,7h,NR,,602753,Completed,First,,7h,,,,,
1039,869,,PC,7h,NR,,735955,Completed,First,,7h,,,,,
1040,869,,Mac,7h,NR,,779355,Completed,First,,7h,,,,,
1041,869,,PC,7h,NR,,915167,Completed,First,,7h,,,,,
1042,869,,PC,7h,NR,,936184,Completed,First,,7h,,,15h,,
1043,869,,PC,7h,NR,,1001430,Completed,First,,7h,,,,,
1044,869,,PC,7h,NR,,1076777,Completed,Replay,,7h,,,10h,29h,
1045,869,,PC,7h,NR,,1326172,Completed,First,,7h,,,,,
1046,869,,PC,7h,NR,,1774401,Completed,First,,7h,,,,,
1047,869,,PC,7h,NR,,2094631,Completed,First,,7h,,,,,
1048,869,,PC,7h,NR,,3331519,Completed,First,,7h,,,,,
1049,869,,PC,7h,NR,,5035254,Completed,First,,7h,,,,,
1050,869,,PC,7h,NR,,5622996,Completed,First,,7h,,,,,
1051,869,,PC,7h,NR,,6034472,Completed,First,,7h,,,,,
1052,869,,PC,7h,NR,,8004968,Completed,First,,7h,,,,,
1053,869,,PC,7h,NR,,11776902,Completed,First,,7h,,,,,
1054,869,Private,PC,7h,90%,,11576979,Completed,First,"December 29, 2015",7h,,,,,
1055,869,Alex2life,PC,7h,NR,,2779295,Completed,First,"March 26, 2016",7h,,,,,
1056,869,Alicenko,PC,7h,NR,,5099891,Completed,First,"September 23, 2017",7h,,,,,
1057,869,Armandeg,PC,7h,70%,,8640145,Completed,First,"April 19, 2019",7h,,,,,
1058,869,Arngor,PC,7h,NR,,2592800,Completed,First,"February 17, 2016",7h,,,11h,,
1059,869,BarrelRoll,PC,7h,70%,,860186,Completed,First,"July 15, 2014",7h,,,,,
1060,869,Bizq,PC,7h,NR,,5373628,Completed,First,,7h,,,10h,,
1061,869,Private,PC,7h,NR,,6540434,Completed,First,"May 07, 2015",7h,,,,,
1062,869,Cacuu,PC,7h,NR,,7236254,Completed,First,"October 13, 2018",7h,,,,,
1063,869,Candichris,PC,7h,NR,,4626829,Completed,First,,7h,,,,22h,
1064,869,Private,PC,7h,80%,,4197808,Completed,First,"March 17, 2017",7h,,,,,
1065,869,Chickiboots,PC,7h,90%,,7201452,Completed,First,"February 03, 2013",7h,,,,,
1066,869,ClickRex,PC,7h,NR,,3435500,Completed,First,,7h,,,,,
1067,869,Darandos,PC,7h,NR,,699725,Completed,First,,7h,,,,,
1068,869,Del678,PC,7h,100%,,7000561,Completed,First,,7h,,,,,
1069,869,Dooldeen,PC,7h,100%,,506978,Completed,First,,7h,,,9h,15h,
1070,869,EmperorGandhi,PC,7h,90%,,6624229,Completed,First,,7h,,,,,
1071,869,EspeonKing,PC,7h,NR,,4295879,Completed,First,"December 28, 2015",7h,,,,,
1072,869,FalseWait7,Nintendo Switch,7h,NR,,8883462,Completed,First,"June 02, 2019",7h,,,,,
1073,869,Fistberg,PC,7h,80%,,1240788,Completed,First,,7h,,,,,
1074,869,FrankyMechine,PC,7h,NR,,6779794,Completed,First,"August 06, 2018",7h,,,,,
1075,869,Hansi,Mac,7h,70%,,540063,Completed,First,"December 29, 2013",7h,,,,,
1076,869,Hebrilith,PC,7h,NR,,6161397,Completed,First,"July 07, 2013",7h,,,,,
1077,869,Hiorth,PC,7h,NR,,6102113,Completed,First,,7h,,,,,
1078,869,Private,PC,7h,90%,,400890,Playing Completed,First,,7h,,,9h,,9h /
1079,869,Huhn0rNud3lSupp3,Linux,7h,80%,,4013377,Completed,First,"February 04, 2017",7h,,,,,
1080,869,Idran,PC,7h,NR,,3958555,Completed,First,,7h,,,,,
1081,869,JabrZee,PC,7h,NR,,5717856,Completed,First,"January 23, 2018",7h,,,,,
1082,869,Private,PC,7h,50%,,63386,Completed,First,"December 07, 2011",7h,,,,,
1083,869,JessieRahl,PC,7h,NR,,2847535,Completed,First,"February 19, 2018",7h,,,,,
1084,869,Jonny,PC,7h,70%,,1581675,Completed,First,"July 12, 2013",7h,,,,,
1085,869,KellysRaven,PC,7h,70%,,4883454,Completed,First,"August 09, 2017",7h,,,,,
1086,869,Kennel,PC,7h,90%,,12862,Completed,First,"May 12, 2012",7h,,,,,
1087,869,King_K,Xbox 360,7h,80%,,7263545,Completed,First,"December 03, 2011",7h,,,9h,11h,
1088,869,LewaOhato,Xbox 360,7h,NR,,2979776,Completed,First,"May 16, 2016",7h,,,,,
1089,869,LiddoJunior,PC,7h,90%,Gameplay was very fun and had a enjoyable memorable story.,553599,Completed,First,"July 07, 2013",7h,,,,,
1090,869,LotTC,PC,7h,80%,,234237,Completed,First,"January 21, 2013",7h,,,,,
1091,869,Macstorm,PC,7h,NR,,49907,Completed,First,,7h,,,,,
1092,869,Madsen,PC,7h,NR,,1972197,Completed,First,"October 20, 2015",7h,,,,,
1093,869,MarkItZero,PC,7h,NR,,3966134,Completed,First,"December 26, 2011",7h,,,,,
1094,869,Mechoshira,PC,7h,80%,,916734,Completed,First,"August 29, 2014",7h,,,,,
1095,869,Private,PC,7h,90%,,326529,Completed Retired,First,,7h,,,8h,,
1096,869,Private,PC,7h,100%,,1390464,Completed,First,"June 11, 2015",7h,,,9h,,
1097,869,Mohammadhelal,Mac,7h,100%,,2846446,Completed,First,"April 12, 2014",7h,,,8h,,
1098,869,Private,PC,7h,NR,,121857,Completed,First,"May 27, 2012",7h,,,,,
1099,869,NamfoodleYimble,PC,7h,NR,,1844628,Completed,First,"March 22, 2015",7h,,,,,
1100,869,NightfallUT,PC,7h,90%,I beat the PC version on 11/16/13 after 7 hrs 6 min(Raptr)!,97224,Completed,First,"November 16, 2013",7h,,,,,
1101,869,Noobferlife,PC,7h,80%,,71996,Completed,First,,7h,good music wish there was more of it. story was short and sweet. and idols make this game ALOT harder depending on which and how many.,,,,
1102,869,Private,PC,7h,NR,,1321376,Completed,First,"April 28, 2015",7h,,,8h,,
1103,869,Olian04,PC,7h,NR,,11426419,Completed,First,,7h,,,,,
1104,869,Private,PC,7h,NR,,8564880,Completed,First,,7h,,,,,
1105,869,Porpz,PC,7h,70%,,7579970,Completed,First,,7h,,,,,
1106,869,Private,PC,7h,80%,,383966,Completed,First,"August 21, 2013",7h,,,,,
1107,869,Qrious,PC,7h,70%,,6578864,Completed,First,"November 17, 2017",7h,,,,,
1108,869,Qwancow,PC,7h,NR,,1556861,Completed,First,"July 27, 2015",7h,,,,,
1109,869,RoDJeRme,PC,7h,NR,,1825619,Completed,First,"September 15, 2015",7h,,,16h,22h,
1110,869,Rubricant,PC,7h,NR,,6538277,Completed,First,"July 07, 2018",7h,,,,,
1111,869,RunningMan,PC,7h,NR,,139956,Completed,First,"June 29, 2012",7h,,,,,
1112,869,SabreCat,PC,7h,80%,Bit of NG+,4605312,Completed,First,"July 16, 2012",7h,,,8h 40m,,
1113,869,Private,PC,7h,100%,,360060,Completed,First,,7h,,,,,
1114,869,Private,PC,7h,NR,,3250370,Completed,First,,7h,,,10h,,
1115,869,Shenyan,PC,7h,90%,,11225970,Completed,First,,7h,,,,,
1116,869,SkullKid2611,PC,7h,100%,,772468,Completed,First,,7h,,,8h,12h,
1117,869,Skunkwouk,,7h,NR,,168137,Completed,First,"August 13, 2012",7h,,,,,
1118,869,Skunkwourk,PC,7h,NR,,183978,Completed,First,"August 08, 2012",7h,,,,,
1119,869,Spigtoe,Xbox 360,7h,NR,,5707171,Completed,First,"January 22, 2018",7h,,,,,
1120,869,TehMarv,PC,7h,NR,,576021,Completed,First,,7h,,,,,
1121,869,ThugNasty14,PC,7h,NR,,280100,Completed,First,"June 06, 2013",7h,,,,,
1122,869,Troyo,PC,7h,100%,,5710664,Completed,First,"February 01, 2018",7h,,,12h 40m,21h,
1123,869,Vegito,PC,7h,NR,,222757,Completed,First,,7h,,,,,
1124,869,Voggla,PC,7h,NR,,6071200,Completed,First,,7h,,,,,
1125,869,Wakero,PC,7h,100%,,4241865,Completed,First,,7h,,,18h,,
1126,869,Private,PC,7h,70%,,1830453,Completed,First,,7h,,,,,
1127,869,adamsoutherland,PlayStation Vita,7h,NR,,2418857,Completed,First,"February 21, 2016",7h,,,,,
1128,869,aliwahed,PlayStation 4,7h,NR,,7257030,Completed,First,"October 15, 2018",7h,,,,,
1129,869,amb3rly11,iOS,7h,70%,,2769052,Completed,First,"February 27, 2013",7h,,,,,
1130,869,anarki,PC,7h,NR,,118576,Completed,First,"July 29, 2012",7h,,,,,
1131,869,andrmalm,Nintendo Switch,7h,NR,,10901799,Completed,First,"November 19, 2019",7h,,,,,
1132,869,awiguna,PC,7h,NR,,11081019,Completed,First,"July 06, 2014",7h,,,,,
1133,869,biozazard,PC,7h,NR,,1024131,Completed,First,"November 14, 2014",7h,,,,,
1134,869,bluejv7,PC,7h,80%,,371344,Completed,First,"August 11, 2013",7h,,,,23h,
1135,869,bric71,PC,7h,80%,,550595,Completed,First,"January 02, 2014",7h,,,,,
1136,869,Private,PC,7h,NR,,551273,Completed,First,,7h,,,,,
1137,869,buzzay,,7h,80%,,387949,Completed,First,"July 24, 2013",7h,,,,,
1138,869,caisenhob,PC,7h,NR,,8705956,Completed,First,"May 03, 2019",7h,,,,,
1139,869,cal9099,PC,7h,80%,,1052629,Completed,First,"December 08, 2014",7h,,,,,
1140,869,centinibron1,PC,7h,NR,,2183142,Completed,First,"July 30, 2015",7h,,,,,
1141,869,chusky,PC,7h,NR,,692625,Completed,First,,7h,,,,,
1142,869,ciemnogrodzianin,Linux,7h,70%,,3092796,Completed,First,,7h,,,,,
1143,869,cmdood,PlayStation 4,7h,NR,,4901588,Completed,First,,7h,,,,,
1144,869,contrabassist,PC,7h,NR,,5572118,Completed,First,,7h,,,,,
1145,869,crazy046,PC,7h,90%,,3791013,Completed,First,"December 22, 2016",7h,,,9h 20m,20h 10m,
1146,869,Private,PC,7h,NR,,4082538,Completed,First,"March 28, 2016",7h,,,,,
1147,869,damerdar,PC,7h,NR,,179960,Completed,First,"September 26, 2012",7h,,,,,
1148,869,darksideofthenoob,PC,7h,80%,,434431,Completed,First,"September 27, 2013",7h,,,12h,,
1149,869,davisdane,PC,7h,NR,,3480432,Completed,First,"November 04, 2011",7h,,,,,
1150,869,deek462,PlayStation Vita,7h,90%,,2585481,Completed,First,"February 06, 2016",7h,,,,,
1151,869,denshade,PC,7h,NR,,3188534,Completed,First,"July 07, 2016",7h,,,,,
1152,869,doh60,PC,7h,80%,,5984752,Completed,First,,7h,,,,,
1153,869,domwol2,PC,7h,NR,,5026027,Completed,First,,7h,,,,,
1154,869,doodlittle,PC,7h,60%,,237675,Completed,First,"July 14, 2012",7h,,,,,
1155,869,doxs74,PC,7h,NR,,7243833,Completed,First,"October 13, 2018",7h,,,,,
1156,869,dumdedum,PC,7h,NR,,2084954,Completed,First,"November 13, 2015",7h,,,,,
1157,869,Private,PC,7h,80%,,315030,Custom List Completed,First,"July 07, 2013",7h,,,,,
1158,869,dyegovilela,PC,7h,NR,,3507147,Completed,First,"September 01, 2016",7h,,,,,
1159,869,error,PC,7h,90%,,404664,Replay Completed,First,,7h,,,,,11h /
1160,869,estiflan,PC,7h,90%,,2117269,Completed,First,,7h,,,,,
1161,869,felico,PC,7h,80%,,1049856,Completed,First,"December 23, 2013",7h,,,,,
1162,869,flunderingchipper,PlayStation 4,7h,NR,,2038504,Completed,First,"November 02, 2015",7h,,,,,
1163,869,freebajor,PC,7h,NR,,10333077,Completed,First,,7h,,,,,
1164,869,gdmcgill,PC,7h,NR,,6497078,Completed,First,,7h,,,,,
1165,869,grifhammer,,7h,NR,,404196,Completed,First,"September 14, 2013",7h,,,,,
1166,869,hannibal_f4e,PC,7h,NR,,3002608,Completed,Replay,,7h,,,9h,,
1167,869,iamlost26,iOS,7h,NR,,2818140,Completed,First,"December 28, 2013",7h,,,,,
1168,869,iazza14,Nintendo Switch,7h,NR,,11182218,Completed,Replay,"March 18, 2020",7h,,,,,
1169,869,idoias86,Nintendo Switch,7h,70%,,11530895,Completed,First,"October 22, 2019",7h,,,,,
1170,869,ieatwaffles,PC,7h,NR,,985718,Completed,First,,7h,,,,,
1171,869,ilisan,PC,7h,80%,,8010515,Completed,First,"January 10, 2019",7h,,,,,
1172,869,itsk,PC,7h,NR,,1416028,Completed,First,,7h,,,,,
1173,869,jackswastedtime,PC,7h,90%,,1582934,Completed,First,"August 01, 2015",7h,,,,,
1174,869,jakeakatheone,PlayStation 4,7h,NR,,7495569,Completed,First,"November 20, 2018",7h,,,,,
1175,869,jamesrgray83,PC,7h,NR,,1021433,Completed,First,"April 03, 2013",7h,,,,,
1176,869,jayAEY,PlayStation Vita,7h,NR,,6912089,Completed,First,,7h,,,,,
1177,869,jeffereigh,PC,7h,90%,,1317871,Completed,First,"January 20, 2014",7h,,,10h,,
1178,869,jmmurphy,PC,7h,NR,,63598,Completed,First,"March 14, 2012",7h,,,,,
1179,869,jonsey32,PC,7h,NR,,5916551,Completed,First,"September 25, 2017",7h,,,,,
1180,869,jpsona,PC,7h,70%,,259814,Completed,First,"May 18, 2013",7h,,,,,
1181,869,jstew87,PC,7h,90%,,840484,Completed,First,"May 02, 2013",7h,,,,,
1182,869,k3tchup,PC,7h,NR,,2826112,Completed,First,,7h,,,,,
1183,869,Private,PC,7h,80%,,673883,Completed,First,,7h,,,,,
1184,869,kelph1,PC,7h,100%,,612254,Replay Completed,Replay,"February 03, 2014",7h,"Focus on upgrading the War Machete's damage output and additional throwing swords and the Fang Repeater's ammo cap and reload, also use the Squirt Lure as your skill because they aggro enemies very well.",,,,
1185,869,Private,PC,7h,100%,,632551,Completed,First,"March 01, 2014",7h,,,,,
1186,869,lauren,Mac,7h,NR,,3883252,Completed,First,,7h,,,,,
1187,869,lllQ,PC,7h,90%,,3894552,Completed,First,"June 08, 2012",7h,,,,,
1188,869,lona91,PC,7h,NR,,1819727,Completed,First,,7h,,,,,
1189,869,lucasramosp,PC,7h,NR,,825099,Completed,First,"March 24, 2014",7h,,,,,
1190,869,lufia22,PC,7h,80%,,102853,Completed,First,,7h,,,,,
1191,869,madhat,PC,7h,70%,,8355689,Completed,First,"February 24, 2019",7h,,,,,
1192,869,mandabletoe,PC,7h,NR,,1417490,Completed,First,"June 27, 2015",7h,,,,,
1193,869,master3243,PC,7h,NR,,1048131,Completed,First,"December 03, 2014",7h,,,,,
1194,869,mauhlin12,PlayStation 4,7h,80%,,3374974,Completed,First,"August 29, 2016",7h,,,,,
1195,869,mdigiammerino,PlayStation 4,7h,80%,,1520959,Completed,First,"January 27, 2016",7h,,,,,
1196,869,Private,PC,7h,NR,,11728959,Completed,First,"May 13, 2020",7h,,,9h,,
1197,869,minerusk,PC,7h,NR,,1411146,Completed,First,"June 20, 2015",7h,,,,,
1198,869,mito_cl,Nintendo Switch,7h,70%,,10484809,Completed,First,"January 25, 2020",7h,,,,,
1199,869,Private,PC,7h,80%,,3437896,Completed,First,"September 22, 2016",7h,,,,,
1200,869,muddles17,PC,7h,100%,,265218,Completed,First,,7h,,,,,
1201,869,neko_cam,PC,7h,80%,,788460,Completed,First,,7h,,,,,
1202,869,nimethay,PC,7h,NR,,2084262,Completed,First,"October 29, 2015",7h,,,,,
1203,869,nsarthor,PC,7h,NR,,751170,Completed,First,"May 21, 2014",7h,,,,,
1204,869,ogto,PC,7h,NR,,195327,Completed,First,,7h,,,,,
1205,869,osuadh,PC,7h,NR,,681686,Completed,First,"November 19, 2013",7h,,,,,
1206,869,oxitorenk,PC,7h,NR,,8575683,Completed,First,"April 07, 2019",7h,,,,,
1207,869,pedras47,PC,7h,NR,,3217187,Completed,First,"July 11, 2016",7h,,,,,
1208,869,pedrof95,PC,7h,NR,,454734,Completed,First,"December 14, 2013",7h,,,,,
1209,869,phasola,PC,7h,80%,,266846,Completed,First,"May 11, 2013",7h,,,,,
1210,869,pretttyokaycat,iOS,7h,90%,,6221030,Completed,First,,7h,,,,,
1211,869,raynertanxw,PC,7h,90%,,683149,Completed,First,,7h,,,,,
1212,869,reggiefor3,,7h,NR,,125786,Completed,First,"January 04, 2013",7h,,,,,
1213,869,Private,PlayStation Vita,7h,80%,,2941122,Completed,First,"May 16, 2016",7h,,,,,
1214,869,sammyouccch,PC,7h,NR,,6773230,Completed,First,"August 05, 2018",7h,,,,,
1215,869,sarge007,PlayStation 4,7h,NR,,4371525,Completed,First,"April 30, 2017",7h,,,,,
1216,869,satsukibestgirl,PC,7h,60%,,1360718,Completed,First,"May 16, 2015",7h,,,,,
1217,869,sauloalves,PC,7h,NR,,1873253,Completed,First,,7h,,,,,
1218,869,Private,PC,7h,NR,,1048945,Completed,First,"December 02, 2014",7h,,,,,
1219,869,sephibot,PC,7h,90%,,1356925,Completed,First,,7h,,,,,
1220,869,Private,PC,7h,NR,,11452937,Completed,First,"April 15, 2020",7h,,,,,
1221,869,smileyface,PC,7h,NR,,980912,Completed,First,"October 17, 2014",7h,,,,,
1222,869,tabootay,Xbox 360,7h,80%,,945853,Completed,First,2011,7h,,,,,
1223,869,tamster008,Xbox 360,7h,NR,,3892645,Completed,First,"September 29, 2017",7h,,,,,
1224,869,theend89,iOS,7h,70%,,5148144,Completed,First,"October 09, 2017",7h,,,,,
1225,869,thelizardking333,PlayStation 4,7h,80%,,7306527,Completed,First,"October 20, 2018",7h,,,,,
1226,869,tyhk,PC,7h,100%,,391285,Completed,First,,7h,,,,,
1227,869,tzhu07,PC,7h,NR,,171631,Completed,First,"December 28, 2011",7h,,,,,
1228,869,Private,PC,7h,90%,,464009,Completed,First,,7h,,,,,
1229,869,w4ter3oy,PC,7h,NR,Unlocked the weapons and most of the tomes. Died several times. Didn't play much of the weapon proficiency levels.,821538,Completed,First,"July 19, 2014",7h,,,,,
1230,869,walkmetothelake,PC,7h,70%,story content finished,4306307,Completed,First,"June 24, 2014",7h,,,,,
1231,869,waqeed,PC,7h,NR,,5998295,Completed,First,"February 16, 2013",7h,,,,,
1232,869,xblackdemonx,PC,7h,NR,,2138640,Completed,First,"December 05, 2015",7h,,,,,
1233,869,eximo84,PC,7h 01m,NR,,3383611,Completed,First,"January 03, 2016",7h 01m,,,,,
1234,869,Desertbath,PC,7h 01m,NR,,8931666,Completed,First,,7h 01m 33s,,,,,
1235,869,arj154,PC,7h 03m,NR,,448867,Completed,First,"April 08, 2012",7h 03m,,,,,
1236,869,Private,PC,7h 03m,NR,,11769476,Completed,First,"May 17, 2020",7h 03m,,,,,
1237,869,TacticalMinky,PC,7h 04m,NR,,11028082,Completed,First,,7h 04m,,,,,
1238,869,,,7h 05m,NR,,432871,Completed,First,,7h 05m,,,,,
1239,869,,PC,7h 06m,NR,,294417,Completed,First,,7h 06m,,,,,
1240,869,Private,PC,7h 06m,NR,,3383419,Completed,First,,7h 06m,,,,,
1241,869,cardman001,PC,7h 06m,100%,"Spent a bit of time on the optional stuff to upgrade weapons, but not much. Did not do NG+.",784312,Completed,First,"July 25, 2013",7h 06m,,,,,
1242,869,Private,PC,7h 06m,NR,,319036,Completed,First,"January 11, 2013",7h 06m,,,,,
1243,869,tatoonie,PC,7h 06m,NR,,10584510,Custom List 2 Completed,First,"December 14, 2019",7h 06m 40s,,,,,7h 06m 40s /
1244,869,Farzeer,PC,7h 09m,60%,,470500,Completed,First,"August 24, 2014",7h 09m,,,,,
1245,869,,PC,7h 10m,NR,,1840523,Completed,First,,7h 10m,,,,,
1246,869,Grayt,PC,7h 10m,80%,,336490,Completed,First,"July 15, 2013",7h 10m,,,,,
1247,869,LucasTiridath,PC,7h 10m,NR,,2961180,Completed,First,"May 11, 2016",7h 10m,,,,,
1248,869,Private,PC,7h 10m,100%,,987129,Completed,First,"March 10, 2014",7h 10m,,,,,
1249,869,CLPockets,PC,7h 11m,NR,,10496653,Completed,First,,7h 11m,,,,,
1250,869,Ghost_Ch1ps,PC,7h 12m,NR,,4731518,Completed,First,"April 19, 2015",7h 12m,,,,,
1251,869,Private,PC,7h 12m,NR,"Some of the extras, but mostly ignored waiting for second playthrough",4297128,Completed,First,"April 10, 2017",7h 12m,,,,,
1252,869,Nightclam,PlayStation 4,7h 12m,80%,,1595038,Completed,First,"December 15, 2015",7h 12m,"Great art style, great music. Not quite as amazing as Transistor, but still a must play.",,,,
1253,869,Occopuyo,PC,7h 12m,70%,,407493,Completed,First,"September 12, 2013",7h 12m,,,,,
1254,869,commandersanta,PlayStation 4,7h 12m,NR,,6618979,Completed,First,"January 01, 2020",7h 12m,,,,,
1255,869,mrtomaytohead,PC,7h 12m,NR,,103192,Completed,First,,7h 12m,,,,,
1256,869,bman1171,PC,7h 12m,80%,,568040,Completed,First,"August 13, 2012",7h 12m 38s,,,,,
1257,869,Strandomguy,PC,7h 13m,NR,,1536937,Completed,First,"July 24, 2015",7h 13m,,,,,
1258,869,stevietv,PC,7h 13m,NR,,4746037,Completed,First,"July 13, 2017",7h 13m,,,,,
1259,869,DebatedNothing,PC,7h 14m,100%,"Did a few of the extras here and there, but mostly just main storyline.",767862,Completed,First,"June 22, 2014",7h 14m,"Frickin loved this game, would recommend to anyone.",,,,
1260,869,gobberpooper,PC,7h 14m,90%,,394063,Completed,First,"August 04, 2013",7h 14m 12s,,,,,
1261,869,Jampants,Xbox 360,7h 15m,100%,,359340,Replay Completed,First,"February 20, 2012",7h 15m,,,,16h 15m,
1262,869,Private,PC,7h 15m,NR,,732764,Completed,First,,7h 15m,,,,,
1263,869,SavePoint,PC,7h 15m,80%,,78091,Completed,First,,7h 15m,,,,,
1264,869,TheKnightFly,PC,7h 15m,NR,,3335499,Completed,First,"August 17, 2016",7h 15m,,,8h 45m,,
1265,869,Tumbleweed,PC,7h 15m,80%,,901630,Completed,First,"August 18, 2014",7h 15m,,,,,
1266,869,fonnie,PC,7h 15m,80%,,14686,Completed,First,"August 28, 2012",7h 15m,,,,,
1267,869,Private,PC,7h 15m,90%,,5291701,Replay Completed,First,"September 30, 2013",7h 15m,,,,,10h 15m /
1268,869,ratingus,PC,7h 15m,NR,,1154430,Completed,First,"January 27, 2015",7h 15m,,,,,
1269,869,suppersalmon,Xbox 360,7h 15m,NR,,12963,Completed,First,"May 31, 2012",7h 15m,,,,,
1270,869,Mothpope,PC,7h 15m,100%,,1302146,Completed,First,"February 09, 2013",7h 15m 18s,,,8h 56m 38s,20h 21m 43s,
1271,869,,PC,7h 20m,NR,,791998,Completed,First,,7h 20m,,,,,
1272,869,Friendomorph,PC,7h 20m,90%,,6076389,Completed,First,"February 11, 2018",7h 20m,,,,,
1273,869,MrRibena,PC,7h 20m,NR,,5312802,Completed,First,"September 15, 2016",7h 20m,,,,,
1274,869,Private,PC,7h 20m,80%,,399526,Completed Retired,First,,7h 20m,,,,,
1275,869,TJTeezee,PC,7h 20m,90%,,1566580,Completed,First,,7h 20m,,,,,
1276,869,Threllous,PC,7h 20m,NR,,173603,Completed,First,"June 05, 2012",7h 20m,,,,,
1277,869,Private,Nintendo Switch,7h 20m,60%,,8196827,Completed,First,"February 03, 2019",7h 20m,,,,,
1278,869,thephoenixking43,iOS,7h 20m,100%,,8280589,Completed,First,,7h 20m,,,,,
1279,869,niceTCyou,Xbox One,7h 22m,80%,,6370448,Completed,First,"July 04, 2017",7h 22m,,,,,
1280,869,no_great_name,PC,7h 22m,NR,,3768754,Completed,First,,7h 22m,,,,,
1281,869,Aquarium78,PC,7h 24m,80%,,5227483,Completed,First,"December 31, 2013",7h 24m,,,,,
1282,869,Synecdoche,PC,7h 24m,NR,,799290,Completed,First,"March 31, 2012",7h 24m,,,,,
1283,869,lisko,PC,7h 24m,90%,,3667825,Completed,First,"November 25, 2016",7h 24m,,,,,
1284,869,,PC,7h 30m,NR,,3502800,Completed,First,,7h 30m,,,,,
1285,869,AcademicJawa,PC,7h 30m,NR,,229344,Completed,First,"January 16, 2013",7h 30m,,,,,
1286,869,LucasMonclar,PlayStation 4,7h 30m,80%,,6303886,Completed,First,"July 13, 2017",7h 30m,,,,,
1287,869,Procyon,PC,7h 30m,NR,,857698,Completed,First,"July 27, 2014",7h 30m,,,,,
1288,869,Private,PC,7h 30m,NR,,1026718,Completed,First,"November 16, 2014",7h 30m,,,,,
1289,869,heartlessvi,PC,7h 30m,NR,,4871537,Completed,First,"August 06, 2017",7h 30m,,,,,
1290,869,shiuan,PC,7h 30m,80%,,1365850,Completed,First,"May 30, 2015",7h 30m,,,,,
1291,869,werupenstein,PC,7h 30m,NR,,3970815,Completed,First,,7h 30m,,,,,
1292,869,Gunpower,PC,7h 31m,80%,,191922,Completed,First,"April 28, 2013",7h 31m,,,,,
1293,869,,PC,7h 34m,NR,,390579,Completed,First,,7h 34m,,,9h 39m,19h,
1294,869,MercutioLaughs,PC,7h 34m,NR,,8680347,Completed,First,,7h 34m,,,,,
1295,869,Modo,PC,7h 35m,70%,,11719284,Completed,First,,7h 35m,,,15h 51m,,
1296,869,stratios,PC,7h 36m,90%,,392495,Completed,First,,7h 36m,,,,,
1297,869,zhordyn,PC,7h 36m,NR,,704827,Completed,First,"September 16, 2012",7h 36m,,,,,
1298,869,zoarian,PC,7h 38m,80%,,8264396,Completed,First,"August 18, 2013",7h 38m,,,,,
1299,869,StillGreen_san,PC,7h 40m,NR,,10433373,Completed,First,"May 24, 2014",7h 40m,,,,,
1300,869,JackKnight,PC,7h 42m,NR,,1466761,Completed,First,"July 11, 2015",7h 42m,,,,,
1301,869,Private,PC,7h 43m,100%,,599050,Completed,First,,7h 43m,,,,,
1302,869,Ratfarts,PC,7h 43m,70%,,995235,Completed,First,"October 27, 2014",7h 43m 32s,,,,,
1303,869,PaperLuigi,PlayStation Vita,7h 45m,60%,,4912414,Completed,First,"August 09, 2017",7h 45m,,,,,
1304,869,AnthDouglass,PC,7h 48m,NR,,904165,Completed,First,"May 28, 2014",7h 48m,,,,,
1305,869,alittlecoldoutside,PC,7h 48m,90%,,785612,Completed,First,"July 01, 2014",7h 48m,,,,,
1306,869,Wrathzog,PC,7h 50m,80%,,3811713,Completed,First,"August 24, 2011",7h 50m,,,,,
1307,869,dalisharcher,PC,7h 50m,NR,,977428,Completed,First,"October 13, 2014",7h 50m,,,,16h 50m,
1308,869,mkredfive,PC,7h 50m,NR,,1306791,Completed,First,"April 19, 2015",7h 50m,,,,,
1309,869,Betovsky,PC,7h 57m,90%,,1088791,Completed,First,"January 02, 2015",7h 57m 01s,,,,,
1310,869,,PC,8h,NR,,294409,Completed,First,,8h,,,,,
1311,869,,,8h,NR,,356372,Completed,First,,8h,,,12h,14h,
1312,869,,,8h,NR,,401811,Completed,First,,8h,,,,,
1313,869,,PC,8h,NR,,672632,Completed,First,,8h,,,12h,30h,
