,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Completionist,Speedrun,Progress,Retired Notes
947,38029,FluffyTHK,PlayStation 4,23h 59m,NR,"Hard difficulty, ~40% side quests",11120432,Completed Retired,First,"April 10, 2020",,23h 59m 40s,"Was starting the game from the beginning 6 times, 7 try is the current.",,,,"Fucking fuck, another oneshot threw me ~30 back, 2 endings achieved, that's enough"
948,38029,,PlayStation 4,24h,NR,,5743006,Completed,First,,19h,24h,,30h,,,
949,38029,BPHusker,PlayStation 4,24h,90%,,5615581,Completed,First,"January 22, 2018",,24h,,,,,
950,38029,Daremo,PlayStation 4,24h,90%,,4532172,Completed,First,"June 05, 2017",,24h,Ending: A B C D E,,,,
951,38029,Jefitsu,PC,24h,90%,,11655600,Completed,First,"May 05, 2020",,24h,,,,,
952,38029,LeToothpick,PC,24h,80%,,10257515,Completed,First,"October 16, 2019",,24h,,,,,
953,38029,Rafaelnrn,PlayStation 4,24h,100%,,10227697,Completed,First,"October 09, 2019",16h,24h,,,,,
954,38029,Ruruja,PlayStation 4,24h,NR,,5422769,Completed,First,"December 05, 2017",,24h,,,,,
955,38029,Tarbolin,PC,24h,100%,,11960355,Completed,First,"June 11, 2020",,24h,,,,,
956,38029,Private,PC,24h,NR,,6291366,Completed,First,"May 24, 2018",,24h,,,,,
957,38029,rafapardellas,PlayStation 4,24h,NR,,11747495,Completed,First,"May 15, 2020",,24h,,,,,
958,38029,,PlayStation 4,24h 10m,NR,Endings A-E. Did about 40% of the Sidequests.,4244027,Completed,First,,,24h 10m 32s,,,,,
959,38029,KimeraQ,PlayStation 4,24h 10m,NR,Endings A-E 40% sidequests completed.,4244637,Completed,First,"March 27, 2017",,24h 10m 32s,,,,,
960,38029,Mizuian,PC,24h 25m,100%,"35% side quests completed achieved ending A,B and C",10264392,Completed,First,"October 17, 2019",,24h 25m,,,,,
961,38029,,PlayStation 4,24h 28m,NR,,4690142,Completed,First,,,24h 28m,,,,,
962,38029,Ghuled,PC,24h 30m,NR,,11368550,Completed,First,"January 15, 2020",,24h 30m,,,,,
963,38029,Mangonisium,PC,24h 41m,90%,,5082268,Completed,First,"September 21, 2017",,24h 41m,,,,,
964,38029,Hottston,PlayStation 4,24h 43m,70%,,4204699,Completed,First,"October 17, 2017",,24h 43m,,,,,
965,38029,UltraMuffin,PlayStation 4,24h 56m,70%,,5171851,Completed,First,"October 14, 2017",,24h 56m 34s,,,,,
966,38029,Private,PlayStation 4,24h 58m,90%,,8620563,Completed,First,"April 14, 2019",,24h 58m,Got all the endings and deleted my save at the end when prompted.,,,,
967,38029,,PlayStation 4,25h,NR,,4263399,Completed,First,,,25h,,,,,
968,38029,,PlayStation 4,25h,NR,,5368462,Completed,First,,,25h,,,,,
969,38029,,PlayStation 4,25h,NR,,8481497,Completed,Replay,,10h,25h,,30h 30m,,,
970,38029,,PlayStation 4,25h,NR,,9335428,Completed,First,,20h,25h,,70h,,,
971,38029,Alexsanlo,PlayStation 4,25h,90%,,5317896,Completed,First,"August 06, 2017",,25h,,,,,
972,38029,Private,PlayStation 4,25h,NR,,5557855,Completed,First,"March 09, 2018",,25h,,,,,
973,38029,CyDi,PC,25h,100%,,5012957,Completed,First,"August 26, 2017",,25h,,,,,
974,38029,Kalimba,PC,25h,NR,,11377297,Completed,First,"October 22, 2017",,25h,,,,,
975,38029,NoOtaku,PlayStation 4,25h,100%,,5392513,Completed,First,,,25h,,,,,
976,38029,Typhix,PC,25h,90%,,4277867,Completed,First,"April 01, 2017",,25h,First playthrough with 2B,,,,
977,38029,VitorVex,PlayStation 4,25h,NR,,11204315,Completed,First,"March 20, 2020",,25h,,,,,
978,38029,Wank8734,PlayStation 4,25h,100%,,4151838,Completed,First,"March 27, 2017",,25h,,,,,
979,38029,hycer,PlayStation 4,25h,NR,,4241379,Completed,First,,,25h,,,,,
980,38029,linkinmedo,PlayStation 4,25h,100%,,4438490,Completed,First,"May 07, 2017",15h 30m,25h,,66h 30m,,,
981,38029,Sindiewen,PC,25h 05m,NR,,4343623,Completed,First,"April 18, 2018",,25h 05m 59s,,,,,
982,38029,mrcrimpbiscuit,PlayStation 4,25h 12m,90%,Endings A-E achieved.,4373342,Completed,First,"June 21, 2017",,25h 12m 46s,,,,,
983,38029,,PC,25h 24m,NR,,5931352,Completed,First,,,25h 24m 20s,,,,,
984,38029,Private,PlayStation 4,25h 27m,NR,,8949250,Completed,First,"January 17, 2020",20h,25h 27m 05s,,,,,
985,38029,theBlade,PC,25h 30m,100%,,4394156,Completed,First,"March 28, 2017",,25h 30m,Ending E,,,,
986,38029,,PC,25h 32m,NR,Sadly I left many side-quests. Father Servo alone took almost 2 hours,4449307,Completed,First,,,25h 32m 56s,,,,,
987,38029,ToastyFrog,PC,25h 33m,60%,,5138790,Completed,First,"October 07, 2017",,25h 33m,Easy mode,,,,
988,38029,Private,PC,25h 34m,NR,,5740801,Completed,First,"January 28, 2018",,25h 34m,,,,,
989,38029,soulxstlr,PlayStation 4,25h 37m,90%,,5920150,Completed,First,"March 11, 2018",,25h 37m 23s,,,,,
990,38029,,PC,25h 38m,NR,Endings A - E.,10611130,Completed,First,,,25h 38m,,,,,
991,38029,,PC,25h 40m,NR,,6912286,Completed,First,,,25h 40m,,,,,
992,38029,Private,PlayStation 4,25h 41m,NR,,4920381,Completed,First,"September 02, 2017",,25h 41m 50s,,,,,
993,38029,kiprick,PC,25h 44m,60%,,11139492,Completed,First,"March 12, 2020",,25h 44m,,,,,
994,38029,,PC,25h 46m,NR,,10180317,Completed,First,,20h 39m 54s,25h 46m 26s,,,,,
995,38029,Digniax,PlayStation 4,26h,80%,,5549967,Completed,First,"December 31, 2017",,26h,,,,,
996,38029,JoshJ,PC,26h,NR,,4624861,Completed,First,"July 09, 2017",,26h,,,,,
997,38029,Phio,PlayStation 4,26h,100%,,10506248,Completed,First,"November 29, 2019",,26h,Achieved ending E.,,,,
998,38029,TT1990,PC,26h,NR,,6930034,Completed,First,"March 27, 2018",,26h,,,,,
999,38029,Thyme1152,PlayStation 4,26h,90%,,5050238,Completed,First,"November 25, 2017",,26h,,,,,
1000,38029,Uschluch,PC,26h,NR,,6570168,Completed,First,"October 01, 2017",,26h,,,,,
1001,38029,reddragonx,PlayStation 4,26h,80%,,4970688,Completed,First,"August 26, 2017",,26h,,,,,
1002,38029,Private,PlayStation 4,26h,90%,,11106783,Completed,First,"March 06, 2020",20h,26h,,,,,
1003,38029,MiscellaneousSon,PlayStation 4,26h 03m,NR,,5499893,Completed,First,"December 22, 2017",,26h 03m 44s,,,,,
1004,38029,Jonahtwinkletoes,PC,26h 04m,70%,,9091335,Completed,First,"July 06, 2019",,26h 04m 59s,,,,,
1005,38029,,PlayStation 4,26h 10m,NR,,6190611,Completed,First,,21h 20m,26h 10m,,,,,
1006,38029,Rosur2,PlayStation 4,26h 10m,NR,Platinum time,4164812,Completed,First,"April 02, 2017",12h 40m,26h 10m,,26h 22m,,,
1007,38029,zunoblade,PC,26h 10m,NR,,11275210,Completed,First,"March 28, 2020",,26h 10m,,,,,
1008,38029,LEGOslayer,PlayStation 4,26h 13m,100%,,5023914,Completed,First,"September 08, 2017",,26h 13m 31s,,,,,
1009,38029,ra1n1,PlayStation 4,26h 13m,NR,Endings A to E,4834383,Completed,First,"July 30, 2017",,26h 13m 38s,,,,,
1010,38029,Jacv,PC,26h 15m,90%,,5626975,Completed,First,"January 31, 2018",,26h 15m,,,,,
1011,38029,eefara,PlayStation 4,26h 15m,NR,,4456830,Completed,First,"May 21, 2017",12h 03m,26h 15m,,,,,
1012,38029,ntylerwetrust,PC,26h 25m,100%,,5012571,Completed,First,"January 06, 2018",,26h 25m 17s,,,,,
1013,38029,Politishin,PC,26h 30m,90%,,6862621,Completed,First,"June 18, 2017",,26h 30m,,,,,
1014,38029,Wrathzog,PC,26h 30m,100%,"It was hard for me too but, it'll all work out in the end.",4200079,Completed,First,"March 23, 2017",,26h 30m,,,,,
1015,38029,ericbiancalana,PlayStation 4,26h 30m,60%,,6452088,Completed,First,"July 10, 2019",,26h 30m,,,,,
1016,38029,unnamedbawlji,PlayStation 4,26h 37m,80%,True ending (ending E).,4191025,Completed,First,"March 15, 2017",,26h 37m 09s,,,,,
1017,38029,AhmerJdj,PC,26h 40m,NR,,11686196,Completed,First,"May 09, 2020",,26h 40m,,,,,
1018,38029,Fnord,PC,26h 40m,NR,,4821914,Completed,First,"July 27, 2017",,26h 40m,,,,,
1019,38029,markeddonn,PlayStation 4,26h 40m,80%,,10962453,Completed,First,"February 08, 2020",,26h 40m,Final: A B C D E W,,,,
1020,38029,KyleKlutchinham,PlayStation 4,26h 42m,NR,"Endings: A, B, C, D, E, G, T",4176355,Completed,First,"April 02, 2017",,26h 42m 07s,,,,,
1021,38029,,PC,27h,NR,,4375531,Completed,First,,,27h,,,,,
1022,38029,,PlayStation 4,27h,NR,,6957291,Completed,Replay,,23h 04m,27h,,,,,
1023,38029,,PlayStation 4,27h,NR,Main with a little extras,7198578,Completed,First,,,27h,,,,,
1024,38029,,PlayStation 4,27h,NR,,10439932,Completed,First,,,27h,,,,,
1025,38029,,PlayStation 4,27h,NR,"Main Story, some side quests, platinum after buying most triohies",11044519,Completed,First,,,27h,,,,,
1026,38029,Cokezi,PC,27h,NR,60+% collectables and side quests,6502101,Completed,First,"July 01, 2018",,27h,,,,,
1027,38029,MrH,PC,27h,80%,,5846213,Completed,First,"February 15, 2018",,27h,,,,,
1028,38029,Nikimaster,PC,27h,100%,,9436458,Completed,First,"August 23, 2019",,27h,,,,,
1029,38029,Saldran,PC,27h,70%,,4848099,Completed,First,"July 30, 2017",,27h,,,,,
1030,38029,YoichiKuroma,PlayStation 4,27h,NR,,8645997,Completed,First,"April 15, 2019",,27h,,,,,
1031,38029,dagrum,PC,27h,100%,,8099530,Completed,First,"April 16, 2017",,27h,,,,,
1032,38029,mattacrazy,PlayStation 4,27h,NR,,5444390,Completed,First,"December 09, 2017",,27h,,,,,
1033,38029,maxcspl,PC,27h,NR,,8281673,Completed,First,,,27h,,,,,
1034,38029,gathsu,PC,27h 03m,90%,,8225344,Completed,First,"February 09, 2019",,27h 03m 55s,,,,,
1035,38029,aneishka,PlayStation 4,27h 05m,NR,,5074668,Completed,First,"December 11, 2017",,27h 05m,,,,,
1036,38029,jakej1020,PlayStation 4,27h 10m,NR,,5277199,Completed,First,"November 14, 2017",,27h 10m,,,,,
1037,38029,,PC,27h 13m,NR,,9468680,Completed,First,,,27h 13m,,,,,
1038,38029,JacobMckinley,PlayStation 4,27h 14m,90%,"Ending A,B",4288995,Completed,First,"April 09, 2017",,27h 14m,,,,,
1039,38029,GeoSkate,PlayStation 4,27h 15m,NR,,9286992,Completed,First,"January 24, 2020",,27h 15m,,,,,
1040,38029,Thomakaze,PC,27h 15m,NR,A-E endings,6104268,Completed,First,"April 10, 2018",,27h 15m,,,,,
1041,38029,Macxim,PC,27h 27m,80%,Ending E,11251837,Completed,First,"March 26, 2020",,27h 27m,,,,,
1042,38029,throwmeplsboi,PC,27h 28m,90%,,8489028,Completed,First,"April 02, 2019",20h,27h 28m,,,,,
1043,38029,Papierfranz,PC,27h 30m,90%,60% Achievements,6048974,Completed,First,"March 28, 2018",,27h 30m,,,,,
1044,38029,HecTiicClaw,PlayStation 4,27h 45m,90%,,6280083,Completed,First,"May 22, 2018",,27h 45m 23s,,,,,
1045,38029,Gamefreak4,PlayStation 4,27h 55m,100%,All Endings - 100% Quests - Platinum Trophy,5876856,Completed,First,"August 10, 2018",11h 19m 01s,27h 55m 29s,"Ending A: 11.19.01
Ending B: 19.15.43
Ending C: 27.10.32
Ending D&E: 27.55.29",54h 21m 37s,,,
1046,38029,scace,PC,27h 57m,90%,,5612490,Completed,First,"January 07, 2018",,27h 57m 21s,,,,,
1047,38029,Fanha,Xbox One,27h 58m,90%,1000GS,11657627,Completed,First,"May 05, 2020",,27h 58m,1000 GS,,,,
1048,38029,ClawViper,PC,27h 59m,70%,,6908047,Completed,First,,,27h 59m 40s,,,,,
1049,38029,,PC,28h,NR,,4225792,Completed,First,,,28h,,,,,
1050,38029,,Xbox One,28h,NR,,11520787,Completed,First,,,28h,,,,,
1051,38029,Blackiris,PlayStation 4,28h,NR,"Endings A-E (and 5-6 bad endings), Level 82, 13% sidequests",4289827,Completed,First,"March 31, 2017",,28h,,,,,
1052,38029,Private,PC,28h,80%,,11869966,Completed,First,"December 27, 2019",,28h,,,,,
1053,38029,Ezquerro,PlayStation 4,28h,NR,,6915353,Completed,First,"May 22, 2020",,28h,,,,,
1054,38029,Jozeevis,PC,28h,NR,,9464544,Completed,First,"August 27, 2019",,28h,,,,,
1055,38029,Pikachan,PlayStation 4,28h,70%,,4312941,Completed,First,"April 11, 2017",,28h,,,,,
1056,38029,RedFive99,PC,28h,NR,,5572428,Completed,First,,,28h,,,,,
1057,38029,Subaris,PC,28h,NR,,8467291,Completed,First,"March 15, 2019",,28h,,,,,
1058,38029,T3rm0,PC,28h,NR,,5216344,Completed,First,"March 30, 2017",,28h,,,,,
1059,38029,around,PC,28h,60%,,5739601,Completed,First,,,28h,,,,,
1060,38029,Private,PlayStation 4,28h,NR,,5959448,Completed,First,"July 20, 2018",,28h,,,,,
1061,38029,Private,PC,28h,NR,Route E,10355493,Completed,Replay,"November 03, 2019",,28h,,,,,
1062,38029,valdogg21,PlayStation 4,28h,NR,,5846241,Completed,First,,,28h,,,,,
1063,38029,victorprs,PC,28h,NR,,5413084,Completed,First,"December 03, 2017",,28h,,,,,
1064,38029,chrispy294,PlayStation 4,28h 14m,100%,,5064696,Completed,First,"July 17, 2017",,28h 14m 50s,,,,,
1065,38029,RickyButler,PC,28h 15m,80%,,11645063,Completed,First,"May 04, 2020",,28h 15m,,,,,
1066,38029,,PlayStation 4,28h 17m,NR,,6191662,Completed,First,,27h 34m 08s,28h 17m 59s,,,,,
1067,38029,Alex_117,PlayStation 4,28h 20m,NR,,5675397,Completed,First,"January 16, 2018",,28h 20m,,,,,
1068,38029,Private,PC,28h 20m,NR,Endings ABCDEK,5227719,Completed,First,"October 28, 2017",,28h 20m,,,,,
1069,38029,,PlayStation 4,28h 23m,NR,,8605042,Completed,First,,,28h 23m 29s,,,,,
1070,38029,,PlayStation 4,28h 28m,NR,,5991520,Completed,First,,21h 12m 08s,28h 28m 12s,,,,,
1071,38029,Jjzwak,PlayStation 4,28h 30m,90%,Did main few endings up to G or so few side quests in 2nd and 3rd playthroughs,5535508,Completed,First,"July 17, 2018",,28h 30m,,,,,
1072,38029,siGlle,Xbox One,28h 30m,90%,,11583350,Completed,First,"April 27, 2020",,28h 30m,,,,,
1073,38029,jeal,PlayStation 4,28h 34m,NR,,5201552,Completed,First,"October 21, 2017",,28h 34m 12s,,,,,
1074,38029,kakashinomi,PlayStation 4,28h 42m,100%,,4168603,Completed,First,"September 17, 2017",,28h 42m 39s,,,,,
1075,38029,NotAsBigPharma,PlayStation 4,28h 46m,80%,"Achieved Endings A, B, C, D, E, K, T, and U",9667277,Completed,First,"September 16, 2019",,28h 46m 15s,,,,,
1076,38029,CoolPotato,PlayStation 4,28h 46m,NR,Endings ABW,7609541,Replay Completed,First,"December 04, 2018",16h 28m 14s,28h 46m 34s,,,,28h 46m 34s /,
1077,38029,humblelongton,PlayStation 4,28h 47m,NR,,8430728,Completed,First,"March 08, 2019",,28h 47m 02s,,,,,
1078,38029,Private,PlayStation 4,28h 57m,NR,,4405215,Completed,First,"June 16, 2017",,28h 57m,,,,,
1079,38029,Vynex,PC,28h 57m,100%,,11422213,Completed,First,"April 12, 2020",,28h 57m 38s,,,,,
1080,38029,Ara,PC,29h,NR,,11988827,Completed,First,"June 13, 2020",,29h,,,,,
1081,38029,Burretploof,PC,29h,90%,"Endings A - E, and about 60% of the endings in total",10204070,Completed,First,"September 30, 2019",,29h,,,,,
1082,38029,DMCrimson,PC,29h,70%,,4878840,Completed,First,"August 08, 2017",,29h,,,,,
1083,38029,JustBees,PlayStation 4,29h,90%,,6664867,Completed,First,,,29h,,,,,
1084,38029,OnePeg,PlayStation 4,29h,NR,Main 3 playthroughs and a few sidequests,4645652,Completed,First,"June 25, 2017",11h,29h,,,,,
1085,38029,Rakobra,PC,29h,NR,,11994616,Completed,First,,,29h,,,,,
1086,38029,Stelemems,PC,29h,NR,,7958621,Completed,First,"January 06, 2019",,29h,,,,,
1087,38029,busby_pl,PlayStation 4,29h,NR,,8054921,Completed,First,"March 19, 2019",,29h,,,,,
1088,38029,d2gher,PC,29h,80%,,7507429,Completed,First,"November 22, 2018",,29h,,,,,
1089,38029,d80328,PC,29h,NR,"Endings A thru E. About 20% of sidequests done, lowered difficulty from normal to easy around 15 hours in.",6000377,Completed,First,"April 08, 2018",,29h,,,,,
1090,38029,dtrice,PC,29h,NR,,4697315,Completed,First,"July 04, 2017",,29h,,,,,
1091,38029,flyingkang,Xbox One,29h,NR,,6702737,Completed,First,,,29h,,,,,
1092,38029,jayAEY,PlayStation 4,29h,NR,,6351347,Completed,First,,,29h,,,,,
1093,38029,propergompa,PlayStation 4,29h,80%,,7087110,Completed,First,"October 22, 2018",,29h,"Lost maybe an hours worth of progress to the mackerel... own fault for not saving regularly enough.
Path C, dropped difficulty to easy as it was getting a bit laborious fighting so many enemies.
Ending A - 15 hours (Most of the side quests completed - Normal)
Ending B - 22 hours (Normal)",,,,
1094,38029,reuy,PC,29h,NR,Just did half of the side quests,6486372,Completed,First,"June 27, 2018",,29h,,,,,
1095,38029,tect,PC,29h,NR,,6459585,Completed,First,"June 23, 2018",,29h,,,,,
1096,38029,,PC,29h 11m,NR,,5181350,Completed,First,,,29h 11m 36s,,,,,
1097,38029,,PlayStation 4,29h 12m,NR,Grinded to max and messed around a bit.,6153593,Completed,Replay,,11h 26m 39s,29h 12m 21s,,78h 40m 55s,,,
1098,38029,kedex,PC,29h 14m,NR,,6232583,Completed,First,"August 28, 2018",,29h 14m 06s,,,,,
1099,38029,VazorLaser,PlayStation 4,29h 20m,100%,,4170539,Completed,First,"March 15, 2017",,29h 20m 02s,,,,,
1100,38029,tgt,PlayStation 4,29h 21m,80%,"ABCLPW. Side quests: 28%. Weapons 51%, mostly upgraded. Pod programs 53%. ~50% of other collectibles (archives, etc.)",7147821,Completed,First,"September 29, 2018",,29h 21m 02s,,,,,
1101,38029,mugenbatscha,PlayStation 4,29h 29m,NR,,4425411,Completed,First,"May 13, 2017",,29h 29m 19s,,,,,
1102,38029,,PC,29h 30m,NR,,7006785,Completed,First,,,29h 30m,,,,,
1103,38029,melki,PC,29h 31m,NR,"Endings A B C D E F G M T W. Level 58, 56% weapons, 27% quest. 04 Jul 17",4559358,Completed,First,"June 12, 2017",12h 08m 37s,29h 31m 19s,,,,,
1104,38029,JammyDuel,PC,29h 32m,NR,,8129581,Completed,First,"March 20, 2019",,29h 32m,,,,,
1105,38029,,PC,29h 32m,NR,,6162165,Completed,First,,,29h 32m 12s,,,,,
1106,38029,,PlayStation 4,29h 35m,NR,,4196791,Completed,First,,,29h 35m,,,,,
1107,38029,,PC,29h 35m,NR,"This is for ending A, and about half the side quests.",4216658,Completed,First,,,29h 35m,,,,,
1108,38029,Maguita,PlayStation 4,29h 39m,NR,,4364995,Completed,First,"May 08, 2017",,29h 39m,,,,,
1109,38029,Boxich,PlayStation 4,29h 40m,90%,,4344427,Completed,First,,14h 20m,29h 40m,,,,,
1110,38029,FarCraw,PlayStation 4,29h 40m,NR,,4197791,Completed,First,"March 17, 2017",,29h 40m,,,,,
1111,38029,,PC,29h 41m,NR,,4907553,Completed,First,,12h 53m 42s,29h 41m 33s,,,,,
1112,38029,Thekoolbean,PlayStation 4,29h 42m,100%,,4129408,Completed,First,"March 15, 2017",,29h 42m,,,,,
1113,38029,Jemazz121,PlayStation 4,29h 43m,NR,Ending ABCDEGMT,4720344,Completed,First,"June 19, 2017",,29h 43m 23s,,,,,
1114,38029,stellacprn,PlayStation 4,29h 45m,NR,,11159619,Completed,First,"March 14, 2020",12h 35m,29h 45m,,,,,
1115,38029,Cipollini53,PlayStation 4,29h 46m,NR,,5930682,Completed,First,"December 30, 2017",,29h 46m 54s,,,,,
1116,38029,grondylion,PlayStation 4,29h 48m,NR,,4250276,Completed,First,"March 29, 2017",,29h 48m,,,,,
1117,38029,moonarcana,PlayStation 4,29h 49m,NR,,10736061,Playing Completed,First,"January 06, 2020",,29h 49m 33s,,,,58h 52m 19s /,
1118,38029,Private,PlayStation 4,29h 53m,80%,,8688200,Completed,First,"January 02, 2018",,29h 53m,12/23 - 1/2,,,,
1119,38029,haikupaiku,PC,29h 54m,NR,,6387219,Completed,First,"July 22, 2018",,29h 54m,,,,,
1120,38029,,PlayStation 4,29h 58m,NR,,4255235,Completed,First,,15h,29h 58m,,,,,
1121,38029,Straw,PC,29h 58m,NR,All achievements - All quests - DLC - Normal difficulty,6582722,Completed,First,"July 12, 2018",,29h 58m 07s,,76h 07m 27s,,,
1122,38029,,PC,30h,NR,,4232134,Completed,First,,13h,30h,,,,,
1123,38029,,PC,30h,NR,,4245529,Completed,First,,,30h,,,,,
1124,38029,,PlayStation 4,30h,NR,,4256076,Completed,First,,,30h,,,,,
1125,38029,,PC,30h,NR,,4391588,Completed,First,,,30h,,,,,
1126,38029,,PlayStation 4,30h,NR,,5133513,Completed,First,,,30h,,32h,,,
1127,38029,,PlayStation 4,30h,NR,,5364146,Completed,First,,,30h,,,,,
1128,38029,,PC,30h,NR,,5912214,Completed,First,,,30h,,,,,
1129,38029,,PC,30h,NR,,5945211,Completed,First,,22h,30h,,60h,,,
1130,38029,,PlayStation 4,30h,NR,,6020886,Completed,First,,,30h,,,,,
1131,38029,,PC,30h,NR,Main Story + Whatever Side Quests I ran into,6194245,Completed,First,,,30h,,,,,
1132,38029,Acelo,PlayStation 4,30h,80%,,6034801,Completed,First,,,30h,,,,,
1133,38029,AlduinNuggets,PlayStation 4,30h,NR,,11570748,Completed,First,"April 26, 2020",,30h,,,,,
1134,38029,Angmar,PlayStation 4,30h,80%,,4129173,Completed,First,"May 20, 2017",,30h,,,,,
1135,38029,DilPez19,PlayStation 4,30h,100%,,10185855,Completed,First,2017,,30h,,,,,
1136,38029,Encubed,PlayStation 4,30h,NR,,5537255,Completed,First,"January 08, 2018",,30h,,,,,
1137,38029,Private,PlayStation 4,30h,100%,,10778917,Completed,First,2017,,30h,,,,,
1138,38029,Fadasa,PC,30h,NR,,7506660,Completed,First,"November 22, 2018",,30h,,,,,
1139,38029,I_am_nobody,PlayStation 4,30h,NR,,5579249,Completed,First,"January 03, 2018",,30h,,,,,
1140,38029,Insanitysoul_PC,PlayStation 4,30h,NR,,9276036,Completed,First,"July 31, 2019",,30h,,,,,
1141,38029,Koutetsujo,PlayStation 4,30h,90%,,10254364,Completed,First,"October 16, 2019",,30h,,,,,
1142,38029,Private,PC,30h,NR,,6833599,Completed,First,"August 14, 2018",11h,30h,,100h,,,
1143,38029,Mandulum,PC,30h,90%,,4698062,Completed,First,"June 16, 2017",,30h,,,,,
1144,38029,MissingAlibi,PC,30h,NR,Ending E plus some side quest. Ended at level 55,10861947,Completed,First,"January 31, 2020",,30h,,,,,
1145,38029,MutantSuccubus,PlayStation 4,30h,90%,,10924741,Completed,First,,,30h,,,,,
1146,38029,Myke_,PC,30h,NR,,4974749,Completed,First,,,30h,,,,,
1147,38029,Necoris,PC,30h,NR,,8872828,Completed,First,"May 17, 2019",,30h,,52h,,,
1148,38029,NeoSoper,PC,30h,100%,,4862036,Completed,First,"August 05, 2017",22h,30h,,42h,,,
1149,38029,RCQ,PC,30h,100%,,7474069,Completed,First,"November 18, 2018",,30h,,,,,
1150,38029,Satou,PC,30h,NR,,5119048,Completed,First,"October 01, 2017",,30h,,,,,
1151,38029,SwashBuccaneer,PlayStation 4,30h,NR,,4353058,Completed,First,,20h,30h,,,,,
1152,38029,Tarrmu,PlayStation 4,30h,100%,,9433313,Completed,First,"June 30, 2018",,30h,,,,,
1153,38029,ThatJuanGamer,PC,30h,NR,,6932545,Completed,First,July 2018,,30h,,,,,
1154,38029,ThePlunderer,PlayStation 4,30h,NR,,5528902,Completed,First,"January 22, 2018",,30h,,,,,
