,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,100% Speedrun,Speedrun,Personal Notes,Co-Op,Vs.,Progress
1149,7720,,PlayStation 3,19h,NR,,495890,Completed,First,12h 14m 19s,,19h,21h,,8h,,,,
1150,7720,DiogoCe,PlayStation 2,19h,100%,,11178756,Completed,First,16h,"March 18, 2020",19h,30h,,,,,,
1151,7720,Keiuchiha,PlayStation 2,19h,NR,,227425,Completed,First,,,19h,,,,,,,
1152,7720,Orion_16RUS,PC,19h,90%,,233445,Completed,First,,,19h,,,,,,,
1153,7720,ThatMasterLemon,Nintendo GameCube,19h,100%,,5488623,Completed,First,,"February 07, 2018",19h,,,,,,,
1154,7720,ProjectCerberos,PC,19h 05m,NR,,4907049,Completed,Replay,,"August 13, 2017",19h 05m 12s,,,,,,,
1155,7720,Private,PC,19h 08m,90%,,7064382,Completed,First,,"September 16, 2018",19h 08m,,,,,,,
1156,7720,morayabyss,Wii,19h 08m,80%,,6162125,Completed,Replay,,"July 22, 2016",19h 08m,,,,,,,
1157,7720,DeyvitL,PC,19h 09m,NR,,11804990,Completed,First,,"May 21, 2020",19h 09m 40s,,,,,,,
1158,7720,Desimpelegamers,Nintendo GameCube,19h 11m,90%,,10288610,Backlog Completed,Replay,,"April 07, 2020",19h 11m,,,,,,,
1159,7720,superoney,Nintendo GameCube,19h 11m,NR,80% Hit Ratio. 926 Enemies Killed. 52 Times Killed.,155039,Completed,First,,"December 08, 2012",19h 11m 17s,,,,,,,
1160,7720,MikiIsAway,PC,19h 18m,90%,Leon's + Ada's campaign,6242164,Completed,First,,"May 13, 2018",19h 18m,,,,,,,
1161,7720,roterx2,PC,19h 18m,70%,,5934977,Completed,First,,"June 27, 2018",19h 18m 18s,,,,,,,
1162,7720,DefaultGen,PlayStation 2,19h 25m,100%,,24932,Completed,First,,,19h 25m 19s,,,,Tried to fully explore every area and collect all items. Didn't complete the bonus missions or any PS2 exclusive content.,,,
1163,7720,mendees,Xbox One,19h 28m,NR,,5613547,Completed,First,,"January 07, 2018",19h 28m,,,,,,,
1164,7720,Private,PlayStation 4,19h 30m,100%,,3382381,Completed,First,,"July 29, 2017",19h 30m,,,,,,,
1165,7720,nurz,PC,19h 30m,90%,,25179,Completed,First,,,19h 30m,,,,,,,
1166,7720,cyberfaltas,PlayStation 4,19h 32m,100%,,7373689,Completed,First,,"November 01, 2018",19h 32m,,,,,,,
1167,7720,,Wii,19h 35m,NR,,5387768,Completed,First,,,19h 35m 15s,,,,,,,
1168,7720,CaptainAmerica,Xbox One,19h 35m,90%,"Normal, all items found, all bottle caps collected, every inch of every map explored. 11/12 Achievements earned",6453929,Completed,First,,"June 24, 2018",19h 35m 45s,,,,,,,
1169,7720,wwilliams23,Nintendo GameCube,19h 40m,100%,,2865432,Completed,First,,"January 30, 2006",19h 40m,,,,,,,
1170,7720,infernuseg,PC,19h 42m,80%,,155849,Completed,First,,2007,19h 42m 46s,,,,,,,
1171,7720,Nook,Nintendo GameCube,19h 43m,100%,,214061,Completed,First,,2006,19h 43m 56s,,,,,,,
1172,7720,Wandering_King,Wii,19h 45m,100%,,67136,Completed,First,,,19h 45m,,,,,,,
1173,7720,white_sox,Xbox 360,19h 45m,100%,"Normal difficulty. Main: 14:44, Separate Ways: 4:01, Assignment Ada: 1:00.",867084,Completed,Replay,,"July 30, 2014",19h 45m,,,,,,,
1174,7720,zodiako,PlayStation 3,19h 45m,100%,,1847547,Completed,First,16h 30m,,19h 45m,30h 30m,,,,,,
1175,7720,dggt,PlayStation 2,19h 45m,100%,,10517490,Completed,First,,"December 01, 2019",19h 45m 35s,,,,,,,
1176,7720,kooldude65,PlayStation 4,19h 47m,NR,,11971270,Completed,Replay,,"June 12, 2020",19h 47m 18s,,,,,,,
1177,7720,Petrov,PlayStation 3,19h 48m,NR,,1134632,Completed,First,,"May 07, 2015",19h 48m 25s,,,,,,,
1178,7720,THE_SIZZLE_KING,PlayStation 3,19h 50m,NR,,10773658,Completed,Replay,,"July 15, 2012",19h 50m,,,,,,,
1179,7720,Emerald_Knight3,Nintendo GameCube,19h 50m,80%,,10756128,Completed,First,,"January 05, 2020",19h 50m 20s,,,,,,,
1180,7720,CPSeverence,Xbox 360,19h 53m,NR,,1557255,Completed,Replay,,"September 18, 2014",19h 53m 52s,,,,,,,
1181,7720,Methires,PlayStation 2,19h 56m,80%,,10832419,Completed,First,,"April 19, 2020",19h 56m 06s,,,,,,,
1182,7720,calebtheg33k,Nintendo GameCube,19h 56m,NR,,11780908,Completed,First,,"August 06, 2016",19h 56m 31s,,,,,,,
1183,7720,knalb,PlayStation 2,19h 56m,60%,Easy + separate ways,658863,Completed,First,,"October 14, 2017",19h 56m 36s,,,,,,,
1184,7720,,PlayStation 4,19h 59m,NR,,3240126,Completed,First,,,19h 59m 41s,,,,,,,
1185,7720,Terricule,Wii,19h 59m,100%,+ Seperate Ways 3:41 - Assignment Ada : 47,1077834,Replay Completed,Replay,,"January 01, 2015",19h 59m 44s,24h 28m,,,,,,
1186,7720,,PC,20h,NR,,1133789,Completed,First,,,20h,,,,,,,
1187,7720,,Nintendo Switch,20h,NR,,11701491,Completed,First,,,20h,,,,,,,
1188,7720,Ale1190,Nintendo GameCube,20h,NR,,94164,Completed,First,,,20h,,,,,,,
1189,7720,Bassem,PlayStation 2,20h,100%,,510963,Replay Completed,Replay,12h 30m,"December 08, 2013",20h,25h 30m,,,,,,
1190,7720,Blackprince,PC,20h,NR,,4281223,Completed,First,,,20h,,,,,,,
1191,7720,C_Threep,Wii,20h,90%,,665764,Completed,First,,"August 17, 2013",20h,,,,,,,
1192,7720,Cooperserus,PC,20h,NR,,9457230,Completed,First,,"August 26, 2019",20h,,,,,,,
1193,7720,CreativeGiaton,PlayStation 4,20h,100%,,6134764,Completed,Replay,15h,,20h,,,,,,,
1194,7720,DZero,PlayStation 2,20h,100%,,11640219,Completed,First,,"November 22, 2007",20h,,,,,,,
1195,7720,Private,PC,20h,100%,,11677981,Replay Completed,Replay,16h,"May 09, 2020",20h,40h,,,,,,12h /
1196,7720,DarkForgotten,PlayStation 3,20h,80%,,8447299,Completed,First,,"January 17, 2012",20h,,,,,,,
1197,7720,Private,PC,20h,100%,,8962866,Completed,First,,"June 15, 2019",20h,,,,,,,
1198,7720,Private,PC,20h,90%,,5715830,Completed,First,,"January 23, 2018",20h,,,,,,,
1199,7720,Ka0sph3re,PC,20h,NR,,11877211,Completed,First,,"May 31, 2020",20h,,,,,,,
1200,7720,Private,Xbox 360,20h,NR,,1387334,Completed,First,17h,,20h,,,,,,,
1201,7720,NiceGuyNeon,Nintendo GameCube,20h,100%,,4998998,Completed,First,,,20h,,,,,,,
1202,7720,Nicobade,PC,20h,100%,,4736439,Completed,First,,"July 11, 2017",20h,,,,,,,
1203,7720,NoHypeAllowed,Nintendo GameCube,20h,80%,,4641492,Completed,First,,,20h,,,,,,,
1204,7720,Psychoknight,Nintendo GameCube,20h,NR,,430265,Completed,First,,,20h,,,,,,,
1205,7720,Raftacon,PlayStation 4,20h,90%,,10223277,Completed,Replay,,,20h,,,,,,,
1206,7720,Raposo,Nintendo GameCube,20h,100%,,6891916,Completed,First,,,20h,,,,,,,
1207,7720,SeraphimBey,PC,20h,NR,,6015264,Completed,First,,"March 21, 2018",20h,,,,,,,
1208,7720,Shenyan,PC,20h,100%,,11226039,Completed,First,,,20h,,,,,,,
1209,7720,Shenyan,Wii,20h,100%,,11226042,Completed,Replay,,,20h,,,,,,,
1210,7720,Silvak,PlayStation 2,20h,90%,,547309,Completed,First,,,20h,,,,,,,
1211,7720,SirKristoph,PC,20h,90%,,4110523,Completed,First,,,20h,,,,,,,
1212,7720,SkeletonBill,PlayStation 2,20h,90%,,168439,Completed,First,,"November 13, 2005",20h,,,,,,,
1213,7720,StomakofaguS,Nintendo GameCube,20h,90%,,712636,Completed,Replay,,,20h,,,,,,,
1214,7720,TheTrueGaro,Nintendo GameCube,20h,60%,,3423340,Completed,First,,"July 15, 2015",20h,,,,,,,
1215,7720,Tiorak,PlayStation 2,20h,NR,,8401890,Completed,First,,"March 04, 2019",20h,,,,,,,
1216,7720,Uk0nVasara,PC,20h,80%,,11766000,Completed,First,,"June 09, 2019",20h,,,,,,,
1217,7720,Uncle_Kaz,PC,20h,NR,,6941375,Completed,Replay,8h,"August 29, 2018",20h,54h,,,,,,
1218,7720,Viboras,Nintendo GameCube,20h,100%,,5535535,Custom List Completed,First,16h,2005,20h,27h,,,,,,150h /
1219,7720,Xaliven,PC,20h,NR,,3614193,Completed,First,18h,"May 07, 2011",20h,28h,,,,,,
1220,7720,around,PC,20h,80%,,5739351,Completed,First,,,20h,,,,,,,
1221,7720,dLightman,PC,20h,90%,,8449618,Completed,First,,"June 15, 2007",20h,,,,,,,
1222,7720,died2wice,PlayStation 2,20h,90%,,10257514,Completed,First,18h,"October 15, 2019",20h,,,,,,,
1223,7720,futuretime23,PlayStation 3,20h,NR,,3945573,Completed,First,,,20h,,,,,,,
1224,7720,greisenhand,Wii,20h,NR,,10755054,Completed,Replay,,,20h,,,,,,,
1225,7720,grog,PC,20h,80%,,81622,Completed,First,,"November 25, 2012",20h,,,,,,,
1226,7720,hailadilan,PC,20h,NR,,4433227,Completed,First,,,20h,,,,,,,
1227,7720,hixvolnutt,PlayStation 2,20h,NR,,10337160,Completed,First,,,20h,,,,,,,
1228,7720,Private,PlayStation 2,20h,NR,,6003780,Completed,First,,,20h,,,,,,,
1229,7720,kevon24,PC,20h,80%,,11965075,Completed,First,,"June 11, 2020",20h,,,,,,,
1230,7720,kianweic,PC,20h,NR,,8545637,Completed,First,,,20h,,,,,,,
1231,7720,kubi07,PlayStation 2,20h,100%,,9699643,Completed,First,18h,"January 17, 2018",20h,21h,,,best game on ps2.never ending adventure.,,,
1232,7720,kurosagi7000,PC,20h,NR,,6718651,Completed,Replay,,,20h,,,,,,,
1233,7720,kurosagi7000,PlayStation 2,20h,NR,,6718653,Completed,First,,,20h,,,,,,,
1234,7720,kurosagi7000,Nintendo GameCube,20h,NR,,6718655,Completed,Replay,,,20h,,,,,,,
1235,7720,lob19,PlayStation 2,20h,NR,,7250516,Completed,First,,,20h,,,,,,,
1236,7720,ocha,PlayStation 2,20h,NR,,8841769,Completed,First,,"May 25, 2006",20h,,,,,,,
1237,7720,schiemann,Wii,20h,80%,,10916730,Completed,First,,,20h,,,,,,,
1238,7720,slickochet,Nintendo GameCube,20h,NR,Lots of treasure hunting.,4214461,Completed,Replay,,"April 04, 2005",20h,,,,,,,
1239,7720,slloom,PlayStation 2,20h,NR,,6008646,Replay Completed,Replay,,"January 01, 2009",20h,,,,,,,50h /
1240,7720,supertoast3000,PlayStation 2,20h,NR,,6664692,Completed,First,,,20h,,,,,,,
1241,7720,theowest,Wii,20h,80%,,1624920,Completed,First,,2008,20h,,,,,,,
1242,7720,viper,Wii,20h,100%,,429088,Completed,First,,"September 30, 2013",20h,,,,,,,
1243,7720,whitestranger7,PC,20h,70%,,9264272,Completed,First,,,20h,,,,,,,
1244,7720,winroque,PlayStation 2,20h,NR,,5484331,Completed,First,17h,,20h,30h,,,,,,
1245,7720,yesnocancel,Nintendo Switch,20h,40%,,9003950,Completed,First,,"June 20, 2019",20h,,,,,,,
1246,7720,Ewok68,Xbox One,20h 03m,NR,,3990971,Completed,Replay,,"February 12, 2017",20h 03m 57s,,,,,,,
1247,7720,seznam88,PlayStation 3,20h 04m,100%,"Main game and Separate Ways combined. Don't have the time for Assignment Ada, since it doesn't have a Results screen.",6205284,Completed,First,,"June 02, 2019",20h 04m 25s,,,,"Normal difficulty. Completed the main game, Separate Ways and Assignment Ada. Got times just for the main game and Separate Ways, because I got those times from the Results screen and Assignment Ada doesn't have one. Main game - 15h 48m 04s, Hit ratio: 63%, Enemies killed: 966, Number of times killed: 27. Separate Ways - 4h 16m 21s, Hit ratio: 69%, Enemies killed: 322, Number of times killed: 13. Since the times are taken from the Results screen, they may not be entirely accurate.",,,
1248,7720,kurogachii,PlayStation 2,20h 05m,100%,,11337205,Completed,Replay,,,20h 05m,,,,,,,
1249,7720,Miserix,PC,20h 07m,80%,,9287226,Completed,First,,"August 02, 2019",20h 07m 02s,,,,,,,
1250,7720,janbuchal,PlayStation 4,20h 09m,90%,,9214878,Completed,First,,"September 04, 2016",20h 09m,,,,,,,
1251,7720,vladkinoman,PC,20h 10m,90%,Playthrough on EASY + Separate Ways + Playthrough on Pro.,11026337,Completed,First,16h 22m 20s,"February 20, 2020",20h 10m 12s,32h 42m 27s,,,,,,
1252,7720,,Nintendo GameCube,20h 11m,NR,,11273595,Completed,First,,,20h 11m,,,,,,,
1253,7720,Private,PlayStation 2,20h 11m,100%,,6112529,Completed,First,,,20h 11m,,,,,,,
1254,7720,Alan_Tron,PlayStation 4,20h 11m,80%,"Normal Mode, Bought & Maxed Out Half the Weapons, Got Most of the Treasures",4965482,Custom List Completed,First,,"August 24, 2017",20h 11m 09s,,,,,,,
1255,7720,,Nintendo GameCube,20h 14m,NR,,7759989,Completed,First,9h 11m 53s,,20h 14m,29h,,,,,,
1256,7720,mrcrimpbiscuit,Nintendo GameCube,20h 20m,100%,,504278,Completed,First,15h 32m,,20h 20m,24h 11m,,12h 25m,,,,
1257,7720,JonathanNielson,PlayStation 4,20h 30m,NR,,6095051,Completed,First,,"February 22, 2018",20h 30m,,,,,,,
1258,7720,boiafria,Wii,20h 30m,NR,,6797674,Completed,First,,"August 09, 2018",20h 30m,,,,,,,
1259,7720,giancoppola,Nintendo Switch,20h 30m,NR,,11387722,Completed,First,,"April 09, 2020",20h 30m,,,,,,,
1260,7720,Thexder,PC,20h 34m,90%,Ultimate HD Edition; All Yellow Herbs; Weapons Upgraded to Max; 10/12 Achievs.,6368393,Completed,Replay,,"June 07, 2018",20h 34m 11s,,,,,,,
1261,7720,Bradeck,PC,20h 34m,80%,+Separate Ways,898005,Completed,First,17h 14m 25s,"May 27, 2017",20h 34m 30s,,,,,,,
1262,7720,Playertwo,Wii,20h 35m,80%,Seperate Ways + Assignment: Ada completed + Bonus Features + The Mercenaries,5042276,Completed,First,,,20h 35m,,,,"The Mercenaries:
[Ada Wong]
Enemies killed: 16
Score: 10470
Max kills in a row: 10
Rank: 2 Stars
[Hunk]
Enemies killed: 26
Score: 17580
Max kills in a row: 12
Rank: 2 Stars
[Albert Wesker]
Enemies killed 20
Score: 7900
Max kills in a row: 9
Rank: 1 star
[Leon]
Enemies killed: 25
Score: 27440
Max kills in a row: 15
Rank: 3 stars",,,
1263,7720,Nyerp,PlayStation 4,20h 38m,90%,,3534462,Completed,First,,"October 19, 2016",20h 38m 48s,,,,,,,
1264,7720,Private,Nintendo GameCube,20h 42m,90%,,4305006,Completed,First,17h 28m,,20h 42m,27h 43m,,,,,,
1265,7720,SleepyBrown316,PlayStation 4,20h 47m,100%,,11388757,Completed,First,16h,"January 02, 2017",20h 47m,,,,,,,
1266,7720,jessestell,PlayStation 4,20h 49m,NR,,11624208,Completed,First,,"May 01, 2020",20h 49m 45s,,,,,,,
1267,7720,dsulpy,PC,20h 54m,NR,,6213395,Completed,First,,"September 07, 2015",20h 54m,,,,,,,
1268,7720,tiagotempera,PlayStation 4,20h 59m,90%,,10313234,Completed,First,,"October 27, 2019",20h 59m,,,,,,,
1269,7720,,PC,21h,NR,,6545727,Completed,Replay,15h 18s,,21h,,,,,,,
1270,7720,Private,PlayStation 3,21h,NR,,10572456,Completed,First,,"December 14, 2019",21h,,,,,,,
1271,7720,Jarlisson0,PlayStation 2,21h,100%,,3844915,Completed,First,,,21h,,,,,,,
1272,7720,JonahtheMann,PC,21h,NR,,9549630,Completed,First,19h,,21h,,,,,,,
1273,7720,Marcel2704,Nintendo GameCube,21h,NR,,11118900,Completed,First,,"March 08, 2004",21h,,,,,,,
1274,7720,Marcel2704,Nintendo Switch,21h,NR,,11118905,Completed,Replay,17h,"December 08, 2019",21h,,,,,,,
1275,7720,Optim,PC,21h,90%,,9260776,Completed,First,,,21h,,,,,,,
1276,7720,PsychoFox89,PlayStation 2,21h,NR,,797918,Completed,First,,"January 15, 2007",21h,,,,,,,
1277,7720,RocketScientist,PC,21h,NR,,8784529,Completed Retired,First,,"January 21, 2019",21h,,,,,,,
1278,7720,Rus_Kulyasov,PC,21h,NR,,5834926,Completed,Replay,,,21h,,,,,,,
1279,7720,Sora_O,PC,21h,NR,,5895696,Completed,First,,"June 16, 2009",21h,,,,,,,
1280,7720,Vesemir45,PlayStation 2,21h,NR,Main + Separate Ways and Assignment Ada,10582789,Completed,First,,"December 12, 2019",21h,,,,,,,
1281,7720,Yami,Nintendo GameCube,21h,90%,,38315,Completed,First,,,21h,,,,,,,
1282,7720,Private,Nintendo GameCube,21h,NR,,6021668,Completed,First,,2005,21h,,,,,,,
1283,7720,killero94,Wii,21h,NR,,5610842,Completed,First,,"January 07, 2018",21h,,,,,,,
1284,7720,letsfail1,PC,21h,NR,,6249756,Completed,First,,"May 01, 2018",21h,,,,,,,
1285,7720,lqd5,PC,21h,NR,,656403,Completed,First,,"March 06, 2014",21h,,,,,,,
1286,7720,coldramentpm,Nintendo GameCube,21h 01m,90%,All bottlecaps acquired; Hi-Score 4250 / Hit ratio: 67% / Enemies killed: 865 / Number of times killed: 46,10620958,Completed,First,,"December 19, 2019",21h 01m 32s,,,,,,,
1287,7720,,PlayStation 2,21h 08m,NR,,2478855,Completed,First,,,21h 08m 43s,,,,,,,
1288,7720,JP1620,Nintendo GameCube,21h 15m,100%,,30398,Completed,First,,,21h 15m,,,,,,,
1289,7720,,PlayStation 2,21h 17m,NR,,2753269,Completed,First,17h 30m,,21h 17m,,,,,,,
1290,7720,Singis111,PC,21h 21m,80%,"Explored a lot for items, collectibles and such.",4415151,Completed,First,,"May 09, 2018",21h 21m 40s,,,,,,,
1291,7720,gasgigantor,PlayStation 4,21h 45m,100%,,3593163,Completed,First,,"November 06, 2016",21h 45m,,,,,,,
1292,7720,talklittle,PC,21h 55m,NR,"main story and extra stories, except The Mercenaries",2679385,Completed,First,17h 15m,"March 02, 2016",21h 55m,,,,,,,
1293,7720,Private,PlayStation 2,22h,NR,,8430617,Completed,First,,"March 08, 2019",22h,,,,,,,
1294,7720,BaconTaco,PC,22h,90%,,3187769,Completed,First,16h,"July 09, 2016",22h,,,,,,,
1295,7720,KOICrowz,PlayStation 3,22h,100%,"Includes 3 main playthroughs; at 9, 6, and 3 hours, and a 2 hour Separate Ways playthrough.",66169,Completed,Replay,,"September 09, 2012",22h,,,,,,,
1296,7720,Raiden794,PC,22h,70%,,7676159,Completed,First,,"May 07, 2018",22h,,,,,,,
1297,7720,Razorback,Nintendo GameCube,22h,80%,,528698,Completed,First,,,22h,,,,,,,
1298,7720,Sedifet,Nintendo GameCube,22h,NR,,6545577,Completed,First,,"July 08, 2018",22h,,,,,,,
1299,7720,Swiftwinter,PC,22h,NR,,1031703,Completed,First,,,22h,,,,,,,
1300,7720,TorchbearerFIN,PlayStation 2,22h,NR,,11492301,Completed,First,,"April 19, 2007",22h,,,,,,,
1301,7720,desweet77,PC,22h,NR,,1195032,Completed,First,18h,"May 02, 2015",22h,,,,,,,
1302,7720,fito_x3m,Xbox 360,22h,NR,,8723201,Completed,First,,"May 05, 2019",22h,,,,,,,
1303,7720,micharon,PC,22h,NR,,11228156,Completed,First,,"November 20, 2016",22h,,,,,,,
1304,7720,nikkornukov,PlayStation 4,22h,80%,,4985922,Completed,First,,"July 25, 2016",22h,,,,,,,
1305,7720,phantom813,Nintendo GameCube,22h,100%,,640608,Completed,First,,,22h,,,,,,,
1306,7720,terd9870,Nintendo GameCube,22h 11m,NR,,4208359,Completed,Replay,,"March 19, 2017",22h 11m,,,,,,,
1307,7720,KefkaPants,Nintendo GameCube,22h 14m,NR,,137806,Completed,First,,"June 25, 2012",22h 14m 21s,,,,,,,
1308,7720,Arceusrox,Wii,22h 28m,NR,,5191545,Completed,First,,"July 23, 2019",22h 28m 18s,,,,,,,
1309,7720,filip_312,PlayStation 2,22h 32m,90%,,8505398,Completed,First,,"March 23, 2019",22h 32m,,,,,,,
1310,7720,,Xbox 360,22h 34m,NR,Main story + most items.,3589610,Completed,Replay,,,22h 34m 43s,,,,,,,
1311,7720,mgdJoi,PC,22h 35m,NR,,3913175,Completed,First,,"January 13, 2017",22h 35m 51s,,,,,,,
1312,7720,Propz,PlayStation 4,22h 36m,NR,,5640310,Playing Completed,First,17h 20m 39s,"January 05, 2018",22h 36m 15s,,,,,,,
1313,7720,Otacon,PlayStation 4,22h 37m,90%,,4215744,Completed,First,,"August 28, 2017",22h 37m,28h 06m,,,,,,
1314,7720,boxaz,PlayStation 2,22h 38m,100%,On normal difficulty,10479,Completed,First,,,22h 38m 43s,,,,,,,
1315,7720,jnc826,Xbox One,22h 43m,70%,,8141435,Completed,First,,"October 17, 2018",22h 43m 07s,,,,,,,
1316,7720,spykid098,PC,22h 51m,NR,,10578650,Completed,First,,,22h 51m,,,,,,,
1317,7720,,Xbox 360,22h 58m,NR,,290366,Completed,First,,,22h 58m 37s,,,,,,,
1318,7720,,Wii,23h,NR,,5970836,Completed,First,17h,,23h,,,,,,,
1319,7720,Private,PC,23h,NR,,4355883,Completed,First,,"January 29, 2017",23h,,,,,,,
1320,7720,Colmopi,PC,23h,90%,,6248558,Replay Completed,Replay,,"August 23, 2017",23h,42h,,,,,,
1321,7720,Private,Wii,23h,90%,,7077551,Completed,Replay,,,23h,,,,,,,
1322,7720,Heitorzilla,PlayStation 2,23h,NR,,10816690,Completed,Replay,,"December 11, 2016",23h,,,,,,,
1323,7720,Kardock,PC,23h,80%,,8536630,Completed,First,,"March 28, 2019",23h,,,,,,,
1324,7720,Minstek,PC,23h,90%,,10912022,Completed,First,,"January 30, 2020",23h,,,,,,,
1325,7720,Private,Wii,23h,NR,,4348859,Replay Completed,Replay,,,23h,,,,,,,
1326,7720,Pega,PC,23h,80%,,10759326,Completed,First,,,23h,,,,,,,
1327,7720,RavenGuard,Nintendo GameCube,23h,NR,,3930878,Completed,Replay,,,23h,,,,,,,
1328,7720,SimoneRovo,Wii,23h,100%,,9193214,Replay Completed,Replay,15h,,23h,,,,,,,
1329,7720,caitlinA7X,Xbox 360,23h,NR,,504327,Completed,First,,,23h,,,,,,,
1330,7720,goombalsded,PC,23h,90%,,8954278,Completed,First,,,23h,,,,,,,
1331,7720,mrwarcriminal,PlayStation 3,23h,NR,,310420,Completed,First,19h,"February 03, 2013",23h,25h,,,,,,
1332,7720,toastyimp,PC,23h 02m,NR,,11582724,Completed,First,,"February 10, 2019",23h 02m,,,,,,,
1333,7720,kopsikiller,PlayStation 4,23h 14m,80%,"Normal. Medallions, Shooting range, 103 deaths",8686796,Completed,First,,"April 29, 2019",23h 14m 19s,,,,,,,
1334,7720,KillerASG,PC,23h 16m,NR,,5132361,Completed,First,,"July 30, 2017",23h 16m,,,,,,,
1335,7720,kafaw,Nintendo GameCube,23h 18m,NR,,9005485,Completed,Replay,,"March 18, 2014",23h 18m,,,,,,,
1336,7720,maerynsen,PlayStation 2,23h 24m,NR,,237495,Completed,First,,,23h 24m,,,,,,,
1337,7720,tso184,PC,23h 29m,80%,83% Steam Achievements,2330993,Completed,First,,"January 28, 2020",23h 29m,,,,,,,
1338,7720,kemosabe112,Nintendo Switch,23h 30m,90%,,9193117,Completed,First,,"June 04, 2019",23h 30m,,,,,,,
1339,7720,,Xbox 360,23h 44m,NR,,290372,Completed,First,,,23h 44m,,,,"Played and beat the game on the Cube years ago. Although I am replying the HD version for the XBLA, I never got a chance to play the additional campaign before. Main game and the Separate Ways campaign combined for total time. Normal difficulty.",,,
1340,7720,Toxicesonte,PC,23h 50m,NR,,6556799,Completed,First,,"July 14, 2018",23h 50m,,,,,,,
1341,7720,hassan23,PlayStation 4,23h 56m,90%,,6506597,Completed,First,,"July 01, 2018",23h 56m 40s,,,,,,,
1342,7720,,,24h,NR,,290360,Completed,First,,,24h,,,,,,,
1343,7720,,PlayStation 3,24h,NR,,8735802,Completed,Replay,10h,,24h,,,,,,,
1344,7720,LewaOhato,Xbox 360,24h,NR,,2979812,Completed,First,,,24h,,,,,,,
1345,7720,SgtPepper98,PC,24h,NR,,11491958,Completed,First,20h,"April 19, 2020",24h,,,,,,,
1346,7720,Shadax,PC,24h,80%,,1219105,Completed,First,,"July 10, 2014",24h,,,,,,,
1347,7720,TheSeeker84,PlayStation 4,24h,100%,,5715497,Completed,First,19h,"December 17, 2017",24h,,,,,,,
1348,7720,doh60,PC,24h,100%,,5984833,Completed,First,,,24h,,,,,,,
1349,7720,lelek007,PlayStation 4,24h,80%,,11940644,Custom List 3 Completed,First,,February 2020,24h,,,,,,,25h /
1350,7720,zeky28,PC,24h,80%,,8477291,Completed,Replay,,"March 17, 2019",24h,,,,,,,
1351,7720,theoneandonlyray,PlayStation 2,24h 01m,80%,,11981802,Completed,First,,"June 12, 2020",24h 01m,,,,,,,
1352,7720,Private,PC,24h 06m,90%,,657148,Completed,Replay,,"March 06, 2014",24h 06m,,,,,,,
1353,7720,stinny00,Nintendo GameCube,24h 07m,NR,,561923,Completed,First,,,24h 07m,,,,,,,
1354,7720,Private,PlayStation 2,24h 12m,100%,,11778188,Completed,First,,"May 18, 2018",24h 12m,,,,,,,
1355,7720,jab1990,PlayStation 2,24h 18m,100%,,237794,Completed,First,,"March 27, 2013",24h 18m 07s,,,,"awesome on all accounts as a game, but the shooting gallery gets old and if you get frustrated with new controls you may never get past first five minutes, but well worth the effort",,,
1356,7720,Jaden259,PlayStation 2,24h 23m,80%,,505499,Completed,First,,"December 02, 2012",24h 23m 01s,,,,,,,
1357,7720,napier815,PlayStation 4,24h 30m,NR,,11680378,Completed,First,,"May 08, 2020",24h 30m,,,,,,,
1358,7720,Private,PlayStation 2,24h 46m,80%,,6079596,Completed,First,,"November 07, 2018",24h 46m,,,,,,,
1359,7720,jehuty,Wii,24h 54m,NR,Took my time.,141405,Completed,First,,"August 01, 2012",24h 54m,,,,,,,
1360,7720,Ameriasan,PlayStation 2,24h 56m,80%,,486109,Completed,First,,"November 19, 2013",24h 56m 53s,,,,,,,
1361,7720,,Wii,25h,NR,,1918437,Completed,First,,,25h,,,,,,,
1362,7720,,Xbox 360,25h,NR,,8200673,Completed,Replay,21h 45m,,25h,30h,,,,,,
1363,7720,,Nintendo Switch,25h,NR,,11301963,Completed,First,,,25h,,,,,,,
1364,7720,,PC,25h,NR,,11724995,Completed,First,18h 16m,,25h,,,,,,,
1365,7720,DR_BIG_Tasty59,PlayStation 3,25h,100%,,6053117,Completed,First,,"October 29, 2011",25h,,,,,,,
1366,7720,Jeike,PlayStation 3,25h,100%,,2459998,Completed,Replay,15h,"January 22, 2014",25h,,,,,,,
1367,7720,briansoto101,PC,25h,NR,,8536394,Completed,First,,,25h,,,,,,,
1368,7720,edgybravo,PlayStation 2,25h,80%,,10601862,Completed,First,,"January 11, 2005",25h,,,,,,,
1369,7720,Private,Wii,25h,100%,,2275085,Completed,First,,,25h,,,,,,,
1370,7720,oinkbat,Wii,25h,80%,,6056247,Completed,First,,"August 15, 2007",25h,,,,,,,
1371,7720,otakuPower,PlayStation 2,25h,90%,,2397730,Completed,First,,,25h,,,,,,,
1372,7720,perrodelmal,Wii,25h,90%,,16318,Completed,First,,"June 17, 2012",25h,,,,,,,
1373,7720,peter_pumpkinhead,Nintendo GameCube,25h,NR,,207890,Completed,First,,2005,25h,,,,,,,
1374,7720,humpydoe,PlayStation 4,25h 03m,80%,,5725558,Completed,First,22h 03m 55s,"May 10, 2020",25h 03m 55s,,,,,,,
