,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
773,26729,,PlayStation 4,49h 57m,NR,With dome settlement building and extra minutemen quests for xp,2330981,Completed,First,,,49h 57m 12s,,,,
774,26729,,PlayStation 4,50h,NR,,2095450,Completed,First,20h,,50h,100h,,,
775,26729,,PC,50h,NR,,2173700,Completed,First,,,50h,,,,
776,26729,,PlayStation 4,50h,NR,,2214392,Completed,First,22h,,50h,407h,,,
777,26729,,PlayStation 4,50h,NR,,2223193,Completed,First,,,50h,,,,
778,26729,,Xbox One,50h,NR,,2736464,Completed,First,35h,,50h,,,,
779,26729,,Xbox One,50h,NR,,3395409,Completed,Replay,24h 30m,,50h,,,,
780,26729,,PC,50h,NR,,5013040,Completed,First,,,50h,,,,
781,26729,,PlayStation 4,50h,NR,,6190953,Completed,First,20h,,50h,,,,
782,26729,ArticunoBreeze,Xbox One,50h,60%,,10149465,Completed,First,,,50h,,,,
783,26729,Captrico,PlayStation 4,50h,90%,,6963603,Completed,First,,"June 14, 2019",50h,,,,
784,26729,DreamEaglr,PlayStation 4,50h,NR,,4855137,Completed,First,30h,"December 29, 2015",50h,70h,,,
785,26729,GPU,PC,50h,NR,,4567167,Completed Retired,Replay,25h,"June 14, 2017",50h,,,,
786,26729,JohnPFL2,PC,50h,NR,,2449863,Completed,First,,"January 16, 2016",50h,,,,
787,26729,Kalicolocts,PC,50h,90%,Focused on the Minuteman Questline,2192077,Completed,First,24h,"December 06, 2015",50h,,,,
788,26729,Mithrava,PlayStation 4,50h,60%,,3061053,Completed,First,,March 2017,50h,,,,
789,26729,OlleBolle,PC,50h,70%,,9253059,Completed,Replay,,"July 29, 2017",50h,,,,
790,26729,Private,PC,50h,70%,,11971911,Completed,First,,"April 21, 2016",50h,,,,
791,26729,Sajlenty,PC,50h,NR,,4148178,Completed,First,,,50h,,,,
792,26729,Private,Xbox One,50h,80%,,6418859,Completed,First,,,50h,,,,
793,26729,dragmagpuff,PC,50h,80%,,2218314,Completed,First,,"December 12, 2015",50h,,,,
794,26729,fatkidplaygame,PC,50h,NR,,5111499,Completed,First,,"September 29, 2017",50h,,,,
795,26729,jaimieditchfield5,PC,50h,NR,,10573801,Completed,First,,"December 10, 2019",50h,,,,
796,26729,jrobin1611,PlayStation 4,50h,NR,,3261840,Completed,First,,"July 24, 2016",50h,,,,
797,26729,Private,PlayStation 4,50h,NR,,11135745,Completed,First,30h,"March 11, 2020",50h,,,,
798,26729,muse,PlayStation 4,50h,NR,,5229303,Completed,First,,"December 30, 2015",50h,,,,
799,26729,shol1122,Xbox One,50h,100%,,2111001,Completed,First,30h,"November 19, 2015",50h,,,,
800,26729,sirtetris,PlayStation 4,50h,NR,,2858201,Completed,First,,"April 15, 2016",50h,,,,
801,26729,the_excavator,PlayStation 4,50h,80%,,10318807,Completed,First,35h,"October 29, 2017",50h,,,,
802,26729,louielouielouie,PC,50h 01m,NR,,4654970,Completed,First,,"July 03, 2017",50h 01m 27s,,,,
803,26729,Subaphonic,Xbox One,50h 22m,80%,,2096603,Completed,First,,"December 07, 2015",50h 22m,,,,
804,26729,JamesBombeelu,PC,50h 27m,80%,,3003977,Completed,First,,"September 06, 2016",50h 27m 11s,,,,
805,26729,,PC,50h 30m,NR,Survivalist difficulty,2186401,Completed,First,,,50h 30m,,,,
806,26729,blackop234,PlayStation 4,50h 30m,80%,,2757563,Completed,First,,"March 15, 2016",50h 30m,,,,
807,26729,ThomasE,PlayStation 4,50h 46m,70%,,8917953,Completed,First,,"August 29, 2019",50h 46m,,,,
808,26729,realsolution,PlayStation 4,50h 53m,70%,,3110799,Completed,First,,"June 28, 2016",50h 53m,,,,
809,26729,celynn,PC,51h 03m,NR,,2280414,Completed,First,,"February 03, 2016",51h 03m,,,,
810,26729,,PC,51h 18m,NR,,2326753,Completed,First,,,51h 18m,,,,
811,26729,Private,PC,51h 23m,70%,,6008100,Custom List 2 Completed,First,,"March 19, 2018",51h 23m,,In-Game: 48h15m / Steam: 54h30m / HLTB: 51h23m • Ending: Railroad • Level: 41,,
812,26729,,Xbox One,51h 26m,NR,,11319432,Completed,First,26h 30m 30s,,51h 26m 45s,,,,
813,26729,arwain,PlayStation 4,51h 32m,80%,,2088822,Completed,First,,"February 07, 2016",51h 32m 53s,,,,
814,26729,,PC,52h,NR,,5383548,Completed,First,,,52h,,,,
815,26729,Rhapsos,PC,52h,NR,,5679913,Completed,Replay,,,52h,,,,
816,26729,Valrusia,PC,52h,50%,,2465068,Completed,First,,"January 10, 2016",52h,,,,
817,26729,patrikjohansson,PC,52h,NR,,5585203,Completed,First,,,52h,,,,
818,26729,Private,PC,52h,80%,,2933782,Playing Completed,First,21h,"April 20, 2016",52h,,,52h /,
819,26729,valdogg21,Xbox One,52h,NR,,2283198,Completed,First,,"December 16, 2015",52h,,,,
820,26729,ys45,PC,52h,NR,Main quest + about 20 side quest from factions and other,2126785,Completed,First,,"November 21, 2015",52h,,,,
821,26729,zyrkan,PC,52h 07m,80%,,6365086,Completed,First,,"November 09, 2015",52h 07m,,,,
822,26729,RajonClyde,Xbox One,52h 16m,NR,,4931521,Completed,Replay,,"August 20, 2017",52h 16m 23s,,,,
823,26729,Private,PC,52h 48m,NR,,2072870,Completed,First,,November 2015,52h 48m,,,,
824,26729,,Xbox One,52h 50m,NR,,2414640,Completed,First,,,52h 50m,,,,
825,26729,SPJimmy,PlayStation 4,52h 50m,NR,Didn't finish story but did lots of sidequests and stuff (eventually got bored) (2nd playthrough),5576461,Replay Completed,Replay,,,52h 50m,,,,
826,26729,KohakuZeta,PC,53h,70%,,9055718,Completed,First,,"June 29, 2019",53h,,,,
827,26729,LordDova,PC,53h,NR,,3462246,Completed,First,,"September 27, 2016",53h,,,,
828,26729,MasterIrukaPlays,PC,53h,60%,IGT reads 32 hours.,7579454,Completed,First,,"December 01, 2018",53h,,,,
829,26729,Papa_Spank69,PlayStation 4,53h,NR,,10882529,Completed,First,,"March 25, 2019",53h,,,,
830,26729,geci,PC,53h,90%,,11718160,Completed,First,,"August 15, 2016",53h,,,,
831,26729,sayberblade,PC,53h,NR,,11224487,Completed,First,,,53h,,,,
832,26729,Turtle0,PC,53h 14m,NR,,7364271,Completed,First,,"October 30, 2018",53h 14m,,,,
833,26729,Private,PlayStation 4,53h 29m,NR,,4209526,Custom List Completed,First,,"May 07, 2017",53h 29m,,,,
834,26729,SuperChill_Gaming,PlayStation 4,53h 30m,90%,,6846042,Completed,First,,"August 15, 2018",53h 30m,,,,
835,26729,FatGroot,PlayStation 4,53h 55m,50%,,3791249,Completed Retired,Replay,,"December 22, 2016",53h 55m,,,,
836,26729,,PC,54h,NR,,2108760,Completed,First,,,54h,,,,
837,26729,Batch,PC,54h,NR,,2598721,Completed,First,,"October 05, 2017",54h,,,,
838,26729,Kartelaar,PC,54h,NR,,8119365,Completed,First,,"January 25, 2019",54h,,,,
839,26729,Lyrinx,PC,54h,NR,,2172405,Completed,First,,"November 18, 2015",54h,,,,
840,26729,Private,PlayStation 4,54h,70%,,2400009,Completed,First,,"November 22, 2015",54h,,,,
841,26729,blindly,PC,54h,70%,"Did a ton of side quests, did most of the factions except BoS. Sided with Institute in the end. Looted too much.",3797256,Completed,First,,"May 16, 2017",54h,,,,
842,26729,guachibo,PC,54h,NR,,8463951,Completed,First,,"March 09, 2019",54h,,,,
843,26729,Private,PC,54h,NR,,3713305,Completed,First,,"August 31, 2019",54h,,,,
844,26729,,Xbox One,54h 15m,NR,Played through all main missions again because my save corrupted before i started the final mission,7826206,Completed,First,,,54h 15m,,,,
845,26729,MoT3tRoXX,PlayStation 4,54h 15m,NR,,11322107,Completed,First,,"March 27, 2020",54h 15m,,,,
846,26729,lukebourne2011,PlayStation 4,54h 22m,NR,,2136562,Completed,First,,"January 07, 2016",54h 22m,69h 20m 10s,,,
847,26729,smmac41,PlayStation 4,54h 57m,90%,,2103879,Completed,First,,"November 18, 2015",54h 57m,,,,
848,26729,,PC,55h,NR,,2080919,Completed,First,30h,,55h,105h,,,
849,26729,,PlayStation 4,55h,NR,,2736461,Completed,First,35h,,55h,,,,
850,26729,,PC,55h,NR,,3127120,Completed,First,,,55h,,,,
851,26729,,PC,55h,NR,,3233490,Completed,First,,,55h,,,,
852,26729,,Xbox One,55h,NR,,6708886,Completed,First,13h,,55h,,,,
853,26729,EgoLain,PC,55h,60%,"Did the main quests, the robot DLC, and the Far Harbor DLC along with a slew of side quests.",11768941,Completed,Replay,,"April 23, 2020",55h,,,,
854,26729,Fbell9,PC,55h,NR,,4139694,Completed,First,,"December 13, 2016",55h,,,,
855,26729,Gajaal,PlayStation 4,55h,NR,,10194882,Completed,First,,"October 05, 2019",55h,,,,
856,26729,Jozeevis,PC,55h,NR,,6157449,Completed,First,,,55h,,,,
857,26729,Private,Xbox One,55h,NR,,7166268,Completed,First,,"October 02, 2018",55h,,,,
858,26729,crocodile99,PC,55h,NR,,4084941,Completed,First,,"February 18, 2017",55h,,,,
859,26729,gaynalretentive,PlayStation 4,55h,NR,,6613554,Completed,First,,,55h,105h,,,
860,26729,ilRicFlair,Xbox One,55h,NR,,2163656,Completed,First,,"December 05, 2015",55h,,,,
861,26729,jimshine,PC,55h,NR,,4134310,Completed,First,,"September 22, 2018",55h,,,,
862,26729,sensualettuce,PC,55h,NR,,2192515,Completed,First,,"December 06, 2015",55h,,,,
863,26729,yellowsacred,PC,55h,NR,,3400232,Completed,First,50h,November 2016,55h,,,,
864,26729,ehansen94,PlayStation 4,55h 30m,90%,,2895526,Completed,First,,,55h 30m,,,,
865,26729,Private,PC,55h 35m,NR,,3233879,Completed,First,,"April 28, 2020",55h 35m,,,,
866,26729,Freety,PC,56h,NR,,2863316,Completed,First,,,56h,,,,
867,26729,She_Wolf,PC,56h,70%,,10961883,Completed,First,,"March 07, 2020",56h,,,,
868,26729,Vallaqan,PC,56h,NR,,2703245,Completed,First,,"March 07, 2016",56h,,,,
869,26729,WillSnow,PC,56h,NR,,6542790,Completed,First,,,56h,,,,
870,26729,cfenton,PC,56h,NR,,2240793,Completed,First,,,56h,,,,
871,26729,cmmndr,PC,56h,NR,,9473279,Completed,First,,"August 25, 2016",56h,,,,
872,26729,StefanReinpold,Xbox One,56h 03m,NR,,9013658,Completed,First,,"June 22, 2019",56h 03m,,,,
873,26729,,PlayStation 4,56h 12m,NR,,2487421,Completed,First,34h 26m 14s,,56h 12m 43s,113h 28m 51s,,,
874,26729,Private,Xbox One,56h 44m,70%,DLC but Nuka-World,2154381,Completed,First,,"December 29, 2016",56h 44m,,,,
875,26729,Kauk,PC,57h,80%,,5198559,Completed,First,,"December 28, 2015",57h,,,,
876,26729,Private,PC,57h,80%,,3153491,Playing Completed,First,,"March 15, 2017",57h,,,57h /,
877,26729,Scorpus,PC,57h,80%,,1394730,Completed,First,,"December 01, 2015",57h,,,,
878,26729,Private,PC,57h,NR,,2189921,Completed,First,,"December 02, 2015",57h,,,,
879,26729,acejosh11,PlayStation 4,57h,NR,,2140875,Completed,First,21h,"November 26, 2015",57h,,,,
880,26729,g0tt089,PlayStation 4,57h,NR,,2347774,Completed,First,,"January 04, 2016",57h,,,,
881,26729,Colossus816,Xbox One,57h 09m,NR,Game completed with Nuclear Option for Railroad. Most quest achievements obtained. Level 44. All Bobbleheads.,2841631,Completed,First,,"April 10, 2016",57h 09m,,,,
882,26729,sapphirone,PC,57h 11m,NR,,2107540,Completed,First,,"November 19, 2015",57h 11m,,,,
883,26729,Cezawy,PC,57h 15m,NR,,7476652,Completed,First,,"November 17, 2018",57h 15m,,,,
884,26729,,Xbox One,57h 24m,NR,,2264566,Completed,First,22h 02m,,57h 24m,,,,
885,26729,Jaksu,PC,57h 32m,NR,,2103583,Completed,First,,"November 18, 2015",57h 32m 15s,,,,
886,26729,,PC,58h,NR,,3799985,Completed,First,,,58h,,,,
887,26729,Nanomachines_son,PC,58h,NR,,2831178,Completed,First,,"February 01, 2016",58h,,,,
888,26729,Suicidelbunnyz,PC,58h,80%,Completed with several secondary quests completed too,5535362,Completed,First,,"March 17, 2016",58h,,,,
889,26729,Swiftwinter,PC,58h,NR,,2507645,Completed,First,,,58h,,,,
890,26729,ZomBrefke,PC,58h,NR,,2337267,Completed,First,,"December 06, 2015",58h,,,,
891,26729,d1mitriou,PlayStation 4,58h,80%,,2679725,Completed,First,,"March 01, 2016",58h,,,,
892,26729,warfarian,PC,58h,NR,,3984391,Completed,First,,"January 29, 2017",58h,,,,
893,26729,DarkStar,PlayStation 4,58h 10m,50%,,2334753,Completed,First,,"January 02, 2016",58h 10m,,,,
894,26729,,PlayStation 4,58h 32m,NR,,2530082,Completed,First,,,58h 32m,,,,
895,26729,,PlayStation 4,58h 59m,NR,,2426355,Completed,First,,,58h 59m,,,,
896,26729,Asenita,PC,59h,70%,Main Story + Bunch of secondary missions,9363098,Completed,First,,,59h,,,,
897,26729,Private,PC,59h,20%,,11731783,Completed,First,,,59h,,,,
898,26729,Will1,PC,59h,NR,,9237479,Completed,First,,"July 26, 2017",59h,,,,
899,26729,ander85,PC,59h,80%,,2675508,Completed,First,,"January 24, 2016",59h,,,,
900,26729,Private,PC,59h,NR,,11006578,Completed Retired,First,,,59h,,,,
901,26729,shure,PC,59h,NR,,2076286,Completed,First,,"December 06, 2015",59h,,,,
902,26729,Private,PC,59h 36m,80%,Spent a lot of time exploring and working on settlements (didn't even go to Diamond City until level 20).,1389477,Completed,First,,"December 03, 2015",59h 36m,,,,
903,26729,avid1,PC,59h 40m,90%,Brotherhood ending + Institute ending,11160046,Completed,Replay,,"March 15, 2020",59h 40m,,"58 godzin do zakończenia z bractwem stali.
1:40h dodatkowo do zakończenia instytutu.",,
904,26729,tooTimid,PC,59h 42m,NR,,10899019,Completed,First,,,59h 42m,,,,
905,26729,Ronniekins,PC,59h 45m,50%,,3137162,Completed,First,,"June 26, 2016",59h 45m,,,,
906,26729,DarkStallion,PC,59h 50m,NR,,6165794,Completed,First,,"December 21, 2015",59h 50m,,,,
907,26729,,PC,60h,NR,,2117142,Completed,First,,,60h,,,,
908,26729,,Xbox One,60h,NR,,2243683,Completed,First,15h,,60h,80h,,,
909,26729,,PC,60h,NR,,2777219,Completed,First,,,60h,,,,
910,26729,,PC,60h,NR,,3236713,Completed,First,,,60h,,,,
911,26729,,PlayStation 4,60h,NR,,3269050,Completed,First,22h,,60h,100h,,,
912,26729,,PC,60h,NR,,5172489,Completed,Replay,22h,,60h,130h,,,
913,26729,1whetam1,PC,60h,100%,,4803502,Completed,First,,"July 21, 2017",60h,,,,
914,26729,BeardedColass,PlayStation 4,60h,NR,,3485463,Completed,First,,,60h,,,,
915,26729,Bobbysmile,PC,60h,NR,,2571283,Replay Completed,First,22h 30m,"February 13, 2016",60h,,,,
916,26729,Private,PC,60h,70%,,7790194,Completed,First,,,60h,,,,
917,26729,Crimsonec,PC,60h,80%,,5359348,Completed,First,,,60h,,,,
918,26729,D5120,PlayStation 4,60h,NR,,4985907,Completed,First,,"October 02, 2017",60h,,,,
919,26729,DMCrimson,PC,60h,80%,,2240256,Completed,First,,"January 09, 2016",60h,,,,
920,26729,DenZnk,PC,60h,NR,,2136825,Completed,First,,"November 25, 2015",60h,,,,
921,26729,Dominio,PC,60h,70%,,3930849,Completed,First,,,60h,,,,
922,26729,Erachten,PC,60h,60%,,6757041,Completed,First,,"October 19, 2017",60h,,"The main story line was pretty good, but it's very personal tone felt out of place with the rest of the games ""bigger picture"" focus. It also felt like they could have done a lot more with the settlement system. The quests were mostly generic with boring rewards, and there didn't feel like there was a lot of cool loot to discover. I did like the modding system for equipment though. I also wish your companion was more involved, because they felt like side notes after their main story was done.",,
923,26729,FossilGenera,PC,60h,90%,,2378153,Playing Replay Completed,First,,"November 30, 2015",60h,,,80h /,
924,26729,JohnnyOutrun,PC,60h,40%,,11144503,Completed,First,,,60h,,,,
925,26729,Nihil_Arcanum,PlayStation 4,60h,60%,,4726951,Completed,First,,,60h,,,,
926,26729,Reviews,PlayStation 4,60h,80%,,4962608,Completed,First,,"February 21, 2016",60h,,,,
927,26729,Sarcastrophe603,Xbox One,60h,NR,,2643965,Completed,First,,"July 04, 2016",60h,,,,
928,26729,Titanas,PlayStation 4,60h,90%,,3542334,Completed,First,17h,"October 23, 2016",60h,70h,,,
929,26729,Torneiro85,PC,60h,90%,,3139540,Completed,First,,,60h,,,,
930,26729,Umbrawolf,PC,60h,NR,,11226194,Completed,First,,,60h,,,,
931,26729,Private,PlayStation 4,60h,80%,,5819066,Custom List Completed,First,30h,,60h,100h,,100h /,
932,26729,dOEb,PC,60h,NR,,5386377,Completed,First,,"October 22, 2015",60h,,,,
933,26729,demonofnight,PlayStation 4,60h,NR,,3901832,Completed,First,,,60h,,,,
934,26729,filanke,PC,60h,NR,,7009579,Completed,First,,,60h,,,,
935,26729,iMohaWS,Xbox One,60h,100%,,8327363,Completed,First,,"February 21, 2016",60h,,,,
936,26729,jiayejoe,PC,60h,NR,,2890392,Completed,First,,"March 15, 2016",60h,,,,
937,26729,koika,PC,60h,80%,,5447046,Completed,First,,,60h,,,,
938,26729,leyeti,PlayStation 4,60h,70%,,3237068,Completed,First,,"July 17, 2016",60h,,,,
939,26729,mazzamune,PlayStation 4,60h,NR,,2981065,Completed,First,,,60h,,,,
940,26729,overclicked,Xbox One,60h,70%,,2105829,Completed,First,,"May 12, 2016",60h,,,,
941,26729,reddragonx,PlayStation 4,60h,90%,,2100026,Completed,First,,"November 17, 2015",60h,,,,
942,26729,stefan_shields,PC,60h,80%,,8992625,Completed,First,,,60h,,,,
943,26729,theVADER,Xbox One,60h,80%,,2832933,Completed,First,30h,"December 06, 2015",60h,,,,
944,26729,thephoenixking43,PC,60h,100%,,8281870,Completed,First,,"April 05, 2016",60h,,,,
945,26729,wanhero,PlayStation 4,60h,80%,,4647431,Completed,First,30h,"November 06, 2016",60h,100h,,,
946,26729,vanitasium,PC,60h 16m,90%,,11144423,Completed,First,,,60h 16m,,,,
947,26729,,PlayStation 4,60h 30m,NR,,2595439,Completed,First,20h 30m,,60h 30m,100h 30m,,,
948,26729,,PC,60h 30m,NR,This includes the whole main story and pretty much most of the side missions completed. I also built a lot of settlement,4570865,Completed,First,18h,,60h 30m,,,,
949,26729,abhiav4192,PC,60h 34m,70%,,2992301,Completed,First,,"May 19, 2016",60h 34m 32s,,,,
950,26729,TiagodePAlves,Xbox One,60h 40m,70%,,2887012,Completed,First,,"January 15, 2016",60h 40m,,,,
951,26729,Nicksgreen,PlayStation 4,60h 50m,NR,,2127132,Completed,First,,,60h 50m,,,,
952,26729,,PC,61h,NR,,2134785,Completed,First,,,61h,,,,
953,26729,,PC,61h,NR,,2746268,Completed,First,,,61h,,,,
954,26729,Mir0zz,PC,61h,90%,,6162302,Completed,First,,"April 02, 2018",61h,,,,
955,26729,Zumigon,PC,61h,60%,,10512529,Replay Completed,Replay,,"November 30, 2017",61h,,,120h /,
956,26729,artur102430,PC,61h,NR,,11933429,Completed,Replay,,"April 05, 2020",61h,,,,
957,26729,,Xbox One,61h 30m,NR,,3422764,Completed,First,48h 30m,,61h 30m,250h,,,
958,26729,,PC,62h,NR,,2178135,Completed,First,,,62h,,,,
959,26729,,PC,62h,NR,,2268043,Completed,First,20h,,62h,,,,
960,26729,,PC,62h,NR,,5578455,Completed,First,26h,,62h,101h,,,
961,26729,,PC,62h,NR,,10562582,Completed,First,,,62h,,,,
962,26729,Private,PC,62h,80%,,8953942,Completed,First,,"June 13, 2019",62h,,,,
963,26729,CaptainPatate,PC,62h,NR,,9316278,Completed,First,,"August 06, 2019",62h,,,,
964,26729,I_am_nobody,PC,62h,NR,,5030749,Completed,First,,"November 22, 2015",62h,,,,
965,26729,Jayrrow,PC,62h,80%,,7680615,Completed,First,,"November 29, 2018",62h,,,,
966,26729,JoshJ,PC,62h,NR,,2032473,Completed,First,,"November 27, 2015",62h,,,,
967,26729,espey35,PlayStation 4,62h,80%,Platinum Trophy,2437549,Completed,First,,"February 06, 2016",62h,,,,
968,26729,tugberk31,PlayStation 4,62h,NR,,5733138,Completed,First,,"November 05, 2017",62h,,,,
969,26729,GreenKing,PC,62h 02m,90%,,4386149,Completed,First,,"June 08, 2016",62h 02m,,,,
970,26729,,PC,62h 30m,NR,,2105820,Completed,First,,,62h 30m,,,,
971,26729,Fakse,PC,62h 30m,NR,,6128263,Completed,First,,,62h 30m,,,,
972,26729,Averrant,PC,62h 32m,NR,,5380037,Completed,First,,,62h 32m,,,,
973,26729,GreenKing,PC,62h 53m,90%,,4395722,Completed,First,,"June 08, 2016",62h 53m,,,,
974,26729,,PC,63h,NR,,5546027,Completed,First,,,63h,,,,
975,26729,,PC,63h,NR,,5984403,Completed,First,,,63h,,,,
976,26729,,PC,63h,NR,,9422928,Completed,First,,,63h,,,,
977,26729,LeoKasper,PC,63h,90%,,6637494,Completed,First,,"July 21, 2018",63h,,,,
978,26729,RinaTennoji,PC,63h,NR,,10923770,Completed,First,54h,"February 01, 2020",63h,,,,
979,26729,Private,PC,63h,NR,,5621744,Completed,First,,,63h,,,,
980,26729,Vryolaka,Xbox One,63h,NR,,2361625,Completed,First,,"November 23, 2015",63h,,,,
981,26729,botlite,PC,63h,50%,,2124101,Completed,First,,"January 08, 2017",63h,,,,
982,26729,Private,PC,63h,NR,,4457665,Completed,First,,,63h,,,,
983,26729,cartoberetis,PlayStation 4,63h 07m,NR,,4308761,Completed,Replay,36h 12m 51s,"July 28, 2016",63h 07m 23s,156h 32m 58s,,,
984,26729,zkuggi,Xbox One,63h 18m,70%,,6271604,Completed,First,,"May 20, 2018",63h 18m,,,,
985,26729,WillianPM,Xbox One,63h 26m,NR,,7538194,Completed,First,,"May 07, 2019",63h 26m,,,,
986,26729,Zednek,PlayStation 4,63h 35m,70%,,2060810,Completed,First,,"December 12, 2015",63h 35m 10s,,,,
987,26729,Cori91,PC,63h 40m,70%,,8413167,Completed,First,,June 2017,63h 40m,,,,
988,26729,Puma2265,PC,63h 40m,NR,,11061244,Completed,First,28h,"January 22, 2016",63h 40m,146h,,,
989,26729,The12thDoctor,PlayStation 4,63h 49m,NR,Main story completed (Institute ending) and various other side quests and miscellaneous objectives,3750444,Completed,First,,"December 10, 2016",63h 49m,,,,
990,26729,,PlayStation 4,64h,NR,,2846223,Completed,First,,,64h,,,,
991,26729,,PC,64h,NR,,11717155,Completed,First,,,64h,,,,
992,26729,MechaPutin,PC,64h,NR,,10238481,Completed,First,,"October 13, 2019",64h,,,,
993,26729,Vagknox,PC,64h,90%,,5296938,Completed,First,,"November 10, 2017",64h,,,,
994,26729,flyagin,PC,64h,70%,,11247052,Backlog Completed,First,,2019,64h,,,64h /,
995,26729,jmdoane42,PlayStation 4,64h,90%,,2334801,Completed,First,,"November 03, 2017",64h,,,,
996,26729,lonnied123,PC,64h,NR,,8291877,Completed,First,,"February 17, 2019",64h,,,,
997,26729,skinnyraf,PC,64h 09m,NR,,8137140,Completed,First,,,64h 09m,,,,
998,26729,G4M3failer,Xbox One,64h 11m,80%,Acchievment run for all story acchievments with some side quests,10774074,Completed,First,,"April 30, 2020",64h 11m,,,,
999,26729,,PC,64h 17m,NR,,8645994,Completed,Replay,,,64h 17m,,,,
1000,26729,C1chutki,PC,64h 32m,NR,I reach the 56 lvl :3,2217848,Completed,First,,"December 12, 2015",64h 32m,,Game is awesome ;3,,
1001,26729,Private,PC,64h 40m,NR,,2098846,Completed,First,,"November 17, 2015",64h 40m,,,,
