,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Progress,Speedrun,Completionist
1026,2602,BakaKuma,PC,15h,90%,,521814,Completed,First,,15h,,,,,
1027,2602,Cabbachch,PC,15h,80%,,769182,Completed,First,"June 23, 2014",15h,,,,,
1028,2602,CrazyXacker,PC,15h,NR,,734160,Completed,First,"November 03, 2013",15h,,,,,
1029,2602,DMCrimson,PC,15h,90%,,1105441,Completed,First,,15h,,,,,
1030,2602,Private,PC,15h,100%,,533233,Backlog Completed,First,"March 13, 2014",15h,,,,,
1031,2602,DeathShooter,PC,15h,NR,"Only Main Story--Low Chaos, some kills--may come back to do DLC in future",3485160,Playing Completed,First,"October 24, 2016",15h,,,,,
1032,2602,DionysusDreams,PC,15h,60%,,672182,Completed,First,"March 16, 2014",15h,,,,,
1033,2602,Doritoz,Xbox 360,15h,90%,,1048382,Completed,Replay,"August 29, 2016",15h,,,,,
1034,2602,DreamEaglr,PC,15h,NR,,4855138,Completed,First,"April 04, 2016",15h,,,,,
1035,2602,Dudders,PC,15h,NR,,359816,Replay Completed,First,"August 03, 2013",15h,,,,,
1036,2602,FirstKnightRicky,Xbox 360,15h,100%,,589612,Replay Completed Retired,Replay,,15h,,20h,,,25h
1037,2602,Hampopo,PC,15h,70%,,6206327,Completed,First,,15h,,,,,
1038,2602,Hyrul,PC,15h,70%,,10987464,Completed,First,"October 20, 2012",15h,,,,,
1039,2602,Icarium,PlayStation 3,15h,NR,,10997867,Completed,Replay,"September 08, 2014",15h,,20h,,,40h
1040,2602,Kaelticus,PC,15h,80%,,5120005,Completed,First,,15h,,,,,
1041,2602,Private,PC,15h,70%,,11032458,Completed,First,,15h,,,,,
1042,2602,Kshitij,PC,15h,100%,,11188615,Completed,First,"March 19, 2020",15h,,,,,
1043,2602,Kybakz,PC,15h,NR,,11187766,Completed,First,"April 20, 2017",15h,,,,,
1044,2602,Majingga,PC,15h,NR,,10808197,Completed,First,"September 04, 2016",15h,,,,,
1045,2602,Manolero1,PlayStation 3,15h,80%,,960349,Completed,First,"October 01, 2014",15h,,,,,
1046,2602,Matheusznx,Xbox 360,15h,NR,,8854831,Completed,First,,15h,,20h,,,37h
1047,2602,Meff,PC,15h,NR,,7303377,Completed,First,"October 22, 2018",15h,,,,,
1048,2602,Megu,PC,15h,NR,,7100852,Completed,First,,15h,,,,,
1049,2602,Miserius,,15h,NR,,407301,Completed,First,"September 12, 2013",15h,,,,,
1050,2602,Pa33gypk_mKb1vd1Qj9R,PC,15h,100%,,181712,Completed,First,"March 30, 2013",15h,,,,,
1051,2602,Parzival7x,PC,15h,NR,,11354769,Completed,First,,15h,,,,,
1052,2602,ResonantDrifter,PC,15h,NR,,2790836,Completed,First,"March 14, 2016",15h,My playthrough was done on Hard difficulty and I was aiming (and achieved) Clean Hands/Shadow/Ghost achievements so I had to skip some quests that would have gotten me spotted or forced me to kill. Others required a bit of time (multiple playthroughs) to search the proper way through so as not to be spotted. You can view the entire thing on my YouTube channel http://bit.ly/1SsOtnu,,,,
1053,2602,Scarwiz,PC,15h,NR,,4649278,Completed,Replay,,15h,,25h,,,
1054,2602,Smashdevil,PC,15h,NR,,8357826,Completed,First,,15h,,,,,
1055,2602,Subaris,PC,15h,NR,,8467612,Completed,First,"March 15, 2019",15h,,,,,
1056,2602,SuperShan52689,PC,15h,NR,"Game beaten with the ""High Chaos"" ending attained.",8134576,Completed,First,"February 07, 2019",15h,,,,,
1057,2602,TBlack,PlayStation 3,15h,NR,,885472,Completed,First,"August 09, 2014",15h,,,,,
1058,2602,Private,PC,15h,NR,,529299,Completed,First,,15h,,,,,
1059,2602,TheThursdayMan,PlayStation 3,15h,NR,,2536959,Completed,First,"January 11, 2016",15h,,,,,
1060,2602,The_Leachman,PlayStation 3,15h,NR,,5372062,Completed,First,"November 29, 2012",15h,,,,,
1061,2602,TreeHandThingy,PlayStation 3,15h,70%,,6411366,Completed,First,"June 15, 2017",15h,,,,,
1062,2602,Troas,PC,15h,NR,,704743,Completed,First,,15h,,,,,
1063,2602,XeneX,PC,15h,100%,,6288698,Completed,First,"November 19, 2016",15h,,,,,
1064,2602,Xetesk,PC,15h,NR,,7527311,Completed,First,"November 25, 2018",15h,,,,,
1065,2602,Zaphod0,PC,15h,90%,,538431,Completed,First,"December 30, 2013",15h,,,,,
1066,2602,awesome_hats,PC,15h,90%,,528436,Completed,First,"December 22, 2013",15h,,,,,
1067,2602,badsector,PC,15h,NR,,2958982,Completed,First,"May 11, 2016",15h,,,,,
1068,2602,bnA87,PC,15h,NR,,2013039,Completed,First,"October 28, 2015",15h,,,,,
1069,2602,buttsgalore,PC,15h,100%,,896756,Completed,First,,15h,,20h,,,
1070,2602,bwuh,PC,15h,90%,,7534712,Completed,First,"December 29, 2017",15h,,,,,
1071,2602,cmgarlan,PC,15h,NR,,570143,Completed,First,,15h,,,,,
1072,2602,Private,PC,15h,NR,,5016005,Completed,Replay,,15h,,,,,
1073,2602,deek462,PlayStation 3,15h,80%,,607593,Completed,First,,15h,,,,,
1074,2602,fasmas,PC,15h,NR,,3895417,Completed,First,"July 28, 2016",15h,,,,,
1075,2602,fredthebelgian,PC,15h,90%,,402524,Completed,First,"September 07, 2013",15h,,,,,
1076,2602,gilchrd,PC,15h,NR,,2781348,Completed,First,"March 27, 2016",15h,,,,,
1077,2602,grahams_xwing,PC,15h,NR,,1147788,Completed,First,,15h,,,,,
1078,2602,hayatoBL,PlayStation 3,15h,NR,"Normal Mode, try to stealth as much as possible.",3001189,Completed,First,"May 22, 2016",15h,,,,,
1079,2602,Private,PC,15h,NR,,3504781,Completed,First,"October 12, 2016",15h,,,,,
1080,2602,ivancdk,PC,15h,NR,,762891,Completed,First,,15h,,,,,
1081,2602,jeobat3,PC,15h,NR,,7007462,Completed,First,"January 19, 2015",15h,,,,,
1082,2602,jeremy70583,PC,15h,NR,,3732807,Completed,First,"July 03, 2015",15h,,,,,
1083,2602,ka7al,PC,15h,100%,,5563456,Completed,First,"June 02, 2017",15h,,,,,
1084,2602,kyussman,PC,15h,80%,,505007,Completed,First,,15h,,18h,,,
1085,2602,m00c0w,PC,15h,NR,,707288,Completed,First,"August 27, 2013",15h,,,,,
1086,2602,mikk720h,PC,15h,70%,,1313745,Completed,First,"April 23, 2015",15h,,,,,
1087,2602,milesprower05,PC,15h,NR,,2041512,Completed,First,"October 27, 2015",15h,,,,,
1088,2602,Private,PC,15h,NR,,4600710,Completed,First,,15h,,,,,
1089,2602,n3xax,PC,15h,NR,,9232375,Completed,First,,15h,,20h,,,29h
1090,2602,reggiefor3,PC,15h,NR,,318898,Completed,First,"July 10, 2013",15h,,,,,
1091,2602,tenebrarum,PC,15h,60%,,11004939,Completed,First,"June 01, 2018",15h,,,,,
1092,2602,trexmix,Xbox 360,15h,90%,,953410,Completed,First,"September 26, 2014",15h,,,,,
1093,2602,Private,PC,15h,80%,,521703,Playing Completed,First,,15h,,,16h /,,
1094,2602,xzybit,PC,15h,NR,,4634889,Completed,First,,15h,,,,,
1095,2602,zadoz,PC,15h,80%,,1341290,Completed,First,"May 12, 2015",15h,Bom jogo stealth.,,,,
1096,2602,Caninndar,PC,15h 06m,90%,,1110545,Completed,First,"December 19, 2013",15h 06m,,,,,
1097,2602,Tymkot,Xbox 360,15h 06m,90%,,923134,Completed,First,"September 30, 2014",15h 06m 19s,,,,,
1098,2602,terminal,PlayStation 3,15h 08m,80%,,504763,Backlog Completed,First,"July 28, 2013",15h 08m,,,,,
1099,2602,Private,PC,15h 10m,NR,,1122744,Completed,First,"January 15, 2015",15h 10m,Maravilloso!!!,,,,
1100,2602,,PC,15h 10m,NR,,329978,Completed,First,,15h 10m 18s,,17h 06m 23s,,,
1101,2602,bradgy,PC,15h 13m,90%,,4051098,Completed,First,"February 14, 2013",15h 13m,,,,,
1102,2602,Tponch86,PC,15h 16m,80%,,483596,Completed,First,"October 18, 2013",15h 16m,,,,,
1103,2602,blzmn,PC,15h 19m,NR,,2140859,Completed,First,"December 04, 2016",15h 19m 44s,Steam,,,,
1104,2602,AtomicOrange,PC,15h 20m,NR,,657028,Replay Completed,First,"June 11, 2014",15h 20m,"First Playthrough, still need to play DLC",,,,
1105,2602,TheGamerScot,PC,15h 20m,NR,,9661752,Completed,First,"September 14, 2019",15h 20m,,,,,
1106,2602,Theztret00,PC,15h 22m,NR,,9546701,Completed,First,,15h 22m 34s,,,,,
1107,2602,hoho,PC,15h 24m,NR,,2819453,Completed,First,"June 01, 2015",15h 24m,,,,,
1108,2602,Farlot,PlayStation 3,15h 25m,80%,,391719,Replay Completed,First,"June 26, 2013",15h 25m 32s,,,,,
1109,2602,BlackLouss,PC,15h 30m,NR,,4172967,Completed,First,"October 14, 2016",15h 30m,,,,,
1110,2602,Brooke_000,Xbox 360,15h 30m,100%,,686534,Completed,First,"January 02, 2013",15h 30m,,,,,
1111,2602,Private,PC,15h 30m,NR,,9159678,Completed,First,,15h 30m,,,,,
1112,2602,RAVEN_OF_WAR,PlayStation 3,15h 30m,NR,,6148727,Completed,First,"April 18, 2014",15h 30m,,,,,
1113,2602,chortler,PC,15h 30m,70%,,282902,Completed,First,"June 23, 2013",15h 30m,,,,,
1114,2602,KushMasta,PC,15h 30m,NR,,11576745,Completed,First,"April 27, 2020",15h 30m 30s,,17h 30m 30s,,,22h
1115,2602,Kudzix,PC,15h 32m,100%,,9389864,Replay Completed,Replay,"August 19, 2019",15h 32m,,19h 34m,,,51h 15m
1116,2602,Private,PlayStation 3,15h 34m,80%,,509749,Completed,First,"December 06, 2013",15h 34m,,,,,
1117,2602,KnightNabs,PlayStation 4,15h 36m,NR,,9249610,Completed,First,,15h 36m 12s,,,,,
1118,2602,brillig,Xbox 360,15h 39m,NR,,364661,Completed,First,"November 16, 2013",15h 39m,,,,,
1119,2602,Private,PC,15h 41m,80%,,8995509,Completed,First,,15h 41m,,,,,
1120,2602,MrAske,PC,15h 42m,NR,,1239395,Completed,First,"April 11, 2014",15h 42m,,,,,
1121,2602,Bluewhite,PC,15h 53m,80%,,7812186,Completed,First,"October 09, 2012",15h 53m,,,,,
1122,2602,Private,PC,15h 54m,NR,,2977887,Completed,First,"May 15, 2016",15h 54m,,,,,
1123,2602,McQueen,PC,15h 55m,NR,,6905334,Completed,First,"June 23, 2017",15h 55m,,,,,
1124,2602,XcessiveFarce,PC,15h 55m,90%,,503418,Completed,First,"January 10, 2014",15h 55m,,,,,
1125,2602,Oziwhite,PC,15h 55m,90%,,339578,Playing Completed,First,"July 26, 2013",15h 55m 30s,,,18h 56m 44s /,,
1126,2602,,PC,16h,NR,,541453,Completed,First,,16h,,,,,
1127,2602,,PC,16h,NR,,2153563,Completed,First,,16h,,,,,
1128,2602,,PC,16h,NR,,4962223,Completed,First,,16h,,,,,
1129,2602,,PC,16h,NR,,11695147,Completed,First,,16h,,,,,
1130,2602,Askar,PC,16h,80%,,10794562,Completed,First,"January 07, 2020",16h,,,,,
1131,2602,Private,PC,16h,NR,,661045,Completed,First,"March 10, 2014",16h,,,,,
1132,2602,EDGE1095,PC,16h,80%,,5699557,Completed,First,"July 05, 2017",16h,,,,,
1133,2602,Exterminatus,PC,16h,100%,,955560,Completed,First,"March 15, 2014",16h,,,,,
1134,2602,Fifstar,PC,16h,90%,,1538359,Completed,First,"July 24, 2015",16h,,,,,
1135,2602,Private,PC,16h,90%,"The DLC was great. Also, I went with multiple playthroughs.",6672069,Completed,First,"May 25, 2018",16h,A great stealth game that utilizes its setting to tell a great story with fun gameplay.,37h,,,
1136,2602,Misterygamer,PC,16h,NR,,1024078,Completed,First,,16h,,,,,
1137,2602,Nagravision,PC,16h,60%,,4505624,Completed,First,"February 10, 2017",16h,,,,,
1138,2602,NoLight,PC,16h,NR,,11338739,Completed,First,"April 12, 2020",16h,,,,,
1139,2602,RetroMonda,PC,16h,90%,,1311800,Completed,First,,16h,,,,,
1140,2602,RhinoParty,PC,16h,NR,,3891787,Completed,First,,16h,,,,,
1141,2602,Terentiy,PC,16h,70%,,7000454,Completed,First,"September 07, 2018",16h,,,,,
1142,2602,Wrathzog,PC,16h,90%,,3812890,Completed,First,"December 06, 2012",16h,,,,,
1143,2602,Private,PC,16h,NR,,7060588,Completed,First,"September 16, 2015",16h,,,,,
1144,2602,Private,PC,16h,100%,,659428,Completed,First,,16h,,,,,
1145,2602,caseykenobi,PC,16h,80%,,350361,Completed,First,"July 28, 2013",16h,,,,,
1146,2602,diegomarcov,PC,16h,NR,,1537832,Completed,First,"July 18, 2015",16h,,21h,,,
1147,2602,g3ddylee,PC,16h,90%,,986493,Completed,First,,16h,,,,,
1148,2602,iTrueAzn,PC,16h,NR,,4813001,Completed,First,"July 24, 2017",16h,,,,,
1149,2602,lonesoldier09,PC,16h,NR,,1417813,Completed,First,,16h,,,,,
1150,2602,pietroking,PC,16h,NR,,3345793,Completed,First,"August 21, 2016",16h,,,,,
1151,2602,rusable2,PC,16h,90%,,11365673,Completed,First,"January 18, 2020",16h,,19h,,,
1152,2602,simonfl,PC,16h,80%,,560844,Completed,First,"January 08, 2014",16h,,,,,
1153,2602,Karbos,PC,16h 06m,100%,,11672639,Completed,First,"May 07, 2020",16h 06m,,,,,
1154,2602,RPG_Onion,PC,16h 11m,80%,Most of achievement from base game,7818355,Backlog Replay Completed,Replay,"November 03, 2018",16h 11m,,22h 10m,32h 20m /,,28h
1155,2602,Zerf,PC,16h 11m,NR,,8575964,Completed,First,,16h 11m,,,,,
1156,2602,SilentSheep,PC,16h 15m,NR,,3685718,Completed,First,"November 27, 2016",16h 15m,,,,,
1157,2602,Monukai,PC,16h 18m,NR,Ghost + Shadow playthrough on Hard,905679,Completed,First,"August 08, 2014",16h 18m,,,,,
1158,2602,botka5,PC,16h 25m,NR,,6057070,Completed,First,"October 20, 2017",16h 25m,,,,,
1159,2602,dustdingo,PlayStation 3,16h 29m,90%,,194879,Completed,First,"December 02, 2012",16h 29m,,,,,
1160,2602,,PC,16h 30m,NR,,9242829,Completed,First,,16h 30m,,,,,
1161,2602,BakuGako,PlayStation 3,16h 30m,NR,,9573661,Completed,First,,16h 30m,,,,,
1162,2602,kdori19,PC,16h 34m,NR,,6872337,Completed,First,,16h 34m,,,,,
1163,2602,Musik117,PC,16h 40m,NR,,3190601,Completed,First,,16h 40m,,,,,
1164,2602,Half_a_cup,PlayStation 3,16h 43m,NR,,1391633,Completed,First,"June 03, 2015",16h 43m 29s,,,,,
1165,2602,Esteifer,PC,16h 45m,80%,,4050518,Completed,First,"February 27, 2016",16h 45m,,,,,
1166,2602,,PC,16h 54m,NR,,2477517,Completed,First,,16h 54m,,,,,
1167,2602,Private,PlayStation 3,16h 59m,NR,,346299,Completed,First,"August 16, 2013",16h 59m 31s,,,,,
1168,2602,,PC,17h,NR,,523988,Completed,First,,17h,,,,,
1169,2602,,PC,17h,NR,,663815,Completed,First,,17h,,,,,
1170,2602,,PC,17h,NR,,805340,Completed,First,,17h,,,,,
1171,2602,,PC,17h,NR,,5465819,Completed,First,,17h,,,,,
1172,2602,Auct,PC,17h,80%,Story + All Main Story achievements.,6214721,Playing Completed,First,,17h,,25h,69h 56m /,,
1173,2602,CCTzer,PC,17h,80%,"A lot of powers to use, definitely requires another play through if not more.",521418,Completed,First,"December 09, 2013",17h,,,,,
1174,2602,Hatred,PC,17h,100%,"Ghost, Clean Hands Playthrough",8465605,Completed,First,"March 28, 2019",17h,,,,,
1175,2602,Hybrid_SyntaX,PC,17h,100%,,362988,Completed,First,"May 17, 2013",17h,,,,,
1176,2602,LGSS1989,PC,17h,100%,"Tempo Steam, Dificuldade: Normal. (Tempo Steam: 32:00:00 com 48 de 50 Achievements).",6416932,Completed,First,"January 25, 2018",17h,,,,,
1177,2602,Private,PC,17h,NR,,787674,Completed,First,"July 02, 2014",17h,,,,,
1178,2602,Private,PC,17h,NR,,1126078,Completed,First,"January 17, 2015",17h,,,,,
1179,2602,Rixerod,PC,17h,NR,,11628345,Completed,First,April 2020,17h,,18h,,,
1180,2602,RoyalFern,PC,17h,NR,,4063808,Completed,First,"February 13, 2017",17h,,,,,
1181,2602,Stevenhay_lsp,PC,17h,NR,,1415642,Completed,First,"June 26, 2015",17h,,,,,
1182,2602,TheMattBelknap,Xbox 360,17h,NR,,922871,Completed,First,"December 03, 2012",17h,,,,,
1183,2602,TychoCelchuuu,PC,17h,100%,,518883,Completed,First,,17h,,,,,
1184,2602,TymerWolf,PC,17h,NR,,326444,Completed,First,"December 23, 2013",17h,,,,,
1185,2602,dabimp,PC,17h,80%,,3767924,Completed,First,"December 15, 2016",17h,,,,,
1186,2602,pasports31,PC,17h,NR,,613143,Completed,First,"September 28, 2014",17h,,,,,
1187,2602,thesn00ze,PC,17h,80%,,616674,Completed,First,"January 01, 2013",17h,,,,,
1188,2602,Private,PC,17h,NR,,2345433,Completed,First,"June 19, 2017",17h,,,,,
1189,2602,voctir,PC,17h 06m,80%,,4786022,Completed,First,,17h 06m 37s,,,,,
1190,2602,Private,PC,17h 12m,NR,,569038,Completed,First,"June 14, 2013",17h 12m,,,,,
1191,2602,,PC,17h 15m,NR,,1373967,Completed,First,,17h 15m,,,,,
1192,2602,lilskim,PC,17h 20m,70%,,6679534,Completed,First,"July 26, 2018",17h 20m,,,,,
1193,2602,SexyDaddyJesus,PC,17h 22m,80%,,11084319,Completed,First,"April 07, 2016",17h 22m,,27h 35m,,,33h 48m
1194,2602,Laziness,PC,17h 24m,70%,"Ganado, me salté varias runas pero me pasé el tiempo explorando y recolectando cosas, aprendiendo sobre el mundo de Dis.",3963776,Completed,First,"May 24, 2017",17h 24m,Logros: 21/80,,,,
1195,2602,Private,PC,17h 29m,90%,,4676431,Completed,First,,17h 29m,,,,,
1196,2602,,PC,17h 30m,NR,,626082,Completed,First,,17h 30m,,,,,
1197,2602,ProfDali,PC,17h 30m,NR,,8557921,Completed,First,"July 11, 2019",17h 30m,,,,,
1198,2602,,PC,17h 35m,NR,,768521,Completed,First,,17h 35m,,,,,
1199,2602,gabrielmop,PC,17h 48m,100%,,1767054,Completed,First,"July 11, 2015",17h 48m,,,,,
1200,2602,,PC,17h 50m,NR,,323373,Completed,First,,17h 50m,,,,,
1201,2602,blutank24,PC,17h 53m,NR,,2393831,Completed,First,,17h 53m,,,,,
1202,2602,,PC,17h 58m,NR,,1089967,Completed,First,,17h 58m,,,,,
1203,2602,,PC,18h,NR,,525810,Completed,First,,18h,,,,,
1204,2602,,PC,18h,NR,,922313,Completed,First,,18h,,,,,
1205,2602,,PC,18h,NR,,1244362,Completed,First,,18h,,,,,
1206,2602,,PC,18h,NR,,1320760,Completed,First,,18h,,,,,
1207,2602,4gateftw,PC,18h,NR,,4622650,Completed,First,"June 24, 2017",18h,,,,,
1208,2602,Moepmup,PC,18h,NR,,799781,Backlog Completed Retired,First,"July 09, 2014",18h,,,18h /,,
1209,2602,Spaaace,PC,18h,NR,,738341,Completed,First,"May 25, 2014",18h,,27h,,,
1210,2602,Stuggernaut,PC,18h,NR,,733945,Completed,First,"May 19, 2014",18h,,,,,
1211,2602,bilu,PC,18h,90%,,1000809,Completed,First,"September 01, 2014",18h,,,,,
1212,2602,dozensnake,PC,18h,NR,,10817466,Completed,First,"October 12, 2012",18h,,,,,
1213,2602,edxxd,PC,18h,NR,,6955482,Completed,First,"September 01, 2018",18h,,,,,
1214,2602,james25182,PC,18h,NR,,438037,Completed,First,"October 07, 2013",18h,,,,,
1215,2602,jmdajm7,PC,18h,90%,,937220,Completed,First,"September 14, 2014",18h,,,,,
1216,2602,stheno,PC,18h,100%,,400419,Completed,First,"February 27, 2013",18h,,,,,
1217,2602,varex,PC,18h,90%,People aren't playing this right if it only took ~10 hours! Fun game,159784,Completed,First,"November 05, 2012",18h,,,,,
1218,2602,,PC,18h 10m,NR,,796761,Completed,First,,18h 10m,,,,,
1219,2602,lexiled,PC,18h 12m,NR,,1802546,Completed,First,"September 11, 2015",18h 12m,,,,,
1220,2602,ksmooches,PC,18h 14m,NR,,870292,Completed Retired,First,"August 03, 2014",18h 14m,,,,,
1221,2602,iz302,PC,18h 16m,NR,,11498510,Completed,First,"April 20, 2020",18h 16m,,,,,
1222,2602,swollentiki,PC,18h 20m,80%,,424644,Completed,First,"July 23, 2013",18h 20m,,,,,
1223,2602,ayoungone3,PlayStation 3,18h 32m,70%,,10916376,Completed,First,"December 12, 2016",18h 32m,,,,,
1224,2602,,,19h,NR,,380908,Completed,First,,19h,,,,,
1225,2602,,PC,19h,NR,,867892,Completed,First,,19h,,,,,
1226,2602,,PC,19h,NR,,5597271,Completed,First,,19h,,,,,
1227,2602,Private,PC,19h,90%,,11577159,Completed,First,"November 14, 2016",19h,,,,,
1228,2602,Amoveo,PC,19h,NR,,2696577,Completed,First,"November 21, 2016",19h,,,,,
1229,2602,BePatient,PC,19h,90%,Worst possible ending,10594994,Completed,First,"December 15, 2019",19h,,,,,
1230,2602,Doughboy27,PlayStation 3,19h,80%,,4085626,Completed,First,,19h,,,,,
1231,2602,Drosophila,PC,19h,NR,,10771810,Completed,First,"January 07, 2020",19h,,,,,
1232,2602,Private,PC,19h,NR,,6302894,Completed,First,"August 24, 2014",19h,,,,,
1233,2602,Mortamir,PC,19h,50%,,2295173,Completed,First,,19h,,,,,
1234,2602,Nixguy,PC,19h,NR,,8289819,Completed,First,"February 17, 2019",19h,,,,,
1235,2602,ProjektTHOR,PC,19h,NR,,6094077,Completed,First,,19h,,,,,
1236,2602,Spuddy,PC,19h,NR,,62112,Completed,First,"October 28, 2012",19h,,,,,
1237,2602,ajarov,PC,19h,80%,,3315090,Completed,First,,19h,,,,,
1238,2602,angela_cake,PC,19h,NR,,1769347,Completed,First,"April 05, 2015",19h,,31h,,,
1239,2602,jackbradwilson,PC,19h,100%,,4735406,Completed,First,"September 17, 2013",19h,,,,,
1240,2602,Private,Xbox 360,19h,NR,,7761673,Completed,First,"September 13, 2015",19h,,,,,
1241,2602,xenos,PC,19h,80%,,344303,Completed,First,,19h,,21h,,,
1242,2602,,PC,19h 18m,NR,,2572923,Completed,First,,19h 18m,,,,,
1243,2602,Mykid8yours,PC,19h 20m,NR,,6390962,Completed,First,,19h 20m,,,,,
1244,2602,Viles,PC,19h 20m,NR,Completed on High Chaos.,4673906,Completed,First,"July 01, 2017",19h 20m,"I started playing Dishonored late in 2013. I only completed the first level then stopped playing due to (perceived) poor video performance. I finally came back to Dishonored almost 4 years later. Fantastic game, I'm so glad I came back to it!",,,,
1245,2602,,PC,19h 23m,NR,,524403,Completed,First,,19h 23m,,,,,
1246,2602,Private,PC,19h 23m,90%,2 playthroughs for 100% achievments,732534,Completed,First,"November 18, 2012",19h 23m,,,,,41h 53m
1247,2602,Private,PC,19h 30m,NR,,6539678,Completed,First,"July 07, 2018",19h 30m,,,,,
1248,2602,,PC,20h,NR,,296905,Completed,First,,20h,,,,,
1249,2602,,PC,20h,NR,,8214445,Completed,First,,20h,,,,,
1250,2602,,PC,20h,NR,,8923664,Completed,First,,20h,,,,,
1251,2602,AtomicEggs,PC,20h,NR,,263284,Completed,First,"December 25, 2012",20h,,,,,
1252,2602,Genoci,PlayStation 4,20h,90%,,9021535,Completed,First,"February 17, 2016",20h,,,,,
1253,2602,Gundalfinho,PC,20h,NR,,11782017,Completed,First,"June 05, 2019",20h,,,,,
1254,2602,Keymo42,PC,20h,NR,,4955642,Completed,First,"August 23, 2017",20h,,,,,
1255,2602,Valcicc,PC,20h,70%,,10978487,Completed,First,"February 09, 2020",20h,,,,,
1256,2602,WanhaWaari,PC,20h,90%,,445739,Completed,First,"October 15, 2013",20h,,,,,
1257,2602,alfredbaudisch,PC,20h,NR,,1044778,Completed,First,"August 02, 2012",20h,,24h,,,35h
1258,2602,crazer,PC,20h,NR,,1046053,Completed,First,"October 26, 2014",20h,,,,,
1259,2602,gravitypulls,PC,20h,NR,,533176,Completed,First,"February 07, 2016",20h,,,,,
1260,2602,Private,PlayStation 3,20h,NR,,2105060,Completed,First,"November 20, 2015",20h,,,,,
1261,2602,jayAEY,PlayStation 3,20h,NR,,4917303,Completed,First,,20h,,,,,
1262,2602,jhamonnet,PlayStation 3,20h,80%,,6492629,Completed,First,"June 29, 2018",20h,,,,,
1263,2602,kartawyh1337,PC,20h,NR,,9349615,Completed,First,"August 26, 2019",20h,,,,,
1264,2602,nordictwo,PC,20h,80%,,642082,Completed,First,"February 23, 2014",20h,,,,,
1265,2602,slashgear29,PC,20h,90%,,1244650,Completed,First,"July 01, 2014",20h,,25h,,,
1266,2602,isaacelhav,PC,20h 15m,90%,,61553,Completed,First,"May 10, 2013",20h 15m,,,,,
1267,2602,,PC,20h 56m,NR,,5589613,Completed,Replay,,20h 56m 21s,,24h 12m 43s,,,30h 30m 18s
1268,2602,Madsen,PC,21h,NR,,1971777,Completed,First,"October 20, 2015",21h,,,,,
1269,2602,Private,PlayStation 3,21h,NR,,375094,Completed,First,,21h,,,,,
1270,2602,carlingas,PC,21h,NR,,10670470,Completed,First,,21h,,,,,
1271,2602,fluxbit,PC,21h,NR,,521076,Completed,First,"December 08, 2013",21h,,,,,
1272,2602,,PC,21h 32m,NR,,500489,Completed,Replay,,21h 32m 55s,,25h,,,40h
1273,2602,AlmightyBlobFish,PC,22h,NR,,3224228,Completed,First,"August 24, 2016",22h,,,,,
