,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Speedrun,Progress,100% Speedrun,Co-Op
716,3521,,PC,29h 52m,NR,,1018418,Completed,First,,,29h 52m,,,,,,
717,3521,,PlayStation 4,30h,NR,Everything complete except Aeris final limit and Ruby/Emerald weapon,2238161,Completed,Replay,,22h,30h,,,,,,
718,3521,Eggsalim,Nintendo Switch,30h,NR,,8893402,Completed,First,"June 04, 2019",,30h,,,,,,
719,3521,Vapact,PC,30h,NR,"Recruited Vincent and Yuffie, bred Gold Chocobo, got some optional materia",6471696,Completed,First,"August 12, 2018",,30h,,,,,,
720,3521,Zakizx,PC,30h,90%,,9167352,Custom List Completed,First,"July 16, 2019",,30h,,,,30h /,,
721,3521,bman8503,PlayStation,30h,NR,,10239073,Completed,Replay,"October 13, 2019",19h,30h,45h,,,,,
722,3521,donly,PC,30h,100%,"Ultimate Weapons and 4th Limit Breaks for my party (Cloud/Barret/Cid), a few side quests completed",11379749,Completed,First,"April 07, 2020",,30h,,,,,,
723,3521,doomshmuck,PC,30h,90%,,5662686,Completed,Replay,"September 07, 2016",,30h,,,,,,
724,3521,gematriadown,PlayStation,30h,NR,,735930,Completed,First,"January 06, 2013",,30h,,,,,,
725,3521,icd107,Nintendo Switch,30h,NR,,11832355,Completed,First,"May 24, 2020",,30h,,"Used 3x speed a lot, especially for battles
Playthrough time is an estimate, not sure how long it took to get through the ending sequence",,,,
726,3521,kntheking,PC,30h,NR,,862709,Completed,Replay,"July 29, 2014",,30h,,,,,,
727,3521,obake,PlayStation,30h,NR,,10719,Completed,First,,,30h,,,,,,
728,3521,ravingrabbit23,Nintendo Switch,30h 05m,NR,,11473349,Completed,First,"April 17, 2020",,30h 05m,,,,,,
729,3521,jelze,PlayStation,30h 16m,NR,"All ultimate weapons and all level 4 limit breaks obtained, PS1 Classic on Vita",3123605,Completed,Replay,"July 22, 2017",,30h 16m,,,,,,
730,3521,,PlayStation,30h 21m,NR,Kill Sephiroth,1551872,Completed,Replay,,21h 20m 31s,30h 21m 12s,52h 53m 11s,,13h 03m 02s,,,
731,3521,Private,PC,30h 23m,90%,,11776623,Completed,First,"July 27, 2018",,30h 23m,,,,,,
732,3521,void19,PlayStation,30h 27m,NR,,757400,Completed,Replay,"June 12, 2014",,30h 27m,,,,,,
733,3521,,PC,30h 31m,NR,Got yuffie,11335087,Completed,First,,,30h 31m,,,,,,
734,3521,SomeGirl,PC,31h,80%,,4308857,Completed,First,"April 01, 2016",,31h,,,,,,
735,3521,TheHero,Nintendo Switch,31h 02m,100%,,10191847,Completed,First,"October 06, 2019",,31h 02m,,,,,,
736,3521,EchoNightshade,PlayStation 4,31h 07m,NR,,11773047,Completed,First,"May 10, 2020",,31h 07m,,,,,,
737,3521,RasereiHojo,PlayStation 3,31h 17m,90%,,372234,Completed,First,"February 17, 2012",25h 57m 54s,31h 17m 22s,,,,,,
738,3521,Greyslash,PlayStation,31h 22m,100%,"Did all of Yuffie's side quest as well, got every extra member.",85590,Completed,First,"July 19, 2012",,31h 22m,,,,,,
739,3521,binjjo,Emulated,31h 33m,80%,Level 55. Final save time.,4994760,Completed,First,"June 17, 2019",,31h 33m,,,,,,
740,3521,Private,PlayStation 4,31h 46m,100%,,11811075,Completed,Replay,"May 22, 2020",,31h 46m,32h 50m,,,,,
741,3521,,PC,32h,NR,Main Story + Everything but Emerald and Ruby Weapons,1402168,Completed,First,,,32h,,,,,,
742,3521,,PlayStation 4,32h,NR,,11474618,Completed,First,,,32h,37h 58m 03s,,,,,
743,3521,AndersHP,Nintendo Switch,32h,90%,,9094301,Completed,Replay,"July 06, 2019",,32h,,,,,,
744,3521,Leverandon,PlayStation 4,32h,NR,"Mostly main story, but did complete Wutai side quests.",5465006,Completed,First,"June 05, 2017",,32h,,,,,,
745,3521,NintendoByNature,Nintendo Switch,32h,NR,,11181421,Completed,First,"April 17, 2020",,32h,,,,,,
746,3521,irate_ninja2,PlayStation 4,32h,90%,,3447311,Completed,First,"December 01, 2016",,32h,,,,,,
747,3521,RandomHypnotica,PC,32h 11m,80%,Completed all Steam Achievements,10998608,Completed,First,"March 04, 2020",,32h 11m 20s,54h 38m,,,,,
748,3521,DaddyDal15,Nintendo Switch,32h 21m,NR,,10386997,Completed,First,"November 08, 2019",,32h 21m 05s,,,,,,
749,3521,nafers623,PC,32h 30m,90%,,4321482,Completed,First,"May 16, 2018",,32h 30m,,,,,,
750,3521,Threads,PlayStation 4,32h 31m,NR,platinum,11181893,Completed,First,"March 18, 2020",,32h 31m,,,,,,
751,3521,chiefwhodey,PlayStation,32h 41m,100%,,26956,Completed,Replay,"April 26, 2019",,32h 41m,,,,,,
752,3521,Private,Nintendo Switch,32h 54m,NR,,2188539,Completed,First,"July 11, 2019",,32h 54m 08s,,,,,,
753,3521,Rohnjoberson,PC,32h 57m,90%,,384477,Completed,First,"November 29, 2015",,32h 57m,,,,,,
754,3521,PokeProX,Nintendo Switch,32h 58m,100%,,11245592,Completed,First,January 2020,,32h 58m,,,,,,
755,3521,Daveed93,PC,33h,NR,,764982,Completed,First,"June 19, 2014",,33h,,,,,,
756,3521,Hargie,PC,33h,NR,,11168427,Completed,First,"March 16, 2020",,33h,,,,,,
757,3521,JKPhones,Nintendo Switch,33h,100%,,8942521,Completed,First,"June 15, 2019",,33h,,,,,,
758,3521,PlatinumSP,PC,33h,NR,,9006415,Completed,First,"June 20, 2019",,33h,,,,,,
759,3521,Rltm,PlayStation 4,33h,NR,,11602030,Completed,First,"April 28, 2020",,33h,,,,,,
760,3521,vinceben0,PlayStation,33h,100%,,1072364,Completed,Replay,,,33h,,,,,,
761,3521,vinceben,PlayStation,33h,NR,,1027037,Completed,First,"November 16, 2014",,33h 05s,,,,,,
762,3521,gvntofly1021,Nintendo Switch,33h 01m,NR,"Defeated Ruby and Emerald, Bred gold chocobo, grinded characters to level 84",8562858,Completed,Replay,"June 27, 2019",,33h 01m,,,,,,
763,3521,HJVI72,PC,33h 21m,NR,,3438327,Completed,First,"September 19, 2016",,33h 21m 54s,,,,,,
764,3521,Dusklow,Nintendo Switch,33h 30m,100%,,11679743,Completed,First,"May 09, 2020",,33h 30m,,,,,,
765,3521,,Nintendo Switch,33h 34m,NR,,8673915,Completed,First,,,33h 34m,,,,,,
766,3521,CelticLion17,PlayStation Vita,33h 39m,80%,"Yuffie Side Quest, Vincent's Flashback, Ultimate Weapon Fight",2444236,Completed,First,"January 21, 2016",,33h 39m 31s,,"Cloud LV.61, Tifa LV.60, Vincent LV59",,,,
767,3521,relyes,PC,33h 42m,90%,,8383518,Completed,First,"March 03, 2020",,33h 42m 19s,,,,,,
768,3521,BlueHeracross,PlayStation 3,33h 55m,NR,,3411433,Completed,First,,,33h 55m,,,,,,
769,3521,Jamerlich,PlayStation Vita,33h 57m,NR,,10635631,Completed,Replay,"January 28, 2020",,33h 57m 14s,,,,,,
770,3521,TOPHATANT123,Nintendo Switch,33h 59m,NR,,10649914,Completed,First,"December 24, 2019",,33h 59m,,,,,,
771,3521,Jablue,PlayStation,34h,80%,Cloud niveau 55. 1 personnage optionnel secret trouvé. Terminé avec Barret et Cid.,4534797,Completed,First,"June 05, 2017",,34h,,Cloud niveau 55. 1 personnage optionnel secret trouvé. Terminé avec Barret et Cid. JEU FINI !,,,,
772,3521,Lund,PC,34h,NR,,12006320,Completed,Replay,"June 15, 2020",30h,34h,,,,,,
773,3521,ScholarOTheFirstMeme,PC,34h,NR,,6198367,Completed,First,"May 02, 2018",,34h,,,,,,
774,3521,TheAwesomeEgg,PC,34h,NR,,1578200,Completed,Replay,"November 09, 2014",,34h,,,,,,
775,3521,Private,PC,34h,NR,,11731763,Completed,First,"May 13, 2020",,34h,,,,,,
776,3521,Private,PlayStation,34h,70%,,311687,Completed,First,"September 16, 2013",,34h,,,,,,
777,3521,deatg,Nintendo Switch,34h 17m,100%,,9574110,Completed,First,,30h 22m,34h 17m,,,,,,
778,3521,DrakeMcHale,PlayStation,34h 30m,NR,,129655,Completed,Replay,"June 12, 2012",,34h 30m,,,,,,
779,3521,grayman407,PlayStation 4,34h 34m,100%,,5679324,Completed,First,"January 17, 2018",,34h 34m,,,,,,
780,3521,Wulfon,PlayStation,34h 40m,100%,,376117,Completed,Replay,"June 21, 2013",,34h 40m,,Time before final boss at last save point. Main party lvl71-72. All Weapons beaten. Most of the optional stuff done except skipped Fort Condor battles and some of the ultimate weapons/limits.,,,,
781,3521,,Nintendo Switch,35h,NR,Played on Nintendo Switch using 3X speed and boosters. Followed a guide and got the Knights summon and optional scenes.,10946012,Completed,First,,,35h,,,,,,
782,3521,BioHazard,Nintendo Switch,35h,70%,,10650716,Completed,First,"January 27, 2020",,35h,,,,,,
783,3521,Cheerios4u98,PC,35h,90%,,8904390,Completed,First,"June 07, 2019",,35h,,,,,,
784,3521,DredgenNikki,PlayStation,35h,NR,Time's an estimate. Save prior to the final dungeon says 33:30. Did a little side stuff.,11816016,Completed,First,"May 23, 2020",,35h,,,,,,
785,3521,Ekler,PlayStation,35h,100%,,4868421,Completed,First,,27h,35h,,,,,,
786,3521,Lagk,PC,35h,90%,,3981307,Backlog Completed,First,January 2016,,35h,,,,,,
787,3521,Passaro,Nintendo Switch,35h,NR,,11605070,Completed,Replay,"April 30, 2020",30h,35h,40h,,,,,
788,3521,Raz,PlayStation 4,35h,NR,,10965306,Completed,First,"February 22, 2020",28h,35h,,,,,,
789,3521,RinTohsakaChan,PC,35h,NR,,9037631,Completed,First,,,35h,,,,,,
790,3521,Sabin5995,PlayStation,35h,NR,,1378813,Completed,Replay,"August 13, 2015",,35h,,,,,,
791,3521,adamclark52,PlayStation,35h,80%,,330649,Completed,Replay,"July 18, 2011",,35h,,,,,,
792,3521,Private,Nintendo Switch,35h,NR,,8842010,Completed,First,"May 24, 2019",,35h,,,,,,
793,3521,datarez,PlayStation 4,35h,NR,"Yufie, 3x most battles, level 70s by the end",2241317,Backlog Completed,First,"April 12, 2020",,35h,,,,,,
794,3521,heavydrop,Nintendo Switch,35h,NR,,9005072,Completed,First,"June 20, 2019",,35h,,,,,,
795,3521,lazis138,PlayStation,35h,NR,,8676550,Completed,First,"September 26, 2012",,35h,,,,,,
796,3521,sploggers,Nintendo Switch,35h,NR,,11122383,Completed,First,"March 09, 2020",,35h,,,,,,
797,3521,Kratesov,Nintendo Switch,35h 04m,NR,,11819429,Completed,First,"May 23, 2020",,35h 04m,,,,,,
798,3521,mrcrimpbiscuit,PlayStation 4,35h 07m,100%,"Near-Completionist. Got KotR, Defeated Ruby/Emerald. Lvl 80 team. PS4 Port with 3X speed used often.",2285105,Completed,First,"December 27, 2015",,35h 07m,,,,,,
799,3521,emiplays,Nintendo Switch,35h 12m,90%,,10716370,Completed,Replay,"December 20, 2019",,35h 12m,,,,,,
800,3521,,PC,35h 22m,NR,,3305461,Completed,Replay,,,35h 22m 15s,,,,,,
801,3521,memorydrain,PlayStation,35h 29m,90%,Only did a couple side quests,24180,Completed,First,,,35h 29m,,,,,,
802,3521,buttonedupgamer,PlayStation 4,35h 30m,NR,Platinum Trophy,4815787,Completed,First,"July 23, 2017",,35h 30m,,,,,,
803,3521,fukakinemuri,Nintendo Switch,35h 36m,NR,"Main Quest, all ultimate weapons, all limit breaks, some secret bosses",10419924,Completed,Replay,,,35h 36m,,,,,,
804,3521,Thekoolbean,PlayStation,35h 40m,100%,,801594,Completed,First,"July 27, 2018",,35h 40m,,,,,,
805,3521,MadSexual,PC,35h 45m,70%,,2213523,Completed,First,"December 10, 2015",,35h 45m,,,,,,
806,3521,,PlayStation,35h 46m,NR,,286739,Completed,First,,,35h 46m,,,,,,
807,3521,LEGOslayer,PlayStation 4,35h 46m,80%,,6589163,Completed,First,"July 13, 2018",,35h 46m,,,,,,
808,3521,Colossus816,PlayStation 3,35h 50m,NR,Game completed. Level 62. Most all side quests completed except Ruby and Emerald,3002810,Completed,Replay,"May 22, 2016",,35h 50m,,"Party was Cloud, Tifa, and Red XIII. Most all side quests completed except didn't fight Ruby or Emerald. Didn't raise any Chocobos either on this play through.",,,,
809,3521,morayabyss,PlayStation,35h 54m,70%,,8849911,Replay Completed,Replay,"June 07, 2019",,35h 54m,,https://www.youtube.com/playlist?list=PLDjk_rRy6X-jXrjTVEX3VBrkUaAin116X,,,,
810,3521,,PC,36h,NR,,5972530,Completed,First,,,36h,,,,,,
811,3521,Broteam123,PC,36h,NR,,10852844,Completed,First,"January 18, 2020",,36h,,,,,,
812,3521,Master_Luc,Nintendo Switch,36h,70%,,8894450,Completed,First,"June 19, 2019",,36h,,Beat some side quests,,,,
813,3521,Scopa,Nintendo Switch,36h,100%,,8667086,Completed,First,"April 24, 2019",,36h,,,,,,
814,3521,bigrob,Nintendo Switch,36h,NR,,11369905,Completed,First,"April 04, 2020",,36h,,,,,,
815,3521,cerialthriller,PlayStation,36h,90%,,7723,Completed,Replay,"June 07, 2012",,36h,,,,,,
816,3521,crimsonking58,PlayStation 4,36h,NR,,5518231,Completed,Replay,"December 26, 2017",,36h,,,,,,
817,3521,kidscghost,Nintendo Switch,36h,NR,,11232162,Completed,First,"April 07, 2020",,36h,,,,,,
818,3521,ser1us,Xbox One,36h,NR,,10568053,Completed,Replay,"March 19, 2020",,36h,,,,,,
819,3521,Private,PlayStation 4,36h,80%,"Most side quests (No Chocobo or Weapons), Cloud/Barret/Yuffie Lv. 60 team at final boss",10239044,Completed,First,"October 23, 2019",,36h,,,,,,
820,3521,juxtapose,PlayStation Vita,36h 01m,90%,"Level at last save was 64. Party was Cloud, Cid, and Barrett. Did some sidequests, but not much.",23813,Completed,First,"May 10, 2013",,36h 01m,,,,,,
821,3521,Private,Nintendo Switch,36h 07m,NR,"All ultimate weapons, all limit breaks",10584262,Completed,First,"December 20, 2019",,36h 07m,,,,,,
822,3521,SweLoFe,PlayStation,36h 10m,NR,Beat ruby and emerald weapon.,6867992,Completed,First,"January 03, 2020",,36h 10m,,,,,,
823,3521,sasha0028,PlayStation,36h 24m,NR,,4733913,Completed,First,"March 10, 1998",,36h 24m,,,,,,
824,3521,tseaves36,Nintendo Switch,36h 24m,80%,"Bred all chocobo variants, mastered most materia, unlocked all ultimate weapons, unlocked all level 4 limit breaks",7757104,Completed,Replay,"July 18, 2019",,36h 24m,,,,,,
825,3521,,PlayStation,36h 25m,NR,,286742,Completed,First,,,36h 25m,,,,,,
826,3521,ToVYuri,PlayStation 3,36h 30m,100%,,1379193,Completed,First,,,36h 30m,,,,,,
827,3521,,PlayStation,36h 32m,NR,,394101,Completed,Replay,,18h 40m,36h 32m,77h 05m,,,,,
828,3521,SuperCloud,PlayStation Vita,36h 32m,NR,"First PT, few optional quest for wep, Cloud lv 81",5744144,Completed,First,,,36h 32m 28s,,,,,,
829,3521,,PlayStation,36h 35m,NR,,3339442,Completed,Replay,,,36h 35m,,,,,,
830,3521,DW623,Nintendo Switch,36h 35m,100%,,11935761,Completed,Replay,"June 07, 2020",,36h 35m,,,,,,
831,3521,bstrah,PlayStation 4,36h 40m,NR,,5211232,Completed,Replay,"October 24, 2017",,36h 40m,40h 20m,,,,,
832,3521,maerynsen,PC,36h 41m,NR,,237475,Completed,First,,,36h 41m,,,,,,
833,3521,Moondoggie,PlayStation,36h 50m,NR,,116168,Completed,Replay,"May 09, 2012",,36h 50m,,,,,,
834,3521,,,36h 54m,NR,,286743,Completed,First,,,36h 54m,,,,,,
835,3521,Ganaham,Nintendo Switch,37h,80%,,10903761,Completed,First,"January 28, 2020",,37h,,,,,,
836,3521,parley,PC,37h,60%,,9096996,Completed,Replay,"July 06, 2019",,37h,,,,,,
837,3521,troyt24,PlayStation 4,37h,90%,,5871136,Completed,First,"September 20, 2018",,37h,,,,,,
838,3521,NojEsco,PlayStation 4,37h 15m,100%,A few side elements as well.,6326722,Completed,Replay,"August 15, 2015",,37h 15m 04s,,,,,,
839,3521,,PSP,37h 25m,NR,,4655240,Completed,First,,,37h 25m 32s,,,,,,
840,3521,mirallas14,PlayStation 3,37h 31m,100%,,151266,Completed,Replay,"July 16, 2012",,37h 31m 02s,,,,,,
841,3521,CDrex,PC,37h 35m,90%,Completed Wutai side quests - skipped others,724425,Completed,First,"April 28, 2014",,37h 35m,,,,,,
842,3521,civoreb,PC,37h 41m,90%,,509433,Completed,Replay,"December 06, 2013",,37h 41m,,Beat this game numerous times before but this time I didnt get everything I could get nor did I beat Ruby and Emerald. My first RPG that I occasionally go back to for the nostalgia.,,,,
843,3521,tltarheel11,PlayStation,37h 45m,NR,,1899493,Completed,First,"September 28, 2015",,37h 45m,,,,,,
844,3521,Sparontax,PlayStation,37h 47m,NR,,10830221,Completed,First,"December 07, 2019",37h 20m,37h 47m,,,,,,
845,3521,rocky333,PC,37h 51m,NR,,1323522,Completed,First,"April 29, 2015",,37h 51m,,,,,,
846,3521,cellemir,PlayStation Vita,37h 59m,NR,,1570684,Completed,First,"March 12, 2016",,37h 59m,,,,,,
847,3521,,PC,38h,NR,,7687876,Completed,Replay,,,38h,,,,,,
848,3521,Brosuke,PlayStation,38h,NR,"Did most of the side quests except for mainly the Emerald and Ruby Weapon fights, sunk submarine, and gold Chocobo.",11000373,Completed,Replay,"January 25, 2020",,38h,,,,,,
849,3521,Draz96,PC,38h,NR,,11121479,Completed,First,"March 12, 2020",,38h,,,,,,
850,3521,Paralith,PlayStation Vita,38h,90%,,5439702,Backlog Completed,First,"October 31, 2018",30h,38h,,,,38h /,,
851,3521,indigozeal,PSP,38h,NR,Time approximate.,11894708,Completed,First,"June 03, 2020",,38h,,,,,,
852,3521,sagesfootball20,Nintendo Switch,38h,NR,,8678504,Completed,First,"November 15, 2019",,38h,,,,,,
853,3521,nastynate3163,PlayStation,38h 06m,90%,,65876,Completed,First,"February 25, 2013",,38h 06m 38s,,"Found all Materia, ultimate weapons, lv 4 limits, enemy skills and completed all side quests and defeated all optional bosses. The only things I did not do was find all equipment and items. I never grinded.",,,,
854,3521,dmuma,PlayStation,38h 12m,100%,,15078,Completed,First,,,38h 12m 51s,,,,,,
855,3521,,PlayStation,38h 14m,NR,"Got ultimate weapons for Cloud, Tifa, and Red XIII. (Red XIII's takes no time at all).",558818,Completed,First,,,38h 14m,,,,,,
856,3521,TAFK,PlayStation,38h 17m,90%,Did a few sidequests but pretty much main story only.,3485090,Completed,First,"August 08, 2017",,38h 17m,,,,,,
857,3521,Xenyth,Emulated,38h 18m,NR,,11490920,Completed,First,"April 11, 2020",,38h 18m 31s,,,,,,
858,3521,,PC,38h 20m,NR,"did some side quests but not all of them,got most of the materias,didn't grind for equipment",286756,Completed,First,,,38h 20m,,,,,,
859,3521,,PlayStation,38h 21m,NR,,286737,Completed,First,,,38h 21m,,,,,,
860,3521,PrincessAsh1ey,PC,38h 21m,NR,,8838363,Completed,Replay,"May 24, 2019",,38h 21m,,,,,,
861,3521,,PlayStation 4,38h 23m,NR,,3948546,Completed,Replay,,35h,38h 23m 11s,,,,,,
862,3521,theworldisadrag,PlayStation 4,38h 25m,100%,"all limit brks, all final weapons, all huge materia, gold chocobo, all summons, no master materia",4463035,Completed,First,"May 22, 2017",,38h 25m,,,,,,
863,3521,demonswordsman,Nintendo Switch,38h 34m,NR,,11832578,Replay Completed,Replay,"May 25, 2020",,38h 34m,,,,36h /,,
864,3521,Pakon,Nintendo Switch,38h 38m,100%,Main Story and almost all Side Quests,11655738,Completed,First,"May 17, 2020",,38h 38m 04s,,,,,,
865,3521,Fenrir431,PlayStation,38h 41m,90%,,11419217,Completed,Replay,,30h 27m 54s,38h 41m 18s,63h 11m 12s,,,,,
866,3521,Demosthenes,PlayStation 4,38h 45m,100%,,2191776,Completed,First,"February 06, 2016",,38h 45m,,,,,,
867,3521,,PlayStation Vita,39h,NR,,915617,Completed,First,,,39h,,,,,,
868,3521,BoSaif,PlayStation,39h,NR,,4175136,Completed,First,"March 12, 2017",,39h,,,,,,
869,3521,Franchescanado,Nintendo Switch,39h,90%,,10837228,Completed,First,"February 27, 2020",,39h,,,,,,
870,3521,Harpy,PlayStation,39h,80%,"Took about 49 (?) hours to complete, will check again. Beat sometime around spring/summer 2015.",3575460,Completed,First,2015,,39h,,,,,,
871,3521,Kushary,PC,39h,NR,,11684786,Completed,First,"May 08, 2020",,39h,,,,,,
872,3521,Teknon,PC,39h,NR,"Did some sidequests, mainly story-driven ones, the Galneka and Wutai. No Chocobo races and almost no optional bosses.",8405590,Completed,First,"March 04, 2019",,39h,,,,,,
873,3521,modaren,PC,39h,NR,,842040,Completed,Replay,"May 19, 2014",,39h,,,,,,
874,3521,quazarstorm,PC,39h,NR,,5932672,Completed,First,"January 31, 2018",,39h,,,,,,
875,3521,fhb_795,PlayStation 3,39h 23m,NR,,8967541,Completed,First,"December 20, 2018",,39h 23m,,,,,,
876,3521,kgjfh,Nintendo Switch,39h 25m,NR,Killed weapons and got knights of round,11456627,Completed,First,,,39h 25m,,,,,,
877,3521,Sionbaz13,PlayStation,39h 29m,100%,,87519,Completed,First,,,39h 29m 03s,,,,,,
878,3521,SlowBurne,PlayStation 4,39h 30m,100%,,11141289,Replay Completed,Replay,"April 03, 2020",,39h 30m,,,,39h 30m /,,
879,3521,ShellshockPrime,Nintendo Switch,39h 30m,NR,,10263400,Completed,First,"June 27, 2019",,39h 30m 50s,,,,,,
880,3521,huskythegeek,Nintendo Switch,39h 44m,90%,"All ultimate weapons. All level 4 limits obtained besides omnislash. Cloud, Yuffie, Cid lvl 80.",10940050,Completed,Replay,"February 28, 2020",,39h 44m,,,,,,
881,3521,QuagsireQing,PlayStation 2,39h 49m,90%,,164764,Completed,First,2006,,39h 49m,,,,,,
882,3521,radar92,Nintendo Switch,39h 49m,NR,,9108031,Completed,Replay,"July 08, 2019",34h 39m,39h 49m,,,,,,
883,3521,,PlayStation 4,40h,NR,,11755794,Completed,First,,,40h,,,,,,
884,3521,Angmar,PlayStation,40h,90%,,42274,Completed,First,,,40h,,,,,,
885,3521,DilPez19,Nintendo Switch,40h,90%,,10185751,Completed,Replay,August 2019,,40h,,,,,,
886,3521,Firebatz13,PC,40h,80%,,10430834,Completed,First,"November 15, 2019",,40h,,,,,,
887,3521,FirstKnightRicky,PlayStation,40h,100%,,589582,Replay Completed Retired,Replay,,30h,40h,50h,,,,,
888,3521,Gajaal,PSP,40h,NR,,7396250,Replay Completed,Replay,,,40h,,,,,,
889,3521,Halstein,PC,40h,NR,,11789389,Completed,Replay,"May 20, 2020",35h,40h,60h,,,,,
890,3521,Ir0n_Agr0,PSP,40h,80%,,4351990,Completed,First,,,40h,,,,,,
891,3521,Lotark,PlayStation Vita,40h,NR,,5813995,Completed,First,"February 08, 2018",,40h,,,,,,
892,3521,Marzanna,Nintendo Switch,40h,NR,,10679056,Completed,Replay,"February 06, 2020",,40h,,,,,,
893,3521,Misuky,PlayStation,40h,100%,,1470124,Completed,First,"February 12, 2015",,40h,,,,,,
894,3521,PyroSpecter,Nintendo Switch,40h,NR,,11317627,Completed,First,"April 01, 2020",32h,40h,,,,,,
895,3521,Quxelopqr,PlayStation,40h,80%,,145241,Completed,Replay,,,40h,,,,,,
896,3521,Tarrmu,PlayStation,40h,90%,,9433350,Completed,First,"September 18, 2015",,40h,,,,,,
897,3521,Themegafunk,Nintendo Switch,40h,NR,,11305439,Completed,First,"March 30, 2020",,40h,,,,,,
898,3521,VicB0ss,Nintendo Switch,40h,100%,,8995192,Completed,First,"July 15, 2019",,40h,,,,,,
899,3521,bigbusiness,,40h,NR,,231103,Completed,First,"April 16, 2013",,40h,,,,,,
900,3521,edgybravo,PlayStation,40h,90%,,10601624,Completed,First,"January 31, 2000",,40h,,,,,,
