,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Co-Op,Personal Notes,Vs.,Progress,Retired Notes,Speedrun,100% Speedrun
1150,4867,,PC,1h 34m,NR,"Collected only things that came to my eye, did not actively search for them",11983583,Completed,First,,,1h 34m,,,,,,,,
1151,4867,CapgunKilla,PC,1h 35m,NR,,10620852,Completed,First,"December 26, 2019",,1h 35m,,,,,,,,
1152,4867,Private,PlayStation 4,1h 36m,90%,,1634077,Completed,First,"August 10, 2015",,1h 36m 39s,,,,,,,,
1153,4867,Orion_16RUS,PC,1h 37m,80%,,8907870,Completed,First,"June 07, 2019",,1h 37m 28s,,,,,,,,
1154,4867,hutmaniac,PlayStation 4,1h 38m,NR,,7258324,Completed,Replay,"November 04, 2018",,1h 38m,,,,,,,,
1155,4867,rigle,PC,1h 38m,NR,,11623501,Completed,First,"May 02, 2020",,1h 38m,,,,,,,,
1156,4867,Singis111,PlayStation 4,1h 38m,90%,A tiny bit of exploring,6548279,Completed,First,"July 12, 2018",,1h 38m 05s,,,,,,,,
1157,4867,,PlayStation 4,1h 38m,NR,"Didn't go back for the Flower or flOw easter eggs, or get all the mantas in the desert",5648712,Completed,Replay,,,1h 38m 46s,,,,,,,,
1158,4867,abatage,PlayStation 4,1h 39m,NR,,3534791,Completed,Replay,"December 03, 2017",,1h 39m 46s,6h 43m 36s,,,,,,,
1159,4867,,PlayStation 3,1h 40m,NR,"I checked behind the occasional nook and cranny looking for secrets, finished in 1:30",295149,Completed,First,,,1h 40m,,,,,,,,
1160,4867,Brentinitis,PlayStation 4,1h 40m,60%,,6099651,Completed,First,"April 09, 2018",,1h 40m,,,,,,,,
1161,4867,Private,PC,1h 40m,NR,,10413806,Completed,First,"November 11, 2019",,1h 40m,,,,,,,,
1162,4867,Toxe,PlayStation 4,1h 40m,100%,,2236151,Completed,Replay,"July 25, 2015",,1h 40m,,,,,,,,
1163,4867,d2gher,PC,1h 40m,80%,,9089015,Completed,First,"July 05, 2019",,1h 40m,,,,,,,,
1164,4867,greek0529,PlayStation 4,1h 40m,NR,,3410135,Completed,First,"September 10, 2016",,1h 40m,,,,,,,,
1165,4867,riquerico,PlayStation 4,1h 40m,NR,"Replayed mostly in co-op. Collected a lot, but not all, collectables.",2215044,Completed,Replay,"December 11, 2015",,1h 40m,,,,,,,,
1166,4867,JoshuaTheStarr,PlayStation 4,1h 40m,90%,,7949049,Completed,First,"January 08, 2019",,1h 40m 04s,,,,,,,,
1167,4867,Son_of_a_Pitch,PlayStation 4,1h 40m,90%,I went out of my way to get some extra stuff if I saw it,5920203,Custom List 2 Completed,First,"March 03, 2018",,1h 40m 54s,,,,,,,,
1168,4867,BattleGhul,PlayStation 4,1h 41m,90%,,9502852,Completed,First,"September 01, 2019",,1h 41m 07s,,,,,,,,
1169,4867,Chaser336600,PlayStation 4,1h 43m,100%,,3434527,Completed,First,"September 18, 2016",,1h 43m 34s,,,,,,,,
1170,4867,Drogean,PC,1h 44m,80%,,8904027,Completed,First,"June 06, 2019",,1h 44m,,,,,,,,
1171,4867,Accolades,PlayStation 3,1h 44m,100%,,459220,Completed,Replay,"October 31, 2013",,1h 44m 17s,,1h 44m 17s,,,,,,
1172,4867,Private,PlayStation 3,1h 45m,70%,,3085856,Completed,First,"June 14, 2016",,1h 45m,,,,,,,,
1173,4867,DakotaTrauter,PlayStation 3,1h 45m,NR,,93605,Completed,First,,,1h 45m,,,,,,,,
1174,4867,Private,PlayStation 4,1h 45m,NR,,6080725,Completed,First,"July 09, 2018",,1h 45m,,,,,,,,
1175,4867,Mondo3011,PlayStation,1h 45m,90%,,11993981,Completed Retired,First,"June 15, 2020",1h 30m,1h 45m,,,,,,A memorable journey,,
1176,4867,SirMick56,PC,1h 45m,70%,,9381722,Completed,First,"August 17, 2019",,1h 45m,,,,,,,,
1177,4867,carty,PlayStation 3,1h 45m,60%,,374735,Completed,First,"August 14, 2013",,1h 45m,,,,,,,,
1178,4867,kidscghost,PlayStation 4,1h 45m,NR,,11429936,Completed,First,"April 21, 2020",,1h 45m,,,,,,,,
1179,4867,slickochet,PlayStation 4,1h 45m,NR,Got a few glyphs and landmarks along the way.,1781194,Completed,Replay,"September 08, 2015",,1h 45m,,,,,,,,
1180,4867,faqsimil,PlayStation 4,1h 46m,NR,"Played a bit slowly in the beginning, looking for scarf upgrades, but increasingly just went with the flow, no online",7963272,Completed,First,"May 14, 2019",,1h 46m 42s,,,,,,,,
1181,4867,PokeProX,PlayStation 4,1h 47m,100%,,11467560,Completed,First,"May 27, 2020",,1h 47m,,,,,,,,
1182,4867,Nevis,PC,1h 48m,70%,,11778568,Completed,First,"May 18, 2020",,1h 48m,,,,,,,,
1183,4867,thekeiblerwizard,PlayStation 4,1h 48m,NR,,1553904,Completed,First,"November 15, 2015",,1h 48m 42s,,,,,,,,
1184,4867,Medkan,PC,1h 50m,NR,,11013530,Completed,First,"February 18, 2020",,1h 50m,,,,,,,,
1185,4867,justdoitalready,PlayStation 4,1h 50m,80%,,7387071,Completed,First,"January 13, 2019",,1h 50m,,,,,,,,
1186,4867,kokoklems,PlayStation Now,1h 50m,NR,,11531916,Completed,First,"April 22, 2020",,1h 50m,,,,,,,,
1187,4867,liquidblasted,PlayStation 4,1h 50m,NR,,4838522,Completed,First,"January 07, 2017",,1h 50m,,,,,,,,
1188,4867,notanaiyet,PC,1h 50m,90%,,11107750,Completed,First,"March 06, 2020",,1h 50m,,,,,,,,
1189,4867,vashkey,PlayStation 4,1h 51m,100%,,2630565,Completed,Replay,"February 21, 2016",,1h 51m,,,"This isn't my first playthough of the game in general, but it was my first run on the PS4 version. I tried getting as much of the scarf powerups as I could, but I took damage so all that progress was pretty much void. At the end of the game I waited about five minutes for my co-op partner to catch up but I lost them :(",,,,,
1190,4867,DkryptX3,PC,1h 51m,NR,,8962696,Completed,First,"June 15, 2019",,1h 51m 44s,,1h 51m 44s,,,,,,
1191,4867,Otacon,PlayStation 4,1h 52m,100%,,3993803,Completed,First,"January 31, 2017",,1h 52m,,,,,,,,
1192,4867,dsk1306,PlayStation 4,1h 52m,90%,,6679176,Completed,First,"August 18, 2018",,1h 52m 49s,,,,,,,,
1193,4867,Mr_Robo,PlayStation 4,1h 57m,80%,,3437236,Completed,First,"September 19, 2016",,1h 57m,,,,,,,,
1194,4867,Rebel_Yell,PlayStation 3,1h 59m,NR,,748791,Completed,First,"June 05, 2014",,1h 59m,,,,,,,,
1195,4867,zoarian,PC,1h 59m,90%,Collected most cloth fragments.,8987756,Playing Completed,First,"June 17, 2019",,1h 59m 26s,,,,,1h 59m 26s /,,,
1196,4867,,,2h,NR,quick but good. since it is so short i would wait for the price to drop. i though it would at least 4 hours.,295140,Completed,First,,,2h,,,,,,,,
1197,4867,,PlayStation 4,2h,NR,,3542347,Completed,First,,1h 45m,2h,2h 15m,,,,,,,
1198,4867,,PC,2h,NR,,9420625,Completed,First,,,2h,,,,,,,,
1199,4867,,PlayStation 4,2h,NR,,11511078,Completed,First,,1h,2h,2h 30m,,,,,,,
1200,4867,,PlayStation 4,2h,NR,,11546723,Completed,First,,,2h,,,,,,,,
1201,4867,,PlayStation 4,2h,NR,,11603371,Completed,First,,,2h,,,,,,,,
1202,4867,Alexrarr,PlayStation 3,2h,NR,,3985371,Completed,First,,,2h,,,,,,,,
1203,4867,Ashkaan,iOS,2h,70%,,9242761,Completed,First,"December 30, 2019",,2h,,,,,,,,
1204,4867,Cronox,PlayStation 4,2h,NR,,8670603,Completed,First,"April 25, 2019",,2h,,,,,,,,
1205,4867,Private,PlayStation 3,2h,NR,,2559402,Replay Completed,Replay,,,2h,,,,,,,,
1206,4867,Ev3rgreen,PC,2h,70%,,11709893,Completed,First,,,2h,,,,,,,,
1207,4867,Private,PlayStation 3,2h,100%,,474664,Completed,Replay,"December 15, 2012",,2h,,,,,,,,
1208,4867,Greyslash,PlayStation 3,2h,80%,,1570449,Completed,First,"July 23, 2015",,2h,,,Alex watched,,,,,
1209,4867,Private,PlayStation 4,2h,100%,,12007496,Completed,First,"June 15, 2020",,2h,,,,,,,,
1210,4867,Hoovy,PC,2h,100%,,8908965,Completed,First,"June 08, 2019",,2h,,,,,,,,
1211,4867,Hottston,PlayStation 3,2h,90%,,1310987,Completed,First,"March 30, 2012",,2h,,,,,,,,
1212,4867,Hottston,PlayStation 3,2h,90%,,1310988,Replay Completed,Replay,"August 02, 2014",,2h,,,,,2h /,,,
1213,4867,Private,PlayStation 4,2h,NR,,5167761,Completed,First,"October 08, 2017",,2h,,,,,,,,
1214,4867,africarl,PlayStation 3,2h,NR,,5870126,Completed,First,"January 31, 2013",,2h,,,,,,,,
1215,4867,akanightlight,PlayStation 3,2h,NR,,2441323,Completed,First,"January 18, 2016",,2h,,,,,,,,
1216,4867,attila_schutt,PlayStation 3,2h,NR,,3043459,Replay Completed,Replay,,,2h,,,,,,,,
1217,4867,claudiogillet,PlayStation 4,2h,100%,,11603380,Completed,First,"April 29, 2020",,2h,,,,,,,,
1218,4867,favord,PC,2h,NR,,10815572,Completed,First,,,2h,,,,,,,,
1219,4867,gh0stkid,PlayStation 4,2h,90%,honestly had no idea what i was doing but enjoyed it nonetheless,8168791,Completed,First,"February 01, 2019",,2h,,,,,,,,
1220,4867,gilbster,PC,2h,NR,,10400260,Completed,First,"November 10, 2019",,2h,,,,,,,,
1221,4867,grog,PlayStation 4,2h,80%,,11243694,Completed,First,"March 25, 2020",,2h,,,,,,,,
1222,4867,hanouk,PlayStation 3,2h,NR,,1199058,Completed,First,"February 17, 2015",,2h,,,,,,,,
1223,4867,hellyeah,PlayStation 3,2h,80%,,660559,Completed,First,"April 23, 2014",,2h,,,,,,,,
1224,4867,legitgoblin,PlayStation 4,2h,100%,,3953084,Replay Completed,Replay,"January 21, 2017",1h 40m,2h,3h,,One of my favorite games of all time.,,,,,
1225,4867,midsch,PlayStation 4,2h,NR,,11190256,Completed,First,"March 19, 2020",,2h,,,,,,,,
1226,4867,nodemon,PlayStation 4,2h,90%,,7751429,Completed,First,"December 16, 2018",1h 50m,2h,,,,,,,,
1227,4867,retorra,PlayStation 4,2h,80%,,11648634,Completed,First,"May 04, 2020",,2h,,,,,,,,
1228,4867,subrussian,PlayStation 4,2h,70%,,11666249,Custom List Completed,First,"May 07, 2020",,2h,,,,,,,,
1229,4867,thel4stSAIYAN,PlayStation 4,2h,90%,,11489683,Playing Completed,First,"June 11, 2020",,2h,,,,,,,,
1230,4867,tiamat911,PlayStation 3,2h,90%,Did not find all the hidden white symbols (maybe half of them),4988574,Completed,First,"September 09, 2017",,2h,,,Version owned and played: Physical copy ('Journey: Collector's Edition' on PlayStation 3),,,,,
1231,4867,veeX,PlayStation 4,2h,100%,,9531357,Completed,First,"September 05, 2019",,2h,,,,,,,,
1232,4867,xenophile27,PlayStation 4,2h,NR,,5859916,Completed,First,2016,,2h,,,,,,,,
1233,4867,zim_ek,PlayStation 4,2h,NR,,10526319,Completed,First,"December 16, 2019",,2h,,,,,,,,
1234,4867,Private,PC,2h,NR,,8938560,Completed,First,"June 13, 2019",,2h 09s,,,,,,,,
1235,4867,Private,PC,2h 01m,70%,,9129833,Completed,First,"July 11, 2019",,2h 01m,,,,,,,,
1236,4867,_Narayan_,PC,2h 01m,NR,,8929461,Completed,First,"June 10, 2019",,2h 01m,,,,,,,,
1237,4867,Ramasit,PlayStation 4,2h 01m,NR,,6119504,Completed,First,"April 15, 2018",,2h 01m 48s,,,,,,,,
1238,4867,supersugoi,PlayStation 3,2h 02m,NR,,188229,Completed,Replay,,,2h 02m,,,,,,,,
1239,4867,Glammer,PC,2h 04m,80%,,8906429,Completed,First,"June 07, 2019",,2h 04m,,,,,,,,
1240,4867,RoseTheFlower,PC,2h 04m,NR,"Most if not all ""paintings"" and white squares collected",8897745,Completed,First,"June 08, 2019",,2h 04m 21s,,,,,,,,
1241,4867,ambartanen,PlayStation 3,2h 05m,NR,,6871613,Completed,First,"September 20, 2016",,2h 05m,,,,,,,,
1242,4867,peterclo,PlayStation 3,2h 05m,100%,,809412,Completed,First,"July 27, 2014",,2h 05m 07s,,,,,,,,
1243,4867,Danipe,PlayStation 3,2h 05m,NR,,8569136,Completed,First,"April 05, 2019",,2h 05m 10s,,,,,,,,
1244,4867,jeffs24,PlayStation 3,2h 05m,NR,,8396013,Completed,First,"March 03, 2019",,2h 05m 17s,,,,,,,,
1245,4867,KRASHDOWN,PlayStation 3,2h 06m,NR,,3243726,Completed,First,,,2h 06m,,,,,,,,
1246,4867,,PC,2h 08m,NR,,11290153,Completed,First,,,2h 08m,,,,,,,,
1247,4867,Genjutsuhh,PlayStation 3,2h 09m,70%,,5588452,Completed,First,"January 15, 2018",,2h 09m,,,,,,,,
1248,4867,,PlayStation 3,2h 10m,NR,,295139,Completed,First,,,2h 10m,,,,,,,,
1249,4867,JernauGurgeh,PlayStation 3,2h 10m,100%,,151165,Completed,First,"February 13, 2013",,2h 10m,,,,,,,,
1250,4867,amaow,PlayStation 4,2h 10m,90%,,3230368,Completed,First,"September 22, 2016",,2h 10m,,,,,,,,
1251,4867,cstebar,PlayStation 4,2h 10m,NR,,3109002,Completed,Replay,"June 18, 2016",,2h 10m,,,,,,,,
1252,4867,grendel,PlayStation 4,2h 10m,70%,,3410881,Completed,First,"September 10, 2016",,2h 10m,,,,,,,,
1253,4867,proglynn,PlayStation 4,2h 10m,80%,,2225820,Completed,First,"December 13, 2015",,2h 10m,,,,,,,,
1254,4867,riquerico,PlayStation 3,2h 10m,90%,,198496,Completed,First,,,2h 10m,,,,,,,,
1255,4867,rumil,PlayStation 4,2h 10m,80%,,6896212,Completed,First,"September 15, 2018",,2h 10m,,,Gameplay with Anaís,,,,,
1256,4867,pro5,PlayStation 4,2h 10m,80%,,4178978,Completed,First,"March 13, 2017",,2h 10m 40s,,,,,,,,
1257,4867,Laempchen,PlayStation 4,2h 13m,NR,,3878649,Custom List Completed,First,"January 07, 2017",,2h 13m,,,,,,,,
1258,4867,darran,PC,2h 13m,NR,,11427206,Completed,First,"April 13, 2020",,2h 13m,,,,,,,,
1259,4867,slickochet,PlayStation 3,2h 14m,100%,,4639,Completed,Replay,"June 28, 2012",,2h 14m,,,,,,,,
1260,4867,Chronosus,PlayStation 4,2h 15m,NR,,7292476,Completed,First,"October 21, 2018",,2h 15m,,,,,,,,
1261,4867,GuillermoF1,PC,2h 15m,NR,,10399811,Completed,First,"November 10, 2019",,2h 15m,,,,,,,,
1262,4867,Ignarius,PlayStation 3,2h 15m,100%,,60415,Completed,First,,,2h 15m,,,,,,,,
1263,4867,Itzama,PlayStation 3,2h 15m,NR,,3318204,Replay Completed,Replay,,2h,2h 15m,,,,,18h /,,,
1264,4867,Limaperou,PlayStation 4,2h 15m,NR,"All glyphs, no platinum",11358240,Completed,First,"April 05, 2020",,2h 15m,,,,,,,,
1265,4867,cyiroh,PlayStation 3,2h 15m,90%,,244551,Completed,First,,,2h 15m,,,,,,,,
1266,4867,demus,PlayStation 4,2h 15m,70%,,5613693,Completed,First,"January 07, 2018",,2h 15m,,,,,,,,
1267,4867,edgybravo,PlayStation 3,2h 15m,90%,,10601871,Completed,First,"March 13, 2012",,2h 15m,,,,,,,,
1268,4867,pkafkarkou,,2h 15m,NR,,358255,Completed,First,"August 02, 2013",,2h 15m,,,,,,,,
1269,4867,strykerphoenyx,PlayStation 4,2h 15m,NR,,3224488,Completed,First,"July 17, 2016",,2h 15m,,,,,,,,
1270,4867,Fanha,PlayStation 4,2h 20m,50%,,3843248,Completed,First,"December 30, 2016",,2h 20m,,,,,,,,
1271,4867,Lord__Sorin,PlayStation 3,2h 20m,100%,,3808516,Replay Completed,First,"December 28, 2016",,2h 20m,,2h 14m 16s,,,2h 20m /,,,
1272,4867,Simpanssi76,PlayStation 3,2h 20m,100%,,10806086,Completed,First,"August 01, 2013",2h 10m,2h 20m,6h 15m,,,,,,,
1273,4867,Slapyr,PlayStation 3,2h 20m,NR,,6355686,Completed,Replay,"July 05, 2017",,2h 20m,,,,,,,,
1274,4867,Private,PlayStation 4,2h 20m,NR,,5443531,Completed,First,"January 03, 2018",,2h 20m,,,,,,,,
1275,4867,poobone,PlayStation 3,2h 20m,NR,,119067,Completed,First,"May 16, 2012",,2h 20m,,,,,,,,
1276,4867,Bradeck,PlayStation 4,2h 21m,90%,,1695618,Replay Completed,First,"October 26, 2015",,2h 21m 55s,,,,,2h 21m 55s /,,,
1277,4867,,PC,2h 22m,NR,,10233046,Completed,First,,,2h 22m,,,,,,,,
1278,4867,DJPenguinScratch,PlayStation 3,2h 22m,100%,,1261615,Completed,First,"January 18, 2015",,2h 22m,,,,,,,,
1279,4867,siwy102,PlayStation 4,2h 22m,NR,Czas szacunkowy,7212705,Completed,First,"October 15, 2016",,2h 22m,,,,,,,,
1280,4867,slickochet,PlayStation 3,2h 27m,100%,,4638,Completed,Replay,"June 28, 2012",,2h 27m,,,,,,,,
1281,4867,LRed,PC,2h 27m,30%,,8903134,Completed,First,"June 06, 2019",,2h 27m 33s,,,,,,,,
1282,4867,005alpha,PlayStation 3,2h 30m,70%,,5735222,Completed,First,July 2013,,2h 30m,,,,,,,,
1283,4867,3D_Infinity,PlayStation 3,2h 30m,100%,,5362228,Completed,First,"May 01, 2012",,2h 30m,,,,,,,,
1284,4867,Adgalo,PlayStation 4,2h 30m,100%,,3413999,Completed,First,"September 11, 2016",2h,2h 30m,,,,,,,,
1285,4867,Brun0Duart3,PlayStation 4,2h 30m,80%,,11531055,Completed,First,"April 22, 2020",,2h 30m,4h,,,,,,,
1286,4867,Cthulhu,PlayStation 4,2h 30m,NR,,3670478,Completed,First,"November 25, 2016",,2h 30m,,,,,,,,
1287,4867,David_HLTB,PC,2h 30m,60%,,10345230,Completed,First,"October 31, 2019",,2h 30m,,,,,,,,
1288,4867,DenZnk,PlayStation 4,2h 30m,NR,,1967993,Completed,First,"February 07, 2016",,2h 30m,,,,,,,,
1289,4867,DevilDawg,PlayStation 4,2h 30m,90%,,8463291,Completed,First,"February 11, 2019",,2h 30m,,,,,,,,
1290,4867,Floh0815,PlayStation 4,2h 30m,90%,,11993980,Completed,First,"August 10, 2019",,2h 30m,,,,,,,,
1291,4867,Gallucci,PlayStation 4,2h 30m,80%,,8711156,Completed,First,"May 02, 2019",2h,2h 30m,,,,,,,,
1292,4867,Private,PlayStation 3,2h 30m,100%,,474663,Completed,Replay,"November 29, 2012",,2h 30m,,,,,,,,
1293,4867,HouseGames,PlayStation 4,2h 30m,NR,,4345327,Completed,First,"April 22, 2017",,2h 30m,,,,,,,,
1294,4867,Hunter_ClasseA_03,PlayStation 3,2h 30m,90%,,11940597,Completed,First,"June 09, 2020",,2h 30m,,,,,,,,
1295,4867,Private,PlayStation 3,2h 30m,90%,,3904213,Completed,First,,,2h 30m,,,,,,,,
1296,4867,Icarium,PlayStation 4,2h 30m,NR,,10997876,Completed,Replay,"February 16, 2020",2h,2h 30m,8h,,,,,,,
1297,4867,Jukka,PlayStation 4,2h 30m,90%,,5882092,Completed,Replay,"November 29, 2017",,2h 30m,,,,,,,,
1298,4867,King_K,PlayStation 4,2h 30m,70%,,8835295,Completed,First,"October 11, 2019",2h,2h 30m,,,,,,,,
1299,4867,Lecta,PlayStation 4,2h 30m,NR,,4883684,Completed,First,"November 07, 2017",,2h 30m,,,,,,,,
1300,4867,Private,PlayStation 3,2h 30m,NR,,212689,Completed,First,"December 28, 2012",,2h 30m,,,,,,,,
1301,4867,Ornacis,PlayStation 4,2h 30m,NR,,9091724,Completed,First,"July 06, 2019",,2h 30m,,,,,,,,
1302,4867,Private,PlayStation 4,2h 30m,NR,,9195560,Completed,First,"May 12, 2019",,2h 30m,,,,,,,,
1303,4867,Private,PlayStation 3,2h 30m,NR,,2487081,Completed,First,"January 27, 2016",,2h 30m,,,,,,,,
1304,4867,Private,PlayStation 4,2h 30m,NR,,3786286,Completed,First,"December 30, 2016",,2h 30m,,,,,,,,
1305,4867,Zaffirra,PC,2h 30m,NR,,9296148,Completed,First,"August 03, 2019",,2h 30m,,,,,,,,
1306,4867,adrian4370,PlayStation 4,2h 30m,90%,,2584989,Completed,Replay,"December 07, 2015",2h,2h 30m,,,,,,,,
1307,4867,antonismous,PlayStation 4,2h 30m,90%,,11285860,Completed,First,"December 11, 2019",2h 15m,2h 30m,,,,,,,,
1308,4867,atlanticmadman,PlayStation 4,2h 30m,90%,,11608237,Completed,First,"April 30, 2020",,2h 30m,,,,,,,,
1309,4867,autumnrain,PlayStation 4,2h 30m,90%,,7776880,Completed,First,"December 19, 2018",,2h 30m,,,,,,,,
1310,4867,bahamutzero,PlayStation 3,2h 30m,100%,,370471,Completed,First,,,2h 30m,,,,,,,,
1311,4867,countbrackmoor,PlayStation 4,2h 30m,90%,,7605051,Completed,First,"May 24, 2019",,2h 30m,,,,,,,,
1312,4867,desunoto,PlayStation 4,2h 30m,80%,,3554156,Completed,First,"October 27, 2016",2h,2h 30m,,30m,,,,,1h 30m,
1313,4867,eliasbakhos,PlayStation 3,2h 30m,NR,,3391579,Completed,First,"September 05, 2012",,2h 30m,,,,,,,,
1314,4867,fhb_795,PlayStation 4,2h 30m,NR,,9147502,Completed,First,"July 13, 2019",2h,2h 30m,,,,,,,,
1315,4867,greatmrlizard,PlayStation 3,2h 30m,80%,,2958939,Completed,First,"May 01, 2016",,2h 30m,,,,,,,,
1316,4867,grimbergen_beer,PlayStation 4,2h 30m,60%,,8557498,Completed,First,,,2h 30m,,,,,,,,
1317,4867,heavydrop,PlayStation 4,2h 30m,NR,,6136403,Completed,First,September 2016,,2h 30m,,,,,,,,
1318,4867,hy06a,PlayStation 3,2h 30m,70%,,8096934,Completed,First,2014,,2h 30m,,,,,,,,
1319,4867,katharine_philip,PlayStation 4,2h 30m,90%,,9298505,Replay Completed,First,March 2017,,2h 30m,,,,,,,,
1320,4867,kurosagi7000,PlayStation 3,2h 30m,NR,,6718776,Completed,First,,,2h 30m,,,,,,,,
1321,4867,pez,PlayStation 3,2h 30m,100%,,10905017,Completed,First,"January 30, 2013",,2h 30m,,,,,,,,
1322,4867,rararakkombo,PlayStation 3,2h 30m,100%,,8403174,Completed,First,"March 04, 2019",,2h 30m,,,,,,,,
1323,4867,riddickhun,PlayStation 4,2h 30m,NR,,1713833,Completed,First,"July 27, 2015",,2h 30m,,,,,,,,
1324,4867,romoan,PC,2h 30m,70%,,8917501,Completed,First,"June 09, 2019",,2h 30m,,,,,,,,
1325,4867,theodorekon,PlayStation 4,2h 30m,NR,,11320241,Completed,First,"June 01, 2020",,2h 30m,,,,,,,,
1326,4867,Private,PlayStation 4,2h 30m,90%,,5732920,Completed,First,"January 26, 2018",,2h 30m,,,,,,,,
1327,4867,treyres,PlayStation 4,2h 30m,80%,,8614669,Completed,First,"October 23, 2016",,2h 30m,,,,,,,,
1328,4867,yattaah,PlayStation 3,2h 30m,100%,,1071725,Completed,First,"November 25, 2013",,2h 30m,,,,,,,,
1329,4867,zuw13,PlayStation 4,2h 30m,NR,,4892997,Completed,First,"November 19, 2016",2h,2h 30m,3h,,,,,,,
1330,4867,Private,PlayStation 3,2h 32m,100%,,653585,Completed,First,"October 18, 2015",,2h 32m,,,,,,,,
1331,4867,janbuchal,PlayStation 4,2h 34m,80%,,9214877,Completed,First,"July 29, 2016",,2h 34m,,,,,,,,
1332,4867,flyingandroids,PlayStation 3,2h 34m,90%,,593665,Completed,First,"December 14, 2012",,2h 34m 49s,,,,,,,,
1333,4867,Tamiil,PlayStation 3,2h 38m,NR,,446295,Completed,First,"March 28, 2013",,2h 38m 12s,,,,,,,,
1334,4867,lecram,PlayStation 3,2h 40m,NR,,6019788,Completed,First,"March 05, 2013",2h 15m,2h 40m,4h,,,,,,,
1335,4867,Sheepwithblogs,PlayStation 3,2h 41m,100%,,235301,Completed,Replay,"January 11, 2013",,2h 41m 46s,,,,,,,,
1336,4867,narion_k,PlayStation 3,2h 42m,100%,About my 4th or 5th replay; 50% co-op; very leisurely pace including exploration of areas you're not supposed to access.,1215700,Replay Completed,Replay,"February 25, 2015",,2h 42m,,,,,,,,
1337,4867,gcpieters,PlayStation 3,2h 43m,100%,,229634,Completed,First,"January 19, 2013",,2h 43m,,,,,,,,
1338,4867,ArticunoBreeze,PlayStation 4,2h 45m,70%,,10153230,Completed,First,,,2h 45m,,,,,,,,
1339,4867,Private,PlayStation 4,2h 45m,NR,,6918810,Completed,First,"August 25, 2018",,2h 45m,,,,,,,,
1340,4867,CaptainSammies,PlayStation 3,2h 45m,NR,,123132,Completed,First,"October 24, 2012",,2h 45m,,,"Played through with 3 different companions and found almost all symbols. Took a couple meditation breaks. Simple, beautiful game.",,,,,
1341,4867,ManaphyNatu,PlayStation 4,2h 45m,NR,,11072895,Completed,First,"February 29, 2020",,2h 45m,,,,,,,,
1342,4867,scarletrunner,PlayStation 4,2h 45m,NR,,9667035,Completed,First,,,2h 45m,,,,,,,,
1343,4867,dvainanidis,PC,2h 50m,90%,,11483833,Completed,First,"April 17, 2020",,2h 50m,,,,,,,,
1344,4867,mayhew3,PlayStation 3,2h 50m,100%,,891965,Completed,First,"September 02, 2013",,2h 50m,,,,,,,,
1345,4867,,PlayStation 3,3h,NR,,500309,Completed,First,,2h,3h,,,,,,,,
1346,4867,,PlayStation 4,3h,NR,,2765598,Completed,First,,,3h,,,,,,,,
1347,4867,Admiral,PlayStation 4,3h,80%,,9091381,Completed,First,"July 06, 2019",,3h,,,,,,,,
1348,4867,Airbender,PlayStation 3,3h,100%,"Loved it! Totally worth any one's time, such an amazing experience",219489,Completed,First,December 2012,,3h,,,,,,,,
1349,4867,Aryakesha,PC,3h,NR,,11046205,Completed,Replay,"February 24, 2020",,3h,,,,,,,,
1350,4867,Brampod,PlayStation 3,3h,100%,,133526,Completed,First,"June 23, 2012",,3h,,,,,,,,
1351,4867,Private,PlayStation 3,3h,100%,,7790172,Completed,First,,,3h,,,,,,,,
1352,4867,Cyborg1612,PlayStation 4,3h,90%,,7223590,Completed,First,"September 20, 2018",2h,3h,6h,,,,,,,
1353,4867,DeusXCom,PlayStation 3,3h,90%,,883214,Completed,First,"August 07, 2013",,3h,,,,,,,,
1354,4867,Dzieslaw,PlayStation 4,3h,90%,,6021222,Completed,First,"September 23, 2016",,3h,,,,,,,,
1355,4867,Fdlpc4454,PlayStation 4,3h,90%,,4688095,Completed,First,"November 11, 2016",,3h,,,,,,,,
1356,4867,Private,PlayStation 4,3h,NR,,7959519,Completed,First,,2h,3h,5h,,,,,,,
1357,4867,Jacub,PlayStation 4,3h,60%,,6315274,Completed,First,"May 28, 2018",,3h,,,,,,,,
1358,4867,NKantarou,PlayStation 4,3h,60%,,11611524,Completed,First,"May 02, 2020",,3h,,,,,,,,
1359,4867,Sarek,PlayStation 4,3h,80%,,9088433,Completed,First,"January 14, 2020",,3h,,,,,,,,
1360,4867,Sinrost,PlayStation 4,3h,100%,,3491112,Completed,First,"July 25, 2015",,3h,,,Seven Buddies,,,,,
1361,4867,SpaceMedafighterC,PlayStation 3,3h,NR,,231734,Completed,First,,,3h,,,,,,,,
1362,4867,Takwin,PlayStation 4,3h,NR,,3233536,Completed,First,,,3h,,,,,,,,
1363,4867,Toxe,PlayStation 3,3h,100%,,247822,Completed,First,"February 16, 2013",,3h,,,,,,,,
1364,4867,WarleyRM,PlayStation 3,3h,NR,,1242191,Completed,First,"March 13, 2015",,3h,,,,,,,,
1365,4867,arthur_alves,PlayStation 4,3h,80%,,7106794,Completed,First,"July 13, 2017",,3h,,,,,,,,
1366,4867,blackbebop,PlayStation 3,3h,100%,,673742,Completed,First,December 2012,2h,3h,,,,,,,,
1367,4867,chortler,PlayStation 4,3h,90%,,3526351,Completed,First,"October 16, 2016",,3h,,,,,,,,
