,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Co-Op
1241,43056,Simpanssi76,PlayStation 4,160h,100%,,10800432,Completed,First,"October 05, 2018",35h,,80h,160h,,
1242,43056,Asthaeran,PlayStation 4,161h,90%,,8564015,Completed,First,"April 04, 2019",,,,161h,,
1243,43056,Sentric,PC,163h,NR,,8659215,Completed,First,"April 22, 2019",,,,163h,,
1244,43056,Nobody134,PC,163h 14m,NR,100% + Replay of Legend difficulty for all the achivements,8476752,Completed,First,"March 17, 2019",20h 30m,,85h 14m,163h 14m 23s,,
1245,43056,QhasLab,PlayStation 4,163h 58m,100%,"2 PlayThrough. 1st 150Hrs, 2nd 13Hrs. 100%",7778314,Completed,Replay,"December 19, 2018",,"My total gameplay is more than 160Hrs. Not able to record a lot of the time due to Legendary death, climax battle, and challenges etc.",,163h 58m,,
1246,43056,Lawgun,PlayStation 4,170h,80%,,5299063,Completed,First,"October 01, 2017",,,,170h,,
1247,43056,,PlayStation 4,172h,NR,"2 side quests remain, other than that, 100%",7135201,Completed,First,,,,,172h,,
1248,43056,SonBaris,PC,176h,NR,"I was doing everything when on my first playthrough.. Then Legend mode.. after 176 hours, Perfect Game Steam..",10988628,Completed,First,"June 30, 2019",,,,176h,,
1249,43056,saltypatches,PC,176h,90%,,8435945,Completed,First,"November 26, 2019",,,115h,176h,,
1250,43056,,PC,178h,NR,,11512362,Completed,Replay,,,,,178h,,
1251,43056,,PC,180h,NR,,10348972,Completed,First,,,,,180h,,
1252,43056,Pitas,PlayStation 4,180h,NR,,4493187,Completed,First,"May 28, 2017",,,,180h,,
1253,43056,AllstarBrose,PC,191h 32m,NR,,10410907,Completed,First,"November 10, 2019",,,,191h 32m 20s,,
1254,43056,TheYoshiman,PlayStation 4,191h 53m,90%,"100% Completion List, 100% Completed Items, all trophies but Stuff of Legend & Just Beat It, earned on 2nd playthrough",4656350,Completed,First,"September 03, 2017",,,,191h 53m,,
1255,43056,PlYuS,PlayStation 4,191h 56m,100%,,6473808,Completed,First,"September 28, 2018",,,,191h 56m 42s,,
1256,43056,,PC,197h,NR,,10827204,Completed,First,,,,,197h,,
1257,43056,prosniper1080,PC,199h 30m,NR,,7908713,Completed,First,"January 02, 2019",,,,199h 30m,,
1258,43056,,PlayStation 4,204h,NR,,6299746,Completed,First,,26h,,,204h,,
1259,43056,SilveryBeing,PC,213h 30m,NR,,11121315,Completed,First,"April 12, 2020",20h 48m,,140h 57m,213h 30m,,
1260,43056,,PC,230h,NR,,11088433,Completed,First,,,,,230h,,
1261,43056,Heartscar,PlayStation 4,238h,NR,,5904173,Completed,First,"February 28, 2018",,,65h,238h,,
