,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Progress,Personal Notes,Retired Notes,Speedrun
677,46453,Private,Nintendo Switch,40h 27m,NR,"Black Eagles Strike Force playthrough, all side missions",9314708,Completed,First,"August 06, 2019",,,40h 27m,,,,
678,46453,,Nintendo Switch,40h 29m,NR,,9330308,Completed,First,,,,40h 29m,,,,
679,46453,,Nintendo Switch,40h 30m,NR,,9280467,Completed,First,,,,40h 30m,,,,
680,46453,achyoav,Nintendo Switch,40h 30m,NR,,9349303,Completed,First,"August 11, 2019",,,40h 30m,,,,
681,46453,Private,Nintendo Switch,40h 34m,NR,verdant wind route,10880981,Completed,Replay,"August 16, 2019",,,40h 34m,,,,
682,46453,bsinky,Nintendo Switch,40h 35m,NR,"Several Paralogues, did most of the optional Monastery missions",9238397,Completed,First,"August 06, 2019",,,40h 35m,,,,
683,46453,RainmakerAlpha,Nintendo Switch,40h 52m,90%,Blue lions route only.,10945661,Completed,First,,,,40h 52m,,,,
684,46453,Private,Nintendo Switch,41h,60%,Got bored and just rushed to the end,10548745,Completed,First,"June 08, 2020",,,41h,,,,
685,46453,linkenny,Nintendo Switch,41h,NR,"Normal mode, Casual, black eagles. Most side quest and all paralogue quest.",9359174,Completed,First,"August 11, 2019",,,41h,,,,
686,46453,Biggums0,Nintendo Switch,41h 05m,NR,Golden Deer,9271108,Completed,First,"July 31, 2019",,,41h 05m,,,,
687,46453,Digniax,Nintendo Switch,41h 24m,80%,Naturalish,10862484,Completed,First,"January 22, 2020",,,41h 24m,,,,
688,46453,fredjosh,Nintendo Switch,41h 30m,NR,,9270847,Completed,First,"July 31, 2019",,,41h 30m 22s,,,,
689,46453,popae,Nintendo Switch,41h 50m,NR,Casual first playthrough. I didn't rush but didn't 100%. Some side content.,9501242,Completed,First,"September 01, 2019",,,41h 50m,,,,
690,46453,,Nintendo Switch,41h 59m,NR,Completed several paralogues and spent a lot of time exploring and on instructing.,9311943,Completed,First,,,,41h 59m,,,,
691,46453,Private,Nintendo Switch,42h 07m,90%,,11413550,Completed,First,,,,42h 07m,,,,
692,46453,Galaron_Shuri,Nintendo Switch,42h 07m,100%,Maddening difficulty,11472698,Completed,Replay,,,,42h 07m,,,,
693,46453,,Nintendo Switch,42h 10m,NR,Full Black Eagles storyline with most relationships maxed out and all auxiliary quests completed.,9288549,Completed,First,,,,42h 10m,,,,
694,46453,PTChesnaught,Nintendo Switch,42h 34m,100%,"NG+, Black Eagles/Hard, All side missions completed, No DLC, auto-instruct mostly",10456893,Completed,Replay,"November 19, 2019",,,42h 34m,,,,
695,46453,Private,Nintendo Switch,42h 34m,NR,,9298650,Completed,First,"August 11, 2019",,,42h 34m,,,,
696,46453,brentendo,Nintendo Switch,42h 36m,90%,,9426019,Completed,First,,,,42h 36m 21s,,,,
697,46453,,Nintendo Switch,42h 50m,NR,,9300966,Completed,First,,,,42h 50m 15s,,,,
698,46453,,Nintendo Switch,43h,NR,,9286074,Completed,First,,,,43h,,,,
699,46453,TheChad11,Nintendo Switch,43h,NR,,9240237,Playing Completed,First,"August 14, 2019",,162h,43h,,,,
700,46453,Private,Nintendo Switch,43h,70%,,11357746,Completed,Replay,2020,,,43h,,,,
701,46453,sapphirone,Nintendo Switch,43h 37m,NR,,9326325,Completed,First,"August 09, 2019",,,43h 37m,,,,
702,46453,justinrp,Nintendo Switch,43h 45m,NR,Black Eagles/Edelgard route. All paralogue/extra battles/side quests as I came across them. No guide used.,9660198,Completed,First,"March 31, 2020",,,43h 45m,,,,
703,46453,,Nintendo Switch,44h,NR,,10578248,Completed,Replay,,,,44h,,,,
704,46453,LordJeffries,Nintendo Switch,44h,NR,,8926631,Playing Backlog Replay Completed,Replay,"August 10, 2019",,,44h,,,,
705,46453,iPodwithnomusic,Nintendo Switch,44h 10m,100%,"Crimson Flower, casual mode, normal difficulty.",9276988,Completed,First,"August 27, 2019",,,44h 10m,,"Roster: Byleth, Edelgard, Dorothea, Ferdinand, Petra, Caspar, Linhardt, Shamir, Sylvain.",,
706,46453,Arceusrox,Nintendo Switch,44h 31m,NR,,9236472,Completed,First,"August 20, 2019",,,44h 31m,,,,
707,46453,riversight,Nintendo Switch,44h 31m,NR,Played through did as much as possible without any guides,9316662,Completed,First,"August 06, 2019",,,44h 31m,,,,
708,46453,,Nintendo Switch,44h 36m,NR,,10315766,Completed,First,,,,44h 36m,,,,
709,46453,Jozeevis,Nintendo Switch,44h 37m,NR,,9336144,Completed,First,"August 08, 2019",,,44h 37m,,,,
710,46453,,Nintendo Switch,44h 52m,NR,,9313665,Completed,First,,,,44h 52m,,,,
711,46453,,Nintendo Switch,45h,NR,,9353997,Completed,First,,,210h,45h,,,,
712,46453,,Nintendo Switch,45h,NR,,9359596,Completed,First,,,,45h,,,,
713,46453,,Nintendo Switch,45h,NR,,10417461,Completed,First,,,,45h,,,,
714,46453,,Nintendo Switch,45h,NR,,10826801,Completed,First,,,,45h,,,,
715,46453,,Nintendo Switch,45h,NR,,10993073,Completed,First,,40h,,45h,,,,
716,46453,ITNODove,Nintendo Switch,45h,80%,,9431509,Completed,First,,,,45h,,,,
717,46453,Lloyld,Nintendo Switch,45h,NR,,9392967,Completed,First,"August 18, 2019",,,45h,,,,
718,46453,LocalAutist,Nintendo Switch,45h,80%,,11299270,Completed,First,,,,45h,,,,
719,46453,Nice01,Nintendo Switch,45h,90%,,9245374,Completed,First,"August 03, 2019",,,45h,,,,
720,46453,ahmedmohdalkaabi,Nintendo Switch,45h,NR,,9328254,Completed,First,"August 08, 2019",,,45h,,,,
721,46453,joeygforce,Nintendo Switch,45h,NR,,11923118,Completed,First,"June 06, 2020",,,45h,,,,
722,46453,FancyKilerWales,Nintendo Switch,45h 06m,NR,"Church route, recruited every student but Raphael, did every Paralouge available to me",9517221,Completed,First,"September 02, 2019",,,45h 06m,,,,
723,46453,MrNobody1147,Nintendo Switch,45h 06m,90%,,9248267,Backlog Completed,First,"February 28, 2020",,,45h 06m,45h 06m /,"Normal/Classic
Golden Deer",,
724,46453,Teoko,Nintendo Switch,45h 13m,NR,,9266138,Completed,First,"July 30, 2019",,,45h 13m,,,,
725,46453,Tasty,Nintendo Switch,45h 15m,60%,"Golden Deer route, Normal Classic",9120850,Completed,First,"August 16, 2019",,,45h 15m,,,,
726,46453,sanfranvisco,Nintendo Switch,45h 15m,NR,,10685561,Completed,First,"January 11, 2020",,,45h 15m,,,,
727,46453,Red_tha_FURY,Nintendo Switch,45h 19m,90%,,11553244,Completed,Replay,"May 07, 2020",,,45h 19m,,Normal / Casual --- Crimson Flower 2 w/ Cindered Shadows,,
728,46453,Private,Nintendo Switch,45h 19m,NR,Black Eagles Edelgard Route,9558312,Completed,Replay,"September 07, 2019",,,45h 19m,,,,
729,46453,,Nintendo Switch,45h 24m,NR,"Completed all story and side content for black eagles only, did not side with edelgard",9505476,Completed,First,,,,45h 24m 15s,,,,
730,46453,MrPOOPINSBERG,Nintendo Switch,45h 27m,80%,,9309454,Completed,First,,,,45h 27m,,,,
731,46453,,Nintendo Switch,45h 29m,NR,"Edelgard route, betraying the church, trying to kill the least students possible",9246653,Completed,First,,,,45h 29m,,,,
732,46453,tctony,Nintendo Switch,45h 30m,NR,"Edelgard route. 2x explore, 1x battle per month. Maxed supports in house, recruited 2 students. All available side quest",9460858,Completed,First,,,,45h 30m,,,,
733,46453,Hottston,Nintendo Switch,45h 43m,80%,Edelgard,9276663,Completed,First,"September 18, 2019",,,45h 43m,,,,
734,46453,xtenipurix,Nintendo Switch,45h 45m,NR,,10601562,Completed,Replay,"December 16, 2019",44h 45m,,45h 45m,,,,
735,46453,,Nintendo Switch,45h 48m,NR,,9270867,Completed,First,,,,45h 48m,,,,
736,46453,,Nintendo Switch,46h,NR,,9325911,Completed,First,,,,46h,,,,
737,46453,Hinhu,Nintendo Switch,46h,NR,,11819763,Completed,First,,,,46h,,,,
738,46453,schwa,Nintendo Switch,46h,NR,,9339430,Completed,First,"August 09, 2019",,,46h,,,,
739,46453,sonofrice,Nintendo Switch,46h,100%,Golden Deer playthrough,10419648,Completed,First,"November 12, 2019",,,46h,,,,
740,46453,Galaron_Shuri,Nintendo Switch,46h,100%,,11472623,Completed,Replay,,,,46h 01s,,,,
741,46453,Nevis,Nintendo Switch,46h 03m,40%,,10861772,Completed,First,"January 22, 2020",,,46h 03m,,,,
742,46453,GoldenSpaceman,Nintendo Switch,46h 12m,90%,Edelgard's Story,9242052,Completed,First,"August 17, 2019",,,46h 12m,,"Edeldard's story - 46h12m
Claude's Story - 41h37m",,
743,46453,Private,Nintendo Switch,46h 17m,NR,,11207495,Completed,First,"March 21, 2020",,,46h 17m,,,,
744,46453,,Nintendo Switch,46h 27m,NR,,9297673,Completed,First,,,,46h 27m,,,,
745,46453,esq373,Nintendo Switch,46h 30m,90%,,9517902,Completed,First,"September 02, 2019",,,46h 30m,,,,
746,46453,Brentinitis,Nintendo Switch,46h 32m,90%,Black Eagles Edelgard Route 100%,9341388,Completed,First,"August 05, 2019",,,46h 32m,,,,
747,46453,apolloviper03,Nintendo Switch,46h 37m,80%,,9330272,Completed,First,"October 29, 2019",,,46h 37m,,,,
748,46453,LEGOslayer,Nintendo Switch,46h 44m,100%,Blue Lions,9359136,Completed,First,"August 12, 2019",,,46h 44m,,,,
749,46453,ExitSun,Nintendo Switch,46h 47m,90%,,10930949,Completed,First,"February 03, 2020",,,46h 47m,,,,
750,46453,,Nintendo Switch,46h 48m,NR,,9310671,Completed,First,,,,46h 48m,,,,
751,46453,Private,Nintendo Switch,46h 52m,NR,,9237035,Completed,First,"August 07, 2019",,,46h 52m,,"Black Eagles - Crimson Flower route completed (Normal/Casual), (46:52, 27/07/2019 - 07/08/2019)
30:06 - at the decision point BE",,
752,46453,,Nintendo Switch,46h 56m,NR,,10189292,Completed,First,,,,46h 56m,,,,
753,46453,,Nintendo Switch,47h,NR,,9327334,Completed,First,,40h,,47h,,,,
754,46453,Painmaster212,Nintendo Switch,47h,80%,,9362212,Completed,First,"August 13, 2019",,,47h,,,,
755,46453,,Nintendo Switch,47h 01m,NR,,9278451,Completed,First,,,,47h 01m,,,,
756,46453,Private,Nintendo Switch,47h 19m,NR,Black Eagles Church Route,9558311,Completed,First,"August 20, 2019",,,47h 19m,,,,
757,46453,,Nintendo Switch,47h 22m,NR,,9421821,Completed,First,,,,47h 22m,,,,
758,46453,Pretzeljetpack,Nintendo Switch,47h 30m,80%,,11182581,Completed,First,January 2020,,,47h 30m,,,,
759,46453,Athruntalan,Nintendo Switch,47h 31m,90%,"Cleared, Classic Difficulty, Black Eagle/Crimson Flower route",9229224,Completed,First,"October 08, 2019",,,47h 31m,,,,
760,46453,JohnnyHendrix,Nintendo Switch,47h 38m,NR,,11421493,Completed,First,"April 12, 2020",40h,,47h 38m,,,,
761,46453,ssk,Nintendo Switch,48h,NR,,9515735,Completed,First,"September 02, 2019",,,48h,,,,
762,46453,,Nintendo Switch,48h 03m,NR,,9370597,Completed,First,,,,48h 03m,,,,
763,46453,TresLeches,Nintendo Switch,48h 10m,90%,Azure Moon (F Byleth),11827912,Completed,First,"June 13, 2020",,,48h 10m,,,,
764,46453,,Nintendo Switch,48h 12m,NR,,9361808,Completed,First,,,,48h 12m,,,,
765,46453,RandomHypnotica,Nintendo Switch,48h 17m,NR,"Verdant Wind NG+, Completed all side quests in Part 1, skipped dates straight to battle in Part 2",10935688,Completed,Replay,"February 06, 2020",,,48h 17m,,,,
766,46453,PTChesnaught,Nintendo Switch,48h 20m,100%,"Golden Deer NG++, Hard Mode",10437303,Completed,Replay,"February 29, 2020",,,48h 20m,,NG++ Golden Deer/Hard,,
767,46453,,Nintendo Switch,48h 22m,NR,,9295913,Completed,First,,33h 30m 30s,160h 20m 20s,48h 22m 50s,,,,
768,46453,Alex5101,Nintendo Switch,48h 30m,100%,,9297580,Completed,First,"September 07, 2019",,,48h 30m,,,,
769,46453,troidy,Nintendo Switch,48h 45m,NR,,9459241,Completed,First,"August 26, 2019",,,48h 45m,,,,
770,46453,Bangolango,Nintendo Switch,48h 48m,NR,,10161533,Completed,First,"September 28, 2019",,,48h 48m,,,,
771,46453,SMatarratas,Nintendo Switch,48h 49m,NR,,9659635,Completed,First,"September 15, 2019",,,48h 49m 12s,,,,
772,46453,Skyloftgames,Nintendo Switch,48h 53m,90%,,11561564,Completed,First,August 2019,,,48h 53m,,,,
773,46453,guyinahatgames,Nintendo Switch,48h 56m,NR,,10580048,Completed,First,"December 12, 2019",,,48h 56m,,,,
774,46453,Kastensson,Nintendo Switch,48h 58m,80%,,9667919,Completed,First,"November 11, 2019",,,48h 58m,,,,
775,46453,ZeldaOne,Nintendo Switch,48h 59m,90%,,9550464,Completed,First,"September 29, 2019",,,48h 59m,,Black Eagles - Crimson Flower (Edelgard Route),,
776,46453,Galaron_Shuri,Nintendo Switch,49h 05m,100%,,11472628,Completed,Replay,,,,49h 05m,,,,
777,46453,TDutchWalker,Nintendo Switch,49h 07m,NR,Golden Deer,9426067,Completed,First,"August 28, 2019",,,49h 07m,,,,
778,46453,Galaron_Shuri,Nintendo Switch,49h 11m,100%,,11472605,Completed,First,,,,49h 11m,,,,
779,46453,lossypi,Nintendo Switch,49h 15m,NR,,9567103,Completed,First,"September 09, 2019",,,49h 15m,,,,
780,46453,,Nintendo Switch,49h 35m,NR,,9345787,Completed,First,,,,49h 35m,,,,
781,46453,,Nintendo Switch,49h 40m,NR,,9542817,Completed,First,,,,49h 40m,,,,
782,46453,MrMista,Nintendo Switch,49h 47m,NR,,9562669,Completed,First,"September 08, 2019",,,49h 47m,,,,
783,46453,Galaron_Shuri,Nintendo Switch,49h 49m,100%,,11472651,Completed,Replay,,,,49h 49m,,,,
784,46453,,Nintendo Switch,50h,NR,,11125768,Completed,First,,30h,,50h,,,,
785,46453,,Nintendo Switch,50h,NR,,11784192,Completed,First,,45h,,50h,,,,
786,46453,,Nintendo Switch,50h,NR,,11800225,Completed,First,,,,50h,,,,
787,46453,9dbc9,Nintendo Switch,50h,90%,,10997773,Completed,First,"September 16, 2019",38h,150h,50h,,,,
788,46453,AmateurDan,Nintendo Switch,50h,80%,"Secret route. ""Extra"" because I did Paralogues as they appeared.",9362622,Completed,First,"August 24, 2019",,,50h,,Actually started on release day.,,
789,46453,Private,Nintendo Switch,50h,NR,,12002408,Playing Completed,First,,,,50h,145h /,,,
790,46453,DeWalli,Nintendo Switch,50h,90%,,9274915,Completed,First,"October 15, 2019",,,50h,,,,
791,46453,DreamEaglr,Nintendo Switch,50h,NR,,9280012,Completed,First,"August 01, 2019",30h,150h,50h,,,,
792,46453,KnoppersDE,Nintendo Switch,50h,NR,,9559501,Completed,First,"August 18, 2019",,,50h,,,,
793,46453,Sarten,Nintendo Switch,50h,NR,"Hard/Classic replay, verdant wind route (Claude), a lot of time spent in the monastery",9360931,Replay Completed,Replay,,,,50h,,,,
794,46453,mmontgomery,Nintendo Switch,50h,NR,,9472756,Completed,First,"August 29, 2019",,,50h,,,,
795,46453,sachal9000,Nintendo Switch,50h,90%,,11652473,Completed,First,,,,50h,,,,
796,46453,Private,Nintendo Switch,50h,90%,,10715499,Completed,First,,,,50h,,,,
797,46453,stuffydj,Nintendo Switch,50h,90%,,11847197,Completed,First,"August 22, 2019",,,50h,,,,
798,46453,variety,Nintendo Switch,50h,NR,,11313298,Completed,First,"March 31, 2020",,,50h,,,,
799,46453,,Nintendo Switch,50h 04m,NR,,9305029,Completed,First,,,,50h 04m,,,,
800,46453,,Nintendo Switch,50h 04m,NR,,9484438,Completed,First,,,,50h 04m,,,,
801,46453,AzbestosCool,Nintendo Switch,50h 05m,NR,,9336049,Completed,First,"August 09, 2019",,,50h 05m,,,,
802,46453,,Nintendo Switch,50h 06m,NR,,9300220,Completed,First,,,,50h 06m,,,,
803,46453,LeoKasper,Nintendo Switch,50h 16m,70%,Golden Deer,10966904,Completed,First,"February 09, 2020",,,50h 16m,,,,
804,46453,WarWok,Nintendo Switch,50h 20m,NR,,9305063,Completed,First,"August 04, 2019",,,50h 20m,,,,
805,46453,PedAngle,Nintendo Switch,50h 30m,80%,"Silver snow, hard classic",10196391,Completed,Replay,"December 31, 2019",,,50h 30m,,,,
806,46453,kawwumbo,Nintendo Switch,50h 38m,100%,Golden Deer on Maddening Difficulty,11540639,Completed,Replay,"March 23, 2020",,,50h 38m,,,,
807,46453,,Nintendo Switch,50h 45m,NR,"Golden Deer Run with Every Paralogue, Quest, and as many Supports as I could",9324608,Completed,First,,,,50h 45m,,,,
808,46453,Kuposaurus,Nintendo Switch,50h 57m,90%,Golden Deer; all sidequests and all obtained side missions cleared.,9301731,Completed,First,"August 04, 2019",,,50h 57m,,,,
809,46453,Airbrushed,Nintendo Switch,51h,NR,,9450477,Completed,First,"August 31, 2019",,,51h,,,,
810,46453,whoopper,Nintendo Switch,51h,NR,Blue Lions Storyline + Extra Battlles,10311480,Completed,First,"August 19, 2019",,,51h,,,,
811,46453,,Nintendo Switch,51h 01m,NR,,9335637,Completed,First,,,,51h 01m 22s,,,,
812,46453,,Nintendo Switch,51h 03m,NR,Golden Deer route. Casual difficulty. Did some paralogues,9287194,Completed,First,,,,51h 03m,,,,
813,46453,Galaron_Shuri,Nintendo Switch,51h 08m,100%,,11472655,Completed,Replay,,,,51h 08m,,,,
814,46453,,Nintendo Switch,51h 12m,NR,,9314368,Completed,First,,,,51h 12m,,,,
815,46453,,Nintendo Switch,51h 12m,NR,,10586684,Completed,First,,,,51h 12m,,,,
816,46453,eksratu,Nintendo Switch,51h 20m,NR,,9499515,Completed,Replay,"August 26, 2019",,,51h 20m 20s,,,,
817,46453,Private,Nintendo Switch,51h 27m,NR,,10654118,Completed,First,"March 01, 2020",,,51h 27m,,Normal/Casual,,
818,46453,Skleebz,Nintendo Switch,51h 30m,100%,,9238626,Completed,First,"August 05, 2019",,,51h 30m,,,,
819,46453,Skyloftgames,Nintendo Switch,51h 30m,90%,,11561571,Completed,Replay,December 2019,,,51h 30m,,,,
820,46453,dagrum,Nintendo Switch,51h 30m,90%,,9259338,Completed,First,"July 29, 2019",,,51h 30m,,,,
821,46453,shilcer,Nintendo Switch,51h 30m,90%,,9393186,Completed,First,,,,51h 30m,,,,
822,46453,,Nintendo Switch,51h 35m,NR,black eagles,9374008,Completed,Replay,,,,51h 35m,,,,
823,46453,GenericBob,Nintendo Switch,51h 35m,NR,Black Eagles,9374009,Completed,Replay,"August 16, 2019",,,51h 35m,,,,
824,46453,TraxDave,Nintendo Switch,51h 37m,NR,,10819262,Completed,First,"March 13, 2020",,,51h 37m,,,,
825,46453,tuskoub,Nintendo Switch,51h 45m,NR,"Golden Deer Run (Recruited Petra, Sylvain, Linhardt, Dorothea, and Ingrid, did every Paralogue available)",11582470,Completed,First,"July 28, 2019",,,51h 45m,,,,
826,46453,Alexsanlo,Nintendo Switch,51h 50m,90%,Monasterio Ruta,9238063,Completed,First,"August 04, 2019",,,51h 50m,,,,
827,46453,AlphaPenguin,Nintendo Switch,52h,NR,,9515634,Completed,First,,,,52h,,,,
828,46453,Bilou,Nintendo Switch,52h,NR,,9259321,Completed,First,"August 18, 2019",,,52h,,,,
829,46453,SplashFTW,Nintendo Switch,52h,100%,,11865879,Completed,Replay,"May 29, 2020",,,52h,,,,
830,46453,nafers623,Nintendo Switch,52h,70%,,9415349,Completed,First,"February 09, 2020",,,52h,,,,
831,46453,reddragonx,Nintendo Switch,52h,90%,,9674821,Completed,First,"September 18, 2019",,,52h,,,,
832,46453,Zephyrn,Nintendo Switch,52h 02m,NR,Black Eagles Edelgard Route,9701269,Completed,Replay,"September 22, 2019",,,52h 02m,,,,
833,46453,,Nintendo Switch,52h 13m,NR,,9359389,Completed,First,,,,52h 13m,,,,
834,46453,DigitalScroogeMcDuck,Nintendo Switch,52h 18m,NR,,9658859,Completed,First,"April 11, 2020",,,52h 18m,,,,
835,46453,Sephix,Nintendo Switch,52h 19m,80%,,9502990,Completed,First,"September 01, 2019",,,52h 19m,,,,
836,46453,NotAsBigPharma,Nintendo Switch,52h 21m,90%,,9339661,Completed,First,"July 30, 2019",,,52h 21m,,,,
837,46453,Private,Nintendo Switch,52h 22m,NR,Blue Lions,9461311,Completed,First,"August 22, 2019",,,52h 22m,,,,
838,46453,thegreatcraig,Nintendo Switch,52h 22m,NR,Golden Deer path,9091109,Completed,First,"August 24, 2019",,,52h 22m,,,,
839,46453,pretttyokaycat,Nintendo Switch,52h 29m,NR,Extras that are available as of current completion time,9335419,Completed,First,"August 16, 2019",,,52h 29m,,,,
840,46453,vocelli,Nintendo Switch,52h 30m,60%,,11152828,Completed,First,"March 14, 2020",,,52h 30m,,,,
841,46453,HunterGamerLive,Nintendo Switch,52h 34m,NR,New Game Plus on Chapter 3,11313538,Completed,First,,49h 50m,,52h 34m,,Physical Version,,
842,46453,ypedrotti,Nintendo Switch,52h 34m,NR,,9535363,Completed,First,"August 27, 2019",,,52h 34m,,,,
843,46453,alldressedchip,Nintendo Switch,52h 37m,NR,,10765498,Completed,First,"January 04, 2020",,,52h 37m,,,,
844,46453,,Nintendo Switch,52h 39m,NR,,9305897,Completed,First,,,,52h 39m,,,,
845,46453,Leanest,Nintendo Switch,52h 45m,100%,,10374678,Completed,First,"November 04, 2019",,,52h 45m,,,,
846,46453,StrongProtector,Nintendo Switch,52h 58m,90%,,9427780,Completed,First,"August 22, 2019",,,52h 58m,,,,
847,46453,,Nintendo Switch,52h 59m,NR,,10258083,Completed,First,,,,52h 59m,,,,
848,46453,Pulcinotti,Nintendo Switch,53h,NR,,10172499,Completed,First,"October 01, 2019",,,53h,,,,
849,46453,Thebored23,Nintendo Switch,53h,NR,Golden Deer,9471581,Completed,First,"August 28, 2019",,,53h,,,,
850,46453,r4mides,Nintendo Switch,53h,NR,Golden Deer only yet.,9466283,Completed,First,"August 21, 2019",,,53h,,,,
851,46453,sleepyhead76,Nintendo Switch,53h,90%,,9392974,Completed,First,"August 20, 2019",,,53h,,,,
852,46453,,Nintendo Switch,53h 03m,NR,,9305051,Completed,First,,40h 30m,,53h 03m,,,,
853,46453,Onryo,Nintendo Switch,53h 23m,NR,,9680059,Completed,First,"September 19, 2019",,,53h 23m 43s,,,,
854,46453,_TwistedNerve,Nintendo Switch,53h 38m,NR,,10561070,Completed,First,"December 08, 2019",,,53h 38m,,,,
855,46453,MrBungle5,Nintendo Switch,53h 40m,100%,Path of Blue Lions (Kingdom of Faergus),9261858,Completed,First,"August 15, 2019",,,53h 40m,,,,
