,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Speedrun,Personal Notes,Progress,Retired Notes,Co-Op
693,57479,LaViel,PC,9h,NR,,8678694,Completed,First,"April 24, 2019",9h,,,,,,,
694,57479,Mahgore,PC,9h,NR,,9449894,Completed,First,"August 25, 2019",9h,45h,15h,,,,,
695,57479,NanoMalefico,PC,9h,NR,,8490538,Completed,First,"March 20, 2019",9h,,17h 04m,,,,,
696,57479,NicolasT,PlayStation 4,9h,NR,,8572207,Completed,First,,9h,,,,,,,
697,57479,Omegason,PC,9h,80%,,11462483,Completed,First,"April 16, 2020",9h,,,,,,,
698,57479,P1um,PC,9h,NR,Leon A,10443898,Completed,First,"January 26, 2019",9h,,,,,,,
699,57479,RGuilhermeAP,PC,9h,100%,,10851692,Completed,First,"May 05, 2020",9h,,,,,,,
700,57479,Shaoran_Rendan,PC,9h,NR,,8357744,Completed,First,"February 09, 2019",9h,,,,,,,
701,57479,Simply_Bry27,PlayStation 4,9h,NR,,8380515,Completed,First,"February 28, 2019",9h,,,,,,,
702,57479,Sobecc,PC,9h,90%,,11727473,Completed,First,,9h,,,,,,,
703,57479,Private,Xbox One,9h,NR,,10783265,Completed,First,"March 27, 2020",9h,,15h,,,,,
704,57479,TheFaddey,PC,9h,NR,,11149972,Completed,First,"February 18, 2019",9h,,,,,,,
705,57479,dodomania8,PlayStation 4,9h,90%,,8256301,Completed,First,"February 01, 2019",9h,,,,,,,
706,57479,doug50000,Xbox One,9h,100%,,11369163,Completed,First,"April 06, 2020",9h,,,,,,,
707,57479,drsaith,Xbox One,9h,90%,,8959983,Completed,First,"June 14, 2019",9h,,,,,,,
708,57479,ikari88,PlayStation 4,9h,90%,,8123567,Completed,First,"January 26, 2019",9h,,,,,,,
709,57479,jakeakatheone,PlayStation 4,9h,NR,,8138094,Completed,First,"January 27, 2019",9h,,,,,,,
710,57479,jeffthegeek,PC,9h,100%,,8488243,Completed,First,"February 14, 2019",9h,,,,,,,
711,57479,kevon24,PlayStation 4,9h,90%,,11965073,Completed,First,"June 11, 2020",9h,,,,,,,
712,57479,kingj125,PC,9h,NR,Not sure how to change playthrough amount but I did this in 5 playthroughs,11553249,Playing Completed,Replay,"April 23, 2020",9h,30h,15h,,,,,
713,57479,nonamewolf,PC,9h,NR,,10748963,Completed,First,"January 04, 2020",9h,,16h,,,,,
714,57479,novaviking,PC,9h,NR,,10858922,Completed,First,"February 01, 2019",9h,,12h,,,,,
715,57479,p4n7r0,PC,9h,NR,,8469634,Completed,First,"March 15, 2019",9h,,,,,,,
716,57479,Private,PlayStation 4,9h,NR,,11552043,Completed,First,"January 25, 2019",9h,,,,,,,
717,57479,Private,PlayStation 4,9h,NR,,8151056,Completed,First,"January 29, 2019",9h,,,,,,,
718,57479,strawbn,PlayStation 4,9h,NR,,8900479,Completed,First,"June 06, 2019",9h,,,,,,,
719,57479,tomcrew10,PC,9h,NR,,8822165,Completed,First,"May 10, 2019",9h,,,,,,,
720,57479,valdogg21,PlayStation 4,9h,NR,,8689246,Completed,First,,9h,,,,,,,
721,57479,ousataman,PC,9h 01m,NR,,8442066,Completed,First,"March 10, 2019",9h 01m,,,,,,,
722,57479,Miszelek,PC,9h 01m,NR,,8201231,Completed,First,"February 03, 2019",9h 01m 09s,,,,Leon 1st run Standard,,,
723,57479,Private,PC,9h 01m,NR,save timer: 7:55:00 - Leon 1st run,8120979,Completed,First,"February 12, 2019",9h 01m 15s,,,,,,,
724,57479,,PlayStation 4,9h 04m,NR,,8119931,Completed,First,,9h 04m 05s,,,,,,,
725,57479,Stromblad,PlayStation 4,9h 05m,90%,,8654069,Completed,First,"April 21, 2019",9h 05m 35s,,,,,,,
726,57479,,PlayStation 4,9h 08m,NR,Leon story,8117592,Completed,First,,9h 08m 22s,,,,,,,
727,57479,HenryVIIII,Xbox One,9h 09m,90%,,8819316,Completed,First,"January 18, 2020",9h 09m,,,,,,,
728,57479,mrjamierocks,PlayStation 4,9h 09m,NR,,8421929,Completed,First,"March 06, 2019",9h 09m,,,,,,,
729,57479,Cezawy,PC,9h 09m,NR,,8163698,Completed,First,"January 28, 2019",9h 09m 29s,,,,,,,
730,57479,,PlayStation 4,9h 11m,NR,First Playthrough ever. Never played the Original. Leon Campaign.,8481385,Completed,First,,9h 11m,,,,,,,
731,57479,,PC,9h 11m,NR,,10930308,Completed,First,,9h 11m,,,,,,,
732,57479,1c3ntfm31f,PC,9h 11m,NR,,8413777,Completed,First,"March 06, 2019",9h 11m 03s,,,,,,,
733,57479,PixelReviews,PC,9h 11m,NR,,11401127,Completed,First,"April 09, 2020",9h 11m 49s,,,,,,,
734,57479,Crazy162,Xbox One,9h 13m,90%,,8470206,Completed,First,"February 26, 2019",9h 13m 44s,17h 45m 52s,10h 33m 25s,,,,,
735,57479,mrbibo1,PC,9h 13m,NR,,8288761,Completed,First,"February 17, 2019",9h 13m 47s,,,,,,,
736,57479,Private,PC,9h 13m,NR,Leon 1st story mode,8547595,Completed,First,"November 30, 2019",9h 13m 55s,,,,,,,
737,57479,Dunnington,PlayStation 4,9h 14m,90%,"Beat Leon's story on normal difficulty. Got all guns, didn't get all collectibles",10697213,Custom List Completed,First,"June 14, 2020",9h 14m,,,,,10h 33m /,,
738,57479,,PC,9h 15m,NR,,11017811,Completed,First,,9h 15m,,,,,,,
739,57479,Private,PlayStation 4,9h 15m,NR,Leon A + Claire B,10186860,Completed,First,"March 25, 2019",9h 15m,,18h,,,,,
740,57479,Private,PC,9h 15m,NR,,11253693,Completed,First,"March 26, 2020",9h 15m,,,,,,,
741,57479,machacachon,PC,9h 16m,NR,,11591438,Completed,First,"April 28, 2020",9h 16m 11s,,,,,,,
742,57479,,PC,9h 17m,NR,,11511020,Completed,First,,9h 17m 20s,,,,,,,
743,57479,Shanker,PC,9h 20m,NR,,11775043,Completed,First,,9h 20m,,,,,,,
744,57479,jonglory,PlayStation 4,9h 20m,NR,,10606257,Completed,First,"January 14, 2020",9h 20m,,,,,,,
745,57479,,PlayStation 4,9h 21m,NR,Only Leon Story,8378976,Completed,First,,9h 21m 08s,,,,,,,
746,57479,Soulslayer434,PlayStation 4,9h 21m,90%,Leon First Run and Claire 2nd Run,11322695,Completed,First,"February 26, 2019",9h 21m 09s,,17h 23m 49s,,,,,
747,57479,,Xbox One,9h 22m,NR,,9298352,Completed,First,,9h 22m 28s,,,,,,,
748,57479,Private,PC,9h 22m,NR,Main Story 2nd Run Claire - Assisted - 41 Saves Grade B 7:35:54,10496128,Completed,Replay,"December 07, 2019",9h 22m 34s,,16h 58m 28s,,Steam via GMG,,,
749,57479,kenshin23,Xbox One,9h 22m,100%,,8132873,Completed,First,"January 27, 2019",9h 22m 38s,,,,,,,
750,57479,BanAkabane,PC,9h 23m,NR,,10578180,Completed,First,"December 11, 2019",9h 23m,,,,,,,
751,57479,,PlayStation 4,9h 24m,NR,,8736779,Completed,First,,9h 24m,,,,,,,
752,57479,TheDragonshaft,PlayStation 4,9h 25m,NR,"Leon's Campaign, First Run",8214796,Completed,First,"February 04, 2019",9h 25m,,,,,,,
753,57479,hennejoe,PC,9h 25m,70%,,8601302,Completed,First,"March 25, 2020",9h 25m,,,,,,,
754,57479,janbuchal,PlayStation 4,9h 25m,90%,,8760318,Completed,First,"May 12, 2019",9h 25m,,,,,,,
755,57479,Private,PlayStation 4,9h 26m,90%,Claire 2nd 6:30,10467102,Completed,First,"November 22, 2019",9h 26m,,,,,,,
756,57479,,PlayStation 4,9h 27m,NR,,10609444,Completed,First,,9h 27m 14s,,,,,,,
757,57479,Never4ever4,PlayStation 4,9h 28m,80%,Leon B,8326517,Completed,Replay,"February 21, 2019",9h 28m 45s,,,,,,,
758,57479,,PlayStation 4,9h 30m,NR,,8138854,Completed,First,,9h 30m,,,,,,,
759,57479,,PlayStation 4,9h 30m,NR,,8146448,Completed,First,,9h 30m,,,,,,,
760,57479,,PC,9h 30m,NR,hardcore,8326570,Completed,First,,9h 30m,,,,,,,
761,57479,,PC,9h 30m,NR,,8393263,Completed,First,,9h 30m,,,,,,,
762,57479,,PlayStation 4,9h 30m,NR,,11295112,Completed,First,,9h 30m,,,,,,,
763,57479,AltairVargasJr,PlayStation 4,9h 30m,NR,,11489726,Completed,First,"April 19, 2020",9h 30m,,,,,,,
764,57479,Josnor,PC,9h 30m,NR,,11580470,Completed,First,2020,9h 30m,,,,,,,
765,57479,King_K,Xbox One,9h 30m,90%,,10916461,Completed,First,"March 15, 2020",9h 30m,24h,13h,,,,,
766,57479,SkernStation,PC,9h 30m,90%,Replayed as Claire Redfield,11009160,Completed,Replay,"November 04, 2019",9h 30m,,,,"Claire Redfield Playtime 9,5 hours - Streamed on Twitch.com/SkernStation
LetsPlay for Claire and Leon https://www.twitch.tv/collections/kjwelpZ7zxXFfw",,,
767,57479,Synapse14,PC,9h 30m,NR,,11151892,Completed,First,"March 13, 2020",9h 30m,,,,"First Resident Evil game - Took my time, no rush.",,,
768,57479,Szpero,PC,9h 30m,NR,Claire campaign / assisted,10656009,Completed,First,"December 26, 2019",9h 30m,,,,,,,
769,57479,Trash02,PlayStation 4,9h 30m,NR,,11754271,Replay Completed,First,"May 16, 2020",9h 30m,,,,,,,
770,57479,adean700,PlayStation 4,9h 30m,NR,Leon's Story,8245794,Completed,First,"February 11, 2019",9h 30m,,,,,,,
771,57479,fredthebelgian,PlayStation 4,9h 30m,100%,,8126722,Completed,First,"June 11, 2020",9h 30m,,,,,,,
772,57479,jedtan,PlayStation 4,9h 30m,100%,,11551794,Completed,First,"April 24, 2020",9h 30m,,,,,,,
773,57479,serendipity0306,PlayStation 4,9h 30m,NR,,8386508,Completed,First,"March 02, 2019",9h 30m,,,,,,,
774,57479,virtualdreams04,PlayStation 4,9h 30m,80%,,8146460,Completed,First,"January 28, 2019",9h 30m,,18h,,,,,
775,57479,,Xbox One,9h 30m,NR,,10362458,Completed,First,,9h 30m 10s,30h 45m 32s,11h 10m 11s,,,,,
776,57479,,PlayStation 4,9h 31m,NR,,11834277,Completed,First,,9h 31m,,,,,,,
777,57479,pez,PC,9h 31m,80%,,10899955,Completed,First,"May 04, 2019",9h 31m,,,,,,,
778,57479,,PC,9h 31m,NR,,8748784,Completed,First,,9h 31m 52s,,,,,,,
779,57479,nono69,PC,9h 33m,NR,,12038675,Completed,First,"June 19, 2020",9h 33m 14s,,,,,,,
780,57479,,PlayStation 4,9h 35m,NR,,11031788,Completed,First,,9h 35m 59s,,,,,,,
781,57479,Blackrabbit2,PC,9h 36m,90%,,6449847,Completed,First,"December 29, 2019",9h 36m 03s,,,,,,,
782,57479,politon2k,PlayStation 4,9h 37m,90%,,8592355,Completed,First,"April 13, 2019",9h 37m,,,,,,,
783,57479,,PlayStation 4,9h 38m,NR,,8544129,Completed,First,,9h 38m,,,,,,,
784,57479,demonic,PC,9h 38m,100%,leon's story A Claire A 5.31.21,9060796,Completed,First,"June 30, 2019",9h 38m 52s,,,,,,,
785,57479,,PlayStation 4,9h 39m,NR,,8134558,Completed,First,,9h 39m,,,,,,,
786,57479,unlimitedfury,PC,9h 39m,NR,,9306530,Completed,First,"August 04, 2019",9h 39m,,,,,,,
787,57479,Private,PlayStation 4,9h 39m,60%,Leon Kennedy,8119903,Completed,First,"January 31, 2019",9h 39m 12s,,,,,,,
788,57479,EvaPilot1,PlayStation 4,9h 39m,NR,Claire A - Standard,8396901,Completed,First,"March 03, 2019",9h 39m 19s,,,,,,,
789,57479,mysticdoug,PlayStation 4,9h 40m,90%,,8316930,Completed,First,"February 20, 2019",9h 40m,,,,,,,
790,57479,MrROBINKONG,PC,9h 41m,100%,"Beat the ""Claire A"" Story, Normal difficulty",10985867,Completed,First,"February 22, 2020",9h 41m 49s,,9h 41m 50s,,,,,
791,57479,,PC,9h 42m,NR,,8371561,Completed,First,,9h 42m,30h,17h,,,,,
792,57479,ericwf123,PlayStation 4,9h 42m,80%,,10651216,Completed,First,"January 12, 2020",9h 42m 29s,,,,,,,
793,57479,Otacon,PlayStation 4,9h 43m,80%,,8312793,Completed,First,"February 21, 2019",9h 43m,,17h 16m,,,,,
794,57479,anatlus89,PC,9h 43m,NR,Claire A,10883686,Backlog Completed,First,"February 01, 2020",9h 43m,,,,,11h /,,
795,57479,,PlayStation 4,9h 45m,NR,leon and claire,11196834,Completed,First,,9h 45m,,14h 30m,,,,,
796,57479,Frostfaller,PC,9h 45m,NR,,9044833,Completed,First,"March 13, 2019",9h 45m,,,,,,,
797,57479,WuHaPe87,PlayStation 4,9h 45m,NR,,8917270,Completed,First,"June 09, 2019",9h 45m 12s,,,,,,,
798,57479,,PlayStation 4,9h 45m,NR,,11747870,Completed,First,,9h 45m 28s,,,,,,,
799,57479,finaltom,PlayStation 4,9h 46m,NR,,10494323,Completed,First,"January 29, 2019",9h 46m,,13h 12m,,,,,
800,57479,mdsll,PlayStation 4,9h 46m,NR,,9522829,Completed,First,"September 03, 2019",9h 46m 17s,,,,,,,
801,57479,monkyscream,Xbox One,9h 46m,100%,Leon A - first playthrough,10249336,Completed,First,"November 13, 2019",9h 46m 41s,,,,"First playthrough, Leon A",,,
802,57479,Private,Xbox One,9h 47m,80%,,8215083,Completed,First,"February 06, 2019",9h 47m,,,,,,,
803,57479,SashaZ,PlayStation 4,9h 47m,NR,Leon+Claire,11406050,Completed,First,"April 10, 2020",9h 47m,,,,,,,
804,57479,edizcom,PC,9h 48m,NR,,10836282,Completed,First,"July 07, 2019",9h 48m 53s,,13h 06m 19s,,,,,
805,57479,VeinZ,Xbox One,9h 49m,NR,,8213661,Completed,First,"February 05, 2019",9h 49m 41s,,,,,,,
806,57479,,PC,9h 50m,NR,,8254813,Completed,First,,9h 50m,,,,,,,
807,57479,,PC,9h 50m,NR,,10941110,Completed,First,,9h 50m,,17h 30m,,,,,
808,57479,Private,PC,9h 52m,NR,save timer: 8:43:17 - Claire 2nd run,8258579,Completed,First,"March 15, 2019",9h 52m 24s,,,,,,,
809,57479,Private,PC,9h 55m,80%,,11482852,Completed,First,"April 09, 2020",9h 55m,,,,,,,
810,57479,Private,PC,9h 55m,NR,Finished Leon A scenario only,9041390,Completed,First,"March 06, 2020",9h 55m 23s,,,,,,,
811,57479,,PC,9h 56m,NR,,11457214,Completed,First,,9h 56m,,,,,,,
812,57479,boiler416,PlayStation 4,9h 56m,90%,"Leon Campaign A, Standard",9178484,Completed,First,"June 07, 2019",9h 56m 08s,,,,,,,
813,57479,,PC,10h,NR,,8151574,Completed,First,,10h,20h,,,,,,
814,57479,,PlayStation 4,10h,NR,Leon campaign,9380627,Completed,First,,10h,,,,,,,
815,57479,,PC,10h,NR,,9549886,Completed,First,,10h,30h,14h,,,,,
816,57479,,PC,10h,NR,,11630590,Completed,First,,10h,,,,,,,
817,57479,BounceMan,PC,10h,NR,,10796096,Playing Completed,First,"December 19, 2019",10h,35h,16h,,,,,
818,57479,CrashPK,PC,10h,90%,,8707153,Completed,First,"March 19, 2019",10h,,,,,,,
819,57479,Private,PC,10h,40%,,11806008,Completed,First,"May 22, 2020",10h,,,,,,,
820,57479,Private,PlayStation 4,10h,NR,,9355375,Completed,First,"August 11, 2019",10h,,,,,,,
821,57479,Leanest,PC,10h,90%,,10374798,Completed,First,"October 07, 2019",10h,,,,,,,
822,57479,MiLorDrs,PlayStation 4,10h,NR,,11638913,Completed,First,"May 02, 2020",10h,,,,,,,
823,57479,RegretZero,PC,10h,NR,,10765350,Completed,First,"January 20, 2020",10h,,,,,,,
824,57479,RiseOfTheNinja,Xbox One,10h,80%,,10360761,Completed,First,"March 03, 2019",10h,,,,,,,
825,57479,Shark8721,PlayStation 4,10h,100%,,10944212,Completed,First,"March 28, 2020",10h,,16h,,,,,
826,57479,SwagTyrant,PlayStation 4,10h,NR,,10825427,Completed,First,February 2019,10h,,15h,,,,,
827,57479,Tsubaki,PC,10h,50%,,8234755,Completed,First,,10h,25h,12h,,,,,
828,57479,ViPe268,PC,10h,NR,,8138003,Completed,First,"January 27, 2019",10h,,,,,,,
829,57479,cohsae,PC,10h,80%,Claire 1st Campaign,8140390,Backlog Completed,First,"November 04, 2019",10h,,,,,,,
830,57479,hidrewp,PlayStation 4,10h,100%,,9558391,Completed,First,"August 08, 2019",10h,,,,,,,
831,57479,Private,PlayStation 4,10h,90%,,11482719,Replay Completed,First,"April 18, 2020",10h,,,,,,,
832,57479,lepovirta,PC,10h,NR,,10621195,Custom List Completed,First,"December 28, 2019",10h,,,,,,,
833,57479,lukearmstrong,PlayStation 4,10h,NR,,10582881,Completed,First,,10h,,,,,,,
834,57479,Private,PC,10h,90%,,8242505,Playing Completed,First,"February 11, 2019",10h,,,,,18h /,,
835,57479,pieterdevries,PC,10h,NR,,8209036,Completed,First,"February 15, 2019",10h,,,,,,,
836,57479,quangito,PlayStation 4,10h,80%,,8127215,Completed,First,"March 06, 2019",10h,,,,,,,
837,57479,rebel_lion,PlayStation 4,10h,NR,,8031802,Completed,First,"March 07, 2019",10h,,,,,,,
838,57479,ripforever,PC,10h,NR,,11534133,Completed,First,"April 10, 2020",10h,,,,,,,
839,57479,saaaahil,PC,10h,60%,,10185238,Completed,First,"March 22, 2020",10h,,,,,,,
840,57479,,Xbox One,10h,NR,,8123649,Completed,First,,10h 08s,,,,,,,
841,57479,,PC,10h 01m,NR,,11441196,Completed,First,,10h 01m 39s,,,,,,,
842,57479,Private,PlayStation 4,10h 02m,NR,,10984576,Completed,First,,10h 02m,,,,,,,
843,57479,MD17x,PlayStation 4,10h 02m,80%,,11068053,Completed,First,"February 10, 2019",10h 02m 02s,,,,,,,
844,57479,,PC,10h 04m,NR,,8228659,Completed,First,,10h 04m,,,,,,,
845,57479,sansa,PC,10h 04m,NR,Leon+Claire,8138018,Completed,First,"January 27, 2019",10h 04m,,,,,,,
846,57479,ramzhass93,PlayStation 4,10h 04m,NR,,9012218,Completed,First,"June 21, 2019",10h 04m 11s,,,,,,,
847,57479,sethlabrow,PlayStation 4,10h 06m,NR,"Main story, Leon, first playthrough",11373413,Completed,First,,10h 06m 36s,,,,,,,
848,57479,hassan23,PlayStation 4,10h 06m,90%,,8134871,Completed,First,"February 09, 2019",10h 06m 55s,,,,,,,
849,57479,Armsantoryu,PC,10h 07m,90%,"Leon A, Hardcore",8969002,Completed,First,"June 15, 2019",10h 07m 16s,,,,,,,
850,57479,reydrian,PlayStation 4,10h 07m,NR,,8132108,Completed,First,"January 26, 2019",10h 07m 28s,,,,,,,
851,57479,Private,PlayStation 4,10h 09m,100%,,10347234,Completed,First,"November 02, 2019",10h 09m 29s,,,,,,,
852,57479,Private,PlayStation 4,10h 10m,NR,,10817904,Completed,First,"February 21, 2020",10h 10m,,,,,,,
853,57479,LzxrdK,PC,10h 12m,80%,,8804351,Completed,First,"February 16, 2019",10h 12m,,,,"51% Achievements.
Only done Leon's first run so far.",,,
854,57479,Realtione,PC,10h 15m,80%,,8996177,Completed,First,"June 19, 2019",10h 15m,,,,,,,
855,57479,F33dtheanimals,PlayStation 4,10h 17m,NR,LEON A,8159679,Playing Replay Completed,First,"January 28, 2019",10h 17m 07s,,,2h 13m 20s,,,,
856,57479,Phantasia,PC,10h 17m,90%,"Leon A and Claire B playthrough, completed on Normal difficulty and combined times at result screens.",11402383,Completed,First,"July 17, 2019",10h 17m 09s,,,,,,,
857,57479,,PC,10h 17m,NR,,9201136,Completed,First,,10h 17m 40s,,,,,,,
858,57479,strillivanilli,PlayStation 4,10h 19m,NR,"Claire B, standard difficulty, 52 saves, rank C",10906356,Completed,First,January 2020,10h 19m 47s,,,,,,,
859,57479,Private,PlayStation 4,10h 21m,NR,,10798288,Completed,First,"January 11, 2020",10h 21m 57s,,,,,,,
860,57479,joemafu,PC,10h 23m,NR,,8119985,Completed,Replay,"January 31, 2019",10h 23m,,,,,,,
861,57479,gilchrd,PC,10h 24m,NR,,8196445,Completed,First,"May 15, 2019",10h 24m,,,,,,,
862,57479,Zevik1999,PC,10h 25m,100%,Claire and Leon scenarios,9592430,Completed,First,"September 09, 2019",10h 25m 42s,,,,,,,
863,57479,RamiChaiben_2004192,PC,10h 28m,NR,,11532318,Playing Completed,Replay,"April 23, 2020",10h 28m 05s,,,,,,,
864,57479,,Xbox One,10h 28m,NR,,8384685,Completed,First,,10h 28m 51s,,15h,,,,,
865,57479,,PlayStation 4,10h 30m,NR,,8222268,Completed,First,,10h 30m,,,,,,,
866,57479,,Xbox One,10h 30m,NR,,10831220,Completed,First,,10h 30m,,,,,,,
867,57479,,PlayStation 4,10h 30m,NR,,11845662,Completed,First,,10h 30m,,,,,,,
868,57479,kemosabe112,PlayStation 4,10h 30m,100%,,9193016,Completed,First,"February 10, 2019",10h 30m,,,,,,,
869,57479,ledgery_,PlayStation 4,10h 30m,NR,,10806967,Completed,First,"May 17, 2019",10h 30m,,,,,,,
870,57479,,PC,10h 33m,NR,,12020933,Completed,First,,10h 33m 19s,,,,,,,
871,57479,Suhas_Banik,PC,10h 33m,90%,,12020954,Custom List Completed,First,"June 17, 2020",10h 33m 19s,,,,,,,
872,57479,,PlayStation 4,10h 35m,NR,,8209361,Completed,First,,10h 35m,,,,,,,
873,57479,JermaCompletions,PC,10h 36m,NR,Leon only,8146212,Completed,First,"January 30, 2019",10h 36m 27s,,,,"youtu.be/n4-T_k2uPUg 15:52 - 3:57:12
youtu.be/YfELphu6kGI 5:30 - 7:00:37",,,
874,57479,Dingoo,PC,10h 42m,NR,,10585284,Completed,First,"December 13, 2019",10h 42m,,,,,,,
875,57479,mr_sash79,PlayStation 4,10h 43m,100%,,11549336,Completed,First,"February 10, 2020",10h 43m 27s,,,,,,,
876,57479,ramer84,Xbox One,10h 44m,90%,Clair A,8356035,Completed,First,"February 15, 2020",10h 44m,,,,,,,
877,57479,miralis,PlayStation 4,10h 44m,90%,,11007521,Completed,First,"April 08, 2020",10h 44m 28s,,,,,,,
878,57479,,PlayStation 4,10h 45m,NR,,11734595,Completed,First,,10h 45m 50s,,15h 44m 11s,,,,,
879,57479,JTAnumber1,PlayStation 4,10h 45m,90%,Leon Scernario A.grade C.Standard.,11479515,Completed,First,"April 17, 2020",10h 45m 58s,,,,,,,
880,57479,,Xbox One,10h 46m,NR,,11448369,Completed,First,,10h 46m 19s,,,,,,,
881,57479,,PlayStation 4,10h 47m,NR,,8160014,Completed,First,,10h 47m 07s,,,,,,,
882,57479,noahgamer1735,PC,10h 47m,100%,,11242046,Completed,First,"February 02, 2019",10h 47m 13s,34h 16m 34s,12h 31m 41s,,,,,
883,57479,DrewDrew10,PlayStation 4,10h 55m,NR,,10845174,Completed,First,"January 18, 2020",10h 55m,,,,,,,
884,57479,hyperjelly,PlayStation 4,10h 56m,NR,,10180566,Completed,First,"December 30, 2019",10h 56m,,,,,,,
885,57479,duftin,PC,10h 57m,NR,,9047109,Completed,First,"March 26, 2019",10h 57m 23s,,,,,,,
886,57479,3D_Infinity,PlayStation 4,11h,100%,,8232255,Completed,First,"February 06, 2019",11h,,,,,,,
887,57479,Beelo,PC,11h,NR,,11383015,Completed,First,"April 08, 2020",11h,,,,,,,
888,57479,JordanClosson,PlayStation 4,11h,NR,,8239313,Completed,First,"February 10, 2019",11h,,,,,,,
889,57479,Koalaman130,PC,11h,80%,Leon' story,9025852,Completed,First,"October 26, 2019",11h,,,,,,,
890,57479,Mateyo,PlayStation 4,11h,NR,,8140839,Completed,First,"January 28, 2019",11h,,,,,,,
891,57479,MegicBR,Xbox One,11h,100%,,10788261,Completed,First,"May 10, 2019",11h,,,,,,,
892,57479,MrFelpson,PC,11h,90%,,11277796,Completed,First,"May 27, 2019",11h,45h,25h,,,,,
893,57479,RDx_Zealot,Xbox One,11h,NR,Completed Only Leon's Playthrough,11578900,Completed,First,"January 27, 2019",11h,,,,,,,
894,57479,Raz,PlayStation 4,11h,NR,,8595535,Completed,First,"April 04, 2019",11h,,,,,,,
895,57479,SkernStation,PC,11h,90%,Leon S. Kennedy Playtime 11 hours on Stream,11009141,Completed,First,"October 27, 2019",11h,,,,"Leon S. Kennedy Playtime 11 hours - Streamed on Twitch.com/SkernStation
LetsPlay for Claire and Leon https://www.twitch.tv/collections/kjwelpZ7zxXFfw",,,
896,57479,SolidLion22,PlayStation 4,11h,NR,,8464239,Completed,First,"March 10, 2019",11h,24h,19h,,,,,
897,57479,Tarrmu,PlayStation 4,11h,90%,,9514535,Completed,First,"March 27, 2019",11h,,14h,,,,,
898,57479,Private,PC,11h,80%,,8209899,Completed,First,"February 05, 2019",11h,,,,,,,
899,57479,kariyanine,Xbox One,11h,80%,,8379724,Completed,First,"February 26, 2019",11h,,,,,,,
900,57479,onewingwazi,PlayStation 4,11h,NR,,8589927,Completed,First,"April 12, 2019",11h,,,,,,,
901,57479,shurane,PC,11h,NR,,8766172,Completed,First,"May 13, 2019",11h,,,,,,,
902,57479,stevechong25,PC,11h,100%,,8440701,Completed,First,,11h,,,,,,,
903,57479,zolomohan,PC,11h,90%,,8523538,Completed,First,"April 08, 2019",11h,,16h 30m,,,,,
904,57479,,PlayStation 4,11h,NR,I like to look around and admire stuff,11837184,Completed,First,,11h 53s,,,,,,,
905,57479,MrPogway,PC,11h 02m,NR,"Leon A, Claire B",8419337,Completed,First,"February 17, 2019",11h 02m 23s,,,,,,,
906,57479,JernauGurgeh,PC,11h 05m,90%,"First main story runthrough only, playing as Leon on Easy difficulty",8295045,Completed,First,"February 25, 2019",11h 05m,,,,,,,
907,57479,SnakeBitten,PlayStation 4,11h 09m,NR,"Leon A, rank C, 31 saves",11573704,Completed,First,"April 26, 2020",11h 09m 41s,,,,,,,
908,57479,,PlayStation 4,11h 10m,NR,,11653403,Completed,First,,11h 10m,,,,,,,
909,57479,,PC,11h 12m,NR,,10673144,Completed,First,,11h 12m,,,,,,,
910,57479,R4Zi3L,Xbox One,11h 13m,NR,"Leon A + Claire B, Rank B+A, Assisted",8127428,Completed,First,"January 27, 2019",11h 13m,,,,,,,
911,57479,,PlayStation 4,11h 17m,NR,Leon A,8220925,Completed,First,,11h 17m 55s,,,,,,,
912,57479,dgrdsv,PC,11h 22m,80%,,11683441,Completed,First,"May 09, 2020",11h 22m 41s,,,,,,,
