,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Progress,Personal Notes,Speedrun,100% Speedrun
873,26286,WillSnow,PC,28h,NR,2,6542725,Completed,First,20h,28h,,2017,,,,
874,26286,alebeat,PlayStation 4,28h,80%,,8569954,Completed,First,,28h,,"April 18, 2019",,,,
875,26286,dabro90,Nintendo Switch,28h,90%,,9559822,Completed,First,,28h,,"September 08, 2019",,,,
876,26286,kemosabe112,Nintendo Switch,28h,100%,,9193000,Completed,First,,28h,,"November 30, 2018",,,,
877,26286,Jingeng,Nintendo Switch,28h 01m,NR,,10396636,Completed,First,,28h 01m,,"November 10, 2019",,,,
878,26286,WaldoWonderful,PC,28h 01m,NR,"107 % Completion, 45 Achievements",7217470,Completed,First,17h 29m,28h 01m,,"October 10, 2018",,,,
879,26286,LunchPolice,PC,28h 05m,NR,,5164048,Completed,First,,28h 05m 26s,,"December 18, 2017",,,,
880,26286,,PC,28h 06m,NR,,4144593,Completed,First,,28h 06m,,,,,,
881,26286,RyukoMatoi,Xbox One,28h 07m,100%,,10147738,Completed,First,21h 11m 02s,28h 07m 54s,47h 35m 11s,"October 18, 2017",,,,
882,26286,EmperorAardvark,Xbox One,28h 12m,90%,,11167565,Completed,First,,28h 12m 04s,,"March 15, 2020",,,,
883,26286,Nachino,PC,28h 22m,100%,,8248025,Completed,First,,28h 22m 15s,36h 42m,"February 11, 2019",,,,
884,26286,cloudst,PC,28h 26m,NR,,5656200,Completed,First,,28h 26m,,"January 12, 2018",,,,
885,26286,,PC,28h 30m,NR,"Main story plus some helpful items like shade cloak, fully upgraded nail, I had to consult the wiki a few times",6938499,Completed,First,,28h 30m,,,,,,
886,26286,DerekCroswhite,Nintendo Switch,28h 30m,100%,Main story completed. 68% overall completion.,8443315,Completed,First,,28h 30m,,"March 10, 2019",,,,
887,26286,Sharean,Nintendo Switch,28h 30m,100%,,10850627,Completed,First,,28h 30m,,"January 15, 2020",,,,
888,26286,Valius,Nintendo Switch,28h 30m,90%,83% completion,7338402,Completed,First,,28h 30m,,"October 27, 2018",,,,
889,26286,tvrtkos,PC,28h 30m,100%,,10981056,Completed,Replay,,28h 30m,,"October 05, 2019",,,,
890,26286,valdogg21,Nintendo Switch,28h 30m,NR,,6951217,Completed,First,,28h 30m,,,,,,
891,26286,arborpunk,PC,28h 30m,70%,,5199780,Completed,First,,28h 30m 03s,,"February 17, 2018",,,,
892,26286,WaveSquirrel,Nintendo Switch,28h 30m,90%,,8995568,Completed,First,20h,28h 30m 15s,,"July 21, 2019",,,,
893,26286,reddragonx,PlayStation 4,28h 35m,90%,,7953436,Completed,First,,28h 35m,,"January 05, 2019",,,,
894,26286,crisro996,PC,28h 37m,90%,Completed everything but the final two colosseums,5805863,Completed,First,,28h 37m,,,,,,
895,26286,abichels,PC,28h 40m,100%,,7476758,Completed,First,22h 32m,28h 40m,32h 50m,"November 18, 2018",,,,
896,26286,cmiiller,Nintendo Switch,28h 40m,NR,,9175730,Completed Retired,First,,28h 40m 36s,,"July 17, 2019",,,,
897,26286,apocc,PC,28h 41m,80%,"Ending 1: The Hollow Knight, 66% completion",8020210,Completed,First,,28h 41m,,,,,,
898,26286,mazterki,PC,28h 41m,NR,112,8619958,Completed,First,24h 04m,28h 41m,29h,"April 13, 2019",,,,
899,26286,5H00T4,Nintendo Switch,29h,NR,,9362907,Completed,First,,29h,,"September 27, 2019",,,,
900,26286,IanHiner,PC,29h,NR,,8808900,Completed,First,,29h,,,,,,
901,26286,Ontarus,PC,29h,NR,,8176341,Completed,First,,29h,,,,,,
902,26286,Private,PC,29h,100%,,11025573,Completed,First,,29h,,,,,,
903,26286,jays2kings,PC,29h,NR,,7347385,Completed,First,,29h,,"December 10, 2017",,,,
904,26286,,PC,29h 06m,NR,,8729030,Completed,First,,29h 06m,,,,,,
905,26286,Hottston,Nintendo Switch,29h 06m,100%,,4303121,Completed,First,,29h 06m,,"June 25, 2018",,,,
906,26286,Kvesthet,PC,29h 09m,NR,,8967592,Completed,First,,29h 09m,,"June 15, 2019",,,,
907,26286,,PC,29h 12m,NR,,5740109,Completed,First,,29h 12m,,,,,51m,
908,26286,Kirich,PC,29h 12m,100%,,8312573,Completed,First,,29h 12m,,"February 19, 2019",,,,
909,26286,,PC,29h 12m,NR,,9006461,Completed,Replay,,29h 12m 29s,,,,,,
910,26286,Private,PC,29h 25m,NR,,4785801,Completed,First,,29h 25m,,"July 17, 2017",,84% completion.,,
911,26286,thoseposers,Nintendo Switch,29h 27m,80%,,8683886,Completed,First,,29h 27m 11s,,"June 14, 2019",,,,
912,26286,Private,PC,29h 30m,NR,,4302926,Completed,First,,29h 30m,,"November 03, 2017",,,,
913,26286,Nevis,PC,29h 38m,80%,Hollow Knight besiegt + 87% + alle Grubs,8067887,Completed,First,,29h 38m,,"January 19, 2019",,,,
914,26286,CrazyPeet,PC,29h 39m,NR,,10529048,Completed,First,,29h 39m,,"December 03, 2019",,,,
915,26286,Wuii,PC,29h 39m,100%,,10621711,Completed,First,,29h 39m,,,,,,
916,26286,flagg05,Nintendo Switch,29h 40m,NR,82% Completion,10799822,Completed,First,,29h 40m,,"January 11, 2020",,,,
917,26286,doomshmuck,PC,29h 46m,100%,,5662716,Completed,First,,29h 46m,,"October 07, 2017",,,,
918,26286,Changeur,PC,29h 47m,NR,"97% completion, endings A, B and C. All grubs, 50 charms. I did'nt ""started"" any DLC per se (Grimm is in Dirtmouth...)",10458413,Completed,First,,29h 47m,,"November 20, 2019",,,,
919,26286,Private,Nintendo Switch,29h 47m,80%,,7036329,Completed,First,,29h 47m,,"September 11, 2018",,,,
920,26286,pixelkaye,Nintendo Switch,29h 48m,100%,,8051915,Playing Completed,First,22h 30m,29h 48m,,"January 13, 2019",29h 48m /,,,
921,26286,Darthaegis,PC,29h 50m,90%,,5228989,Completed,First,,29h 50m,,"October 28, 2017",,,,
922,26286,Puma2265,PC,29h 50m,NR,,11061356,Completed,First,24h 34m,29h 50m,,"October 24, 2018",,,,
923,26286,vamox,PC,29h 50m,NR,,8664975,Completed,First,,29h 50m,,"April 23, 2019",,,,
924,26286,barsoosayque,PC,29h 53m,60%,,10600631,Completed,First,,29h 53m,,"December 23, 2019",,"Still need to complete a few DLCs, and also alternative (bad) endings, and maybe those speedrun achievements.",,
925,26286,Floh0815,PC,29h 53m,90%,103% Dream no more ending (Radiance Kill),11474046,Completed,First,,29h 53m 05s,,"April 17, 2020",,,,
926,26286,,PC,29h 57m,NR,,7854776,Completed,First,,29h 57m,,,,,,
927,26286,,PC,30h,NR,,4800663,Completed,First,20h,30h,,,,,,
928,26286,,PC,30h,NR,,6304759,Completed,First,20h,30h,60h,,,,,
929,26286,,Nintendo Switch,30h,NR,,7234048,Completed,First,21h,30h,50h,,,,,
930,26286,,PC,30h,NR,,7469224,Completed,First,25h,30h,37h,,,,,
931,26286,,PC,30h,NR,,8678176,Completed,First,20h,30h,55h,,,,,
932,26286,,PlayStation 4,30h,NR,,11740146,Completed,Replay,,30h,,,,,,
933,26286,Applebrap,Nintendo Switch,30h,NR,still need to do the boss rushes,8716979,Completed,Replay,,30h,,"May 04, 2019",,,,
934,26286,Billabong1985,Nintendo Switch,30h,NR,Some DLC completed but not all,11166292,Completed,First,,30h,,,,,,
935,26286,ChosenUndead99,PC,30h,100%,,5379449,Completed,First,,30h,,"March 18, 2017",,,,
936,26286,Drexel,Nintendo Switch,30h,90%,,11317310,Completed,First,,30h,,"April 01, 2020",,,,
937,26286,Firedragon100,PC,30h,NR,,8702828,Completed,First,,30h,,"December 31, 2019",,,,
938,26286,Galaron_Shuri,Nintendo Switch,30h,100%,,9080344,Completed,First,,30h,,,,,,
939,26286,GilgameshTheKing,Nintendo Switch,30h,90%,,10834147,Custom List Completed,First,20h,30h,55h,"November 05, 2019",55h /,,,
940,26286,Marthisuy,PC,30h,NR,,7483133,Completed,First,,30h,,"August 16, 2019",,,,
941,26286,Mskotor,PC,30h,NR,,4840012,Completed,First,,30h,,"July 31, 2017",,,,
942,26286,Narpet2112,Nintendo Switch,30h,NR,,6586911,Replay Completed,First,,30h,,"August 23, 2018",20h /,,,
943,26286,Shayfiz,PC,30h,100%,,11227377,Completed,First,,30h,,"March 23, 2020",,,,
944,26286,Shibarai,PC,30h,NR,,7028721,Completed,First,20h 22m,30h,40h 05m,"September 12, 2018",,,,
945,26286,SmeetheNation,Nintendo Switch,30h,NR,,11265897,Completed,First,,30h,,"March 27, 2020",,,,
946,26286,Private,PC,30h,100%,,10252841,Completed,First,,30h,,"October 15, 2019",,,,
947,26286,SpongeBlob,PlayStation 4,30h,NR,,8094721,Completed,First,,30h,,"January 22, 2019",,,,
948,26286,ThePlunderer,Nintendo Switch,30h,NR,,6965024,Completed,First,,30h,,"July 01, 2018",,,,
949,26286,ToxicFruit,PC,30h,NR,"Did not get every mask shard or grub, had 91% completion rate",5629439,Completed,First,,30h,,"January 09, 2018",,An amazing game. The gameplay felt a bit slow at first but once you unlock movement abilities it becomes exceptional. The story kept me up at night. It goes the Dark soul route of showing rather than telling.,,
950,26286,Wizerobe,Nintendo Switch,30h,NR,,10153955,Completed,First,,30h,,"September 27, 2019",,,,
951,26286,cerebruul,PC,30h,NR,,5789365,Completed,First,,30h,,"December 02, 2017",,,,
952,26286,dasmole,Nintendo Switch,30h,NR,,7916942,Completed,First,,30h,,"January 02, 2019",,,,
953,26286,edgybravo,PC,30h,80%,,10996005,Completed,First,,30h,,"February 24, 2017",,,,
954,26286,evilcatsrevenge,Nintendo Switch,30h,NR,,8747789,Completed,First,,30h,,,,,,
955,26286,ganzu,PC,30h,NR,,10125015,Completed,First,,30h,,"February 19, 2019",,,,
956,26286,gav422,PC,30h,NR,,5577802,Completed,First,,30h,,"December 03, 2017",,,,
957,26286,Private,Xbox One,30h,NR,,8331493,Completed,First,,30h,,"September 12, 2019",,,,
958,26286,greatjhawk,Nintendo Switch,30h,NR,,7072622,Completed,First,,30h,,"September 17, 2018",,,,
959,26286,heretik,PC,30h,NR,,7390132,Completed,First,,30h,,"January 23, 2019",,,,
960,26286,hycer,Nintendo Switch,30h,NR,,6920986,Completed,First,,30h,,,,,,
961,26286,inkwitty,Nintendo Switch,30h,80%,,6562316,Completed,First,,30h,,"September 04, 2018",,,,
962,26286,irishww,PC,30h,90%,,4855036,Completed,First,,30h,35h,,,,,
963,26286,loganinak,Nintendo Switch,30h,100%,,7074965,Backlog Completed,First,,30h,,"September 18, 2018",,,,
964,26286,marcpq,PC,30h,NR,,5428701,Completed,First,25h,30h,45h,"December 06, 2017",,,,
965,26286,Private,Nintendo Switch,30h,100%,,8262277,Completed,First,,30h,,"February 14, 2019",,,,
966,26286,Private,Nintendo Switch,30h,80%,,10391464,Completed,First,,30h,,"September 10, 2018",,,,
967,26286,xell17,PC,30h,NR,,7124010,Completed,First,,30h,,"September 26, 2018",,,,
968,26286,xlnxminusx,PlayStation 4,30h,NR,,7944209,Completed,First,,30h,,"December 22, 2019",,,,
969,26286,,PC,30h 01m,NR,,11471908,Completed,First,,30h 01m,50h 09m,,,,,
970,26286,,Nintendo Switch,30h 02m,NR,,9470850,Completed,First,18h 16m,30h 02m,,,,,,
971,26286,,PC,30h 06m,NR,,4187862,Completed,First,,30h 06m 22s,,,,,,
972,26286,AmateurDan,Nintendo Switch,30h 08m,100%,"88% completion, with true ending",7080969,Completed,First,,30h 08m 26s,,"October 11, 2018",,Actually started on Sept 15.,,
973,26286,,Nintendo Switch,30h 10m,NR,,6944143,Completed,First,,30h 10m,,,,,,
974,26286,ramsys,PC,30h 12m,80%,,4226240,Completed,First,,30h 12m,,"March 24, 2017",,,,
975,26286,Zhao_Yun,PlayStation 4,30h 12m,80%,91% Completion,10706530,Completed,First,,30h 12m 24s,,"December 31, 2019",,,,
976,26286,,Nintendo Switch,30h 16m,NR,,11947751,Completed,First,,30h 16m,,,,,,
977,26286,DOUGLAS,PC,30h 17m,80%,"95% completion, true ending unlocked",4726784,Completed,First,,30h 17m,,"July 09, 2017",,,,
978,26286,mr_grimm,Nintendo Switch,30h 18m,NR,,10866664,Completed,First,,30h 18m 44s,,"January 23, 2020",,,,
979,26286,Megaaron00,Nintendo Switch,30h 20m,80%,,11239644,Completed,First,25h 50m 38s,30h 20m 12s,,"November 03, 2019",,,,
980,26286,Aavas,PC,30h 21m,NR,,5772711,Completed,First,,30h 21m 09s,,"February 04, 2018",,,,
981,26286,Private,PC,30h 28m,NR,98%,11356312,Completed,First,,30h 28m 47s,,"January 13, 2020",,,,
982,26286,,Nintendo Switch,30h 30m,NR,i have done the true ending and i'm on 93% complete,8550044,Completed,First,20h 19m,30h 30m,,,,,,
983,26286,Whalehome,Nintendo Switch,30h 30m,NR,"83% completion (5 grubs left to find, plenty of secrets to find too)",6520806,Completed,First,,30h 30m,,"July 04, 2018",,,,
984,26286,I_am_nobody,PC,30h 34m,90%,,11111038,Completed,First,,30h 34m 19s,,"March 06, 2020",,,,
985,26286,HistoryTeacher,PC,30h 38m,90%,,5594262,Completed,First,,30h 38m,,"January 29, 2018",,,,
986,26286,Nice01,Nintendo Switch,30h 38m,100%,,11116242,Completed,First,20h 17m 18s,30h 38m,,"March 07, 2020",,,,
987,26286,ChechiOp,PC,30h 38m,NR,,4456653,Playing Completed,First,,30h 38m 17s,,"May 21, 2017",30h 38m 17s /,"in game time, 83% completed",,
988,26286,BunnyVoidstrom,Nintendo Switch,30h 40m,NR,,10457063,Completed,First,,30h 40m,,"November 19, 2019",,,,
989,26286,hutmaniac,PC,30h 48m,NR,108% (112% would be full completion). Didn't touch godmaster content. Used a map starting at 18 hours.,6913015,Completed,First,,30h 48m,,"July 11, 2019",,,,
990,26286,kmfnj,PC,30h 51m,100%,Main Story - 70%,4974922,Completed,First,,30h 51m,,"August 25, 2017",,,,
991,26286,Alianger,PC,31h,NR,Did some optionals,9370471,Completed,First,25h,31h,,"August 16, 2019",,,,
992,26286,Dawesome,Nintendo Switch,31h,90%,,7817733,Completed,First,,31h,,"January 01, 2019",,,,
993,26286,Guena42,PC,31h,NR,,9017347,Completed,First,,31h,,"June 23, 2019",,,,
994,26286,Private,PC,31h,100%,,5038833,Completed,First,,31h,31h 04m,"May 26, 2017",,,,
995,26286,LaSpook,PC,31h,NR,77%¨completion at 31h,9015348,Completed,First,,31h,,"June 23, 2019",,,,
996,26286,Rohnjoberson,PC,31h,100%,,10280084,Completed,First,,31h,,"March 05, 2020",,,,
997,26286,Sirrodhan,Nintendo Switch,31h,60%,,7900496,Completed,First,,31h,,"May 05, 2019",,,,
998,26286,Private,PC,31h,100%,,9011529,Completed Retired,First,21h 25m 30s,31h,,,,,,
999,26286,Private,PC,31h,100%,,5346483,Completed,First,,31h,,"November 18, 2017",,,,
1000,26286,chihuahualoco333,PC,31h,100%,106% ingame completition,7009237,Completed,First,,31h,,,,,,
1001,26286,gyrospeck,PC,31h,100%,,9084502,Completed,First,,31h,,"July 04, 2019",,,,
1002,26286,kidmerid,PC,31h,NR,,8813554,Completed,First,,31h,,,,,,
1003,26286,Private,PC,31h,80%,,7209415,Completed,First,,31h,,"December 12, 2018",,,,
1004,26286,Arceusrox,Nintendo Switch,31h 13m,NR,,7881938,Completed,First,,31h 13m,,"May 21, 2019",,,,
1005,26286,alinsane2000,Nintendo Switch,31h 13m,90%,,6654731,Completed,First,,31h 13m,,"July 23, 2018",,,,
1006,26286,Private,PC,31h 16m,90%,,9001195,Completed,First,,31h 16m,,"August 14, 2019",,,,
1007,26286,brownmagic,Nintendo Switch,31h 17m,NR,,6475314,Completed,First,,31h 17m,,"December 25, 2018",,,,
1008,26286,Private,PC,31h 18m,NR,,8175017,Completed,First,,31h 18m,,"July 24, 2017",,,,
1009,26286,digipacopr,Nintendo Switch,31h 18m,NR,90% completion + Best Ending,6611665,Completed,First,,31h 18m 18s,,"July 23, 2019",,,,
1010,26286,airhector14,Nintendo Switch,31h 19m,NR,3 endings and a lot of stuff enjoyed,8268315,Completed,First,,31h 19m 02s,,2018,,,,
1011,26286,J0ch3n,PC,31h 20m,60%,,10418251,Completed,First,,31h 20m,,"November 12, 2019",,,,
1012,26286,Lord_Rocinante,PC,31h 20m,NR,,6912902,Completed,First,,31h 20m 06s,,"June 26, 2018",,,,
1013,26286,Danipe,PC,31h 22m,NR,,8952920,Completed,First,,31h 22m 19s,,"September 02, 2019",,,,
1014,26286,zfede45,PC,31h 24m,NR,"Played version 1.4.3.2 , with hidden dreams, grimm troupe, lifeblood and godmaster DLCs",8441601,Completed,First,,31h 24m,,"March 10, 2019",,,,
1015,26286,,PC,31h 24m,NR,,9006460,Completed,Replay,25h 19m 59s,31h 24m 16s,53h 39m 26s,,,,,
1016,26286,WineAndRoses,PC,31h 30m,NR,Missing Godmaster stuff,9137040,Completed,First,,31h 30m,,"July 12, 2019",,,,
1017,26286,TommyGun,PC,31h 32m,80%,"96% completion, sealed siblings ending",7495943,Completed,First,,31h 32m 19s,,"November 21, 2018",,planning on achieving the true ending later on,,
1018,26286,Lonsol,PC,31h 35m,80%,,10506474,Completed,First,,31h 35m,,"November 28, 2019",,,,
1019,26286,not_macklemore,Nintendo Switch,31h 36m,NR,,10390733,Completed,First,,31h 36m,,"November 09, 2019",,,,
1020,26286,Kringus,PC,31h 41m,NR,,10516508,Completed,First,,31h 41m,,"December 01, 2019",,,,
1021,26286,sergiocaronte,Nintendo Switch,31h 42m,NR,,7315837,Completed,First,,31h 42m,,"October 11, 2018",,,,
1022,26286,SkywiseGrey,PC,31h 49m,60%,,6163616,Completed,First,,31h 49m,,,,,,
1023,26286,kobayashi93,PC,31h 50m,40%,,6399881,Completed,First,,31h 50m,,"February 02, 2019",,,,
1024,26286,bigphil2003,Nintendo Switch,31h 56m,100%,,6947862,Completed,First,,31h 56m,,"September 27, 2018",,,,
1025,26286,greenbendy,Nintendo Switch,31h 59m,NR,,7422577,Completed,First,,31h 59m,,"November 11, 2018",,,,
1026,26286,,PC,32h,NR,,6063056,Completed,First,25h,32h,41h 33m,,,,,
1027,26286,,PC,32h,NR,,6252957,Completed,First,,32h,,,,,,
1028,26286,,PC,32h,NR,77% completion,8566119,Completed,First,,32h,,,,,,
1029,26286,Andeidara,PC,32h,NR,,10707804,Completed,First,,32h,,"December 31, 2019",,,,
1030,26286,Chaser329,PC,32h,100%,"Beat all endings, not played through most DLCs",7491014,Completed,First,,32h,,"September 16, 2018",,,,
1031,26286,Crothyk,PC,32h,80%,,9448406,Completed,First,,32h,,,,,,
1032,26286,Cullen,Nintendo Switch,32h,80%,,6531464,Completed,First,25h,32h,,"September 10, 2018",,,,
1033,26286,DilPez19,PC,32h,100%,,10168018,Completed,First,,32h,,2018,,,,
1034,26286,Dkmurphy,PC,32h,NR,,8441653,Completed,First,,32h,,"March 10, 2019",,,,
1035,26286,Heavy_Rain,PC,32h,100%,,5980604,Completed,First,,32h,,"March 13, 2018",,,,
1036,26286,Helios1337,Nintendo Switch,32h,NR,,5133852,Completed,First,,32h,,"July 08, 2018",,,,
1037,26286,Matttske,Nintendo Switch,32h,100%,,9533977,Completed,First,,32h,,"September 05, 2019",,,,
1038,26286,MiLorDrs,Nintendo Switch,32h,100%,,9009515,Completed,First,,32h,53h,"June 21, 2019",,,,
1039,26286,NBays,PC,32h,NR,,11383197,Completed,First,,32h,,,,,,
1040,26286,Sablen,Nintendo Switch,32h,100%,,6996831,Completed,First,24h,32h,,"March 09, 2019",,,,
1041,26286,Strnadik,Nintendo Switch,32h,NR,,7092773,Completed,First,,32h,,"August 21, 2018",,,,
1042,26286,Swaxorus,PC,32h,100%,,5990385,Replay Completed,First,,32h,,,32h /,,,
1043,26286,Vq14,PC,32h,90%,,11246944,Completed,First,27h,32h,,"March 25, 2020",,,,
1044,26286,pukecloud,PC,32h,100%,,7688139,Completed,First,,32h,,"January 12, 2019",,,,
1045,26286,MightyMarlin,PC,32h 02m,100%,"100%, First three endings. No Grimm or God Master yet.",11662491,Playing Completed,First,22h,32h 02m,,"May 30, 2020",,,,
1046,26286,GlennGlenny,Nintendo Switch,32h 04m,70%,,11195694,Completed,First,,32h 04m 10s,,"March 19, 2020",,,,
1047,26286,mateanova,Nintendo Switch,32h 05m,100%,85% completion,8518564,Completed,First,,32h 05m 26s,,"March 31, 2019",,,,
1048,26286,Never4ever4,Nintendo Switch,32h 08m,90%,True Ending + bonus mushroom scene 85% complete,6982388,Completed,Replay,,32h 08m 41s,,"September 05, 2018",,,,
1049,26286,dxta,Nintendo Switch,32h 09m,100%,102%,6778939,Completed,First,,32h 09m,41h 50m,"April 06, 2020",,,,
1050,26286,krnch,PC,32h 17m,NR,,10466938,Completed,First,,32h 17m 45s,,"November 23, 2019",,,,
1051,26286,Chaotix97,PlayStation 4,32h 24m,80%,,11863796,Completed,First,,32h 24m,,"February 08, 2020",,,,
1052,26286,Nawreua,Nintendo Switch,32h 27m,90%,,11756824,Completed,First,,32h 27m,,"May 16, 2020",,,,
1053,26286,,PC,32h 40m,NR,"All three endings, all areas visited, all but 3 collectibles gathered.",5769786,Completed,First,,32h 40m,,,,,,
1054,26286,Kero76,PC,32h 43m,100%,103 %.,6118701,Completed,First,,32h 43m,,"May 26, 2018",,,,
1055,26286,SwitchVII,PC,32h 46m,90%,"100%, all 3 non-DLC endings.",8022023,Completed,First,,32h 46m 01s,,"January 11, 2019",,,,
1056,26286,Bluujj,Nintendo Switch,32h 46m,80%,,8088113,Completed,First,,32h 46m 40s,,"April 17, 2019",,,,
1057,26286,Private,PC,32h 49m,NR,,4697336,Completed,First,,32h 49m,,"July 26, 2019",,,,
1058,26286,,PC,32h 49m,NR,78%,5772417,Completed,First,,32h 49m 02s,,,,,,
1059,26286,bryaneduardo9,PlayStation 4,32h 50m,100%,75%,11388699,Playing Completed,First,,32h 50m,,"April 08, 2020",34h /,,,
1060,26286,,PC,33h,NR,,6004739,Completed,First,,33h,,,,,,
1061,26286,,Nintendo Switch,33h,NR,,8169791,Completed,First,,33h,,,,,,
1062,26286,,PC,33h,NR,,9357773,Completed,First,,33h,,,,,,
1063,26286,,PlayStation 4,33h,NR,,11824352,Completed,First,,33h,,,,,,
1064,26286,FelixBrewBaker,PC,33h,100%,,5451666,Completed,First,18h 49m 39s,33h,36h 21m,"December 11, 2017",,,,
1065,26286,JustinBB7,PC,33h,NR,,8206615,Completed,First,,33h,,"February 04, 2019",,,,
1066,26286,Raven3710,Nintendo Switch,33h,NR,,8675751,Completed,First,,33h,,"April 27, 2019",,,,
1067,26286,Sombre,Nintendo Switch,33h,NR,,6983225,Completed,First,,33h,,"September 06, 2018",,,,
1068,26286,Sonicman13,PC,33h,90%,,7574099,Completed,First,,33h,,"December 01, 2018",,,,
1069,26286,blackname,PC,33h,70%,,6416402,Completed,First,,33h,,"March 13, 2018",,,,
1070,26286,bmz_3,Nintendo Switch,33h,90%,,11463529,Completed,First,17h 30m,33h,,,,,,
1071,26286,cemaniaco,PC,33h,90%,,7396652,Completed,First,,33h,,"November 06, 2018",,"El juego lo terminé en 33 horas al 100% sin utilizar guías de ningún tipo. El juego y yo solos, en modo avión.",,
1072,26286,Private,PC,33h,NR,,11231227,Completed,First,,33h,,"March 23, 2020",,,,
1073,26286,eskimofo,PC,33h,90%,,10867974,Completed,First,,33h,,"January 07, 2020",,,,
1074,26286,jakerfv,PC,33h,NR,,11026941,Completed,First,,33h,,"February 20, 2020",,,,
1075,26286,ripforever,PC,33h,NR,,11534431,Completed,First,,33h,,,,,,
1076,26286,tomoang,PC,33h,NR,,11517453,Completed Retired,First,,33h,,"July 20, 2019",,,,
1077,26286,robogiraffe,Nintendo Switch,33h 07m,100%,"All 3 endings, all grubs, 34 charms. Game says 95% completion",6911810,Completed,First,,33h 07m 07s,,"September 08, 2018",,,,
1078,26286,ElDobleK,PC,33h 07m,NR,,4283435,Playing Completed,First,,33h 07m 15s,,"April 08, 2017",33h 07m 15s /,,,
