,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Speedrun,Completionist,Progress,Personal Notes,100% Speedrun
698,42818,JoDarr,PC,8h 34m,90%,,8256878,Completed,First,"February 13, 2019",8h 34m 22s,,,,,,
699,42818,nickb04,Nintendo Switch,8h 35m,70%,,11057059,Completed,First,"October 18, 2019",8h 35m,,,,,,
700,42818,AngryLakitu,Nintendo Switch,8h 36m,100%,,8141319,Completed,First,"January 26, 2019",8h 36m,,,,,,
701,42818,DrakeMcHale,Nintendo Switch,8h 36m,NR,,6071337,Completed,First,"May 18, 2018",8h 36m 44s,,,,,,
702,42818,eliasaj92,PC,8h 37m,100%,,8714904,Completed,First,"May 04, 2019",8h 37m,,,,,,
703,42818,KillerASG,Nintendo Switch,8h 37m,NR,,7897521,Completed,First,"December 31, 2018",8h 37m 27s,,,,,,
704,42818,Frasier_Fan,PC,8h 37m,90%,Ch. 1-7 only; 30 strawberries; no assist.,10166016,Completed,First,"September 29, 2019",8h 37m 38s,,,,,,
705,42818,,PC,8h 38m,NR,,11011962,Completed,First,,8h 38m,,,,,,
706,42818,Weepboop,PC,8h 38m,80%,,10319144,Completed,First,"October 29, 2019",8h 38m,,,,,,
707,42818,thomaz1994,PC,8h 39m,80%,,6480349,Completed,First,"December 23, 2019",8h 39m,,,,,,
708,42818,Tithan14,Mac,8h 40m,80%,,11960316,Completed,First,"April 11, 2020",8h 40m,,,,,,
709,42818,h_delach,PlayStation 4,8h 40m,100%,,7447942,Completed,First,"November 13, 2018",8h 40m,,,,,,
710,42818,truewarhead,PC,8h 40m,NR,,9682408,Completed,First,"September 19, 2019",8h 40m,,,,,,
711,42818,skulldragon47,PC,8h 40m,NR,,9532959,Completed,First,"September 05, 2019",8h 40m 17s,,,,,,
712,42818,Douglasfkm,Xbox One,8h 41m,NR,,5861887,Completed,First,"February 01, 2018",8h 41m,,,,,,
713,42818,,PC,8h 41m,NR,,10820929,Completed,First,,8h 41m 40s,,,,,,
714,42818,JermaCompletions,PC,8h 42m,NR,,8139655,Completed,First,"January 16, 2019",8h 42m 05s,9h 06m 40s,,,,"youtu.be/2XH7NBl-NJc 6:24 - 5:42:16
youtu.be/0YNukcZV5go 6:12 - 3:12:25 - 3:37:00",
715,42818,Audeez,Nintendo Switch,8h 44m,80%,,7404313,Completed,First,"January 05, 2019",8h 44m,,,,,,
716,42818,,Nintendo Switch,8h 44m,NR,,6583469,Completed,First,,8h 44m 34s,,,,,,
717,42818,Badger224,Xbox One,8h 44m,NR,"after credits igt, 2549 deaths",8069745,Completed,First,"January 19, 2019",8h 44m 41s,,,,,,
718,42818,,PC,8h 45m,NR,,9048385,Completed,First,,8h 45m,,,,,,
719,42818,Gankord,Nintendo Switch,8h 45m,100%,,8740292,Playing Completed,First,"May 08, 2019",8h 45m,,,,11h 30m /,,
720,42818,Private,PC,8h 45m,70%,99 strawberries; 6 tapes; 1949 deaths,8043047,Completed,First,"January 15, 2019",8h 45m,,,,,,
721,42818,poumpi,Nintendo Switch,8h 45m,90%,,8568423,Completed,First,"April 20, 2019",8h 45m 02s,,,,,,
722,42818,Private,Nintendo Switch,8h 45m,80%,,11144343,Completed,First,"March 12, 2020",8h 45m 12s,,,,,,
723,42818,KinkyMong,Nintendo Switch,8h 46m,NR,"114/175 strawberries, 1,335 deaths! 6/7 B Side Tapes found, 1 crystal heart",8739516,Completed,First,"May 18, 2019",8h 46m,,,,,,
724,42818,Tyranniac,Xbox One,8h 46m,80%,,10462324,Completed,First,"November 21, 2019",8h 46m 14s,,,,,,
725,42818,,Nintendo Switch,8h 46m,NR,,7073566,Completed,First,,8h 46m 53s,,,,,,
726,42818,mikeypants,Xbox One,8h 47m,NR,,7952528,Completed,First,"January 10, 2019",8h 47m,,,,,,
727,42818,pedromalaga,PC,8h 47m,NR,,10182048,Completed,First,"October 03, 2019",8h 47m 11s,,,,,,
728,42818,CrashFistfight,Nintendo Switch,8h 48m,80%,,6387252,Completed,First,"May 12, 2018",8h 48m 46s,,,,,,
729,42818,,Nintendo Switch,8h 48m,NR,,9674473,Completed,First,,8h 48m 52s,,59m 36s,,,,
730,42818,Leviathan213,Nintendo Switch,8h 48m,NR,,8344026,Completed,First,,8h 48m 53s,,,,,,
731,42818,realsolution,Nintendo Switch,8h 49m,90%,,6918719,Completed,First,"December 27, 2018",8h 49m,,,,,,
732,42818,,Nintendo Switch,8h 49m,NR,,8416331,Completed,First,,8h 49m 19s,,,,,,
733,42818,matt0323,Nintendo Switch,8h 49m,NR,,9158858,Completed,First,"July 14, 2019",8h 49m 53s,,,,,,
734,42818,,PC,8h 50m,NR,,10162110,Completed,First,,8h 50m,,,,,,
735,42818,,Nintendo Switch,8h 50m,NR,,10615823,Completed,First,,8h 50m,,,,,,
736,42818,crescens22,Nintendo Switch,8h 51m,80%,"79 strawberries, 2209 deaths!",11984248,Completed,First,"June 13, 2020",8h 51m 33s,,,,,,
737,42818,erato_heti,PC,8h 51m,NR,,6969469,Completed,First,,8h 51m 47s,,,,,,
738,42818,tenebrarum,Nintendo Switch,8h 52m,70%,"114/175 strawberries, 2124 deaths",11178059,Completed,First,"March 20, 2020",8h 52m 22s,,,,,,
739,42818,kennyswanston,Nintendo Switch,8h 54m,90%,,9072642,Completed,First,,8h 54m,,,,,,
740,42818,micha,Linux,8h 54m,100%,,7858553,Completed,First,"December 28, 2018",8h 54m,,,,,,
741,42818,noslied001,PC,8h 54m,NR,,7370308,Completed,First,"October 31, 2018",8h 54m 32s,,,,,,
742,42818,bolzer,Nintendo Switch,8h 55m,80%,,8440999,Completed,First,"March 10, 2019",8h 55m 01s,,,,,,
743,42818,sky_solo,PC,8h 56m,NR,,10194307,Completed,First,"March 23, 2020",8h 56m 03s,,,,,,
744,42818,,PC,8h 56m,NR,Amazing,9678525,Completed,First,,8h 56m 55s,,,,,,
745,42818,z30b,Nintendo Switch,8h 57m,NR,,10548806,Completed,First,"December 06, 2019",8h 57m,,,,,,
746,42818,gdo22,Nintendo Switch,8h 59m,NR,"Beat the game, saw the ending (an ending?). Got 6 tapes, one heart, 98 strawberries, cleared one (spoiler?) B-side.",7801351,Completed,First,"December 23, 2018",8h 59m 50s,,,,,,
747,42818,,Nintendo Switch,9h,NR,,6806590,Completed,First,,9h,,,,,,
748,42818,,PC,9h,NR,"114%, good luck though. (i still didn't beat it)",8060810,Completed,First,,9h,20h,,60h,,,
749,42818,,PC,9h,NR,,8132489,Completed,Replay,,9h,15h,,30h,,,
750,42818,,PC,9h,NR,,8568561,Completed,First,,9h,11h,,22h,,,
751,42818,,Nintendo Switch,9h,NR,,9285626,Completed,First,,9h,12h,,40h,,,
752,42818,,PC,9h,NR,,11161040,Completed,First,,9h,,,,,,
753,42818,,PC,9h,NR,,11359360,Completed,First,,9h,,,,,,
754,42818,Appotheozz,PC,9h,100%,,10277976,Completed,First,,9h,14h,39m 40s,,,,2h 10m 14s
755,42818,Atre537,Nintendo Switch,9h,100%,,10280345,Completed,First,"January 10, 2019",9h,,,,,,
756,42818,CGSaw,Nintendo Switch,9h,NR,,8796569,Completed,First,"May 17, 2019",9h,,,,,,
757,42818,Dark_Disciple09,PC,9h,NR,,11354148,Completed,First,"April 05, 2020",9h,,,,,,
758,42818,ErikPerikSperik,PC,9h,NR,,10779060,Completed,First,"July 01, 2019",9h,,,,,,
759,42818,GobBluth19,Nintendo Switch,9h,NR,,8911972,Completed,First,,9h,,,,,,
760,42818,I_Like_Bacon2,Nintendo Switch,9h,NR,,11032636,Completed,First,"April 19, 2020",9h,,,,,,
761,42818,May_Day,PC,9h,80%,,11597275,Completed,First,"April 29, 2020",9h,,,,,,
762,42818,Natty1499,Nintendo Switch,9h,NR,,11751176,Playing Backlog Completed,First,"May 15, 2020",9h,,,,,,
763,42818,Shadax,PC,9h,80%,,11025320,Playing Completed,First,"February 20, 2020",9h,,,,9h /,Up Next: Epilogue & Core,
764,42818,andrecaceres,PC,9h,NR,,10166015,Completed,First,"September 29, 2019",9h,,,,,,
765,42818,benjoe73,Xbox One,9h,100%,,8300560,Completed,First,"January 31, 2019",9h,,,,,,
766,42818,benjoe73,Nintendo Switch,9h,100%,,8300564,Completed,Replay,"February 12, 2019",9h,,,,,,
767,42818,cottboi,Nintendo Switch,9h,90%,,11078714,Completed,First,,9h,,,,,,
768,42818,cryptexdigital,PC,9h,90%,,11843560,Completed,First,"May 26, 2020",9h,,,,,,
769,42818,foodmotivated1999,PC,9h,NR,,11648950,Completed,First,"December 04, 2019",9h,,,,,,
770,42818,inselwissen,PC,9h,90%,,10906413,Completed,First,"January 29, 2020",9h,,,,,,
771,42818,j0bs,PC,9h,NR,,5774975,Completed,First,"January 29, 2018",9h,18h,,,,,
772,42818,Private,Nintendo Switch,9h,90%,Everything except for the C-Sides and Golden Strawberries.,11357598,Custom List Completed,First,2020,9h,45h,,,,,
773,42818,kenholic,Nintendo Switch,9h,40%,,10600544,Completed,First,"December 31, 2019",9h,,,,,,
774,42818,nick0706,Nintendo Switch,9h,90%,,8633851,Completed,First,"April 17, 2019",9h,,,,,,
775,42818,pitgan,PC,9h,NR,,10717130,Completed,First,,9h,,,,,,
776,42818,robert889,PC,9h,100%,,9581588,Completed,First,"September 11, 2019",9h,,,,,,
777,42818,webertsilva,PC,9h,90%,,10820339,Completed,First,"January 15, 2020",9h,,,,,,
778,42818,xtian_bong,Nintendo Switch,9h,NR,,8579781,Completed,First,"January 01, 2019",9h,,,,,,
779,42818,PeekingBoo,PC,9h,80%,Beat using DDR Dance Pads,5761713,Completed,First,"February 02, 2018",9h 05s,,,,,,
780,42818,PurpleCrab,Nintendo Switch,9h 01m,90%,,7913175,Completed,First,"January 30, 2018",9h 01m,,,,,,
781,42818,Radsky,PC,9h 01m,90%,,7812867,Completed,First,"December 24, 2018",9h 01m 10s,,,,,,
782,42818,,Nintendo Switch,9h 01m,NR,,8771308,Completed,First,,9h 01m 19s,,,,,,
783,42818,ericoxide86,PC,9h 02m,NR,,10143110,Completed,First,"September 24, 2019",9h 02m,,,,,,
784,42818,yesimnathan,Nintendo Switch,9h 02m,90%,,6092998,Completed,First,"April 07, 2018",9h 02m,,,,,,
785,42818,Zhao_Yun,PlayStation 4,9h 02m,80%,Collected 96 Strawberries along the way,11149072,Completed,First,"March 14, 2020",9h 02m 39s,,,,,,
786,42818,Salsao,Xbox One,9h 03m,100%,"98 strawberries, one crystal heart, 2030 deaths",7983234,Completed,First,"January 07, 2019",9h 03m 33s,,,,,,
787,42818,joaochorando,PC,9h 04m,80%,66 out of 175 Strawberries collected. Died 2097 times.,10883191,Completed,First,"April 22, 2020",9h 04m 54s,,,,,Tried going for all the collectibles at first but eventually got too frustrated and just gave up on them.,
788,42818,sarge007,Xbox One,9h 05m,NR,,8291838,Completed,First,"February 17, 2019",9h 05m,,,,,,
789,42818,Private,Nintendo Switch,9h 05m,NR,,11120579,Completed,First,"March 07, 2020",9h 05m 51s,,,,,,
790,42818,BruceL337,PC,9h 06m,NR,,5753092,Completed,First,"March 04, 2018",9h 06m,,,,,,
791,42818,hungrygamer,Xbox One,9h 07m,NR,,7918628,Completed,First,"January 29, 2020",9h 07m 30s,,,,,,
792,42818,mthus,PC,9h 08m,90%,,9104074,Completed,First,"July 01, 2019",9h 08m 34s,,,,,,
793,42818,,Nintendo Switch,9h 10m,NR,,8995994,Completed,First,,9h 10m 01s,,,,,,
794,42818,Tsenuki,Mac,9h 12m,80%,,6928141,Completed,First,"June 20, 2018",9h 12m 54s,,,,,,
795,42818,Granjo,Nintendo Switch,9h 13m,NR,,10747701,Completed,First,"January 02, 2020",9h 13m,,,,,,
796,42818,TjoresvR,Nintendo Switch,9h 13m,90%,,11121247,Completed,First,"June 07, 2020",9h 13m,,,,,,
797,42818,,PC,9h 13m,NR,,8257231,Completed,First,,9h 13m 29s,,,,,,
798,42818,,PC,9h 15m,NR,,9364566,Completed,First,,9h 15m,,,,,,
799,42818,,PC,9h 15m,NR,,9364572,Completed,First,,9h 15m,,,,,,
800,42818,Lothermus,PC,9h 16m,70%,,7694600,Completed,First,"December 10, 2018",9h 16m,,,,,,
801,42818,joeco0l_,Nintendo Switch,9h 17m,100%,"2688 deaths, 98 strawberry's 4 b sides unlocked.",10295806,Completed,First,"October 31, 2019",9h 17m 24s,,,,,,
802,42818,,Xbox One,9h 20m,NR,,8257423,Completed,First,,9h 20m,,,,,,
803,42818,RedGlimmer,Nintendo Switch,9h 20m,NR,,7423139,Completed,First,"August 11, 2018",9h 20m,,,,,,
804,42818,PolitePatamon,Nintendo Switch,9h 21m,80%,,10695831,Completed,First,"December 30, 2019",9h 21m 36s,,,,,,
805,42818,itorlou,Nintendo Switch,9h 21m,NR,,5931986,Completed,First,"March 05, 2018",9h 21m 55s,,,,,,
806,42818,jidar,Nintendo Switch,9h 22m,NR,,7515881,Completed,First,"November 23, 2018",9h 22m,,,,,,
807,42818,,PC,9h 23m,NR,,11499878,Completed,First,,9h 23m,,,,,,
808,42818,Eddieg1804,Nintendo Switch,9h 23m,NR,,11381459,Completed,First,"April 04, 2020",9h 23m,,,,,,
809,42818,Blazeurs,PC,9h 24m,NR,,10565602,Completed,First,"November 30, 2019",9h 24m 08s,,,,,,
810,42818,WizardsGlass,Nintendo Switch,9h 25m,NR,,10811772,Completed,First,"January 11, 2020",9h 25m,,,,,,
811,42818,Beardsy,Nintendo Switch,9h 27m,NR,,8032056,Completed,First,"January 13, 2019",9h 27m 42s,,,,,,
812,42818,Sertara,Nintendo Switch,9h 29m,80%,,11119478,Completed,First,"March 15, 2020",9h 29m 19s,,,,,,
813,42818,,PC,9h 30m,NR,With Dualshock 4 gamepad,8030863,Completed,First,,9h 30m,,,,,,
814,42818,KrashTDG,PC,9h 30m,90%,,10799978,Completed,First,"March 03, 2018",9h 30m,,,,,,
815,42818,Private,PC,9h 30m,NR,,10367026,Completed,First,"July 05, 2019",9h 30m,,,,,,
816,42818,night_owlll,PC,9h 30m,100%,,9129035,Completed,First,"April 19, 2019",9h 30m,,,,,,
817,42818,slhgo,PC,9h 30m,90%,,6184996,Completed,First,,9h 30m,,,,,,
818,42818,LouXus,Nintendo Switch,9h 32m,NR,,8021453,Completed,First,"January 11, 2019",9h 32m 20s,,,,,,
819,42818,Private,PC,9h 33m,NR,,6657250,Completed,First,"July 23, 2018",9h 33m 27s,,,,,,
820,42818,BPHusker,Nintendo Switch,9h 36m,90%,,10272384,Completed,First,"December 03, 2019",9h 36m,,,,,,
821,42818,bsnto,Nintendo Switch,9h 36m,90%,,5728022,Completed,First,"August 09, 2018",9h 36m,,,,,,
822,42818,Sheerest_of_Hart,Nintendo Switch,9h 38m,100%,,6140149,Completed,First,"April 21, 2018",9h 38m,,,,,,
823,42818,Beelo,PC,9h 39m,90%,,10560671,Completed,First,"December 08, 2019",9h 39m 56s,,,,,,
824,42818,,PC,9h 40m,NR,,7898745,Completed,First,,9h 40m,,,,,,
825,42818,Excecior,Nintendo Switch,9h 41m,90%,,10765451,Completed,First,"February 10, 2018",9h 41m,,,,,,
826,42818,,PC,9h 41m,NR,,11421586,Completed,First,,9h 41m 12s,,,,,,
827,42818,renzoe,Nintendo Switch,9h 42m,90%,4 Crystal Hearts + CORE,8282949,Completed,First,"February 23, 2019",9h 42m,11h 53m,,,,,
828,42818,,Nintendo Switch,9h 42m,NR,,8562833,Completed,First,,9h 42m 05s,,,,,,
829,42818,mrbibo1,PC,9h 44m,NR,,8174321,Completed,First,"January 31, 2019",9h 44m 05s,,,,,,
830,42818,perezident,Nintendo Switch,9h 44m,NR,,11752173,Completed,First,"April 23, 2020",9h 44m 47s,,,,,,
831,42818,,Nintendo Switch,9h 45m,NR,"Some Strawberries collected, somewhere between 65 & 70",11909055,Completed,First,,9h 45m,,,,,,
832,42818,beastnine,Xbox One,9h 45m,90%,,8390276,Completed,First,"May 20, 2019",9h 45m,,,,,,
833,42818,,Nintendo Switch,9h 46m,NR,,9229487,Completed,First,,9h 46m,,,,,,
834,42818,Fusragon,Nintendo Switch,9h 46m,NR,,10815769,Completed,First,"January 14, 2020",9h 46m,,,,,,
835,42818,Grizz_leehber,Nintendo Switch,9h 48m,NR,,8232119,Completed,First,"February 09, 2018",9h 48m,,,,,,
836,42818,cyniford,Nintendo Switch,9h 49m,NR,,9008532,Completed,First,"January 12, 2018",9h 49m 56s,11h 15m 46s,,,,,
837,42818,goSciu,PC,9h 50m,NR,,11178369,Completed,Replay,"March 18, 2020",9h 50m 04s,,,,,,
838,42818,,Nintendo Switch,9h 52m,NR,,7859237,Completed,First,,9h 52m 05s,,,,,,
839,42818,m4rkoni,Nintendo Switch,9h 52m,90%,75/175 strawberries & 2859 deaths,8767756,Completed,First,"June 07, 2019",9h 52m 55s,,,,,,
840,42818,StoneySMH,Nintendo Switch,9h 55m,NR,,9660074,Completed,First,"September 15, 2019",9h 55m,,,,,,
841,42818,villanellie,PC,9h 56m,NR,,10775017,Completed,First,"January 07, 2020",9h 56m,,,,,,
842,42818,KebabJr,Nintendo Switch,9h 58m,NR,"Focused mainly on moving foward, only got couple tens of strawberries",8980488,Completed,First,"June 16, 2019",9h 58m 50s,,,,,,
843,42818,,Nintendo Switch,10h,NR,There's a lot of extra stuff to do after you beat the main story (harder B-sides of every level),5848607,Completed,First,,10h,20h,,,,,
844,42818,,Nintendo Switch,10h,NR,,6025196,Completed,First,,10h,,,40h,,,
845,42818,,PC,10h,NR,,8060793,Completed,First,,10h,20h,,45h,,,
846,42818,,PC,10h,NR,,9059042,Completed,First,,10h,,,,,,
847,42818,,Nintendo Switch,10h,NR,,10343988,Completed,First,,10h,,,,,,
848,42818,Avasam,PC,10h,NR,,7844066,Completed,First,"January 20, 2019",10h,16h 12m,,27h,,,
849,42818,Avelluss,PC,10h,NR,,8804070,Completed,First,"May 17, 2019",10h,,,,,,
850,42818,BrianWritesCode,Nintendo Switch,10h,80%,,5759356,Completed,First,"April 09, 2018",10h,,,,,,
851,42818,CaptainToad,Nintendo Switch,10h,NR,,8158768,Completed,First,,10h,,,,,,
852,42818,DemonWing90,PC,10h,80%,,7476775,Completed,First,,10h,,,,,,
853,42818,FinnZL1030,Nintendo Switch,10h,100%,,11043598,Completed,First,April 2019,10h,,,,,,
854,42818,Galaron_Shuri,PC,10h,80%,,9080459,Completed,First,,10h,,,,,,
855,42818,HahaaBoi,Nintendo Switch,10h,70%,,9507671,Completed,First,2018,10h,,,,,,
856,42818,Private,Nintendo Switch,10h,NR,,8961029,Completed,First,"June 22, 2019",10h,12h,,,,,
857,42818,Kecel,Nintendo Switch,10h,NR,,5955021,Completed,First,"March 09, 2018",10h,,,,,,
858,42818,LaSpook,PC,10h,NR,,11120468,Completed,First,"March 08, 2020",10h,,,,,,
859,42818,LanHikari7,Nintendo Switch,10h,100%,,10795805,Completed,First,,10h,,,,,,
860,42818,Lotark,Nintendo Switch,10h,NR,"All red strawberries, All crystal hearts, Half the B sides",6040084,Completed,First,"March 20, 2018",10h,22h,,,,,
861,42818,Manguu,Nintendo Switch,10h,NR,,9195013,Completed,First,"July 20, 2019",10h,15h,,,,,
862,42818,Mapa17,Nintendo Switch,10h,100%,,11327444,Completed,First,"April 02, 2020",10h,,,,,,
863,42818,Mattery,PC,10h,NR,,11075560,Completed,First,"March 01, 2020",10h,,,,,,
864,42818,Mauro,Xbox One,10h,NR,,8517789,Completed,First,"January 19, 2019",10h,,,,,,
865,42818,NTFW,Nintendo Switch,10h,NR,,6086344,Completed,First,"March 19, 2018",10h,20h,,,,,
866,42818,NextGen25,PC,10h,NR,,9698524,Completed,First,"September 22, 2019",10h,,,,,,
867,42818,Private,Nintendo Switch,10h,NR,,8035616,Completed,First,"October 14, 2018",10h,,,,,,
868,42818,Retororando,Nintendo Switch,10h,70%,,11124628,Completed,First,"March 25, 2020",10h,,,,,,
869,42818,Sebolini,Nintendo Switch,10h,NR,,6862489,Completed,First,"January 13, 2019",10h,,,,,,
870,42818,Private,Xbox One,10h,NR,,10641007,Completed,First,2020,10h,,,,,,
871,42818,Shenyan,Nintendo Switch,10h,90%,,11225912,Completed,First,,10h,,,,,,
872,42818,TylerHendrix,Nintendo Switch,10h,100%,,6378107,Completed,First,"June 09, 2018",10h,,,,,,
873,42818,Vaunghk,Nintendo Switch,10h,100%,,8406912,Completed,First,,10h,15h,,,,,
874,42818,Whettingstone,PC,10h,90%,,6756703,Completed,First,"August 11, 2018",10h,,,,,,
875,42818,WillSnow,Nintendo Switch,10h,NR,,6541899,Completed,First,2018,10h,25h,,,,,
876,42818,Zaladar,PC,10h,NR,,10638028,Completed,First,"December 23, 2019",10h,,,,,,
877,42818,Private,Nintendo Switch,10h,NR,,11095356,Completed,First,"March 04, 2020",10h,,,,,,
878,42818,aleclair,PC,10h,NR,"Main quest only. No B-sides, C-sides, etc... Epic game store, so unfortunately no more granular playtime",10499315,Completed,First,"November 24, 2019",10h,,,,,,
879,42818,Private,PC,10h,NR,,11312354,Completed,First,"April 01, 2020",10h,,,,,,
880,42818,chichoslg,Xbox One,10h,NR,,10752879,Completed,First,"January 05, 2020",10h,,,,,,
881,42818,Private,Nintendo Switch,10h,NR,,11219118,Completed,First,"January 17, 2019",10h,,,,,,
882,42818,darkbloom,Nintendo Switch,10h,NR,,9171877,Completed,First,"January 01, 2018",10h,,,,,,
883,42818,ducky0905,Nintendo Switch,10h,NR,,9097057,Completed,First,,10h,,,,,,
884,42818,durrukoyun,Nintendo Switch,10h,NR,,11408423,Completed,First,"April 14, 2020",10h,,,,,,
885,42818,gsmaciel,PC,10h,NR,,11385287,Completed,First,,10h,,,,,,
886,42818,hdubbs22,Nintendo Switch,10h,NR,,11040716,Completed,First,"February 23, 2020",10h,,,,,,
887,42818,iAvs,Nintendo Switch,10h,NR,,6040615,Completed,First,"April 05, 2018",10h,,,,,,
888,42818,jwitos,Nintendo Switch,10h,NR,,6835867,Completed,First,,10h,,,,,,
889,42818,kotra97,Nintendo Switch,10h,NR,,9364545,Completed,Replay,"August 14, 2019",10h,20h,,,,,
890,42818,lazis138,Nintendo Switch,10h,NR,,8676554,Completed,First,"February 26, 2018",10h,,,,,,
891,42818,mito_cl,Nintendo Switch,10h,80%,,8236187,Completed,First,,10h,,,,,,
892,42818,petapd,PC,10h,60%,,7053514,Completed,First,,10h,,,,,,
893,42818,phartsy,Nintendo Switch,10h,100%,,5834387,Completed,First,"February 21, 2018",10h,,,,,,
894,42818,pollo200,Nintendo Switch,10h,80%,,11608598,Completed,First,"August 30, 2018",10h,,,,,,
895,42818,robbyiss,Nintendo Switch,10h,NR,,11068318,Completed,First,,10h,,,,,,
896,42818,sillywuffles,Nintendo Switch,10h,NR,,10166166,Completed,First,,10h,,,,,,
897,42818,slashgear29,PC,10h,NR,,11588480,Completed,First,"April 28, 2020",10h,11h 40m 40s,,,,,
898,42818,tacosbob,Nintendo Switch,10h,NR,,6155633,Completed,First,,10h,,,,,,
899,42818,woojto,Nintendo Switch,10h,90%,,8887445,Completed,First,"June 20, 2019",10h,,,,,,
900,42818,zabista,Nintendo Switch,10h,NR,,11658601,Completed,First,"May 05, 2020",10h,19h,,,,,
901,42818,Kentor7,Nintendo Switch,10h 01m,80%,,11154377,Completed,First,"May 12, 2019",10h 01m,,,,,,
902,42818,mirandoom,Nintendo Switch,10h 01m,NR,,11989039,Completed,First,"February 15, 2020",10h 01m 24s,,,,,,
903,42818,DakotaB11,PC,10h 01m,90%,,10969263,Completed,First,"February 09, 2020",10h 01m 48s,,,,,,
904,42818,HollywoodKills,Nintendo Switch,10h 02m,100%,,11431791,Completed,First,"March 13, 2020",10h 02m 03s,,,,,,
905,42818,mkrunner132,Nintendo Switch,10h 03m,70%,,11819259,Completed,First,"April 23, 2020",10h 03m,,,,,"Pretty fun game, had some frustrating moments",
906,42818,Private,Nintendo Switch,10h 04m,80%,,8890967,Completed,First,"June 03, 2019",10h 04m,,,,,,
907,42818,,PC,10h 04m,NR,,6897628,Completed,First,,10h 04m 37s,,,,,,
908,42818,Ke_Zunjian,Nintendo Switch,10h 04m,NR,Did some of the strawberries but that's it.,10684289,Completed,First,"December 29, 2019",10h 04m 42s,,,,,,
909,42818,SucksAtGames,PlayStation 4,10h 05m,80%,,5999330,Completed,First,"March 17, 2018",10h 05m 32s,,,,,,
910,42818,Private,PC,10h 06m,90%,,11484242,Completed,First,"June 11, 2020",10h 06m 35s,,,,,,
911,42818,,PC,10h 07m,NR,,5842121,Completed,First,,10h 07m 44s,,,,,,
912,42818,TheSouthernSky,Nintendo Switch,10h 09m,100%,2333 deaths and 42 strawberries,8185110,Completed,First,"January 27, 2019",10h 09m 03s,,,,,,
913,42818,ADoubleU,PC,10h 11m,NR,,10944281,Completed,First,"January 15, 2020",10h 11m,,,,,,
914,42818,MoonShallow,PC,10h 12m,NR,,11261666,Completed,First,"March 27, 2020",10h 12m,,,,,,
915,42818,,PC,10h 13m,NR,,10255900,Completed,First,,10h 13m 15s,,,,,,
916,42818,Private,Nintendo Switch,10h 14m,NR,,10484705,Completed,First,2018,10h 14m 24s,,,,,,
917,42818,,Xbox One,10h 14m,NR,,9148016,Completed,First,,10h 14m 56s,,,,,,
918,42818,,PC,10h 15m,NR,,11591817,Completed,First,,10h 15m,,,,,,
919,42818,Puuhapete,Nintendo Switch,10h 15m,NR,,5796664,Completed,First,"February 08, 2018",10h 15m,,,,,,
920,42818,TwoRice,PC,10h 15m,NR,finished chapter 7 with 105 strawberries,11591822,Completed,First,"April 28, 2020",10h 15m,,,,,,
921,42818,sushur,Nintendo Switch,10h 17m,80%,,11814536,Completed,First,"May 16, 2020",10h 17m,,,,,,
922,42818,thatdamnv3,Nintendo Switch,10h 18m,100%,"Grabbed some strawberries and tapes, but never spent too much time trying to get any.",5863401,Completed,First,"February 08, 2018",10h 18m 59s,,,,,,
