,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Co-Op
789,30385,Diamondmatter,PC,8h,100%,,10940419,Completed,First,8h,December 2015,,,,,,
790,30385,EvanlovesArlo,Nintendo Switch,8h,NR,,7149114,Replay Completed,First,8h,"September 30, 2018",,,,,,
791,30385,Private,PC,8h,100%,Pacifist route,3078707,Completed,First,8h,"March 12, 2016",10h,,,,,
792,30385,Galaron_Shuri,PC,8h,100%,,9080357,Completed,First,8h,,,,,,,
793,30385,Jarop,PC,8h,NR,,2476006,Completed,First,8h,"January 25, 2016",,,,,,
794,30385,Jaspion8,Nintendo Switch,8h,NR,,10777752,Completed,First,8h,,12h,,,,,
795,30385,Jefferado,PC,8h,70%,,9136498,Completed,First,8h,"July 11, 2019",,,,,,
796,30385,Kiri,PC,8h,60%,,6264689,Completed,First,8h,,,,,,,
797,30385,LaViel,PC,8h,100%,,2422418,Completed,First,8h,"December 08, 2015",,,,,,
798,30385,Leanest,Nintendo Switch,8h,100%,,10374796,Completed,First,8h,"November 07, 2019",17h,,,,,
799,30385,Private,PlayStation 4,8h,80%,,5545210,Completed,First,8h,"January 17, 2018",10h,11h,,,,
800,30385,Lirrsie,Nintendo Switch,8h,NR,,11948142,Completed,First,8h,April 2019,,25h,,,,
801,30385,Lizak3,Linux,8h,100%,"total time progress: neutral (11h 54m), pacifist(26h), genocide(38h – boss1: 4h 28 deaths, boss2: 7h 78 deaths)",4571906,Completed,First,8h,"January 24, 2020",11h 54m,38h 12m,,,,
802,30385,Mateee1020,PC,8h,NR,,3769387,Completed,First,8h,"December 16, 2016",,,,,,
803,30385,Mateo3112,PC,8h,90%,,6869567,Completed,First,8h,"August 19, 2018",,,,,,
804,30385,Miisogi,PC,8h,NR,,10315396,Completed,First,8h,"January 04, 2019",,,,,,
805,30385,Private,PC,8h,NR,,5980720,Completed,First,8h,"March 02, 2018",,,,,,
806,30385,MrSpecialK,PC,8h,NR,,1933705,Completed,First,8h,"October 10, 2015",,,,,,
807,30385,N1GHTM4RE,Nintendo Switch,8h,70%,Neutral ending,10668363,Completed,First,8h,"December 27, 2019",,,,,,
808,30385,NoahAK,Nintendo Switch,8h,NR,,11473697,Completed,First,8h,"April 17, 2020",,,,,,
809,30385,Nyard,PC,8h,80%,,2016665,Completed,First,8h,"October 28, 2015",,,,,,
810,30385,OnePeg,PC,8h,NR,Neutral + Pacifist Endings,3274394,Completed,First,8h,"November 06, 2016",,,,,,
811,30385,OnurhanSoyek,PC,8h,NR,,11558944,Completed,First,8h,"April 26, 2020",,,,,,
812,30385,PerverseImp,PC,8h,NR,,3445622,Completed,First,8h,"September 22, 2016",,,,,,
813,30385,Pew,PC,8h,NR,,5461419,Completed,First,8h,"December 13, 2017",,,,,,
814,30385,Private,PC,8h,90%,,9263005,Completed,First,8h,"November 13, 2018",15h,,,,,
815,30385,Pumako,PC,8h,NR,,3031011,Completed,First,8h,"May 28, 2016",,,,,,
816,30385,Purpleish,PC,8h,NR,,3627242,Completed,First,8h,"October 17, 2016",,,,,,
817,30385,QSLancer,PC,8h,NR,,6889935,Completed,First,8h,"July 30, 2018",15h,24h,,,,
818,30385,Rubricant,PC,8h,NR,,6199858,Completed,First,8h,"February 18, 2018",,,,,,
819,30385,SavePoint,PC,8h,70%,,6514638,Completed,First,8h,"February 03, 2017",,,,,,
820,30385,StHubi,PC,8h,NR,,2267132,Completed,First,8h,"December 26, 2015",,,,,,
821,30385,Tarrmu,Nintendo Switch,8h,NR,,10319185,Completed,First,8h,"February 15, 2020",,,,,,
822,30385,TenIdiotZInternetu,PC,8h,100%,All endings,10190798,Completed,First,8h,December 2016,,34h 01m,,,,
823,30385,Thebuzz76,PC,8h,NR,,3261639,Completed,First,8h,2016,,,,,,
824,30385,Tomatrox,PC,8h,100%,,4469248,Completed,First,8h,,,,,,,
825,30385,Traqie,PC,8h,90%,,8830212,Completed,First,8h,"May 01, 2016",24h,,,,,
826,30385,Turkeydipking,PC,8h,NR,,4616061,Completed,First,8h,,,,,,,
827,30385,Vuuchie,PC,8h,100%,,10969026,Completed,First,8h,"May 09, 2020",,,,,,
828,30385,Wakero,PC,8h,100%,,4241875,Completed,First,8h,"March 27, 2017",10h,15h,,,,
829,30385,Wholegrain_Pasta,Nintendo Switch,8h,90%,,11393214,Completed,First,8h,,10h,25h,,,,
830,30385,Xiphora,PC,8h,100%,,4088056,Completed,First,8h,,,,,,Masterpiece.,
831,30385,arj154,PC,8h,NR,,2379963,Completed,First,8h,"January 08, 2016",,,,,,
832,30385,astrolicwind,PC,8h,NR,,11106890,Completed,First,8h,"March 05, 2020",,,,,,
833,30385,caspianavima,PC,8h,80%,,9681842,Completed,First,8h,"September 19, 2019",,,,,,
834,30385,daniro_8,PC,8h,NR,,11513927,Completed,First,8h,"September 05, 2019",,,,,,
835,30385,dotblack,PlayStation Vita,8h,NR,,6585372,Completed,First,8h,"July 12, 2018",,,,,,
836,30385,dyegovilela,PC,8h,NR,,4302893,Completed,First,8h,,,,,,,
837,30385,Private,Nintendo Switch,8h,80%,,10387668,Completed,First,8h,"June 02, 2020",,,,,,
838,30385,elifol,PC,8h,NR,kept playing over and over again and finaly got genocide run,6790355,Completed,Replay,8h,"04, 2016",9h,40h,,,,
839,30385,ensvey,PC,8h,NR,,2690348,Completed,First,8h,"March 04, 2016",10h,,,,,
840,30385,etali_16,PC,8h,90%,,7600583,Completed,First,8h,"December 03, 2018",12h,19h,,,,
841,30385,fanat50,PC,8h,80%,,8994458,Completed,First,8h,"June 18, 2019",,,,,,
842,30385,freebajor,PC,8h,NR,,10333087,Completed,First,8h,,,,,,,
843,30385,hbkiler,PC,8h,90%,,2496865,Completed,First,8h,"January 29, 2016",,,,,,
844,30385,Private,PC,8h,NR,,3945196,Completed,First,8h,,17h,,,,,
845,30385,joncinque,PC,8h,NR,,8372746,Completed,First,8h,"February 28, 2019",,18h,,,,
846,30385,Private,PC,8h,NR,,2333677,Completed,First,8h,"January 23, 2016",,,,,,
847,30385,juniperd,PC,8h,NR,,10681443,Completed,First,8h,,,,,,,
848,30385,maxwell,PC,8h,NR,,8699626,Completed,Replay,8h,,,,,,,
849,30385,Private,PC,8h,NR,,11135889,Completed,First,8h,"March 11, 2020",10h,,,,,
850,30385,mrdied,PC,8h,NR,,4535336,Completed,First,8h,"January 12, 2015",,,,,,
851,30385,sabin1001,PC,8h,NR,,3889411,Completed,First,8h,"January 10, 2017",,,,,,
852,30385,sadtimes,PC,8h,NR,,7434785,Completed,First,8h,,,,,,,
853,30385,schiemann,Nintendo Switch,8h,90%,,11579874,Completed,First,8h,"May 06, 2020",,,,,,
854,30385,shaazimaan404,PC,8h,100%,,10945662,Replay Completed,First,8h,"May 17, 2016",,,,,,
855,30385,zfbomb,PC,8h,NR,,2690886,Playing Completed,First,8h,,,,8h /,,,
856,30385,Styx,PC,8h 03m,100%,Pacifist Playthrough,3340708,Completed,First,8h 03m,"December 26, 2015",,,,,,
857,30385,talbot100,PC,8h 05m,NR,,3371601,Completed,First,8h 05m,"September 28, 2016",,,,,,
858,30385,,PC,8h 06m,NR,,8559229,Completed,First,8h 06m,,,,,,,
859,30385,BraXzy,PC,8h 07m,NR,,2448963,Completed,First,8h 07m,"January 14, 2016",,,,,,
860,30385,arugula,Nintendo Switch,8h 10m,100%,,11258712,Completed,First,8h 10m,,11h 34m 54s,,,,,
861,30385,Zuckee,PC,8h 10m,100%,,11326157,Completed,First,8h 10m 23s,"April 02, 2020",,,,,,
862,30385,DrakeMcHale,Nintendo Switch,8h 12m,NR,,7637181,Completed,First,8h 12m 05s,"January 28, 2019",,,,,,
863,30385,DarioXo,PC,8h 15m,NR,,3976310,Completed,First,8h 15m,,,,,,,
864,30385,LucasTiridath,PC,8h 15m,NR,,5733059,Completed,First,8h 15m,"January 27, 2018",,,,,,
865,30385,Sojiro,PC,8h 15m,80%,,6451599,Completed,First,8h 15m,"February 06, 2017",,,,,,
866,30385,mamabear,Nintendo Switch,8h 15m,50%,Pacifist run,8314999,Completed,First,8h 15m,"February 25, 2019",,,,,,
867,30385,pokemon4597,PC,8h 15m,NR,,4096633,Completed,First,8h 15m,"July 28, 2016",,,,,,
868,30385,gezegond,PC,8h 18m,NR,,5197710,Completed,First,8h 18m,"October 21, 2017",,,,,,
869,30385,machacachon,PC,8h 18m,NR,,11851263,Completed,First,8h 18m,"May 28, 2020",,,,,,
870,30385,Gayfraud,PC,8h 19m,90%,,2641501,Completed,First,8h 19m 37s,"March 05, 2016",,,,,,
871,30385,Alcorin,PC,8h 20m,NR,"(By now, Neutral Route + True Pacifist Route + Hard Mode)",2305754,Playing Replay Completed,First,8h 20m,"January 01, 2016",19h 11m 22s,,8h 20m /,,,
872,30385,Basara_,PC,8h 20m,80%,Genocide definitely took the longest.,2572447,Replay Completed,First,8h 20m,"December 14, 2015",,21h,21h /,,,
873,30385,Ranentaketon,PC,8h 20m,NR,,11615393,Completed,First,8h 20m,,,,,,,
874,30385,AgosReigosa,PC,8h 21m,70%,,5686232,Completed,First,8h 21m,"January 23, 2018",,,,,,
875,30385,bobiroka,PC,8h 24m,70%,,1882786,Completed,First,8h 24m,"January 03, 2016",,,,,,
876,30385,namtrahj,PC,8h 24m,70%,,3522597,Completed,First,8h 24m,"January 12, 2016",,,,,,
877,30385,Private,Nintendo Switch,8h 25m,NR,,7169882,Completed,First,8h 25m,"October 01, 2018",,,,,,
878,30385,napier815,PlayStation 4,8h 25m,NR,,11176135,Completed,First,8h 25m,"March 17, 2020",,,,,,
879,30385,Gaigim,PC,8h 28m,NR,,5999549,Completed,Replay,8h 28m 56s,"March 17, 2018",,,,,,
880,30385,,PC,8h 30m,NR,,3234652,Completed,First,8h 30m,,,,,,,
881,30385,,PC,8h 30m,NR,,3987315,Completed,Replay,8h 30m,,12h,19h 27m,,,,
882,30385,,PC,8h 30m,NR,"This game has 3 endings. Two of them can be gotten on the same save, but you need to restart to get the third",7600587,Completed,First,8h 30m,,9h,16h,,,,
883,30385,BPHusker,Nintendo Switch,8h 30m,100%,Pacifist Run,10531943,Completed,First,8h 30m,"December 10, 2019",,,,,,
884,30385,TbestiaC,PC,8h 30m,NR,,4586575,Backlog Completed,First,8h 30m,"June 29, 2017",,,,,,
885,30385,talklittle,PC,8h 30m,NR,Not best ending,4097953,Completed,First,8h 30m,"February 20, 2017",,,,,,
886,30385,torchrandall,PlayStation 4,8h 30m,NR,,5205506,Completed,First,8h 30m,"October 22, 2017",,,,,Genocide,
887,30385,Weepboop,PC,8h 30m,90%,,11911574,Completed,First,8h 30m 56s,"June 04, 2020",,,,,,
888,30385,tiny_twist,PC,8h 35m,NR,,9419716,Completed,First,8h 35m,"August 21, 2019",,,,,,
889,30385,Private,PC,8h 36m,90%,,2022588,Completed,First,8h 36m,"November 26, 2015",,,,,,
890,30385,Sparontax,PC,8h 40m,NR,,10838076,Completed,First,8h 40m,"July 18, 2016",,,,,,
891,30385,TheMythicalGamer,PC,8h 40m,NR,,3155496,Completed,First,8h 40m,"June 30, 2016",9h 50m,29h,,,,
892,30385,tiagotempera,PC,8h 44m,80%,,10313447,Completed,First,8h 44m,"October 27, 2019",,,,,,
893,30385,Private,PC,8h 45m,NR,True pacifist run.,3272727,Completed,First,8h 45m,"October 08, 2016",,,,,,
894,30385,arjungunner,PC,8h 45m,70%,Neutral ending,2203066,Completed,First,8h 45m,"December 25, 2015",,,,,,
895,30385,Saclebolt,PlayStation Vita,8h 45m,NR,,7137002,Completed,First,8h 45m 16s,"September 27, 2018",,,,,,
896,30385,Specop,PC,8h 46m,90%,,3123666,Custom List Completed,First,8h 46m,"June 23, 2016",,12h 16m,12h 16m /,,,
897,30385,NILaguiar,PC,8h 47m,80%,Neutral,2924969,Completed,First,8h 47m,"April 02, 2016",,,,,,
898,30385,,PC,8h 48m,NR,,5658849,Completed,First,8h 48m,,,,,,,
899,30385,Chester1838,PC,8h 48m,80%,Neutral Route- Leaderless Ending,7694623,Completed,First,8h 48m,"March 06, 2018",,,,,,
900,30385,shainamae98,PC,8h 48m,NR,,10165580,Completed,First,8h 48m,"May 25, 2019",,,,,,
901,30385,,PC,8h 58m,NR,,2919507,Completed,First,8h 58m,,,,,,,
902,30385,,PC,9h,NR,,2181486,Completed,First,9h,,,,,,,
903,30385,,PC,9h,NR,,8748804,Completed,First,9h,,,,,,,
904,30385,Chainsawkitten,PC,9h,NR,,4344429,Completed,First,9h,"April 22, 2017",,,,,,
905,30385,Cooby,PC,9h,90%,,2328067,Completed,First,9h,"January 01, 2016",12h,,,,,
906,30385,Drosophila,PC,9h,NR,,10771813,Completed,First,9h,"January 07, 2020",,,,,,
907,30385,Finalraincloud9,PC,9h,90%,,7488353,Completed,First,9h,"December 22, 2015",,,,,,
908,30385,Huhn0rNud3lSupp3,PC,9h,NR,,6187399,Completed,First,9h,"April 29, 2018",,,,,,
909,30385,Kartbael,PC,9h,NR,,3811722,Completed,First,9h,"January 14, 2017",,,,,,
910,30385,Kuposaurus,PC,9h,90%,True ending complete,2485451,Completed,First,9h,,,,,,,
911,30385,Legman,PC,9h,NR,,6329196,Completed,First,9h,"January 28, 2017",,,,,,
912,30385,MajiXaliar,Mac,9h,100%,,2986542,Completed,First,9h,"October 18, 2015",18h,,,,,
913,30385,Raiksha,PC,9h,70%,,2260092,Completed,First,9h,"November 04, 2016",,,,,,
914,30385,SVadeX,PC,9h,60%,,3678903,Completed,First,9h,"November 26, 2016",,,,,,
915,30385,corvusdegray,PC,9h,NR,,8790998,Completed,First,9h,,15h,,,,,
916,30385,electonthefire,PC,9h,100%,,3964026,Completed,First,9h,"January 23, 2017",14h,21h,,,,
917,30385,eromoeta,PC,9h,NR,,4588107,Completed,First,9h,"June 18, 2017",,,,,,
918,30385,glasglow,PC,9h,NR,,3469907,Completed,First,9h,,,,,,,
919,30385,hahaharuman,PC,9h,80%,,5289206,Completed,First,9h,"November 08, 2017",,,,,,
920,30385,juziro,PC,9h,NR,,5455899,Completed,First,9h,,,,,,,
921,30385,marcelsl,PC,9h,70%,,5926746,Completed,First,9h,,,,,,,
922,30385,neoemonk,PC,9h,NR,,7018987,Completed,First,9h,"May 16, 2019",,,,,,
923,30385,Private,PC,9h,70%,,7562804,Completed,First,9h,,,,,,,
924,30385,s1acer,PC,9h,NR,,2073412,Completed,First,9h,"November 10, 2015",,,,,,
925,30385,Private,PC,9h 08m,100%,,10461538,Completed,First,9h 08m,"July 08, 2016",,,,,Pacifist route only,
926,30385,AcidCrashX,PC,9h 11m,90%,,4586619,Completed,First,9h 11m,"December 21, 2015",,,,,,
927,30385,Teakupo,PC,9h 18m,NR,,2587021,Completed,First,9h 18m,"January 14, 2016",,,,,,
928,30385,Gorje,PC,9h 20m,80%,,3966729,Completed,First,9h 20m 30s,"January 24, 2017",14h,,,,,
929,30385,ToastyFrog,PC,9h 21m,60%,,2317613,Completed,First,9h 21m,"January 01, 2016",,,,,,
930,30385,,PC,9h 22m,NR,Counting the main story as the Neutral Run.,1998129,Completed,First,9h 22m,,,,,,,
931,30385,crisro996,PC,9h 23m,70%,,5805783,Completed,First,9h 23m,,,,,,,
932,30385,PKA42,PC,9h 26m,70%,,1869782,Completed,First,9h 26m,"September 28, 2015",,,,,,
933,30385,alzahhar,PC,9h 30m,70%,,4121978,Completed,First,9h 30m,"February 07, 2017",,,,,,
934,30385,kervinho,PC,9h 31m,90%,,9014353,Completed,First,9h 31m,"November 14, 2016",,,,,,
935,30385,,PC,9h 31m,NR,,3653051,Completed,First,9h 31m 28s,,,,,,,
936,30385,Skyrunnerv,PC,9h 32m,NR,,8935722,Completed,First,9h 32m,"May 14, 2017",,,,,,
937,30385,BMASTER,PC,9h 35m,90%,,8160106,Completed,First,9h 35m,"February 02, 2019",,,,,,
938,30385,Kadli,PC,9h 35m,90%,,3127447,Completed,First,9h 35m,"June 27, 2016",,,,,,
939,30385,SOUP32,PlayStation Vita,9h 38m,NR,,5166893,Completed,First,9h 38m,"April 13, 2018",,,,,,
940,30385,piklits,PlayStation Vita,9h 38m,NR,,4964454,Completed,First,9h 38m 44s,"August 25, 2017",,,,,Start: 15Aug17,
941,30385,Splimmie,PC,9h 42m,NR,,8900289,Completed,First,9h 42m,,,,,,,
942,30385,,PC,9h 48m,NR,"Pacifist route, total backtracking",5420483,Completed,First,9h 48m,,12h 20m,,,,,
943,30385,RiptoR,Nintendo Switch,9h 50m,NR,Pacifist and Genocide Route,11468735,Completed,First,9h 50m,"April 17, 2020",13h 20m,,,,,
944,30385,SantiRod64,Nintendo Switch,9h 51m,NR,"True Pacifist Ending, with some extras",5566566,Completed,First,9h 51m 52s,"November 28, 2018",,,,,,
945,30385,,PC,10h,NR,,3269812,Completed,First,10h,,,,,,,
946,30385,,PC,10h,NR,,3904231,Completed,First,10h,,,,,,,
947,30385,4neki,PC,10h,90%,,5354651,Completed,First,10h,,,,,,,
948,30385,Ataricorn,PC,10h,90%,,8396938,Completed,First,10h,,,13h 42m,,,,
949,30385,Choca,PC,10h,90%,,4372446,Completed Retired,First,10h,"May 02, 2017",15h,25h,,,,
950,30385,GarthVader,PC,10h,100%,,4248906,Completed,First,10h,"March 05, 2016",,,,,,
951,30385,Hivemind,PC,10h,80%,,3787854,Completed,First,10h,"December 21, 2016",,,,,,
952,30385,Klafterus,PC,10h,NR,,6960125,Completed,First,10h,"September 02, 2018",,,,,,
953,30385,Llauses,PC,10h,100%,,8810375,Completed,Replay,10h,"May 18, 2019",,,,,,
954,30385,Paigey725,PC,10h,100%,,3120905,Completed,First,10h,,34h,,,,,
955,30385,Ramrodsky,PC,10h,NR,,7387009,Completed,First,10h,,,,,,,
956,30385,SadLad,PC,10h,80%,,11183153,Completed,First,10h,"February 12, 2016",,,,,,
957,30385,Scarab,PC,10h,90%,,3549706,Completed,First,10h,,12h,,,,,
958,30385,Private,PC,10h,NR,,10646253,Completed,First,10h,,,18h 51m,,,,
959,30385,Private,PC,10h,NR,,7060626,Completed,First,10h,"July 16, 2017",,,,,,
960,30385,Private,PC,10h,NR,,8111770,Completed,First,10h,"January 23, 2019",,20h,,,,
961,30385,badasahog,PC,10h,NR,,11853657,Completed,First,10h,"May 28, 2020",,,,,,
962,30385,efoja,PC,10h,80%,,3391807,Completed,First,10h,"September 05, 2016",,,,,,
963,30385,fangkc,Nintendo Switch,10h,NR,,8471385,Completed,First,10h,,,,,,,
964,30385,Private,Nintendo Switch,10h,NR,,9238647,Completed,First,10h,"February 27, 2019",,,,,,
965,30385,gh0stkid,PC,10h,80%,,5694621,Completed,Replay,10h,,15h,20h,,,,
966,30385,goeligo,Mac,10h,100%,Pacifist,11014626,Completed,First,10h,"May 10, 2020",,,,,,
967,30385,goombalsded,PC,10h,80%,,8954274,Completed,First,10h,,,,,,,
968,30385,iteddeck,PC,10h,100%,,11710657,Completed,First,10h,"August 25, 2017",,,,,,
969,30385,Private,PC,10h,NR,,1891818,Completed Retired,First,10h,"September 07, 2019",,,,,,
970,30385,mcbaws,PC,10h,100%,,8523451,Completed,First,10h,2016,,,,,,
971,30385,Private,Nintendo Switch,10h,70%,,10919439,Completed,First,10h,,,,,,,
972,30385,nship,PC,10h,100%,,6781153,Completed,First,10h,"January 11, 2016",,,,,,
973,30385,Private,PC,10h,NR,,11000135,Completed,First,10h,January 2016,,,,,,
974,30385,Private,PC,10h,80%,,2337368,Completed,First,10h,"January 03, 2016",,,,,,
975,30385,thepunkface,PC,10h,100%,,11385385,Completed,First,10h,,,,,,,
976,30385,trysmeth,PC,10h,NR,,10263004,Completed,First,10h,,,,,,,
977,30385,unshavendillon,PC,10h,NR,,6253682,Replay Completed,Replay,10h,"May 16, 2018",,33h,33h 53m /,,,
978,30385,xzedd,PC,10h,NR,,2334398,Completed,First,10h,"January 11, 2016",19h,,,,,
979,30385,,PC,10h 05m,NR,,2445499,Completed,First,10h 05m,,,,,,,
980,30385,silvio_giuliani,PC,10h 06m,80%,,2480321,Completed,First,10h 06m,"January 25, 2016",,,,,,
981,30385,gadgetsan,PC,10h 15m,NR,True pacifist run,10376283,Completed,First,10h 15m,,,,,,,
982,30385,Theztret00,PC,10h 15m,NR,,9546684,Completed,First,10h 15m 22s,,,,,,,
983,30385,jloost_gamer,PC,10h 20m,NR,,4437554,Completed,First,10h 20m,August 2016,,,,,,
984,30385,Namaku64,PC,10h 21m,NR,,11250962,Completed,First,10h 21m,"February 02, 2016",,,,,,
985,30385,Allegro,PC,10h 30m,NR,,8343440,Completed,First,10h 30m,"February 23, 2019",,,,,,
986,30385,Private,PC,10h 40m,90%,,4751150,Completed,First,10h 40m,"February 18, 2017",,,,,,
987,30385,Megaaron00,PC,10h 43m,80%,,11239719,Completed,First,10h 43m 28s,"November 22, 2017",22h 43m 53s,34h 12m 52s,,,,
988,30385,,PC,11h,NR,,2472324,Completed,First,11h,,,,,,,
989,30385,Bold_Wolf,PC,11h,90%,,5384532,Replay Custom List Completed,Replay,11h,"December 02, 2017",21h,,21h /,,,
990,30385,Cintrisax,PC,11h,NR,,11158028,Completed,First,11h,"December 15, 2018",,,,,,
991,30385,FunnyNameHaHa,PC,11h,NR,,11625833,Completed,First,11h,"March 15, 2016",,,,,,
992,30385,Mortamir,PC,11h,70%,,2295172,Completed,First,11h,"December 28, 2015",,,,,,
993,30385,Mottomi,PC,11h,NR,,6802769,Completed,First,11h,,,,,,,
994,30385,Pleymove,PC,11h,80%,,11317480,Completed,First,11h,"January 02, 2018",,,,,,
995,30385,Quetzalorado,Nintendo Switch,11h,100%,,9349855,Completed,First,11h,"August 11, 2019",,,,,,
996,30385,TeaCakeTiger,PC,11h,NR,,3547528,Completed,First,11h,"May 28, 2016",,,,,,
997,30385,Vitamin_Dei,PC,11h,NR,,2369493,Completed,First,11h,"January 06, 2016",,,,,,
998,30385,cabal901,PC,11h,100%,,2196603,Completed,First,11h,"September 25, 2015",,,,,,
999,30385,hardlysimplefilms,Mac,11h,100%,,3794756,Completed,First,11h,"December 23, 2016",,,,,,
1000,30385,notsofaroff,PC,11h,NR,,3845823,Completed,First,11h,"July 28, 2016",,,,,,
1001,30385,,PC,11h 20m,NR,,2514849,Completed,First,11h 20m,,,,,,,
1002,30385,,PC,12h,NR,,7928541,Completed,First,12h,,14h,50h,,,,
1003,30385,CongoUnrest,PC,12h,90%,,10839209,Completed,First,12h,"January 19, 2020",,,,,Genocide,
1004,30385,DemonKysho,PC,12h,100%,Pacifist,9221118,Completed,First,12h,"July 03, 2019",,,,,,
1005,30385,GATIRCAN,PC,12h,80%,,4589829,Completed,First,12h,"July 21, 2017",13h,,,,,
1006,30385,GodotIV,PC,12h,100%,,8087002,Completed,First,12h,"January 21, 2019",,,,,,
1007,30385,Legunner,Nintendo Switch,12h,80%,,10167821,Completed,First,12h,"September 30, 2019",,,,,,
1008,30385,TescoExpress,PC,12h,90%,,9550595,Completed,First,12h,,,,,,,
1009,30385,Private,PC,12h,NR,,2473771,Completed,First,12h,"December 28, 2015",,,,,,
1010,30385,Private,PC,12h,NR,,2052584,Completed,First,12h,"December 07, 2015",,,,,,
1011,30385,doodlittle,PC,12h,90%,,4313953,Completed,First,12h,"December 15, 2015",,,,,,
1012,30385,dozensnake,PC,12h,NR,,10817586,Completed,First,12h,"December 27, 2015",,,,,,
1013,30385,phijkhcu_pikachu,PC,12h,NR,,6963573,Completed,First,12h,,13h,15h,,1h 41m 34s,,
1014,30385,vlaridus,PC,12h,40%,,10940580,Completed,First,12h,,,,,,,
1015,30385,hidekin,Linux,12h 01m,NR,,3515760,Completed,First,12h 01m,,,,,,,
1016,30385,Yetimachete,PC,12h 08m,70%,,10751442,Completed,First,12h 08m,,,,,,,
1017,30385,,PC,12h 23m,NR,,11898897,Completed,First,12h 23m,,,,,,,
1018,30385,lolmouselol,PC,12h 23m,NR,,3143895,Completed,First,12h 23m,"April 19, 2016",,,,,,
1019,30385,tucs,PC,12h 25m,90%,,11179784,Completed,First,12h 25m,"March 13, 2020",,,,,,
1020,30385,,PC,12h 36m,NR,,2370874,Completed,First,12h 36m,,,,,,,
1021,30385,Killerpretzel,PC,12h 46m,100%,,3196335,Completed,First,12h 46m,,20h,33h 46m,,,,
1022,30385,AmethystLunitari,PC,12h 55m,90%,,3681811,Completed,First,12h 55m 59s,"November 27, 2016",,,,,I played this as a Let's Play on YouTube: http://www.youtube.com/playlist?list=PLUgr6zVzebDOArCrjneVFaBvZ0AlrqgaI,
1023,30385,,PC,13h,NR,,5056166,Completed,First,13h,,,,,,,
1024,30385,MightyQuinn2021,PC,13h,90%,,1964649,Completed,First,13h,"October 18, 2015",,,,,,
1025,30385,Symphonia99,Mac,13h,NR,Beat the game with killing Toriel and Undyne and sparing the rest (Mettaton ending),2781469,Completed,First,13h,"March 26, 2016",,,,,,
1026,30385,_Kairos,PC,13h,100%,,11300667,Completed,First,13h,,,,,,,
1027,30385,bideogane,PC,13h,NR,,10630736,Completed,First,13h,,,,,,,
1028,30385,deathstroke458,PC,13h 18m,70%,,5758119,Completed,First,13h 18m,,,,,,,
1029,30385,,PC,14h,NR,,5526638,Completed,First,14h,,,,,,,
1030,30385,Echks,PC,14h,NR,Genocide run,9573784,Completed,First,14h,,,,,,,
1031,30385,Eldritch,PC,14h,NR,,6194750,Completed,Replay,14h,"May 01, 2016",24h,43h,,,,
1032,30385,Perplexate,PC,14h,NR,,10651735,Completed,First,14h,"December 29, 2018",,,,,,
1033,30385,SoberIRL,PC,14h,100%,,8552455,Completed,First,14h,"June 24, 2016",,,,,,
1034,30385,TheMiles197,PC,14h,80%,,7520604,Completed,First,14h,"November 24, 2017",,,,,,
