,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Completionist,Main+Extras,Personal Notes,Speedrun
680,44852,Dunnington,PlayStation 4,20h 52m,100%,100% completion. Including hidden photos,7028815,Completed,First,,"September 24, 2018",,31h 33m,20h 52m,,
681,44852,SlowBurne,PlayStation 4,20h 56m,90%,,7058635,Completed,First,,"September 16, 2018",,,20h 56m,,
682,44852,Wulfon,PlayStation 4,20h 59m,80%,"Real time. Amazing difficulty, Spidey lvl 47. All backpack, black cat, landmark and kingpin quests done. Lots of others.",7973978,Completed,First,,"January 07, 2019",,,20h 59m,,
683,44852,KaKamikaze,PlayStation 4,20h 59m,90%,,7044426,Completed,First,,"September 13, 2018",,,20h 59m 43s,,
684,44852,,PlayStation 4,21h,NR,Awesome,10315650,Completed,First,16h,,,35h,21h,,
685,44852,,PlayStation 4,21h,NR,,11473961,Completed,First,15h,,,23h,21h,,
686,44852,Antrakos,PlayStation 4,21h,NR,,7128855,Completed,First,,"October 10, 2018",,,21h,,
687,44852,DaemonXHUN,PlayStation 4,21h,90%,,7014128,Completed,First,,"September 11, 2018",,,21h,,
688,44852,FatalBubbles,PlayStation 4,21h,NR,93% completed,7723829,Completed,First,,"December 12, 2018",,,21h,,
689,44852,Nerdus,PlayStation 4,21h,80%,,7326235,Completed,First,,September 2018,,,21h,,
690,44852,i2flynny,PlayStation 4,21h,100%,,8140073,Completed,First,,"October 01, 2018",,,21h,,
691,44852,i2flynny,PlayStation 4,21h,100%,,8140077,Completed,First,,"October 01, 2018",,,21h,,
692,44852,Jarz,PlayStation 4,21h,80%,,8406799,Completed,First,,,,,21h 44s,,
693,44852,Piletina,PlayStation 4,21h 03m,90%,,10531860,Completed,First,,"December 16, 2019",,,21h 03m 58s,,
694,44852,Private,PlayStation 4,21h 04m,NR,Platinum trophy 04/02/19,6793765,Completed,First,,"February 02, 2019",,22h 44m 57s,21h 04m 48s,,
695,44852,Private,PlayStation 4,21h 05m,NR,main story only + all DLC 100%,10355906,Completed,Replay,,"November 09, 2019",,,21h 05m 43s,,
696,44852,erictbar,PlayStation 4,21h 05m,100%,"85% complete, Some side quests, a lot of optional stuff (backpacks, crime stopping, etc)",7010311,Replay Completed,First,,"December 15, 2018",21h 29m 45s /,,21h 05m 45s,,
697,44852,cgilmore,PlayStation 4,21h 15m,NR,,8097193,Playing Completed,First,17h 20m,"November 03, 2018",,,21h 15m,,
698,44852,imaginationac,PlayStation 4,21h 22m,NR,Not actually timed. Using the average to prevent skewing.,7011987,Completed,First,,"September 10, 2018",,,21h 22m,,
699,44852,wenchwogg,PlayStation 4,21h 30m,90%,,7154870,Completed,First,,"September 28, 2018",,,21h 30m,,
700,44852,YoukaiZone,PlayStation 4,21h 34m,NR,,7010734,Completed,First,,"September 09, 2018",,,21h 34m,,
701,44852,Thekoolbean,PlayStation 4,21h 35m,80%,,6995203,Completed,First,,"September 16, 2018",,,21h 35m,,
702,44852,TheDanx,PlayStation 4,21h 48m,NR,Platinum,7554532,Completed,First,,"December 17, 2018",,25h 02m 59s,21h 48m 46s,,
703,44852,,PlayStation 4,22h,NR,,9019863,Completed,First,15h 30m,,,30h,22h,,
704,44852,,PlayStation 4,22h,NR,,10876224,Completed,First,15h,,,,22h,,
705,44852,,PlayStation 4,22h,NR,,11828601,Completed,First,17h,,,,22h,,
706,44852,Alexsanlo,PlayStation 4,22h,90%,Todo menos delitos,8906276,Completed,First,,"August 20, 2019",,,22h,,
707,44852,Andooreal,PlayStation 4,22h,80%,,11381040,Backlog Completed,First,,,28h /,,22h,,
708,44852,CrashFistfight,PlayStation 4,22h,80%,,7311349,Completed,First,,"October 23, 2018",,,22h,,
709,44852,FLIPBARZBDT,PlayStation 4,22h,90%,,7025553,Completed,First,18h,"September 12, 2018",,30h,22h,"Game can be beat on first playthrough to 100%, and earning the platinum",
710,44852,FabioAuditore,PlayStation 4,22h,NR,,8734158,Completed,First,16h,"January 15, 2019",,30h,22h,,
711,44852,Ferrumoff,PlayStation 4,22h,NR,,8151008,Completed,First,,"January 26, 2019",,,22h,,
712,44852,Frostfire612,PlayStation 4,22h,NR,,10880927,Completed,First,,"January 25, 2020",,,22h,,
713,44852,GamerMani,PlayStation 4,22h,NR,,7346036,Completed,First,15h,"September 13, 2018",,,22h,,
714,44852,Godot,PlayStation 4,22h,NR,,7259873,Completed,First,,"October 15, 2018",,,22h,,
715,44852,JCalum1,PlayStation 4,22h,80%,,9106725,Completed,First,18h,"February 17, 2019",,30h,22h,,
716,44852,JPeazy304,PlayStation 4,22h,NR,,8283355,Completed,First,,"February 17, 2019",,,22h,,
717,44852,JacobMckinley,PlayStation 4,22h,90%,89%,7118436,Completed,First,,"September 25, 2018",,,22h,,
718,44852,Jelikey,PlayStation 4,22h,90%,,7911298,Completed,First,,"January 02, 2019",,,22h,,
719,44852,Juhg,PlayStation 4,22h,70%,,7128790,Completed,First,,,,,22h,,
720,44852,Magrizzly,PlayStation 4,22h,90%,,7209191,Completed,First,,"October 04, 2018",,28h 23m 22s,22h,,
721,44852,Private,PlayStation 4,22h,NR,,7805779,Completed,First,20h,"September 23, 2018",,25h,22h,,
722,44852,Private,PlayStation 4,22h,90%,,7009322,Completed,First,,"September 17, 2018",,29h 45m,22h,,
723,44852,Private,PlayStation 4,22h,80%,não fiz,10949561,Completed,Replay,18h,"September 22, 2018",,,22h,,
724,44852,Private,PlayStation 4,22h,80%,,7243789,Completed,First,,"October 30, 2018",,,22h,,
725,44852,Rginkel,PlayStation 4,22h,90%,"Everything besides the crimes, only 25% of all crimes completed",7600690,Completed,First,,"January 22, 2019",,,22h,,
726,44852,Samniac,PlayStation 4,22h,NR,"Main story + all backpacks, black cat hideouts, unlocked all suits",8823228,Completed,First,,"May 21, 2019",,,22h,,
727,44852,TheMSN,PlayStation 4,22h,80%,,7221235,Completed,First,,"October 14, 2018",,,22h,,
728,44852,dylxander,PlayStation 4,22h,NR,,7147197,Completed,First,,"September 30, 2018",,,22h,,
729,44852,ghostface,PlayStation 4,22h,80%,,8157492,Completed,First,,"January 08, 2019",,,22h,,
730,44852,hobinski,PlayStation 4,22h,NR,,11826872,Completed,Replay,15h,"May 24, 2020",,30h,22h,,
731,44852,influenza617,PlayStation 4,22h,NR,Around 75 percent complete,8232659,Completed,First,,"February 09, 2019",,,22h,,
732,44852,kevon24,PlayStation 4,22h,90%,,11952211,Completed,First,,"June 10, 2020",,,22h,,
733,44852,spikely7000,PlayStation 4,22h,NR,,7776120,Completed,First,,"December 18, 2018",,,22h,,
734,44852,stech,PlayStation 4,22h,NR,,7059856,Completed,First,,"September 16, 2018",,,22h,,
735,44852,windybagpipes,PlayStation 4,22h,NR,,8862888,Completed,First,,,,,22h,,
736,44852,niceTCyou,PlayStation 4,22h 01m,80%,84%,10898456,Completed,First,,"January 27, 2020",,,22h 01m 58s,,
737,44852,renzoe,PlayStation 4,22h 07m,100%,Platinium,7006695,Completed,First,,"September 18, 2018",,33h 17m 57s,22h 07m 57s,,
738,44852,ei02028,PlayStation 4,22h 09m,90%,90%,7278930,Completed,First,,"October 31, 2018",,,22h 09m,,
739,44852,Linkelda,PlayStation 4,22h 13m,90%,,8315523,Completed,First,,,,,22h 13m,,
740,44852,pbdarko,PlayStation 4,22h 17m,100%,,7072413,Completed,First,,"September 17, 2018",,,22h 17m 12s,,
741,44852,,PlayStation 4,22h 30m,NR,,7016702,Completed,First,15h,,,28h,22h 30m,,
742,44852,,PlayStation Now,22h 30m,NR,,11642618,Completed,First,,,,,22h 30m,,
743,44852,,PlayStation 4,22h 30m,NR,,11727880,Completed,First,,,,,22h 30m,,
744,44852,herrhaxe,PlayStation Now,22h 30m,NR,,11642627,Completed,First,,"May 04, 2020",,,22h 30m,,
745,44852,lightning26vt,PlayStation 4,22h 30m,100%,,10850227,Completed,First,,"December 22, 2018",,,22h 30m,,
746,44852,Omega_312,PlayStation 4,22h 31m,NR,,6976260,Completed,First,,"September 17, 2018",,29h 32m 06s,22h 31m 11s,,
747,44852,Suno,PlayStation 4,22h 34m,80%,,11389635,Completed,First,17h 21m 44s,"September 22, 2019",,29h 05m 56s,22h 34m 20s,,
748,44852,Homesick89,PlayStation 4,22h 34m,100%,,7515096,Completed,First,,"November 29, 2018",,,22h 34m 31s,,
749,44852,Private,PlayStation 4,22h 35m,NR,,7600675,Completed,First,,"December 03, 2018",,,22h 35m,,
750,44852,beearmy,PlayStation 4,22h 40m,100%,,9003368,Completed,First,,"June 20, 2019",,,22h 40m,,
751,44852,Muller57,PlayStation 4,22h 43m,100%,,9149240,Replay Completed,Replay,16h 36m 27s,"July 14, 2019",33h 58m 41s /,30h 50m 14s,22h 43m 02s,,
752,44852,,PlayStation 4,22h 44m,NR,,10229305,Completed,First,20h 22m 45s,,,25h 22m 04s,22h 44m 09s,,7h 40m 56s
753,44852,DuhblinnZA,PlayStation 4,22h 51m,NR,,7463440,Custom List Completed,First,,"January 27, 2019",22h 51m 19s /,,22h 51m 19s,,
754,44852,,PlayStation 4,23h,NR,All the map,7011338,Completed,First,16h,,,29h,23h,,
755,44852,,PlayStation 4,23h,NR,,7044566,Completed,First,15h,,,30h,23h,,
756,44852,,PlayStation 4,23h,NR,,7075482,Completed,First,,,,27h,23h,,
757,44852,,PlayStation 4,23h,NR,,7112866,Completed,First,21h,,,40h,23h,,
758,44852,,PlayStation 4,23h,NR,,7148625,Completed,First,,,,,23h,,
759,44852,Darkoverlord,PlayStation 4,23h,NR,,7779993,Completed,First,18h,"December 21, 2018",,40h,23h,,
760,44852,FlipTheUsbTwice,PlayStation 4,23h,NR,,8439945,Completed,First,,"September 08, 2018",,30h,23h,,
761,44852,GamerComedy,PlayStation 4,23h,NR,,11067968,Completed,First,,September 2018,,,23h,,
762,44852,Private,PlayStation 4,23h,100%,,7267631,Completed,First,,,,,23h,,
763,44852,MiniMica90,PlayStation 4,23h,NR,,10693513,Completed,First,,,,,23h,,
764,44852,Narpet2112,PlayStation 4,23h,NR,,7515207,Completed,First,,"November 13, 2018",,,23h,,
765,44852,SavagE,PlayStation 4,23h,80%,,9428376,Completed,First,,"July 22, 2019",,,23h,,
766,44852,Smoney412,PlayStation 4,23h,100%,,6959704,Completed,First,15h,"October 23, 2018",,28h,23h,,
767,44852,Zombiekiller6,PlayStation 4,23h,100%,,7826472,Playing Backlog Completed,First,,"December 27, 2018",21h /,,23h,,
768,44852,cupofbeans,PlayStation 4,23h,90%,,8020618,Completed,Replay,15h,"January 11, 2019",,,23h,,
769,44852,ezuri18,PlayStation 4,23h,NR,,10728352,Completed,First,,,,,23h,,
770,44852,ivelin100,PlayStation 4,23h,NR,,7406784,Completed,First,,"November 08, 2018",,,23h,,
771,44852,juniperd,PlayStation 4,23h,NR,,8043826,Completed,First,,"December 15, 2018",,,23h,,
772,44852,Private,PlayStation 4,23h,90%,,7245024,Completed,First,15h,"October 14, 2018",,,23h,,
773,44852,ArthurrMorgan,PlayStation 4,23h 01m,100%,,9194633,Completed,First,15h 49m 56s,"January 04, 2019",,30h 41m 12s,23h 01m 45s,,
774,44852,ComeT,PlayStation 4,23h 04m,90%,,9480910,Completed,First,,"September 03, 2019",,33h 04m,23h 04m,Difficulty Spectacular | Controller Type DS4 | Playthrough 1,
775,44852,DanielTapiaJ,PlayStation 4,23h 04m,90%,,11466533,Completed,First,,"April 15, 2020",,,23h 04m,,
776,44852,siwy102,PlayStation 4,23h 15m,100%,Amazing difficulty,9309716,Custom List Completed,First,,"October 01, 2019",32h 15m /,32h 15m,23h 15m,,
777,44852,Nicholas4Tech,PlayStation 4,23h 20m,NR,,7793817,Completed,First,,"October 26, 2018",,,23h 20m,,
778,44852,Zednek,PlayStation 4,23h 30m,90%,,7122047,Completed,First,,"September 22, 2018",,,23h 30m,,
779,44852,Footnice,PlayStation 4,23h 35m,NR,Marvel,7756329,Completed,First,,"December 16, 2018",,,23h 35m,,
780,44852,Kronikolizon,PlayStation 4,23h 37m,100%,,7002706,Completed,First,,"September 21, 2018",,,23h 37m,,
781,44852,Private,PlayStation 4,23h 37m,NR,,7237070,Completed,First,,"October 10, 2018",,,23h 37m,,
782,44852,Darksage5,PlayStation 4,23h 39m,90%,"(Superior) 95% Completion, 87% Trophy Completion",8572118,Completed,First,,"October 07, 2019",,,23h 39m,,
783,44852,Scorpus,PlayStation 4,23h 40m,90%,,6970561,Completed,First,,"October 20, 2018",,,23h 40m,,
784,44852,Thagurok,PlayStation 4,23h 41m,NR,,10423391,Completed,First,18h 43m,"November 14, 2019",,,23h 41m,,
785,44852,Mr_b_2666,PlayStation 4,23h 42m,90%,,7096742,Completed,First,,"September 21, 2018",,,23h 42m 26s,,
786,44852,assassinwolfx27,PlayStation 4,23h 45m,90%,,11637947,Completed,First,17h 56m,"February 09, 2019",,37h 22m,23h 45m,,
787,44852,dlwickstrom,PlayStation 4,23h 45m,90%,,6822555,Completed,First,,"October 24, 2018",,31h 11m,23h 45m,,
788,44852,ririkun,PlayStation 4,23h 50m,80%,,8231268,Completed,First,,"April 18, 2019",,,23h 50m,,
789,44852,saisiuchiha,PlayStation 4,23h 51m,90%,,7268640,Completed,First,20h 45m 14s,"September 24, 2018",,24h 17m 58s,23h 51m 12s,,
790,44852,MDMxBaDBulLZ,PlayStation 4,23h 55m,80%,,9661284,Completed,First,,"September 15, 2019",,,23h 55m,,
791,44852,NTFW,PlayStation 4,23h 58m,NR,,8413129,Completed,First,16h 30m,"February 26, 2019",,36h,23h 58m,,
792,44852,samwise995,PlayStation 4,23h 58m,NR,,7917777,Completed,First,,"March 18, 2019",,,23h 58m 43s,,
793,44852,,PlayStation 4,24h,NR,,7966415,Completed,First,,,,45h,24h,,
794,44852,2theTardis,PlayStation 4,24h,NR,,8843342,Replay Completed,Replay,,,,,24h,,
795,44852,Babbudoiu,PlayStation 4,24h,NR,,7122436,Completed,First,17h,"September 15, 2018",,30h,24h,,
796,44852,CandyBroker,PlayStation 4,24h,NR,,7149233,Backlog Completed,First,,"September 30, 2018",,,24h,,
797,44852,Private,PlayStation 4,24h,NR,,7068927,Completed,First,,"September 16, 2018",,,24h,,
798,44852,Chrakatoa,PlayStation 4,24h,NR,,9125315,Completed,First,16h,"July 10, 2019",,,24h,,
799,44852,Daaynreg2,PlayStation 4,24h,NR,,7110776,Completed,First,,"September 24, 2018",,,24h,,
800,44852,Darasta,PlayStation 4,24h,NR,,7003566,Completed,First,,"October 01, 2018",,,24h,,
801,44852,Private,PlayStation 4,24h,NR,,7021034,Completed,First,,,,,24h,,
802,44852,Jonahtwinkletoes,PlayStation 4,24h,80%,A guess since no exact time is given,9163443,Completed,First,,"May 17, 2019",,,24h,,
803,44852,MrPidf,PlayStation 4,24h,NR,,8358681,Completed,First,,"February 25, 2019",,,24h,Main + Extras,
804,44852,MrSharkie,PlayStation 4,24h,NR,,10796289,Completed,First,,"January 11, 2020",,,24h,,
805,44852,PunkRockCarl,PlayStation 4,24h,90%,,9431361,Completed,First,16h,September 2018,,32h,24h,,
806,44852,RoyalApe,PlayStation 4,24h,100%,,8371110,Completed,First,,"January 06, 2019",,,24h,,
807,44852,SCWynette,PlayStation 4,24h,100%,,8554876,Completed,First,,"April 01, 2019",,,24h,,
808,44852,Private,PlayStation 4,24h,NR,,7843605,Completed,First,,"December 29, 2018",,,24h,,
809,44852,TeeNik,PlayStation 4,24h,90%,,8703943,Completed,First,,"May 02, 2019",,,24h,,
810,44852,Wrathzog,PlayStation 4,24h,NR,90% Completion. No DLC.,7795699,Completed,First,,"December 22, 2018",,,24h,,
811,44852,beatlemaniac47,PlayStation 4,24h,NR,,7969046,Completed,First,,"January 17, 2019",,,24h,,
812,44852,bleuish,PlayStation 4,24h,80%,,8410913,Completed,First,,"March 04, 2019",,,24h,,
813,44852,cladstrife911,PlayStation 4,24h,90%,,8023012,Completed,First,,"January 26, 2019",,,24h,,
814,44852,danbarret,PlayStation 4,24h,NR,,7115826,Completed,First,,"September 25, 2018",,,24h,,
815,44852,Private,PlayStation 4,24h,NR,,7093395,Completed,First,,"September 22, 2018",,,24h,,
816,44852,emilyelizabeth1427,PlayStation 4,24h,100%,,8507869,Completed,First,20h,"December 03, 2018",,35h,24h,,
817,44852,lelek007,PlayStation 4,24h,80%,,11940652,Custom List 3 Completed,First,,June 2019,26h /,,24h,,
818,44852,parkercola,PlayStation 4,24h,100%,,8381560,Completed,First,18h,"March 27, 2019",,,24h,,
819,44852,pupetman64,PlayStation 4,24h,80%,,10707164,Completed,First,,,,,24h,,
820,44852,sarge007,PlayStation 4,24h,NR,,11683904,Completed,First,,"May 08, 2020",,,24h,,
821,44852,Private,PlayStation 4,24h,90%,,7678895,Completed,First,16h,,,40h,24h,,
822,44852,tausiftt5238,PlayStation 4,24h,100%,,7009455,Completed,First,20h,"September 09, 2018",,27h,24h,,
823,44852,yaco21,PlayStation 4,24h,NR,,8607844,Completed,First,15h,"January 12, 2019",,32h,24h,,
824,44852,ygordreyer,PlayStation 4,24h,NR,,9393299,Completed,First,,"August 19, 2019",,,24h,,
825,44852,Trax1us,PlayStation 4,24h 12m,80%,,11600574,Completed,First,18h 30m,"December 08, 2018",,32h 45m,24h 12m,,
826,44852,LinealJerk,PlayStation 4,24h 15m,NR,,8732723,Completed,First,,"September 22, 2018",,,24h 15m,,
827,44852,slipknotx666x,PlayStation 4,24h 19m,80%,,6938887,Completed,First,,"September 21, 2018",,,24h 19m,⏱,
828,44852,,PlayStation 4,24h 25m,NR,,7064389,Completed,First,20h 05m,,,32h 56m,24h 25m,,
829,44852,Noopinho,PlayStation 4,24h 25m,NR,,7144601,Completed,First,,"September 29, 2018",,,24h 25m,,
830,44852,,PlayStation 4,24h 26m,NR,,7096741,Completed,First,,,,,24h 26m 47s,,
831,44852,Mazarus,PlayStation 4,24h 27m,NR,"New Game +; All side quests, backpacks obtained and upgrades maxed out. Did not get all hidden photos.",11378617,Completed,Replay,,"November 30, 2018",,,24h 27m 02s,,
832,44852,ArenSpace,PlayStation 4,24h 34m,NR,,10862819,Completed,Replay,12h 56m 13s,"January 21, 2020",,26h 12m 24s,24h 34m 43s,,
833,44852,,PlayStation 4,24h 39m,NR,,7056953,Completed,First,18h 30m,,,33h 22m,24h 39m,,
834,44852,M34TP4CK3R85,PlayStation 4,24h 48m,90%,,6089823,Completed,First,,"September 09, 2018",,29h 20m,24h 48m,,
835,44852,kervinho,PlayStation 4,24h 48m,90%,,9176823,Completed,First,,"July 17, 2019",,,24h 48m,,
836,44852,Oogzy,PlayStation 4,24h 51m,NR,,7477789,Completed,First,,"September 12, 2018",,,24h 51m,,
837,44852,Danipe,PlayStation 4,24h 57m,NR,,10191239,Completed,First,,"November 23, 2019",,,24h 57m 30s,,
838,44852,Macxim,PlayStation 4,24h 58m,100%,,8925635,Completed,First,,"June 09, 2019",,,24h 58m,,
839,44852,,PlayStation 4,25h,NR,,7011289,Completed,First,,,,,25h,,
840,44852,,PlayStation 4,25h,NR,,7014284,Completed,First,18h,,,30h,25h,,
841,44852,,PlayStation 4,25h,NR,,7069379,Completed,First,19h 30m,,,38h,25h,,
842,44852,,PlayStation 4,25h,NR,,7377887,Completed,First,16h,,,34h,25h,,
843,44852,,PlayStation 4,25h,NR,,7796338,Completed,First,20h,,,35h,25h,,
844,44852,Adgalo,PlayStation 4,25h,80%,,7195337,Completed,First,15h,"October 06, 2018",,30h,25h,Empezado 8/10/18,
845,44852,Agh1_00,PlayStation 4,25h,100%,,11763418,Completed,First,,"January 16, 2019",,,25h,,
846,44852,AidenBar,PlayStation 4,25h,100%,Almost 100%,11317708,Completed,First,,,,,25h,,
847,44852,Blaze1499,PlayStation 4,25h,NR,,8189197,Completed,First,,"February 02, 2019",,,25h,,
848,44852,Bliss03,PlayStation 4,25h,80%,,9393172,Completed,First,20h,"April 29, 2019",,35h,25h,,
849,44852,Bufete497,PlayStation 4,25h,NR,,8681746,Completed,First,,"April 28, 2019",,,25h,,
850,44852,Private,PlayStation 4,25h,100%,,7367084,Completed,First,15h,"October 30, 2018",,35h,25h,,
851,44852,ChrisHD,PlayStation 4,25h,80%,,9601686,Completed,First,,,,,25h,,
852,44852,DJHamilton,PlayStation 4,25h,NR,,10424286,Replay Completed,Replay,18h,"November 10, 2019",,35h,25h,,
853,44852,Deston,PlayStation 4,25h,90%,"Did some of the side quests, but did not complete all. I don't plan on finishing all of them, so I'm done playing.",11017621,Completed,First,,"January 25, 2020",,,25h,,
854,44852,EDGE1095,PlayStation 4,25h,90%,,8908939,Completed,First,,"August 18, 2019",,,25h,,
855,44852,EspioNova,PlayStation 4,25h,NR,,7920615,Completed,First,19h,"September 12, 2018",,30h,25h,,
856,44852,Eyzmaster,PlayStation 4,25h,NR,,7001956,Completed,First,20h,"October 01, 2018",,,25h,,
857,44852,Forcastthebold,PlayStation 4,25h,NR,,11454561,Completed,First,20h,"April 15, 2020",,40h,25h,,
858,44852,Frosty04,PlayStation 4,25h,NR,,10353475,Completed,First,15h,"February 25, 2019",,,25h,,
859,44852,Frozoner,PlayStation 4,25h,NR,,11401201,Completed,First,,"January 20, 2019",,,25h,,
860,44852,Gallucci,PlayStation 4,25h,90%,,7058102,Completed,First,16h,"September 15, 2018",,,25h,,
861,44852,Genjutsuhh,PlayStation 4,25h,70%,,10911969,Completed,First,,"February 09, 2020",,,25h,,
862,44852,HoratioCaine04,PlayStation 4,25h,NR,,8393184,Completed,First,20h,"March 03, 2019",,35h,25h,,
863,44852,Johny_Lord11,PlayStation 4,25h,NR,,10517333,Completed,First,20h,"December 01, 2019",,,25h,,
864,44852,KinkyMong,PlayStation 4,25h,NR,,7001083,Completed,First,,"September 23, 2018",,,25h,,
865,44852,LazyHunter,PlayStation 4,25h,NR,,11922774,Completed,First,16h,"June 07, 2020",,30h,25h,,
866,44852,LeoKasper,PlayStation 4,25h,90%,estimated hours. All collectibles completed,7941931,Completed,First,,"January 04, 2019",,,25h,,
867,44852,Mandulum,PlayStation 4,25h,90%,,7132992,Completed,First,,"September 25, 2018",,,25h,,
868,44852,Moogourou,PlayStation 4,25h,NR,,10344901,Completed,First,20h,"October 24, 2019",,30h,25h,,
869,44852,Pynndraggon,PlayStation 4,25h,100%,,8641038,Completed,First,,,,,25h,,
870,44852,Private,PlayStation 4,25h,NR,,7373402,Completed,First,,"November 01, 2018",,,25h,,
871,44852,Silvak,PlayStation 4,25h,NR,,7239070,Completed,First,,"October 13, 2018",,,25h,,
872,44852,Private,PlayStation 4,25h,NR,,8030868,Completed,First,15h,"January 13, 2019",,30h,25h,,
873,44852,Private,PlayStation 4,25h,NR,,8469672,Completed,First,,"March 23, 2020",,,25h,,
874,44852,SuperKamiBaka,PlayStation 4,25h,NR,,7358943,Completed,First,20h,"September 12, 2018",,30h 03m 30s,25h,,
875,44852,TheBoogeyman97,PlayStation 4,25h,90%,,9173116,Completed,First,,"September 18, 2018",,,25h,,
876,44852,Theobebe,PlayStation 4,25h,NR,,8022322,Playing Replay Completed,First,16h,"October 22, 2018",32h /,30h,25h,,
877,44852,Thoeren,PlayStation 4,25h,90%,,7075811,Completed,First,20h,"September 18, 2018",,30h,25h,,
878,44852,UncivilPlayer,PlayStation 4,25h,90%,,7042887,Completed,First,15h,"September 17, 2018",,30h,25h,,
879,44852,VSemenchenko,PlayStation 4,25h,NR,,7870892,Completed,First,15h,"December 29, 2018",,35h,25h,,
