,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Vs.,Progress,Personal Notes,Speedrun,Co-Op
765,12707,kushlash,Xbox One,24h 13m,NR,,4002378,Completed,First,"August 26, 2014",,24h 13m,,,,,,
766,12707,Saghbiny,PlayStation 4,24h 15m,70%,total sync at 68 %.,3331041,Completed,First,"September 10, 2016",,24h 15m,,,,,,
767,12707,nikopl,PlayStation 4,24h 18m,NR,,5218224,Completed,First,"August 03, 2018",,24h 18m,,,,,,
768,12707,WalphRiggum,PC,24h 29m,NR,,6638329,Completed,First,,,24h 29m,,,,,,
769,12707,vuory,PlayStation 3,24h 30m,90%,,744263,Completed,First,"June 01, 2014",,24h 30m,,,,,,
770,12707,Macxim,PC,24h 42m,80%,,2195803,Completed,First,"April 16, 2015",,24h 42m,,,,,,
771,12707,Sparontax,PC,24h 45m,NR,,10830310,Completed,First,"March 30, 2019",21h 45m,24h 45m,,,,,,
772,12707,NightSlade,PlayStation 4,24h 46m,60%,,4413315,Completed,Replay,"February 08, 2017",20h 12m 46s,24h 46m 38s,,,,,,
773,12707,tenkabo,PC,24h 58m,NR,,11311517,Completed,First,"February 28, 2016",,24h 58m,,,,,,
774,12707,,Xbox 360,25h,NR,,491414,Completed,First,,15h,25h,28h,,,,,
775,12707,,PlayStation 3,25h,NR,,746148,Completed,First,,,25h,,,,,,
776,12707,2lee,PlayStation 3,25h,90%,,3360152,Completed,First,"March 13, 2015",,25h,,,,,,
777,12707,DarkHealer,Nintendo Switch,25h,NR,,11210860,Completed,First,"March 21, 2020",,25h,,,,,,
778,12707,Dinho,PC,25h,50%,,1787955,Completed,First,"September 03, 2015",,25h,,,,,,
779,12707,Dzieslaw,PlayStation 4,25h,70%,,6021332,Completed,First,"February 23, 2016",,25h,,,,,,
780,12707,Katsudon96,PlayStation 4,25h,NR,,8706222,Completed,First,"May 03, 2019",,25h,,,,,,
781,12707,Krowen,PC,25h,NR,,8263391,Completed,First,"February 14, 2019",,25h,,,,,,
782,12707,Paulxkiller,PC,25h,NR,,655804,Completed,First,"March 05, 2014",20h,25h,,,,,,
783,12707,Private,PC,25h,NR,,10399531,Completed,First,"October 01, 2019",,25h,,,,,,
784,12707,TsChala,PC,25h,80%,,1477222,Completed,First,,,25h,,,,,,
785,12707,lucasramosp,PC,25h,NR,,893602,Completed,First,"July 20, 2014",,25h,,,,,,
786,12707,reddragonx,PlayStation 4,25h,90%,,651504,Completed,First,"March 02, 2014",,25h,,,,,,
787,12707,viper,PlayStation 4,25h,70%,,744370,Completed,First,"July 06, 2014",,25h,,,,,,
788,12707,Blackcracks,PlayStation 4,25h 02m,90%,,689348,Completed,First,"April 10, 2014",16h 18m 45s,25h 02m 46s,,,,,,
789,12707,gotenibehe,PlayStation 3,25h 05m,80%,,468522,Completed,First,"November 06, 2013",,25h 05m,,,,,,
790,12707,grankhan,PlayStation 3,25h 05m,70%,,860132,Completed,First,"July 28, 2014",,25h 05m 56s,,,,,,
791,12707,3rdPlaceGamer,Xbox One,25h 06m,100%,,542391,Completed,First,"December 30, 2013",,25h 06m,,,,,,
792,12707,Genjutsuhh,Xbox 360,25h 12m,60%,,5603555,Completed,First,"March 19, 2018",,25h 12m,,,,,,
793,12707,,Xbox 360,25h 13m,NR,,527821,Completed,First,,,25h 13m 45s,,,,,,
794,12707,,PC,25h 14m,NR,73% Total completion,5049763,Completed,First,,,25h 14m,,,,,,
795,12707,DRCruxer,Xbox One,25h 17m,80%,,11871070,Completed,Replay,"May 30, 2020",23h,25h 17m,,,,,,
796,12707,saya,PlayStation 3,25h 19m,NR,,3632699,Completed,First,"May 23, 2018",,25h 19m,,,,,,
797,12707,invenio,PC,25h 26m,NR,,672954,Completed,First,"March 19, 2014",,25h 26m,,,,,,
798,12707,strykerphoenyx,PlayStation 4,25h 30m,NR,,2440640,Completed,First,"February 27, 2016",,25h 30m,,,,,,
799,12707,CelticLion17,PlayStation 4,25h 40m,60%,78.85% Completion,1847093,Completed,First,"November 14, 2015",,25h 40m 30s,,,,,,
800,12707,LiteraryRecluse,PlayStation 4,25h 41m,90%,,494997,Completed,First,"November 25, 2013",,25h 41m 52s,,,,,,
801,12707,Skating_vince,PC,25h 45m,90%,,569210,Completed,First,"January 12, 2014",19h,25h 45m,,,,,,
802,12707,,PlayStation 3,26h,NR,,4354395,Completed,First,,,26h,,,,,,
803,12707,,PC,26h,NR,,7913153,Completed,First,,,26h,,,,,,
804,12707,MauroTK,PC,26h,80%,,9287424,Completed,First,"December 13, 2017",,26h,,,,,,
805,12707,RezMarcher,PC,26h,NR,,10832144,Completed,First,"January 20, 2020",,26h,,,,,,
806,12707,VesperLlama,PC,26h,90%,,11804398,Completed,First,"May 21, 2020",,26h,,,,,,
807,12707,cefetune,Xbox 360,26h,70%,,6197723,Completed,First,May 2013,,26h,,,,,,
808,12707,mehuljoshi,Xbox 360,26h,NR,,3612498,Completed,First,"November 10, 2016",,26h,,,,,,
809,12707,pureMG,PC,26h,NR,,1667744,Completed,First,,,26h,,,,,,
810,12707,sarge007,PlayStation 4,26h,NR,,2185014,Completed,First,"December 05, 2015",,26h,,,,,,
811,12707,schleppington,PlayStation 4,26h,NR,,1093805,Completed,First,,,26h,,,,,,
812,12707,smartrapper,PlayStation 4,26h,100%,Only went for the single player trophies,2540980,Completed,First,,,26h,,,,,,
813,12707,,PlayStation 3,26h 12m,NR,,1347601,Completed,First,,,26h 12m 51s,,,,,,
814,12707,theworldisadrag,PlayStation 4,26h 28m,70%,"78% synced, most computers hacked.",1241438,Completed,First,"March 13, 2015",,26h 28m,,,,,,
815,12707,,PlayStation 3,26h 29m,NR,,4354370,Completed,First,,,26h 29m,,,,,,
816,12707,Absurdmrsteel,Wii U,26h 30m,NR,,5733175,Backlog Completed,First,,,26h 30m,,,,,,
817,12707,Vectorius,PC,26h 33m,NR,,7359042,Completed,Replay,"October 30, 2018",,26h 33m,,,,,,
818,12707,Tische,PC,26h 35m,90%,,9375615,Completed,First,"August 28, 2019",,26h 35m 32s,,,,,,
819,12707,mjricco,PC,26h 45m,70%,,966345,Backlog Completed,First,"April 19, 2015",,26h 45m,,,,,,
820,12707,,PlayStation 4,27h,NR,,1106945,Completed,First,,,27h,,,,,,
821,12707,AguMonTime,PC,27h,100%,,11205660,Custom List Completed,First,,,27h,,,,,,
822,12707,Hottston,PlayStation 4,27h,80%,,1309329,Completed,First,"April 11, 2015",,27h,,,,,,
823,12707,Kybakz,PC,27h,80%,,11262875,Completed,First,"May 11, 2020",,27h,,,,,,
824,12707,Reviews,PlayStation 4,27h,80%,,4959994,Completed,First,"March 29, 2017",,27h,,,,,,
825,12707,alexisplaying,PC,27h,100%,,515634,Completed,First,"December 11, 2013",16h,27h,,,,Main Story is just an estimate really. 15-17 hours roughly. I did the vast majority (72% sync) of the side stuff first time through. That time is accurate.,,
826,12707,doom0matic,PC,27h,NR,,9463354,Completed,First,"August 26, 2019",,27h,,,,,,
827,12707,hahe71,PC,27h,NR,,3743746,Completed,First,,,27h,,,,,,
828,12707,SugaryOverdose,PlayStation 4,27h,80%,,1149314,Completed,First,"March 06, 2015",,27h 15s,,,,,,
829,12707,Jacob_Darka,PC,27h 13m,60%,,7378110,Completed,First,"December 09, 2014",21h 23m,27h 13m,,,,,,
830,12707,xris5,PC,27h 18m,NR,,8472547,Completed,First,"July 20, 2017",,27h 18m,,,,,,
831,12707,Kreize,PlayStation 3,27h 28m,100%,63%,953447,Completed,First,"October 12, 2014",,27h 28m 29s,,,,,,
832,12707,zBeeR,PC,27h 30m,80%,,5483398,Completed,First,"January 01, 2018",,27h 30m,,,,,,
833,12707,TinRibs4,PlayStation 4,27h 35m,NR,,1368762,Completed,First,"July 19, 2015",,27h 35m,,,,,,
834,12707,,PlayStation 3,27h 41m,NR,,589491,Completed,First,,,27h 41m 05s,,,,,,
835,12707,Bikioman,PlayStation 4,27h 48m,90%,,6850276,Replay Completed,Replay,"December 15, 2016",19h 35m,27h 48m,36h,,,,,
836,12707,Private,PlayStation 3,27h 53m,90%,,3762109,Completed,First,"December 10, 2016",,27h 53m,,,,,,
837,12707,Tlt21,PC,27h 55m,NR,,3255938,Completed,First,,,27h 55m,,,,,,
838,12707,,Xbox One,27h 56m,NR,,915518,Completed,First,,,27h 56m 38s,,,,,,
839,12707,,PlayStation 4,28h,NR,,1571447,Completed,First,,,28h,,,,,,
840,12707,DasMatze,PC,28h,NR,,2789559,Completed,First,"March 28, 2016",,28h,,,,,,
841,12707,TroyBob1,Xbox 360,28h,NR,,1546026,Completed,First,,,28h,,,,,,
842,12707,jakerfv,PC,28h,NR,,10307465,Completed,First,"September 10, 2019",,28h,,,,,,
843,12707,rpb092,PlayStation 3,28h,80%,,601712,Completed,First,"January 28, 2014",,28h,,,,,,
844,12707,ser1us,PlayStation 4,28h,NR,,1003966,Completed,First,,22h,28h,,,,,,
845,12707,sunglee87,PlayStation 4,28h,90%,,8276890,Completed,First,"May 27, 2019",,28h,,,,,,
846,12707,Ferrumoff,PC,28h 14m,NR,,1432040,Completed,First,"January 14, 2014",,28h 14m,,,,,,
847,12707,Molda,PlayStation 4,28h 15m,90%,,1332699,Completed,First,"September 10, 2014",,28h 15m,,,,,,
848,12707,eseka,PlayStation 4,28h 20m,80%,,593201,Completed,First,"January 24, 2014",,28h 20m,,,,,,
849,12707,dezvous,PlayStation 4,28h 22m,NR,,660502,Completed,First,"March 09, 2014",,28h 22m,,,,,,
850,12707,R4bert,PC,28h 22m,100%,,607262,Playing Backlog Replay Custom List Completed Retired,First,"January 15, 2014",16h 05m 04s,28h 22m 01s,40h 50m 02s,,,,,
851,12707,EthanNacho,PlayStation 3,28h 27m,100%,,597977,Completed Retired,First,"January 20, 2014",,28h 27m,,5h 20m 32s,,"Collected almost all shanties,templar armor, most viewpoints, and mayan stelas. All modern day collectibles collected. Story finished 63.02%.",,
852,12707,Noopinho,Xbox One,28h 45m,NR,,10981575,Completed,First,"April 23, 2020",,28h 45m,,,,,,
853,12707,,PC,29h,NR,,4259487,Completed,First,,,29h,,,,,,
854,12707,18moh1,PC,29h,NR,,768525,Completed,First,"June 22, 2014",,29h,,,,,,
855,12707,Arzam,PC,29h,70%,Finished the game with both templar and maya's suits.,6557499,Completed,First,"July 09, 2018",,29h,,,,,,
856,12707,EppeyX,PC,29h,100%,"Completed the story, plus all the forts and a few other side activities (fully upgrading the ship)",4305654,Completed,Replay,"April 14, 2017",,29h,,,,,,
857,12707,ScorpioN13th,Xbox One,29h,NR,,715267,Completed,First,"May 05, 2014",,29h,,,,,,
858,12707,Shorty11857,PC,29h,90%,,1180371,Completed,First,,,29h,,,,,,
859,12707,Private,PC,29h,NR,,9011729,Completed,First,"November 25, 2013",,29h,,,,,,
860,12707,broskees,PlayStation 3,29h,90%,completed all mayan puzzles and templar hunt missions post game. did most computer hacks.,900571,Completed,First,"August 14, 2014",,29h,,,,,,
861,12707,RealGTalkin,PlayStation 3,29h 05m,NR,,9155521,Completed,First,"July 14, 2019",,29h 05m 05s,,,,,,
862,12707,chindian_chick,PlayStation 4,29h 12m,80%,,514691,Completed,First,"December 11, 2013",,29h 12m,,,,,,
863,12707,SporEl,PC,29h 17m,70%,,1293719,Playing Completed,Replay,"February 06, 2015",19h 05m 24s,29h 17m 48s,37h 34m 27s,,,,,
864,12707,Magixian,Xbox One,29h 21m,80%,,6870739,Completed,First,,,29h 21m,,,,,,
865,12707,Jesse_McAstroturf,PlayStation 4,29h 22m,80%,,7384145,Completed,First,"November 04, 2018",,29h 22m 30s,,,,,,
866,12707,quoththeravings,Wii U,29h 27m,80%,,1074582,Completed,First,October 2014,,29h 27m,,,,,,
867,12707,Son_of_a_Pitch,PlayStation 4,29h 27m,90%,,5240591,Completed,First,"February 19, 2014",,29h 27m 38s,,,,,,
868,12707,BruceL337,PC,29h 28m,NR,,504714,Completed,First,"January 24, 2014",,29h 28m,,,,,,
869,12707,ApparatusUnearth,PlayStation 4,29h 29m,NR,,10415395,Completed,First,"November 11, 2019",,29h 29m,,,,,,
870,12707,,PC,29h 30m,NR,,917522,Completed,First,,,29h 30m,,,,,,
871,12707,skualninja,PC,29h 41m,80%,,586026,Completed,First,"January 19, 2014",,29h 41m,,,,,,
872,12707,Hakinac,PC,29h 45m,NR,,10328874,Completed,First,,,29h 45m,,,,,,
873,12707,,Xbox 360,29h 45m,NR,,554577,Completed,First,,,29h 45m 27s,,,,,,
874,12707,Private,PlayStation 4,29h 47m,NR,,2463475,Completed,Replay,"July 26, 2016",,29h 47m 16s,,,,,,
875,12707,MuhitulAlam,PlayStation 4,29h 53m,NR,,5769574,Completed,First,"December 29, 2014",21h 35m,29h 53m,,,,,,
876,12707,,PlayStation 4,30h,NR,,574705,Completed,First,,20h,30h,48h,,,,,
877,12707,,PlayStation 4,30h,NR,,663725,Completed,First,,15h,30h,50h,,,,10h 30m,
878,12707,,PlayStation 4,30h,NR,,744395,Completed,First,,,30h,,,,,,
879,12707,,Xbox One,30h,NR,,2037511,Completed,First,,20h,30h,,,,,,
880,12707,,PC,30h,NR,,11904250,Completed,First,,,30h,,,,,,
881,12707,,PC,30h,NR,,11904253,Completed,First,,,30h,,,,,,
882,12707,ArticunoBreeze,PlayStation 4,30h,60%,,10152801,Completed,First,,,30h,,,,,,
883,12707,BPHusker,PlayStation 4,30h,90%,,481610,Completed,First,"January 06, 2014",,30h,,,,,,
884,12707,CTCNathan,Xbox 360,30h,90%,,1132832,Completed,First,"August 03, 2014",15h,30h,45h,,,,,
885,12707,D5120,Xbox One,30h,NR,,1570808,Completed,First,"December 29, 2016",,30h,,,,,,
886,12707,D5120,PlayStation 4,30h,NR,,3826213,Completed,First,"December 28, 2016",,30h,,,,,,
887,12707,David_HLTB,PC,30h,80%,,5895836,Completed,First,"October 07, 2016",,30h,,,,,,
888,12707,Ditz,PlayStation 4,30h,NR,,519106,Completed,First,"January 05, 2014",,30h,,,,,,
889,12707,EB215,Xbox One,30h,NR,,4535389,Completed,First,,,30h,,,,,,
890,12707,FluffyReborn,PC,30h,NR,,7103472,Completed,First,"September 23, 2018",,30h,,,,,,
891,12707,GilJaysmith,PC,30h,90%,"Main story + 1/5 Templar quests, 0/4 ships, half a dozen naval missions.",1959778,Completed,First,"February 01, 2016",,30h,,,,,,
892,12707,Juhg,PC,30h,80%,,10736555,Completed,First,,,30h,,,,,,
893,12707,Rikkupikku,PlayStation 4,30h,NR,,8844637,Completed,First,"May 19, 2019",,30h,,,,,,
894,12707,Robohasi,PC,30h,NR,,1761916,Completed,First,"September 06, 2015",,30h,,,,,,
895,12707,RoyalApe,PlayStation 4,30h,80%,,8381503,Completed,First,"October 18, 2015",,30h,,,,,,
896,12707,Scrash_119,PC,30h,NR,,9347213,Completed,First,,,30h,,,,,,
897,12707,Silyon,Xbox 360,30h,NR,,7012194,Completed,First,"September 10, 2018",23h 30m,30h,60h 30m,,,,,
898,12707,Private,PC,30h,80%,"All items bought from the shop, all possible Abstergo challenges completed, etc.",4379403,Completed,First,"April 27, 2017",23h,30h,55h,,,,,
899,12707,Troyo,PC,30h,100%,,5636297,Completed,First,"January 10, 2018",21h,30h,,,,,,
900,12707,Private,PlayStation 4,30h,NR,,614698,Completed,First,"December 11, 2013",20h,30h,,,,,,
901,12707,ali_almubairik,PlayStation 4,30h,90%,,4214167,Completed,First,"December 25, 2016",25h,30h,,,,,,
902,12707,billy2513,PlayStation 4,30h,NR,,4332882,Completed,Replay,"April 19, 2017",20h,30h,50h,,,,,
903,12707,datamonkey,PlayStation 4,30h,80%,,804673,Completed,First,,20h,30h,,,,,,
904,12707,Private,PC,30h,90%,,1294145,Completed,First,"April 18, 2015",,30h,,,,,,
905,12707,grog,PlayStation 3,30h,90%,,688205,Completed,First,"March 30, 2014",,30h,,,,,,
906,12707,kingofools,PC,30h,NR,,10535326,Completed,First,,,30h,,,,,,
907,12707,malawar78,PlayStation 4,30h,100%,,706184,Completed,First,,10h,30h,60h,,,,,
908,12707,mattiaz,Xbox 360,30h,100%,,491625,Completed,First,"November 10, 2013",,30h,,,,,,
909,12707,mrmagician8787,PlayStation 4,30h,NR,,5693114,Completed,First,,20h,30h,,,,,,
910,12707,nashafa,PC,30h,100%,,531555,Completed,First,"December 25, 2013",22h,30h,,,,Amazing game! Definately 40+ hours MINIMUM gameplay!,,
911,12707,pandantic,PC,30h,NR,,1267855,Playing Completed,First,"November 29, 2014",,30h,,,,,,
912,12707,Private,PC,30h,NR,,7298036,Completed,First,"October 21, 2018",,30h,,,,,,
913,12707,shinsoukoku,PlayStation 3,30h,90%,,10586826,Custom List 2 Completed,First,"December 24, 2016",,30h,,,,,,
914,12707,soulxstlr,Xbox One,30h,90%,,5925939,Completed,Replay,2014,,30h,,,,,,
915,12707,supertoast3000,PC,30h,NR,,6664845,Completed,First,"July 25, 2018",,30h,,,,,,
916,12707,tacofop,PlayStation 4,30h,NR,,9262814,Completed,First,"July 29, 2019",25h,30h,,,,,,
917,12707,umairanwer,PC,30h,NR,,4687961,Completed,First,"March 12, 2014",,30h,,,,,,
918,12707,varex,PC,30h,90%,,477520,Completed,First,"December 07, 2013",,30h,,,,,,
919,12707,walacazap,PlayStation 4,30h,NR,,5586088,Completed,First,"January 04, 2018",,30h,,,,,,
920,12707,tryrfy32,Xbox One,30h 06m,100%,,2107081,Completed,First,"December 12, 2013",,30h 06m,,,,,,
921,12707,kaukkis,PlayStation 4,30h 08m,NR,Story and part of collectibles,1223950,Completed,First,"May 02, 2015",,30h 08m 53s,,,,,,
922,12707,,Xbox 360,30h 14m,NR,,5743458,Completed,First,,,30h 14m,,,,,,
923,12707,Jo201_444,Nintendo Switch,30h 14m,90%,,8228888,Completed,First,"March 12, 2020",,30h 14m,,,,,,
924,12707,Vertigo,PlayStation 4,30h 18m,80%,,4013221,Completed,First,"February 04, 2017",,30h 18m 19s,,,,,,
925,12707,Private,PlayStation 4,30h 20m,NR,,498690,Completed,First,"April 02, 2014",,30h 20m,,,,,,
926,12707,DrunkDionysos,PC,30h 25m,NR,,5171612,Completed,First,"November 24, 2013",,30h 25m,,,,,,
927,12707,Private,PlayStation 3,30h 26m,80%,,3515046,Completed,First,"October 07, 2014",,30h 26m 32s,,,,,,
928,12707,friendlyfirepewpew,PlayStation 3,30h 30m,90%,,6728016,Completed,First,"August 01, 2018",20h,30h 30m,,,,,,
929,12707,,Xbox One,30h 32m,NR,,2939030,Completed,First,,,30h 32m 47s,,,,,,
930,12707,FieryOne00,Xbox One,30h 34m,NR,,10527483,Completed,Replay,"December 26, 2019",,30h 34m,,,,,,
931,12707,PsychoFox,PC,30h 39m,NR,66% completion,8739358,Completed,First,"May 08, 2019",,30h 39m,,,,,,
932,12707,gageaz,PlayStation 4,30h 39m,NR,,535457,Completed,First,"January 19, 2014",,30h 39m 30s,,,,,,
933,12707,kasilogameplay,PlayStation 4,30h 57m,90%,"Got all sync points, shanties, mayan stones. Cleared all Naval Forts and explored every island. Cleared templar hunts",10475832,Completed,Replay,"December 14, 2019",,30h 57m 15s,,,,,,
934,12707,djobeid,PlayStation 4,30h 58m,NR,58% completion; did a good bit of ship plundering without the game's provocation,560938,Completed,First,"January 16, 2014",,30h 58m 08s,,,,,,
935,12707,ManaphyNatu,PC,31h,NR,,2171811,Completed,First,"November 23, 2017",,31h,,,,,,
936,12707,Ruben,PC,31h,NR,,3666380,Completed,First,"November 24, 2016",,31h,,,,,,
937,12707,Thorassor,PC,31h,NR,,4075060,Completed,First,"May 28, 2018",,31h,,,,,,
938,12707,aureliussr,PC,31h,90%,,10515436,Completed,Replay,"December 10, 2019",,31h,,,,,,
939,12707,dransoth,PlayStation 4,31h,70%,,555314,Completed,First,"January 30, 2014",,31h,,,,,,
940,12707,dzb,Xbox One,31h,90%,,8688365,Completed,First,"March 21, 2018",,31h,,,,,,
941,12707,screaminseahawk,PC,31h,NR,,6109484,Completed,First,"April 28, 2020",,31h,,,,,,
942,12707,tltarheel11,Xbox One,31h,NR,,1899458,Completed,First,"January 31, 2015",,31h,,,,,,
943,12707,veeX,PC,31h,80%,,4994226,Completed,First,"December 21, 2014",,31h,,,,,,
944,12707,Private,PlayStation 3,31h 22m,70%,,490663,Completed,First,"November 12, 2014",,31h 22m,,,,,,
945,12707,smmac41,PlayStation 4,31h 25m,90%,,1169311,Completed,First,"February 03, 2015",,31h 25m 17s,,,,,,
946,12707,Politishin,PC,31h 30m,80%,,6862686,Completed,First,"September 17, 2017",,31h 30m,,,,,,
947,12707,,Xbox 360,31h 33m,NR,,499803,Completed,First,,12h,31h 33m 39s,,2h 58m 33s,,,,
948,12707,mrkr,PlayStation 4,31h 57m,NR,"Almost all single player content completed, 79% total synchronization",5500161,Completed,First,,,31h 57m,,,,,,
949,12707,,Xbox One,32h,NR,,997972,Completed,First,,22h,32h,,,,,,
950,12707,,PC,32h,NR,,3997141,Completed,First,,,32h,,,,,,
951,12707,Coldham,PC,32h,90%,,5344005,Completed,First,"November 18, 2017",,32h,,,,,,
952,12707,Degeto,PC,32h,80%,,4033316,Completed,First,,,32h,,,,,,
953,12707,DougieFFC,PC,32h,80%,,9538038,Completed,First,"September 05, 2019",,32h,,,,,,
954,12707,Dragonaii,Xbox 360,32h,NR,,463987,Playing Completed,First,"November 02, 2013",24h 05m 55s,32h,41h,,,,,
955,12707,ThunderZtorm,PC,32h,80%,,2044216,Completed,First,"August 12, 2018",,32h,,,,26 achievements done. Some sidequests done.,,
956,12707,ltpillow,PC,32h,NR,,4081900,Completed,First,"May 15, 2016",,32h,,,,,,
957,12707,Private,Xbox 360,32h,NR,,1853312,Completed,First,,,32h,,,,,,
958,12707,thepandanator21,PC,32h,NR,,898804,Completed,First,"March 03, 2014",,32h,,,,,,
959,12707,Private,PC,32h,NR,,5459302,Completed,First,"December 13, 2017",30h,32h,,,,,,
960,12707,Showtime25817,PlayStation 3,32h 01m,100%,,3516245,Completed,First,"June 13, 2015",21h 32m,32h 01m,55h 14m,,,,,
961,12707,Ganuza,PlayStation 4,32h 02m,80%,,4174749,Completed,First,"March 12, 2017",,32h 02m 44s,,,,,,
962,12707,VHSdinosaurGO,PlayStation 3,32h 03m,NR,,1045496,Completed,First,"December 11, 2014",,32h 03m 10s,,,,,,
963,12707,Nawara_Ven,Xbox 360,32h 03m,NR,,752978,Completed,First,"December 29, 2014",,32h 03m 53s,,,,,,
964,12707,eljulo,PlayStation 4,32h 05m,NR,,5222473,Completed,First,"October 04, 2017",,32h 05m 23s,,,,,,
965,12707,matheusmlot,Xbox 360,32h 12m,90%,,524226,Completed,First,"December 19, 2013",,32h 12m,,,,,,
966,12707,starfireliz,PlayStation 4,32h 15m,90%,,635165,Completed,First,"February 18, 2014",,32h 15m 47s,,,,,,
967,12707,Tobyx,PC,32h 20m,80%,,1691617,Completed,First,,,32h 20m,,,,,,
968,12707,midwolf8,PlayStation 3,32h 21m,90%,,479775,Completed,First,"December 02, 2013",,32h 21m 08s,,,,,,
969,12707,Shimmi,PC,32h 21m,NR,,1101407,Completed,First,April 2014,,32h 21m 17s,,,,,,
970,12707,,PC,32h 22m,NR,,6154327,Completed,Replay,,,32h 22m,,,,,,
971,12707,Drayco90,PlayStation 4,32h 30m,80%,,543959,Completed,First,,,32h 30m,,,,,,
972,12707,,PC,32h 35m,NR,,509871,Completed,First,,,32h 35m,,,,,,
973,12707,nupogodi,PC,32h 44m,80%,,6541897,Completed,First,"July 07, 2018",,32h 44m 20s,,,,,,
974,12707,ElNino202,PlayStation 4,32h 47m,NR,,6408659,Completed,First,"March 14, 2014",,32h 47m 20s,,,,,,
975,12707,ZediHunter,PC,32h 48m,NR,,6385753,Completed,First,,,32h 48m,,,,,,
976,12707,,PC,33h,NR,,1142849,Completed,First,,,33h,,,,,,
977,12707,,Xbox One,33h,NR,,1337063,Completed,First,,14h,33h,,,,,,
978,12707,Eksmannnn,PC,33h,100%,,494333,Completed,First,"February 04, 2014",,33h,,,,,,
979,12707,LeSchwab117,Xbox One,33h,70%,,2696833,Completed,First,,,33h,,,,,,
980,12707,Private,Xbox 360,33h,NR,,4395763,Completed,First,,,33h,,,,,,
981,12707,Neppy,PC,33h,NR,,710272,Completed,First,,,33h,,,,,,
982,12707,SynapseZero,PlayStation 4,33h,90%,,515732,Completed,First,"December 29, 2013",,33h,,,,,,
983,12707,TheZMan,PC,33h,NR,,1908507,Completed,First,"December 27, 2013",,33h,,,,,,
984,12707,VeliV,PC,33h,NR,,1150104,Completed,First,"January 25, 2015",,33h,,,,,,
985,12707,botlite,PC,33h,90%,,826660,Completed,First,"July 20, 2014",,33h,,,,,,
