,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun,Retired Notes
1638,15221,DynaSuperRobo,PlayStation 4,130h,NR,,8716640,Completed,First,,130h,,,,,,
1639,15221,HaloAsh,PlayStation 4,130h,90%,,6252868,Completed,First,"January 13, 2019",130h,,,,,,
1640,15221,blackMamba1187,PlayStation 4,130h,90%,NORMAL,4591085,Completed,First,"June 18, 2017",130h,,,,"PS4 Pro
didn't max strength(5), hanged(9), fortune(8) or sun (9)",,
1641,15221,josu91,PlayStation 4,130h,NR,,4299534,Completed,First,"January 26, 2018",130h,,,,,,
1642,15221,markmu28,PlayStation 4,130h,NR,,9697211,Completed,First,,130h,,,,,,
1643,15221,nttsf,PlayStation 4,130h,100%,,10222208,Replay Completed,First,"April 01, 2018",130h,,250h,250h /,,,
1644,15221,spectralzwolf,PlayStation 3,130h,100%,,8935121,Completed,First,"April 13, 2020",130h,,,,,,
1645,15221,,PlayStation 4,130h 02m,NR,,4390073,Completed,First,,130h 02m,,,,,,
1646,15221,SuperSocks7,PlayStation 4,130h 22m,90%,,11638992,Completed,First,"March 02, 2020",130h 22m,,,,,,
1647,15221,,PlayStation 4,130h 44m,NR,,9502501,Completed,First,,130h 44m,,,,,,
1648,15221,,PlayStation 4,131h,NR,,4499567,Completed,First,,131h,,,,,,
1649,15221,,PlayStation 4,131h 13m,NR,,5836026,Completed,First,,131h 13m 25s,,,,,,
1650,15221,,PlayStation 4,131h 52m,NR,,6870142,Completed,First,,131h 52m,,,,,,
1651,15221,,PlayStation 4,132h,NR,,4423130,Completed,First,,132h,,,,,,
1652,15221,,PlayStation 4,132h,NR,,4540634,Completed,First,,132h,,,,,,
1653,15221,kokthechin,PlayStation 4,132h,NR,,4554652,Completed,First,"June 11, 2017",132h,,,,,,
1654,15221,,PlayStation 3,132h 08m,NR,,5768950,Completed,First,,132h 08m,,,,,,
1655,15221,nmassey2355,PlayStation 4,132h 59m,NR,,9157159,Completed,First,"July 05, 2019",132h 59m,,,,,,
1656,15221,,PlayStation 4,133h,NR,,4395331,Completed,First,,133h,,,,,,
1657,15221,Haoie,PlayStation 3,133h,90%,,6958364,Completed,First,"September 01, 2018",133h,,,,,,
1658,15221,Private,PlayStation 4,133h,NR,Na,7264556,Completed,First,"October 17, 2018",133h,,,,,,
1659,15221,Areoero,PlayStation 3,133h 03m,80%,,11657315,Completed,First,"June 20, 2018",133h 03m,,,,,,
1660,15221,,PlayStation 4,133h 25m,NR,,6262434,Completed,First,,133h 25m,,,,,,
1661,15221,lunar,PlayStation 3,133h 57m,NR,,4564474,Completed,First,"June 13, 2017",133h 57m,,,,,,
1662,15221,,PlayStation 4,134h,NR,,8747423,Completed,First,,134h,,,,,,
1663,15221,,PlayStation 4,134h 22m,NR,,8984190,Completed,First,,134h 22m 57s,,,,,,
1664,15221,,PlayStation 4,134h 30m,NR,,11650670,Completed,First,,134h 30m,,,,,,
1665,15221,,PlayStation 4,135h,NR,,4508539,Completed,First,,135h,,,,,,
1666,15221,,PlayStation 4,135h,NR,,6692317,Completed,First,,135h,,,,,,
1667,15221,JarlRaven,PlayStation 4,135h,100%,,4493227,Completed,First,"May 28, 2017",135h,,,,,,
1668,15221,brunothalie,PlayStation 4,135h,60%,,11425663,Completed,First,"April 12, 2020",135h,,,,,,
1669,15221,ZappyFlappy,PlayStation 4,135h 07m,100%,"Got all but 1 request, and maxed all but 3 Confidants. Romanced Makoto, sue me",10794589,Backlog Completed,First,"March 09, 2018",135h 07m,,,171h 12m /,,,
1670,15221,,PlayStation 4,135h 50m,NR,,10722666,Completed,First,,135h 50m,,,,,,
1671,15221,,PlayStation 3,136h,NR,,7045615,Completed,First,,136h,,,,,,
1672,15221,Private,PlayStation 4,136h 16m,NR,,4535879,Completed,First,"June 06, 2017",136h 16m,,,,"Normal difficulty, no guide used, all requests completed, most confidants maxed and 76% of the trophies.",,
1673,15221,,PlayStation 4,136h 32m,NR,Extremely good,6403949,Completed,First,,136h 32m,140h 15m,350h 25m,,,,
1674,15221,,PlayStation 3,136h 59m,NR,,4839741,Completed,First,,136h 59m,,,,,,
1675,15221,liarkitsune,PlayStation 4,137h,NR,,7069382,Completed,First,"November 05, 2018",137h,,,,,,
1676,15221,linkhimura,PlayStation 4,137h 45m,100%,,4482258,Completed,First,"May 26, 2017",137h 45m,,,,,,
1677,15221,,PlayStation 4,137h 52m,NR,,10626298,Completed,First,,137h 52m,,,,,,
1678,15221,HappyNeko,PlayStation 4,137h 52m,100%,,10913705,Completed,First,"January 30, 2020",137h 52m,,,,,,
1679,15221,,PlayStation 4,138h,NR,,8315917,Completed,First,,138h,,,,,,
1680,15221,GamerFlo,PlayStation 4,138h,NR,Main Story + True Ending,4732190,Completed,First,"June 10, 2017",138h,,,,,,
1681,15221,guilherpess,PlayStation 4,138h,100%,,10710837,Completed,First,"December 31, 2019",138h,,,,,,
1682,15221,samiii11,PlayStation 3,138h,100%,,9052526,Completed,First,"June 29, 2019",138h,,,,,,
1683,15221,thephoenixking43,PlayStation 3,138h,80%,,11986565,Completed,First,"June 12, 2020",138h,,,,,,
1684,15221,,PlayStation 4,139h 21m,NR,,7794125,Completed,First,,139h 21m,,,,,,
1685,15221,,PlayStation 4,139h 22m,NR,,7885976,Completed,First,,139h 22m 48s,,,,,,
1686,15221,,PlayStation 4,140h,NR,,4444917,Completed,First,,140h,,,,,,
1687,15221,,PlayStation 4,140h,NR,,5101740,Completed,First,,140h,,,,,,
1688,15221,,PlayStation 4,140h,NR,,5101741,Completed,First,,140h,,194h,,,,
1689,15221,,PlayStation 3,140h,NR,Hard mode,7223543,Completed,First,,140h,,,,,,
1690,15221,,PlayStation 4,140h,NR,,11273214,Completed,First,,140h,160h,201h,,,,
1691,15221,Flash024,PlayStation 4,140h,90%,,5967650,Completed,First,"March 11, 2018",140h,,,,,,
1692,15221,Flipjig,PlayStation 4,140h,NR,,8810263,Completed,First,"May 18, 2019",140h,,,,,,
1693,15221,minato413,PlayStation 3,140h 04m,NR,Completed main story with 4 trophies left for ng+ to platiunm.,4458780,Completed,First,"May 21, 2017",140h 04m,,,,,,
1694,15221,,PlayStation 4,141h,NR,,5306828,Completed,First,,141h,,,,,,
1695,15221,Wolfe_Stedro,PlayStation 4,143h 17m,100%,,6972668,Completed,First,"June 02, 2017",143h 17m,,,,,,
1696,15221,,PlayStation 4,143h 27m,NR,,4352657,Completed,First,,143h 27m,,,,,,
1697,15221,,PlayStation 4,144h,NR,,5093527,Completed,First,,144h,,225h,,,,
1698,15221,kuejoh,PlayStation 4,144h 04m,90%,,4411488,Completed,First,"May 10, 2017",144h 04m,,,,,,
1699,15221,timeforcheese,PlayStation 4,144h 44m,NR,,8865135,Completed,First,,144h 44m,,,,,,
1700,15221,,PlayStation 4,144h 44m,NR,,6162920,Completed,First,,144h 44m 40s,,,,,,
1701,15221,,PlayStation 4,145h 16m,NR,,6560682,Completed,First,,145h 16m 54s,,,,,,
1702,15221,LadySmith,PlayStation 4,145h 43m,100%,tbd,5990153,Playing Replay Completed,First,"April 10, 2019",145h 43m,150h 33m,,150h 33m /,Watched/read everything so playthrough took long enough. any%,,
1703,15221,,PlayStation 4,146h,NR,,7898712,Completed,First,,146h,200h,,,,,
1704,15221,lilshadyy,PlayStation 4,146h 30m,NR,,8767760,Replay Completed,First,"September 19, 2017",146h 30m,,,,,,
1705,15221,,PlayStation 4,146h 35m,NR,,9353347,Completed,First,,146h 35m,,,,,,
1706,15221,,PlayStation 4,147h,NR,,8568499,Completed,First,,147h,,,,,,
1707,15221,Justcamp,PlayStation 4,147h,NR,,5855284,Completed,First,"February 27, 2018",147h,,,,,,
1708,15221,,Emulated,147h 27m,NR,,11063315,Completed,First,,147h 27m,180h 35m,,,,,
1709,15221,Private,PlayStation 4,148h 05m,100%,,8190335,Playing Replay Completed,First,"July 08, 2017",148h 05m,,,211h 03m /,,,
1710,15221,richnan,PlayStation 4,149h,80%,,5380983,Completed,First,"October 29, 2018",149h,,,,,,
1711,15221,,PlayStation 4,149h 37m,NR,,12026277,Completed,First,,149h 37m,,230h,,,,
1712,15221,,PlayStation 4,150h,NR,,5998380,Completed,First,,150h,,,,,,
1713,15221,,PlayStation 4,150h,NR,,6719530,Completed,First,,150h,,,,,,
1714,15221,,PlayStation 4,150h,NR,,8405623,Completed,First,,150h,,290h,,,,
1715,15221,Arrkay,PlayStation 4,150h,NR,,6275729,Completed,First,"September 30, 2019",150h,,,,,,
1716,15221,Nixguy,PlayStation 4,150h,100%,,5893189,Completed,First,"February 12, 2018",150h,,201h,,,,
1717,15221,Private,PlayStation 4,150h 13m,NR,,10186078,Completed,First,"January 01, 2020",150h 13m,,,,,,
1718,15221,,PlayStation 4,150h 30m,NR,,7222734,Completed,First,,150h 30m,155h 50m,,,,,
1719,15221,MrPink4312,PlayStation 4,150h 30m,100%,,5093995,Completed,First,"July 10, 2017",150h 30m 10s,,,,,,
1720,15221,xdrogba,PlayStation 4,151h,NR,,8806609,Completed,First,"May 18, 2019",151h,,,,,,
1721,15221,,PlayStation 4,152h 31m,NR,,6124708,Completed,First,,152h 31m,,,,,,
1722,15221,,PlayStation 4,152h 33m,NR,,6839771,Completed,First,,152h 33m,,,,,,
1723,15221,rafaellcoellho,PlayStation 3,153h 01m,90%,,6441822,Completed,First,"June 20, 2018",153h 01m,,,,,,
1724,15221,Drizzy,PlayStation 4,154h 07m,100%,,4267682,Completed,First,"August 13, 2017",154h 07m,,255h,,,,
1725,15221,sweateryoshi,PlayStation 3,154h 12m,NR,Big boi game,7984440,Completed,First,"February 28, 2018",154h 12m,,,,,,
1726,15221,,PlayStation 4,154h 30m,NR,,4900409,Completed,First,,154h 30m,,,,,,
1727,15221,,PlayStation 4,155h,NR,,5354478,Completed,First,,155h,165h,300h,,,,
1728,15221,,PlayStation 4,155h,NR,,6963937,Completed,First,,155h,,,,,,
1729,15221,,PlayStation 4,155h 50m,NR,,7222735,Completed,First,,155h 50m,,,,,,
1730,15221,rovingpianist,PlayStation 4,155h 55m,100%,2 play through. at least. unless you follow guides it'll take another hundred hours (leisurely) to get through again.,4496275,Replay Completed,Replay,"June 02, 2017",155h 55m,180h,405h,155h 55m /,"A game that has reinstilled a love for video games. I've seriously had my faith in the future of this medium through this game.
A bit step up from P4, which is so impressive in its own right, considering P4 being great already. Loads of content. I feel 100% is an underestimate currently. Multiple​ runs through this is going to be a long time, especially given how it's enjoyable to savor every bit of dialogue, fighting, and order of operations; chasing perfection in a limited time, constantly.",,
1731,15221,,PlayStation 4,160h,NR,,10576012,Completed,First,,160h,,,,,,
1732,15221,Benokojo,PlayStation 4,160h,100%,,7264810,Completed,First,,160h,,,,,,
1733,15221,GeneDriver,PlayStation 4,160h,NR,,4949207,Completed,First,,160h,,,,,,
1734,15221,Private,PlayStation 4,160h,90%,,4513510,Completed Retired,Replay,"May 10, 2017",160h,,240h,,,,
1735,15221,starmandeluxe,PlayStation 4,160h,NR,,11667989,Playing Completed,Replay,"May 09, 2020",160h,,,,,,
1736,15221,CowDude2,PlayStation 4,160h 34m,100%,,11499252,Completed,First,"April 15, 2020",160h 34m 54s,,,,,,
1737,15221,Private,PlayStation 4,40h,NR,,11050499,Completed,Replay,"February 24, 2020",,40h,,,,,
1738,15221,Private,PlayStation 4,48h 20m,NR,"[Easy] All confidants, a bunch of trophies",4486810,Replay Completed,Replay,"May 14, 2017",,48h 20m,,,,,
1739,15221,deanzel,PlayStation 4,50h,NR,NG+ playthrough,6327409,Replay Completed Retired,Replay,"May 28, 2018",,50h,,50h /,,,
1740,15221,,PlayStation 4,51h,NR,,11631494,Completed,First,,45h 27m,51h,92h 13m,,,,
1741,15221,,PlayStation 4,51h,NR,,11631498,Completed,First,,45h 27m,51h,92h 13m,,,,
1742,15221,,PlayStation 4,52h 25m,NR,,4381622,Completed,First,,,52h 25m,,,,,
1743,15221,,PlayStation 4,57h 43m,NR,,5988319,Completed,First,,,57h 43m,,,,,
1744,15221,Zezitto,PlayStation 4,59h,100%,,5995968,Completed,First,"March 17, 2018",34h,59h,139h,,,,
1745,15221,Private,PlayStation 4,62h 35m,NR,,8949196,Completed,First,"June 02, 2019",,62h 35m 46s,,,,,
1746,15221,Hampopo,PlayStation 4,63h 22m,90%,,6206561,Completed,First,,,63h 22m,,,,,
1747,15221,mikasaessukasa,PlayStation 4,64h 31m,100%,,4114996,Completed,First,May 2017,,64h 31m,,,,,
1748,15221,,PlayStation 3,65h 22m,NR,,10439347,Completed,First,,50h 04m,65h 22m,,,,,
1749,15221,Shy_Citizen,PlayStation 4,65h 22m,NR,,6183897,Completed,First,"April 29, 2018",,65h 22m,,,,,
1750,15221,Zenhashi,PlayStation 4,65h 31m,100%,2nd playthrough for the platinum.,11662926,Replay Completed,Replay,,,65h 31m,,65h 31m /,,,
1751,15221,,PlayStation 4,65h 40m,NR,,4827503,Completed,First,,,65h 40m,,,,,
1752,15221,michelboutros,PlayStation 4,66h 28m,NR,,4905329,Completed,First,"August 13, 2017",,66h 28m,,,,,
1753,15221,chadilak,PlayStation 4,66h 32m,100%,True ending.,4891948,Completed,First,"August 10, 2017",,66h 32m,,,,,
1754,15221,Zeloso,PlayStation 4,67h 30m,NR,Main Story + All Confidants,4575747,Completed,First,"June 16, 2017",,67h 30m,,,,,
1755,15221,othmantazi,PlayStation 3,67h 30m,100%,,4310408,Completed,First,"April 12, 2017",,67h 30m,,,,,
1756,15221,eliasaj92,PlayStation 4,68h,90%,All social links maxed,8655251,Completed,First,"April 21, 2019",,68h,,,,,
1757,15221,genericallycool,PlayStation 4,68h,90%,,12005845,Completed,First,"June 12, 2020",,68h,,,,,
1758,15221,kawwumbo,PlayStation 4,68h 08m,100%,,9012241,Completed,Replay,"February 21, 2019",,68h 08m,,,,,
1759,15221,ECGCblu,PlayStation 4,68h 23m,100%,,11765069,Replay Completed,Replay,"May 29, 2020",,68h 23m,,68h 23m /,,,
1760,15221,,PlayStation 4,68h 55m,NR,,5422743,Completed,First,,,68h 55m 35s,,,,,
1761,15221,sapphirone,PlayStation 4,69h 09m,NR,,4499185,Completed,First,"May 30, 2017",,69h 09m,,,,,
1762,15221,Private,PlayStation 4,69h 12m,90%,,4268977,Completed,First,"June 10, 2017",,69h 12m,,,,,
1763,15221,,PlayStation 4,69h 15m,NR,,11500168,Completed,First,,,69h 15m,,,,,
1764,15221,,PlayStation 3,69h 50m,NR,,6237614,Completed,First,,,69h 50m,,,,,
1765,15221,Xsable,PlayStation 4,69h 51m,90%,"Easy Mode, True Ending.",4260386,Completed,First,"April 01, 2017",,69h 51m,,,,,
1766,15221,,PlayStation 4,70h,NR,,4965904,Completed,First,,,70h,,,,,
1767,15221,,PlayStation 4,70h,NR,Done in 8 runs having fun only,8256772,Completed,Replay,,50h 30m 10s,70h,355h,,,,
1768,15221,Private,PlayStation 4,70h,NR,,6829279,Completed,First,"August 14, 2018",50h,70h,,,,,
1769,15221,,PlayStation 4,70h,NR,,7529058,Completed,First,,,70h 59s,,,,,
1770,15221,,PlayStation 4,70h 06m,NR,,4470601,Completed,First,,,70h 06m,,,,,
1771,15221,hitokun,PlayStation 4,70h 32m,100%,,6076853,Completed,First,"December 28, 2017",,70h 32m 12s,,,,,
1772,15221,Elvenstein,PlayStation 4,70h 35m,NR,"Normal mode, all confidants maxed, 24/26 memento requests, 95% compendium, True ending.",4605880,Completed,First,"June 21, 2017",,70h 35m,,,,,
1773,15221,haseokyu,PlayStation 3,71h,NR,,5636425,Completed,First,"January 10, 2018",,71h,,,,,
1774,15221,,PlayStation 4,71h 10m,NR,,4449490,Completed,First,,,71h 10m,,,,,
1775,15221,SirMick56,PlayStation 4,71h 38m,70%,,4285585,Completed,First,"June 05, 2017",,71h 38m,,,,,
1776,15221,,PlayStation 4,71h 40m,NR,,6964680,Completed,First,,,71h 40m,,,,,
1777,15221,urbanmojito,PlayStation 4,71h 40m,NR,,5093881,Completed,First,"September 24, 2017",,71h 40m,,,,,
1778,15221,,PlayStation 3,71h 59m,NR,,6773959,Completed,First,,,71h 59m,,,,,
1779,15221,,PlayStation 4,72h,NR,,4529734,Completed,First,,,72h,,,,,
1780,15221,Vicky_Kujikawa,PlayStation 3,72h,NR,,4827444,Completed,First,,,72h,,,,,
1781,15221,,PlayStation 4,72h 10m,NR,,5907113,Completed,First,,,72h 10m,,,,,
1782,15221,Private,PlayStation 4,72h 19m,90%,Safe Difficulty // Max All Social Stats // 10 Max Confidants // 24/26 Mementos,4398438,Completed,First,"February 25, 2018",,72h 19m,,,,,
1783,15221,RaptorWaptor,PlayStation 4,72h 20m,100%,,7328153,Completed,First,"November 11, 2018",,72h 20m,,,,,
1784,15221,,PlayStation 4,72h 27m,NR,,8234047,Completed,First,,,72h 27m,,,,,
1785,15221,,PlayStation 4,72h 32m,NR,,4734829,Completed,First,,,72h 32m,,,,,
1786,15221,MrSirPerson,PlayStation 4,73h 06m,NR,,11721654,Completed,First,,,73h 06m,,,,,
1787,15221,,PlayStation 3,73h 08m,NR,,6421067,Completed,First,,,73h 08m,,,,,
1788,15221,Doc_251,PlayStation 4,73h 08m,NR,,6056469,Completed,First,"July 29, 2017",52h 30m,73h 08m,,,,,
1789,15221,,PlayStation 4,73h 30m,NR,,4634885,Completed,First,,,73h 30m,,,,,
1790,15221,,PlayStation 4,73h 38m,NR,,4574907,Completed,First,,,73h 38m,,,,,
1791,15221,,PlayStation 4,74h,NR,,6108109,Completed,First,,71h,74h,,,,,
1792,15221,VegetaSSjd10,PlayStation 4,74h,NR,,10507550,Completed,First,,,74h,,,,,
1793,15221,roencaelarus,PlayStation 4,74h,NR,,4922065,Completed,First,,56h,74h,,,,,
1794,15221,,PlayStation 4,74h 03m,NR,,11383475,Completed,First,,,74h 03m,,,,,
1795,15221,Thalaban,PlayStation 4,74h 06m,70%,"Some minor trophies, Home-Run, Fishing, tracking down vending machines and books and games etc, all the battle ones.",6265159,Completed,First,"May 19, 2018",,74h 06m 16s,,,,,
1796,15221,AceInTheHole,PlayStation 4,74h 22m,90%,"Max Social Stats, ~70% Compendium, 6 confidants not maxed",5506163,Completed,First,"December 23, 2017",,74h 22m,,,,,
1797,15221,,PlayStation 4,74h 31m,NR,,4304058,Completed,First,,,74h 31m,,,,,
1798,15221,,PlayStation 4,74h 34m,NR,,4466647,Completed,First,,,74h 34m 12s,,,,,
1799,15221,,PlayStation 4,74h 39m,NR,,5761472,Completed,First,,,74h 39m,,,,,
1800,15221,svetl1,PlayStation 4,74h 41m,90%,,4358303,Playing Completed,First,"April 16, 2017",,74h 41m,,74h 41m /,,,
1801,15221,,PlayStation 4,74h 58m,NR,,4437816,Completed,First,,,74h 58m 14s,,,,,
1802,15221,,PlayStation 4,75h,NR,,11404879,Completed,First,,,75h,,,,,
1803,15221,Devi,PlayStation 4,75h,100%,,4338727,Completed,First,"April 17, 2017",,75h,,,,,
1804,15221,JuroNemo,PlayStation 4,75h,90%,,4611120,Completed,First,"May 01, 2017",,75h,,,,,
1805,15221,jakej1020,PlayStation 4,75h,NR,,4419606,Completed,First,"May 01, 2017",,75h,,,,,
1806,15221,,PlayStation 4,75h 19m,NR,,4324219,Completed,First,,,75h 19m,,,,,
1807,15221,,PlayStation 4,75h 19m,NR,,4324220,Completed,First,,,75h 19m,,,,,
1808,15221,,PlayStation 4,75h 23m,NR,"True Ending, Max Social Stats, few Confidants maxed out.",6223359,Completed,First,,,75h 23m,,,,,
1809,15221,beearmy,PlayStation 4,75h 23m,100%,,9415108,Completed,First,"August 20, 2019",,75h 23m,,,,,
1810,15221,Zupheal,PlayStation 4,75h 35m,NR,,6266451,Completed,First,"May 19, 2018",,75h 35m,,,,,
1811,15221,Private,PlayStation 4,75h 42m,80%,,8688204,Completed,First,"September 16, 2018",,75h 42m,,,8/25 - 9/16,,
1812,15221,hailadilan,PlayStation 4,75h 51m,NR,,4433202,Completed,First,"May 15, 2017",,75h 51m,,,,,
1813,15221,,PlayStation 4,76h,NR,,4300052,Completed,First,,,76h,,,,,
1814,15221,,PlayStation 4,76h,NR,,6387413,Completed,First,,,76h,,,,,
1815,15221,ZeroXFenix,PlayStation 4,76h 02m,NR,,5762594,Playing Replay Completed,First,,,76h 02m,,,,,
1816,15221,,PlayStation 4,76h 06m,NR,,5114188,Completed,First,,,76h 06m,,,,,
1817,15221,TheRedLag00n,PlayStation 4,76h 08m,60%,,6294517,Completed,First,"June 17, 2017",,76h 08m,,,,,
1818,15221,Private,PlayStation 4,76h 22m,NR,,9676760,Completed,First,"September 18, 2019",,76h 22m,,,,,
1819,15221,Trovao2004,PlayStation 4,76h 24m,NR,,9173952,Replay Completed,Replay,"July 11, 2019",,76h 24m,,,"Normal difficulty, NG+, every confidant maxed",,
1820,15221,,PlayStation 4,77h,NR,,4346568,Completed,First,,,77h,,,,,
1821,15221,laurenhiya21,PlayStation 4,77h,100%,True Ending on Safety difficulty. All confidants maxed and all Requests done. No grinding and fast reader,4272726,Completed,First,"August 19, 2017",,77h,,,,,
1822,15221,Kid_buu_9000,PlayStation 4,77h 04m,100%,,6173909,Completed,First,"April 18, 2017",,77h 04m,,,,,
1823,15221,Barrytastic,PlayStation 4,77h 21m,80%,,7245141,Completed,First,"November 15, 2019",,77h 21m,,,,,
1824,15221,totheteeth,PlayStation 4,77h 35m,NR,Some side stuff completed,4486409,Completed,First,"May 27, 2017",,77h 35m,,,,,
1825,15221,Treaty,PlayStation 4,77h 44m,NR,,6370806,Completed,First,,,77h 44m,,,,,
1826,15221,Fossilmaiden,PlayStation 4,77h 49m,NR,"Normal Mode, 16 Confidants maxed, all social stats maxed, most Mementos requests completed, 60% compendium completion.",4305680,Completed,First,"April 13, 2017",,77h 49m,,,,,
1827,15221,Neopolitan,PlayStation 4,77h 57m,100%,"Normal playthrough, no guide",5680168,Completed,First,"January 17, 2018",,77h 57m,,,,,
1828,15221,Dazer,PlayStation 4,77h 58m,100%,"Main Story cleared, 75% Compendium, and about the same for requests/confidants",5218205,Completed,First,"October 21, 2017",,77h 58m,,,"Loved it!
Too bad it wasn't french-translated, but still a great game. Besides, some may not like this game because of his ""School day"" gameplay.
""J'ai adoré!
Dommage qu'il ne soit pas traduit mais cela reste un excellent jeu. Ca mis a part, certains seront peut etre hermetiques au gameplay ""School day"".""",,
1829,15221,IkeClimbers,PlayStation 4,77h 59m,100%,,11593885,Completed,First,"July 29, 2019",,77h 59m,,,,,
1830,15221,Jemonji,PlayStation 4,78h,100%,,7354153,Completed,First,"October 29, 2018",,78h,,,,,
1831,15221,,PlayStation 4,78h 10m,NR,,10807751,Completed,First,,,78h 10m 03s,,,,,
1832,15221,Houdini64,PlayStation 4,78h 12m,NR,,11016430,Completed,First,"February 20, 2020",,78h 12m,144h,,,,
1833,15221,dab1brink,PlayStation 4,78h 30m,NR,,10266914,Completed,First,"October 18, 2019",,78h 30m,,,,,
1834,15221,,Emulated,78h 45m,NR,,10899430,Completed,First,,,78h 45m,,,,,
1835,15221,,PlayStation 4,78h 48m,NR,,5776101,Completed,First,,,78h 48m,,,,,
1836,15221,Private,PlayStation 4,78h 56m,NR,,6059006,Completed,First,"March 30, 2018",,78h 56m,,,,,
1837,15221,,PlayStation 4,79h,NR,,8382487,Completed,First,,,79h,,,,,
1838,15221,Wank8734,PlayStation 4,79h 05m,NR,,4248835,Completed,First,"June 10, 2017",,79h 05m,,,,,
1839,15221,SomethingIshy,PlayStation 4,79h 06m,90%,,4857666,Completed,First,"April 30, 2017",,79h 06m,,,,,
1840,15221,walkmetothelake,PlayStation 4,79h 14m,50%,"main story, confidants, requests, and a big chunk of the compendium finished.",4304293,Completed,First,"June 06, 2017",,79h 14m,,,,,
1841,15221,,PlayStation 4,79h 35m,NR,,4392121,Completed,First,,,79h 35m,135h,,,,
1842,15221,Wai_803,PlayStation 4,79h 44m,90%,,7269345,Completed,First,"September 27, 2017",,79h 44m,,,,,
