,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes
1344,41638,Jackalopalen,PC,8h 50m,100%,,10838472,Completed,First,"January 19, 2020",,8h 50m 26s,8h 50m 27s,,
1345,41638,Private,Xbox One,8h 53m,80%,Rating: 8.5/10 // Normal Difficulty // 100% Lorestones // Feature // All achievements,4727324,Completed,First,"December 18, 2018",,,8h 53m,,
1346,41638,MasterFavian,Xbox One,8h 56m,90%,,8648211,Completed,First,"April 20, 2019",,,8h 56m,,
1347,41638,narsilarg,PC,8h 58m,NR,,8698343,Completed,First,"May 01, 2019",,,8h 58m,,
1348,41638,,PC,9h,NR,,5649437,Completed,First,,,,9h,,
1349,41638,,PC,9h,NR,,9312982,Completed,First,,7h 30m,8h,9h,,
1350,41638,,PC,9h,NR,,11087713,Completed,First,,,,9h,,
1351,41638,,PC,9h,NR,,11939958,Completed,First,,,,9h,,
1352,41638,Ausl0,PC,9h,NR,,7011316,Completed,First,"September 02, 2018",,,9h,,
1353,41638,Bukkake,PlayStation 4,9h,80%,,5426056,Completed,First,"December 05, 2017",,,9h,,
1354,41638,Davidko,PC,9h,NR,,10352926,Completed,First,"November 02, 2019",,,9h,,
1355,41638,Private,PC,9h,NR,,5204289,Completed,First,"October 22, 2017",,,9h,,
1356,41638,Kesme63,PlayStation 4,9h,100%,,10304057,Completed,First,"October 25, 2019",,,9h,,
1357,41638,Killzax,Xbox One,9h,NR,,11675796,Completed,First,"March 17, 2019",,,9h,,
1358,41638,LongJonSilver,PC,9h,NR,All lorestones + All achievements,8274553,Completed,First,"February 16, 2019",,,9h,,
1359,41638,NeonCircus,PC,9h,NR,,7859230,Completed,First,"December 28, 2018",7h,8h,9h,,
1360,41638,RebelliousRam,PlayStation 4,9h,NR,,5594883,Completed,First,"January 05, 2018",7h,8h,9h,,
1361,41638,SleepySticks,PC,9h,90%,All lorestones found,7419570,Completed,First,"November 11, 2018",,,9h,,
1362,41638,Private,PlayStation 4,9h,NR,,4988586,Completed,First,"August 30, 2017",,,9h,,
1363,41638,ctrlcade,Xbox One,9h,80%,All lorestones,8842001,Completed,First,"May 27, 2019",,,9h,,
1364,41638,efekandemiroz,PC,9h,NR,,11749682,Completed,First,"May 16, 2020",,,9h,,
1365,41638,Private,PC,9h,NR,,8825998,Completed,First,,,7h,9h,,
1366,41638,jakeakatheone,PlayStation 4,9h,NR,,11352649,Completed,First,"November 30, 2018",,,9h,,
1367,41638,mikeypants,Xbox One,9h,NR,,9336531,Completed,First,"August 04, 2019",,,9h,,
1368,41638,omen_user,PC,9h,100%,,6329838,Completed,First,"May 31, 2018",,,9h,,
1369,41638,rlm82,PC,9h,80%,,10364475,Completed,First,"November 05, 2019",,,9h,,
1370,41638,Private,PC,9h,NR,,9312212,Completed,First,"August 06, 2019",8h,8h 30m,9h,,
1371,41638,Iosiferus,Xbox One,9h 02m,NR,,7661561,Completed,First,"April 29, 2018",,,9h 02m,,
1372,41638,,PC,9h 12m,NR,,11259479,Completed,First,,,,9h 12m,,
1373,41638,,PC,9h 13m,NR,,6154975,Completed,First,,,,9h 13m,,
1374,41638,Jacob_Darka,PC,9h 14m,90%,,7379201,Completed,First,"October 05, 2017",7h 29m,8h 31m,9h 14m,,
1375,41638,,PC,9h 15m,NR,,9144897,Completed,First,,,,9h 15m,,
1376,41638,Private,PlayStation 4,9h 15m,90%,,10360688,Completed,First,"May 19, 2018",,,9h 15m,,
1377,41638,,PC,9h 18m,NR,,10922538,Completed,First,,8h 34m 55s,9h 01m 23s,9h 18m 36s,,
1378,41638,,PC,9h 20m,NR,,11541606,Completed,First,,,,9h 20m,,
1379,41638,,Xbox One,9h 21m,NR,,10362453,Completed,First,,7h 30m 45s,9h 01m 41s,9h 21m 14s,,
1380,41638,,PlayStation 4,9h 30m,NR,,4890347,Completed,First,,,,9h 30m,,
1381,41638,,PC,9h 30m,NR,,9340941,Completed,First,,,,9h 30m,,
1382,41638,Emyasis,PC,9h 30m,NR,"Steam time, all achievements, 1st playthrough",10767266,Completed,First,"January 06, 2020",,,9h 30m,,
1383,41638,FLIPBARZBDT,PlayStation 4,9h 30m,100%,"One of my favorite games of all time, platinum was a necessary",6968296,Completed,First,"November 15, 2018",9h,9h 15m,9h 30m,,
1384,41638,abhiflares,PC,9h 30m,NR,,9335423,Completed,First,"August 09, 2019",,,9h 30m,,
1385,41638,fretzen,PC,9h 30m,80%,Me faltó una runa. Vi el documental.,11859493,Completed,First,"May 28, 2020",,,9h 30m,,
1386,41638,harkalada,PC,9h 30m,90%,,7904227,Completed,First,,,,9h 30m,,
1387,41638,minhanha,PC,9h 30m,NR,"Found all Lorestones, 14/14 Achievements",6472164,Completed,First,"April 21, 2019",,,9h 30m,,
1388,41638,JaredTequila,PlayStation 4,9h 31m,80%,,4884455,Completed Retired,First,"August 13, 2017",,9h 11m,9h 31m,,
1389,41638,JordanLander,PlayStation 4,9h 33m,60%,"Story + Collectibles, auto-difficulty.",6191899,Completed,First,"August 13, 2017",,,9h 33m,,
1390,41638,Myrhial,PC,9h 36m,100%,Screenshot guide consulted for the collectibles,9621973,Completed,First,"February 13, 2020",,,9h 36m,,
1391,41638,Private,PC,9h 37m,NR,,7147198,Completed,First,"September 29, 2018",,,9h 37m,,
1392,41638,adrizg,PC,9h 47m,80%,,6544656,Completed,First,"July 07, 2018",,,9h 47m 10s,,
1393,41638,,PC,9h 54m,NR,,8048626,Completed,First,,,,9h 54m,,
1394,41638,,PlayStation 4,9h 57m,NR,,4911615,Completed,First,,8h 02m 45s,9h 01m 22s,9h 57m 01s,,
1395,41638,,PC,10h,NR,,4884289,Completed,First,,,,10h,,
1396,41638,,PlayStation 4,10h,NR,,4891928,Completed,First,,,,10h,,
1397,41638,,PlayStation 4,10h,NR,"Every trophy, all content.",6129136,Completed,First,,,,10h,,
1398,41638,,PC,10h,NR,,10584740,Completed,First,,,,10h,,
1399,41638,,PC,10h,NR,,11646132,Completed,First,,,,10h,,
1400,41638,,Nintendo Switch,10h,NR,,11658225,Completed,First,,7h 30m,,10h,,
1401,41638,Private,PC,10h,80%,,9343483,Completed,First,"August 11, 2019",,,10h,,
1402,41638,BBk,PC,10h,100%,,7538817,Completed,First,"November 26, 2018",8h,9h,10h,,
1403,41638,BuckForty,PlayStation 4,10h,80%,,5212350,Completed,First,"October 24, 2017",,,10h,,
1404,41638,EvilGene,PC,10h,NR,,11535316,Completed,First,"April 21, 2020",,,10h,,
1405,41638,Hacthic,PC,10h,100%,,10156118,Completed,First,"September 15, 2019",9h 50m,,10h,,
1406,41638,MistahPants,Xbox One,10h,NR,,6707971,Completed,First,"September 22, 2018",,,10h,,
1407,41638,MrFirebugJr,PlayStation 4,10h,80%,,10633962,Custom List 3 Completed,First,"December 22, 2019",,,10h,,
1408,41638,RattleSnakePit3,Xbox One,10h,90%,,10768838,Completed,First,"May 31, 2019",,,10h,,
1409,41638,SchnitzlXXL,PC,10h,NR,,9317192,Completed,First,"August 06, 2019",8h,9h,10h,,
1410,41638,Private,PlayStation 4,10h,80%,,8159140,Custom List Completed,First,"February 10, 2019",5h,9h,10h,10h /,
1411,41638,fabula_rasa,PC,10h,NR,,6214878,Completed,First,"May 07, 2018",,,10h,,
1412,41638,hikle00,PlayStation 4,10h,NR,,10778685,Completed,First,"February 01, 2019",8h,,10h,,
1413,41638,Private,PC,10h,100%,,4898081,Completed,First,"August 12, 2017",,,10h,,
1414,41638,karthick,PlayStation 4,10h,90%,,10241177,Completed,First,"October 13, 2019",,,10h,,
1415,41638,leniuu,PC,10h,NR,,4880840,Completed,First,"August 08, 2017",,,10h,,
1416,41638,mickeyc22,Xbox One,10h,90%,,10562601,Completed,First,"June 06, 2019",,,10h,,
1417,41638,musty73,PC,10h,NR,,10999980,Completed,First,"February 02, 2020",,,10h,,
1418,41638,nikopl,PlayStation 4,10h,NR,,5433952,Completed,First,"January 12, 2019",,,10h,,
1419,41638,Private,PC,10h,100%,"All achievements, lorestones, and making of documentary.",10627780,Completed,First,"December 21, 2019",,,10h,,Xbox Game Pass
1420,41638,,PC,10h,NR,,5443692,Completed,First,,9h,10h,10h 05s,,
1421,41638,Private,PlayStation 4,10h 05m,NR,,5706041,Completed,First,"January 22, 2018",,,10h 05m,,
1422,41638,Private,PlayStation 4,10h 10m,NR,,11212184,Completed,First,"March 23, 2020",,,10h 10m,,
1423,41638,tso184,PC,10h 12m,80%,,4907058,Completed,First,"September 26, 2017",,,10h 12m,,
1424,41638,The_Shwaz,PlayStation 4,10h 21m,90%,,6216042,Backlog Completed,First,"May 07, 2018",,,10h 21m,10h 21m /,
1425,41638,Private,PC,10h 30m,NR,"All rune stones, all achievments, watched featurette",10169694,Completed,First,"October 02, 2019",,,10h 30m,,
1426,41638,ssgpta,Xbox One,10h 30m,NR,,11161196,Completed,First,"March 16, 2020",,,10h 30m,,
1427,41638,Beghilos,PC,10h 38m,80%,,6840121,Completed,First,"August 04, 2017",,,10h 38m,,
1428,41638,Saber_of_Truth,PlayStation 4,10h 40m,80%,,5095188,Completed,First,,,,10h 40m,,
1429,41638,TheDeadQuacker,PC,10h 40m,100%,All Runes,11069129,Completed,First,"February 29, 2020",,,10h 40m,,
1430,41638,RafaTVaz,PC,10h 50m,80%,,6496375,Completed,First,"June 29, 2018",,,10h 50m,,
1431,41638,,PC,11h,NR,,10314137,Completed,First,,,,11h,,
1432,41638,Canbox,PlayStation 4,11h,NR,,6910711,Completed,First,"August 22, 2018",,,11h,,
1433,41638,DonBiegano,PC,11h,100%,,11717521,Completed,First,"May 12, 2020",,,11h,,
1434,41638,Private,PlayStation 4,11h,100%,,9134880,Custom List Completed,First,,,,11h,,
1435,41638,GreyGreyman,PC,11h,NR,,11013399,Completed,First,"February 19, 2020",,,11h,,
1436,41638,JoustAI,PC,11h,NR,,9295490,Completed,First,,,,11h,,
1437,41638,RichterScales,PlayStation 4,11h,90%,,5507306,Completed,First,"January 02, 2018",,,11h,,
1438,41638,Routsna,PC,11h,NR,,10779533,Completed,First,"January 09, 2020",9h,10h,11h,,
1439,41638,h4wk3ye,PC,11h,NR,,11558309,Completed,First,"August 26, 2019",,,11h,,
1440,41638,Private,PC,11h,90%,,5609550,Completed,First,"January 06, 2018",,,11h,,
1441,41638,Private,Xbox One,11h,NR,,10654317,Completed,First,"March 29, 2020",,,11h,,
1442,41638,thepunkface,PC,11h,80%,,11385356,Completed,First,,,,11h,,
1443,41638,wolo777,PC,11h,100%,,11707793,Completed,First,"April 13, 2020",,,11h,,
1444,41638,,PC,11h 28m,NR,,6444368,Completed,First,,,,11h 28m,,
1445,41638,,PC,11h 30m,NR,,5104479,Completed,First,,8h,11h,11h 30m,,
1446,41638,ParadoxLost_1979,PlayStation 4,11h 36m,100%,,11147936,Completed,Replay,"March 13, 2020",,,11h 36m,,
1447,41638,Private,PC,11h 41m,80%,"All Lorestones, incl. watching Feature.",5671050,Completed,First,"May 02, 2018",,,11h 41m,,"outstanding in S3D (3D Vision 2), duration in part due to search for lorestones, a problem to open a gate (requires a certain distance to it), the shard trial required a level replay due to a missed lorestone"
1448,41638,,PC,11h 45m,NR,,5221648,Completed,First,,,,11h 45m,,
1449,41638,Jakedesnake,PlayStation 4,11h 46m,80%,"Platinum trophy, needed two playthroughs.",10442416,Completed,First,"February 13, 2020",,,11h 46m 04s,,
1450,41638,samwise84,PC,11h 51m,NR,,9328132,Completed,First,"August 08, 2019",,,11h 51m,,
1451,41638,MadPigeon,PC,11h 57m,80%,Had to replay the game in order to get the missing collectible and see another ending.,8833555,Completed Retired,First,"August 19, 2017",,,11h 57m,,
1452,41638,,PC,12h,NR,,5104481,Completed,First,,,,12h,,
1453,41638,,PC,12h,NR,,8132846,Completed,First,,,,12h,,
1454,41638,,PC,12h,NR,,8215306,Completed,First,,,,12h,,
1455,41638,BDT,PlayStation 4,12h,NR,,7483967,Completed,First,"November 19, 2018",,,12h,,
1456,41638,Everdred,Xbox One,12h,90%,Had to beat it 1.5 times to get all the achievements.,6669681,Completed,First,"July 29, 2018",,8h 10m,12h,,
1457,41638,JimNightWalker,PlayStation 4,12h,90%,,8901416,Completed,First,"June 06, 2019",,,12h,,
1458,41638,Zxanthar98,PC,12h,80%,,10361387,Completed,First,"November 03, 2019",,,12h,,
1459,41638,deelo,PC,12h,100%,,8119600,Completed,First,"January 25, 2019",,,12h,,
1460,41638,Private,PlayStation 4,12h,60%,,10325868,Completed,First,"June 13, 2020",8h,,12h,,
1461,41638,otayo,PlayStation 4,12h,NR,,11242281,Completed,First,,,,12h,,
1462,41638,sixty4bitdiablo,PC,12h,NR,,7669951,Completed,First,"December 08, 2018",,,12h,,
1463,41638,iz302,PC,12h 01m,NR,,11498524,Completed,First,"April 20, 2020",,,12h 01m,,
1464,41638,Etfactaestnox,PC,12h 48m,100%,,9459222,Completed,First,"October 16, 2018",,,12h 48m,,
1465,41638,,PlayStation 4,12h 53m,NR,,9390434,Completed,First,,,,12h 53m,,
1466,41638,,PC,13h,NR,"Got all the lorestones, checked out the map thoroughly as well",11383524,Completed,First,,,,13h,,
1467,41638,Charli,PlayStation 4,13h,60%,,8546318,Completed,First,"January 12, 2019",,,13h,,
1468,41638,downliner,PC,13h,NR,,10773935,Completed,First,"November 17, 2017",,,13h,,
1469,41638,Private,PC,13h 24m,NR,,11227527,Completed,First,,,,13h 24m,,
1470,41638,lifeblind,PC,13h 48m,NR,,9362361,Completed,First,"June 24, 2019",,,13h 48m,,
1471,41638,Ardiffaz,PC,14h,NR,,9295989,Completed,First,,,,14h,,
1472,41638,thatguy_youknow,PlayStation 4,14h 04m,100%,,4976151,Completed,First,"August 28, 2017",,,14h 04m,,
1473,41638,aliast,PC,14h 17m,NR,All lorestones plus watching a film,5695232,Completed,First,"February 05, 2018",,13h 11m,14h 17m,,Started 20.01.2018
1474,41638,Private,PC,14h 25m,NR,,9131081,Completed,First,"July 11, 2019",,11h 52m,14h 25m,,
1475,41638,,PlayStation 4,15h,NR,,4882010,Completed,First,,8h,11h,15h,,
1476,41638,Zombieset,PC,15h 30m,70%,,7009561,Completed,First,"September 09, 2018",,,15h 30m,,
1477,41638,xelaena,PC,16h,NR,,11654614,Completed,First,,,,16h,,
1478,41638,bskierys,PlayStation 4,16h 15m,NR,,10814452,Completed,First,"January 14, 2020",,,16h 15m,,
1479,41638,gerdok,PC,17h,NR,,8911690,Completed,First,"June 08, 2019",,,17h,,
1480,41638,Zelda1979,Nintendo Switch,17h 20m,90%,,8816985,Completed,First,"June 02, 2019",,,17h 20m,,
1481,41638,Private,PC,20h,NR,,9034062,Completed,First,"June 26, 2019",,,20h,,
1482,41638,grao666,PlayStation 4,27h,NR,,5951777,Completed,First,,,,27h,,
