,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Progress,Main+Extras,Personal Notes,Speedrun
1259,36755,Private,PC,17h,NR,"Normal 100%, all secrets",4253520,Completed,First,,"March 28, 2017",,,17h,,
1260,36755,GreenStarfish,PC,17h,100%,,10853597,Completed,First,,"June 20, 2019",,,17h,,
1261,36755,Lerny,PC,17h,NR,,10748925,Completed,First,,"December 31, 2019",,,17h,,
1262,36755,Ratjar27,PC,17h,NR,,11845726,Completed,First,,"May 26, 2020",,,17h,,
1263,36755,laisum,PC,17h,100%,,5387233,Completed,First,,"December 19, 2017",,,17h,,
1264,36755,Private,PC,17h,NR,,3668060,Completed,First,,"February 03, 2017",,,17h,,
1265,36755,Private,PC,17h,NR,"Did not get all achievements, but did get all collectibles and abilities.",10459199,Completed,First,,"October 20, 2019",,,17h,,
1266,36755,tokerman,PC,17h,NR,,5250215,Completed,First,,"November 01, 2017",,,17h,,
1267,36755,Emyasis,PC,17h 10m,NR,"Game save time, Elite achievement on 1st playthrough.",10671466,Completed,First,,"December 27, 2019",,,17h 10m,,
1268,36755,Boitiste,PC,17h 16m,90%,"3 runs, missing achievements Immortal and Unhinged",9692062,Completed,First,,"September 21, 2019",,,17h 16m,,
1269,36755,namtrahj,Xbox One,17h 18m,80%,,10949702,Completed,First,,"August 06, 2019",,,17h 18m,,
1270,36755,jnc826,Xbox One,17h 19m,90%,,3274737,Completed,First,,"August 16, 2016",,,17h 19m 17s,,
1271,36755,rerx,PC,17h 30m,90%,,6355719,Completed,First,,"June 05, 2018",,,17h 30m,,
1272,36755,wolfinboy,Xbox One,17h 53m,NR,,11371794,Completed,First,,"April 06, 2020",,,17h 53m,,
1273,36755,,Xbox One,17h 55m,NR,,7054484,Completed,First,12h 50m,,,,17h 55m,,
1274,36755,Private,PC,18h,90%,,6451453,Completed,First,,"June 22, 2018",,,18h,,
1275,36755,mickeyc22,Xbox One,18h,80%,,10567588,Completed,First,,"June 16, 2019",,,18h,,
1276,36755,carltonrh75,Xbox One,18h,100%,,5837758,Completed,First,,"February 13, 2018",,,18h 17s,,
1277,36755,Twphoto,PC,18h 15m,70%,,10693112,Completed,First,,"December 30, 2019",,,18h 15m,,
1278,36755,,PC,18h 15m,NR,,5981609,Completed,First,,,,,18h 15m 21s,,
1279,36755,mrynwll,PC,18h 20m,NR,,11981088,Completed,First,,"June 13, 2020",,,18h 20m,,
1280,36755,,PC,18h 30m,NR,,3892318,Completed,First,,,,,18h 30m,,
1281,36755,lord_gr,Nintendo Switch,18h 30m,70%,"All skills, collectibles, 100% Map",10618645,Custom List Completed,First,,"March 18, 2020",,,18h 30m,,
1282,36755,Jogoe,PC,19h,70%,,8963146,Completed,First,,,,,19h,,
1283,36755,WhityWolf,PC,20h,NR,,10169297,Completed,First,,"June 27, 2018",,,20h,,
1284,36755,friendlyfirepewpew,PC,20h,90%,,7906309,Completed,First,15h,"January 01, 2019",,,20h,,
1285,36755,koniec_many,PC,20h,NR,,11570600,Completed,First,,"March 29, 2020",,,20h,,
1286,36755,Private,PC,20h,NR,,11496493,Completed,First,,"April 20, 2020",,,20h,,
1287,36755,themarrs,PC,20h,NR,All in-game collectibles + 49/57 achievements,5064014,Completed,First,,"April 06, 2019",,,20h,,
1288,36755,Private,PC,20h 12m,90%,,10831206,Completed,First,,"January 11, 2020",,,20h 12m,,
1289,36755,Private,PC,20h 14m,NR,,10227620,Completed,First,,October 2019,,,20h 14m,,
1290,36755,,PC,20h 30m,NR,,10933086,Completed,First,,,,,20h 30m,,
1291,36755,7bajwa,PC,20h 30m,100%,,4931845,Completed,First,,"June 30, 2018",,,20h 30m,,
1292,36755,,PC,20h 39m,NR,,10659653,Completed,First,,,,,20h 39m,,
1293,36755,,PC,21h,NR,,12014009,Completed,First,,,24h,,21h,,
1294,36755,Loper,PC,21h,NR,,5500582,Completed,First,,"June 24, 2018",,,21h,,
1295,36755,Rndysasqatch,PC,21h,NR,,9543140,Completed,First,,"September 08, 2019",,,21h,,
1296,36755,LanHawk,Xbox One,21h 23m,90%,"100% blind, all abilities, energies, life",5531625,Completed,First,,"December 28, 2017",,,21h 23m,,
1297,36755,Private,PC,23h,NR,,5347529,Completed,First,,"November 18, 2017",,,23h,,
1298,36755,Lecta,PC,24h 10m,NR,,3779873,Completed,First,,"December 19, 2016",,,24h 10m,,
1299,36755,DruceWin,PC,24h 14m,NR,,11655572,Completed,First,,,,,24h 14m,,
1300,36755,,PC,25h 37m,NR,,11907982,Completed,First,,,,,25h 37m 01s,,
1301,36755,Morixus,PC,25h 41m,NR,,8793484,Completed,First,,,,,25h 41m,,
1302,36755,,PC,26h,NR,,5845320,Completed,First,,,,,26h,,
1303,36755,,PC,26h,NR,,8523968,Completed,First,,,,,26h,,
1304,36755,DRCruxer,Xbox One,26h,90%,,11303310,Completed,Replay,12h 03m,"March 07, 2020",,,26h,,
1305,36755,Geoffers,Xbox One,26h,NR,,5230948,Completed,First,,,,,26h,,
1306,36755,costumebrother,PC,26h,100%,70% achievements,7225401,Completed,First,,"November 02, 2017",,,26h,,
1307,36755,spacedolphin,PC,6h 40m,100%,,6437307,Completed,First,,"June 19, 2018",6h 40m 18s,,,,
1308,36755,Private,PC,6h 43m,80%,,11221809,Completed,First,,"March 22, 2020",6h 43m,,,,
1309,36755,Private,Xbox One,6h 47m,100%,,7678184,Completed,Replay,,"December 09, 2018",6h 47m 07s,,,completed on hard.,
1310,36755,SuperFondue,PC,6h 50m,NR,,8667947,Completed,Replay,,"April 24, 2019",6h 50m,,,,
1311,36755,FennyFlametail,PC,6h 51m,NR,,9006357,Completed,First,,"June 20, 2019",6h 51m 41s,,,,
1312,36755,Jaao219,PC,6h 54m,100%,"Normal difficulty, all items collected, 250 deaths",11630198,Completed,Replay,,"March 11, 2020",6h 54m 01s,,,Soundtrack: https://www.youtube.com/playlist?list=PLbGNUtFOh-FgM56DOBKlu0PG1zyXeXTgy,
1313,36755,Private,PC,6h 58m,100%,,11425221,Completed,First,5h 38m,"April 12, 2020",6h 58m 13s,,,,
1314,36755,Jaao219,PC,6h 58m,100%,"Hard difficulty, all items collected, 163 deaths",11630579,Completed,Replay,,"April 19, 2020",6h 58m 53s,,,Soundtrack: https://www.youtube.com/playlist?list=PLbGNUtFOh-FgM56DOBKlu0PG1zyXeXTgy,
1315,36755,,PC,7h,NR,,6685538,Completed,Replay,6h,,7h,,6h 30m,,
1316,36755,NopeImPie,PC,7h 05m,70%,100% collectibles/map,9364573,Completed,First,,"August 14, 2019",7h 05m 54s,,,,
1317,36755,Ichigo1337,PC,7h 11m,NR,Just 100% Map and All Collectables,11421313,Completed,Replay,,"April 12, 2020",7h 11m,,,,
1318,36755,,PC,7h 15m,NR,,11970170,Completed,First,,,7h 15m 42s,,,,
1319,36755,Metakirby22,Nintendo Switch,7h 17m,NR,,10501355,Completed,First,,"December 16, 2019",7h 17m 48s,,,,
1320,36755,DEADTERMINATOR,PC,7h 20m,100%,100% items/map completion. In-game time. I tracked a completion time of about 8:10 hours. Normal difficulty,11425863,Completed,Replay,,"March 07, 2020",7h 20m,,,,
1321,36755,EmilFW,PC,7h 25m,NR,,8546687,Completed,First,6h 26m 34s,"March 30, 2019",7h 25m 53s,,,,
1322,36755,DarkChaplain,PC,7h 30m,NR,,2935526,Completed,First,,"May 03, 2016",7h 30m,,,,
1323,36755,Private,PC,7h 30m,NR,,8990593,Completed,First,,"June 17, 2019",7h 30m,,,,
1324,36755,Stuffx,PC,7h 30m,NR,,5521948,Completed,Replay,,"December 27, 2017",7h 30m,,,,
1325,36755,cashedtastic,Xbox One,7h 30m,70%,,10982887,Completed,First,,"February 18, 2020",7h 30m,,,,
1326,36755,otakuPower,PC,7h 30m,NR,,10784556,Completed,First,,"January 09, 2020",7h 30m,,,,
1327,36755,JoelPLay,PC,7h 30m,NR,98%,5622677,Completed,First,,"January 08, 2017",7h 30m 34s,,,,
1328,36755,Muhyo,PC,7h 32m,NR,,11697451,Completed,First,,"May 10, 2020",7h 32m,,,,
1329,36755,rem02,PC,7h 37m,90%,100% at the end,2928912,Completed,First,5h 30m 15s,"May 01, 2016",7h 37m 44s,,,,
1330,36755,kuddlesac,PC,7h 42m,100%,,10666980,Completed,First,6h 12m 07s,"December 30, 2019",7h 42m 53s,,,,
1331,36755,haisoj,PC,7h 45m,80%,100% collection. Time based on in-game timer (actual play time closer to 10 hours on steam),5499405,Completed,First,,"December 22, 2017",7h 45m,,,,
1332,36755,Maximaaan,PC,7h 45m,NR,First time speedrun for Supersonic achievement.,3914922,Completed,First,,"January 12, 2017",7h 45m 02s,,,,2h 14m 44s
1333,36755,ChuckyEdward,Xbox One,7h 47m,90%,,11639529,Completed,First,,"March 26, 2020",7h 47m,,,,
1334,36755,AminYEK,PC,7h 54m,90%,,11941956,Completed,Replay,,"June 09, 2020",7h 54m 19s,,,,
1335,36755,,PC,8h,NR,,6447503,Completed,First,,,8h,,,,
1336,36755,LeToothpick,PC,8h,90%,,11178584,Completed,First,,"October 18, 2016",8h,,,,
1337,36755,babomancer,PC,8h,90%,Normal Difficulty,5844974,Completed,First,,"March 18, 2018",8h,,6h 30m,,
1338,36755,Rattlesnark,PC,8h,100%,Exact in-game time. 10 hours Steam time. Full 100% completion in all areas.,4575743,Completed,Replay,,"June 16, 2017",8h 39s,,7h 30m,Completed original Ori and the Blind Forest before.,
1339,36755,OgreSamanosuke,PC,8h 01m,NR,,3834189,Completed,First,,"December 29, 2016",8h 01m 05s,,,,
1340,36755,Zhols,PC,8h 03m,NR,,10572618,Completed,First,,"December 10, 2019",8h 03m,,,,
1341,36755,Stormshadow_99,PC,8h 05m,NR,,11612884,Completed,First,,"April 30, 2020",8h 05m 05s,,,,
1342,36755,blackMamba1187,Nintendo Switch,8h 07m,NR,,11026899,Replay Completed,Replay,,"February 20, 2020",8h 07m,,,"picked up the game from around 10% complete. Haven't played since launch.
All handheld / switch light",
1343,36755,,Xbox One,8h 08m,NR,,11122705,Completed,First,,,8h 08m 58s,,,,
1344,36755,,Xbox One,8h 09m,NR,This is my recorded time after getting 100 and beating the game,11480957,Completed,First,,,8h 09m 50s,,,,
1345,36755,Sindiewen,PC,8h 11m,NR,,7860784,Completed,First,,"December 29, 2018",8h 11m,,,,
1346,36755,,PC,8h 11m,NR,,11338939,Completed,First,,,8h 11m 08s,,,,
1347,36755,KaurTube,PC,8h 14m,80%,,3009693,Completed,First,7h 34m 49s,"May 25, 2016",8h 14m 47s,,,,
1348,36755,Matezio,Xbox One,8h 14m,NR,,11569792,Completed,First,,"April 26, 2020",8h 14m 49s,,,,
1349,36755,,PC,8h 16m,NR,,11710773,Completed,First,,,8h 16m 21s,,,,
1350,36755,NiceGuyKun,PC,8h 16m,NR,,6475881,Completed,First,,"June 26, 2018",8h 16m 37s,,,,
1351,36755,Private,Nintendo Switch,8h 16m,90%,100% exploration (44/57 Achievements),10160538,Completed,First,,"September 29, 2019",8h 16m 45s,,6h 44m 23s,,
1352,36755,UptightUltra,Xbox One,8h 18m,NR,,3248934,Completed Retired,Replay,,"June 24, 2016",8h 18m 38s,,,,
1353,36755,justinr,Xbox One,8h 19m,NR,Bash helps alot,8892097,Completed,Replay,,"June 03, 2019",8h 19m 56s,,,,2h 13m 35s
1354,36755,Private,PC,8h 22m,NR,,9538479,Completed,First,,"February 17, 2020",8h 22m 37s,,,,
1355,36755,,PC,8h 23m,NR,,11450146,Completed,First,,,8h 23m 01s,,,,
1356,36755,,PC,8h 24m,NR,,3805438,Completed,First,7h 31m 52s,,8h 24m 41s,,,,
1357,36755,Tische,PC,8h 27m,80%,,10765478,Completed,Replay,,"January 06, 2020",8h 27m,,,,
1358,36755,,PC,8h 30m,NR,,6571812,Completed,Replay,,,8h 30m,,,,
1359,36755,Bravelion609,Nintendo Switch,8h 30m,NR,,11327018,Completed,First,,,8h 30m,,,,
1360,36755,SirTalpa,PC,8h 30m,80%,,8791386,Completed,First,,"July 24, 2017",8h 30m,,,,
1361,36755,wyiwyi,PC,8h 30m,NR,,6206222,Completed,First,,"May 04, 2018",8h 30m,,,,
1362,36755,sagwa,PC,8h 31m,100%,,3004978,Completed,First,,"May 24, 2016",8h 31m,,,,
1363,36755,,PC,8h 33m,NR,,4537446,Completed,First,,,8h 33m 37s,,,,
1364,36755,danielhulle,PC,8h 35m,NR,,11082713,Completed,First,6h 57m 41s,"March 02, 2020",8h 35m 47s,,,,
1365,36755,,PC,8h 36m,NR,,5884723,Completed,First,,,8h 36m,,,,
1366,36755,Reido50,PC,8h 36m,NR,,10862290,Completed,First,,"January 22, 2020",8h 36m 32s,,,,
1367,36755,DermoPower,PC,8h 39m,NR,100% Game Completion,10798476,Completed,First,7h 19m 23s,"January 11, 2020",8h 39m,,,,
1368,36755,PuttPutt,PC,8h 43m,NR,,5149389,Completed,First,,,8h 43m 04s,,,,
1369,36755,3DollarEFTPOS,PC,8h 44m,90%,100% in game completion with boss beaten,6476804,Completed,First,,"June 24, 2018",8h 44m 03s,,,,
1370,36755,,Xbox One,8h 45m,NR,,11837582,Completed,First,,,8h 45m,,,,
1371,36755,franstark,PC,8h 47m,NR,,6127236,Completed,First,,"April 15, 2018",8h 47m,,,,
1372,36755,Jonny,PC,8h 48m,100%,,4300229,Completed,First,,"April 11, 2017",8h 48m,,,,
1373,36755,O__Igor__O,PC,8h 59m,100%,On medium difficult — First Playthrough.,9052483,Completed,First,,"August 03, 2018",8h 59m 59s,,,,
1374,36755,,PC,9h,NR,On medium difficult. 100% collected,3749333,Completed,First,,,9h,,,,
1375,36755,,PC,9h,NR,,11912330,Completed,First,,,9h,,,,
1376,36755,Ashkaan,PC,9h,100%,,3185322,Completed,First,,"September 29, 2016",9h,,,,
1377,36755,Clumsyman,PC,9h,NR,,6548740,Completed,First,,"July 01, 2018",9h,,,,
1378,36755,Degeto,PC,9h,100%,,4605446,Completed,First,,"June 21, 2017",9h,,,,
1379,36755,Deimos,PC,9h,NR,,4803810,Completed,First,,"July 22, 2017",9h,,,,
1380,36755,exit,PC,9h,NR,,11592263,Completed,First,,"April 06, 2020",9h,,,,
1381,36755,fuzilly,PC,9h,90%,,9130201,Completed,First,7h 30m,"July 10, 2019",9h,,8h,,
1382,36755,sackboy97,PC,9h,90%,,6605489,Completed,First,,September 2017,9h,,,,
1383,36755,seurde,PC,9h,90%,,4933831,Completed,Replay,,"August 20, 2017",9h,,,,
1384,36755,soilworker7,PC,9h,100%,,8177413,Completed,First,,"November 15, 2019",9h,,,,
1385,36755,BAVy,PC,9h 01m,70%,99% because CAN'T GET BACK TO THE STUPID FORLORN RUINS,8132713,Completed,First,,"January 27, 2019",9h 01m,,,,
1386,36755,Freak0104,Nintendo Switch,9h 01m,NR,,10654128,Completed,First,6h 47m,"January 05, 2020",9h 01m,,,,
1387,36755,Mokatavatah,PC,9h 01m,NR,,7968131,Completed,First,,"January 18, 2019",9h 01m,,,,
1388,36755,StDiabeetus,PC,9h 01m,80%,,5225027,Completed,First,,"August 17, 2018",9h 01m 04s,,,,
1389,36755,tWhiteMML,PC,9h 01m,NR,,8114102,Completed,First,,"January 18, 2020",9h 01m 58s,,,,
1390,36755,Buaya,PC,9h 03m,NR,,10201226,Completed,First,,"June 24, 2016",9h 03m,,,,
1391,36755,ellda,PC,9h 05m,NR,,11149349,Completed,First,7h 25m,"March 11, 2020",9h 05m,,,,
1392,36755,Private,Xbox One,9h 07m,NR,Finished with 79%,4353092,Completed,First,6h 46m,"April 22, 2017",9h 07m,,,,
1393,36755,valero,PC,9h 07m,90%,100%,11192833,Completed,First,6h 44m,"March 19, 2020",9h 07m,,,,
1394,36755,NightBreeze,PC,9h 10m,90%,,2936421,Completed,First,,"May 04, 2016",9h 10m 18s,,,,
1395,36755,,PC,9h 11m,NR,,5660092,Completed,First,,,9h 11m 21s,,,,
1396,36755,,PC,9h 15m,NR,,8215859,Completed,First,,,9h 15m,,,,
1397,36755,,PC,9h 15m,NR,,8215867,Completed,First,,,9h 15m,,,,
1398,36755,eldersmot,PC,9h 15m,100%,100% in hard mode,8806905,Completed,First,8h 29m,"May 20, 2019",9h 15m,,,,
1399,36755,madmann86,PC,9h 15m,NR,,5975605,Completed,First,,"March 12, 2018",9h 15m,,,,
1400,36755,,PC,9h 15m,NR,,4667330,Completed,First,,,9h 15m 37s,,,,
1401,36755,,PC,9h 17m,NR,,4770779,Completed,First,,,9h 17m,,8h 36s,,
1402,36755,shadpanda,PC,9h 17m,90%,,3805698,Completed,First,,"January 11, 2017",9h 17m,,,,
1403,36755,Darezzo,Nintendo Switch,9h 18m,90%,,10342047,Completed,First,,"November 21, 2019",9h 18m 10s,,,,
1404,36755,FroMighty1,PC,9h 19m,NR,,10290260,Completed Retired,First,,"October 23, 2019",9h 19m 19s,,,,
1405,36755,,PC,9h 20m,NR,,4827458,Completed,First,,,9h 20m,,,,
1406,36755,Kastensson,Nintendo Switch,9h 23m,90%,,10830231,Completed,First,,"January 19, 2020",9h 23m 27s,,,,
1407,36755,TremorC,PC,9h 24m,100%,100% on Normal difficulty. Time as listed on menu screen.,7000228,Completed,First,,"January 26, 2020",9h 24m 34s,,,,
1408,36755,,PC,9h 24m,NR,,8596625,Completed,First,,,9h 24m 45s,,,,
1409,36755,,PC,9h 24m,NR,,11837107,Completed,First,,,9h 24m 49s,,,,
1410,36755,yoKenny,PC,9h 25m,NR,,11202975,Completed,First,,"March 20, 2020",9h 25m,,,,
1411,36755,Chops,Nintendo Switch,9h 26m,NR,45/57 Achievements,11571783,Completed,First,,"June 03, 2020",9h 26m 54s,,,,
1412,36755,Gabivad,PC,9h 28m,NR,,9622799,Completed,First,,"September 14, 2019",9h 28m 36s,,8h,,
1413,36755,,Xbox One,9h 30m,NR,,11237585,Completed,First,8h 20m,,9h 30m,,9h 15m,,
1414,36755,Private,PC,9h 30m,100%,Normal mode.,11096280,Completed,First,,"March 04, 2020",9h 30m,,,,
1415,36755,Lv69Magikarp,PC,9h 30m,NR,,10919313,Completed,First,,"February 01, 2020",9h 30m,,,,
1416,36755,Shaanie,PC,9h 30m,NR,,4764919,Completed,First,,"July 16, 2017",9h 30m,,,,
1417,36755,Private,PC,9h 30m,100%,,10734276,Completed,First,9h,"January 02, 2020",9h 30m,,,,
1418,36755,unholyronin,Xbox One,9h 30m,80%,,11154719,Completed,First,8h 30m,"March 15, 2020",9h 30m,,9h,,
1419,36755,,PC,9h 32m,NR,,6350375,Completed,First,,,9h 32m,,,,
1420,36755,killertoothpick,PC,9h 32m,NR,,11520636,Completed,First,,,9h 32m 10s,,,,
1421,36755,kmonahan45,Xbox One,9h 34m,100%,,11249869,Completed,First,6h 30m,"March 27, 2020",9h 34m,,,,
1422,36755,Figron,Nintendo Switch,9h 34m,NR,,11174551,Completed,Replay,,"March 17, 2020",9h 34m 32s,,,,
1423,36755,Denim_Chicken,Xbox One,9h 35m,70%,,11409403,Completed,First,,"April 10, 2020",9h 35m,,8h 10m,,
1424,36755,,Xbox One,9h 35m,NR,,8869659,Completed,First,,,9h 35m 14s,,,,
1425,36755,cooperZ,PC,9h 35m,80%,,6537576,Completed,First,,"July 07, 2018",9h 35m 28s,,,,
1426,36755,nevaklass,Xbox One,9h 36m,NR,,6889257,Completed,First,,"August 22, 2018",9h 36m 12s,,,,
1427,36755,,PC,9h 36m,NR,On hard difficulty,10930292,Completed,First,,,9h 36m 15s,,,,
1428,36755,Turtle0,PC,9h 36m,NR,,9044619,Completed,First,,"June 27, 2019",9h 36m 23s,,,,
1429,36755,Private,Xbox One,9h 36m,100%,,7637320,Completed,First,,"December 05, 2018",9h 36m 58s,,6h 53m 30s,Completed on normal.,
1430,36755,midge3,PC,9h 37m,NR,,3867301,Completed,First,,"January 01, 2017",9h 37m 25s,,,,
1431,36755,DetShaddock,PC,9h 40m,NR,,8469690,Completed,First,,,9h 40m,,,,
1432,36755,Private,PC,9h 40m,100%,,4303977,Completed,First,,"April 12, 2017",9h 40m 28s,,,,
1433,36755,Expertmurderer,PC,9h 41m,NR,,10512060,Completed,First,,"November 30, 2019",9h 41m,,,,
1434,36755,NiGHTMaRE37,PC,9h 41m,NR,,6824663,Completed,First,,"August 13, 2018",9h 41m,,,,
1435,36755,fonnie,PC,9h 45m,90%,,3885063,Completed,First,7h 30m,"January 07, 2017",9h 45m,,,,
1436,36755,purpleeggshells,PC,9h 45m,NR,,4394409,Completed,First,,,9h 45m,,,,
1437,36755,,PC,9h 46m,NR,,7256777,Completed,Replay,,,9h 46m,,,,
1438,36755,Private,PC,9h 48m,80%,,11814579,Completed,First,,"May 23, 2020",9h 48m,,,,
1439,36755,lorentadeo,PC,9h 48m,90%,,11125803,Completed,First,,"March 09, 2020",9h 48m 54s,,,,
1440,36755,ArtesOm,PC,9h 49m,NR,,11557928,Completed,First,,,9h 49m,,,,
1441,36755,Tibob,PC,9h 49m,NR,,6082496,Completed,First,,"April 05, 2018",9h 49m 23s,,,,
1442,36755,DecBek,Xbox One,9h 50m,NR,,10386952,Completed,First,7h 12m,"November 09, 2019",9h 50m,,,,
1443,36755,Nizsm,PC,9h 51m,NR,,11618363,Completed,First,,"May 01, 2020",9h 51m,,,,
1444,36755,AuronnBE,PC,9h 52m,NR,,11631500,Completed,First,,"May 03, 2020",9h 52m 48s,,,,
1445,36755,heartlessvi,PC,9h 54m,NR,,11400947,Completed,Replay,8h,"April 09, 2020",9h 54m,,,,
1446,36755,Feibius,Nintendo Switch,9h 55m,NR,,10849244,Completed,First,,"January 20, 2020",9h 55m 57s,,,,
1447,36755,,PC,10h,NR,,4420127,Completed,First,8h,,10h,,,,
1448,36755,,Nintendo Switch,10h,NR,,10678794,Completed,First,,,10h,,8h 30m,,
1449,36755,Calco,PC,10h,100%,,8065567,Completed,First,,"August 14, 2018",10h,,,,
1450,36755,G_Man,PC,10h,90%,,6632253,Completed,First,8h,"January 21, 2018",10h,,,,
1451,36755,Guendolin,Nintendo Switch,10h,80%,,10228965,Completed,First,,"October 10, 2019",10h,,,,
1452,36755,JOSHTYLER,PC,10h,70%,,7519591,Completed,First,,"November 24, 2018",10h,,,,
1453,36755,Maeviii,PC,10h,100%,,11993591,Completed,First,,"June 14, 2020",10h,,,,
1454,36755,Mesiex,PC,10h,NR,,6481860,Completed,First,,"June 27, 2018",10h,,,,
1455,36755,Private,PC,10h,NR,,11340897,Completed,First,,"April 04, 2020",10h,,,,
1456,36755,Quasimofo,PC,10h,70%,,10651308,Completed,First,,"January 13, 2020",10h,,,,
1457,36755,Skikkiks,PC,10h,100%,,6290798,Completed,First,,"February 14, 2020",10h,,,,
1458,36755,Snowlord,Xbox One,10h,NR,,8729543,Completed,First,8h 30m,"March 24, 2020",10h,,,,
1459,36755,huckleberryfairy,Nintendo Switch,10h,NR,,11117914,Completed,First,7h,,10h,,8h,,
1460,36755,j0nnynoname,Xbox One,10h,60%,played normal for half then brought it down to easy to finish faster,9311954,Completed,First,,"August 05, 2019",10h,,,,
1461,36755,takka,PC,10h,100%,,11119559,Completed,Replay,,"March 08, 2020",10h,,,,
1462,36755,uklusi,PC,10h,NR,Normal difficulty,11546872,Playing Completed,First,,"April 26, 2020",10h,,,,
1463,36755,AshBash,Nintendo Switch,10h,NR,,10281898,Completed,First,,"October 20, 2019",10h 10s,,,,
1464,36755,EssThree,PC,10h 03m,NR,,6057020,Completed,First,,"April 04, 2018",10h 03m,,,,
1465,36755,manawan7,PC,10h 03m,NR,,4614540,Completed,First,8h,,10h 03m,,,good,
1466,36755,gabrigois,PC,10h 05m,100%,,8818553,Completed,First,,"May 20, 2019",10h 05m 44s,,,,
1467,36755,Jonny,Nintendo Switch,10h 07m,100%,Hard/Schwer,10216066,Completed,First,,"October 08, 2019",10h 07m 11s,,,,
1468,36755,,Nintendo Switch,10h 08m,NR,,10228957,Completed,First,,,10h 08m,,,,
1469,36755,Ryukotowo,Nintendo Switch,10h 10m,NR,,10195588,Completed,First,,"October 07, 2019",10h 10m 35s,,,,
1470,36755,Ivymore,Nintendo Switch,10h 11m,100%,,11274406,Completed,Replay,,"March 28, 2020",10h 11m,,,,
1471,36755,Dunnington,Xbox One,10h 12m,100%,Went back to get some extras,3806593,Completed,First,8h 14m,"January 07, 2017",10h 12m,,9h 57m,,
1472,36755,LTC_Nugget,Nintendo Switch,10h 12m,80%,,10158902,Completed,First,,"September 28, 2019",10h 12m 05s,,,,
1473,36755,adrizg,PC,10h 14m,90%,,6486826,Completed,First,,"June 28, 2018",10h 14m 41s,,,,
1474,36755,NealSr,Xbox One,10h 15m,90%,Definitive Edition adds a feature to go back and finish this achievement after main story.,3933900,Completed,First,9h,"January 04, 2017",10h 15m,,10h,,
1475,36755,zZzonked36,PC,10h 17m,60%,,7011345,Completed,First,,"September 01, 2018",10h 17m,,,,
1476,36755,Treggan,PC,10h 20m,NR,,11679255,Completed,First,,"May 11, 2020",10h 20m,,,,
1477,36755,pirhanasjello,PC,10h 20m,NR,,7993501,Completed,First,,"January 08, 2019",10h 20m,,,,
1478,36755,,Xbox One,10h 22m,NR,,3839870,Completed,First,,,10h 22m 31s,,,,
1479,36755,KillerASG,PC,10h 23m,NR,,5132362,Completed,First,,"May 05, 2017",10h 23m,,,,
1480,36755,alinsane2000,Xbox One,10h 23m,100%,,4522345,Completed,First,,"June 02, 2017",10h 23m,,,,
1481,36755,,PC,10h 24m,NR,,4535093,Completed,Replay,,,10h 24m 35s,,,,
1482,36755,Private,PC,10h 25m,90%,Map 100% explored. Life cells: 12/12; Energy cells: 15/15; Ability cells: 33/33. ALL Abilities acquired.,10365084,Completed,First,,"November 10, 2019",10h 25m,,,,
1483,36755,Zednek,PC,10h 25m,100%,,4145728,Completed,First,,"July 09, 2017",10h 25m 18s,,,,
1484,36755,Sh1FT,Nintendo Switch,10h 29m,100%,"100% file but the difficulty, and death achievements not completed",10684656,Completed,First,,"March 08, 2020",10h 29m,,,,
1485,36755,OnePointZero,PC,10h 29m,NR,,8954361,Completed,First,,"June 13, 2019",10h 29m 37s,,,,
1486,36755,Obscho,Xbox One,10h 30m,NR,,11797951,Completed,First,,"May 20, 2020",10h 30m,,,,
1487,36755,Private,PC,10h 30m,100%,,8113389,Completed,First,8h,"January 24, 2019",10h 30m,,9h 30m,,
1488,36755,Private,PC,10h 30m,100%,,6104578,Completed,Replay,,"February 15, 2018",10h 30m,,,,
1489,36755,DxR,PC,10h 32m,NR,,4711135,Completed,First,,"July 06, 2017",10h 32m 48s,,,,
1490,36755,xelex,PC,10h 33m,100%,,4678240,Completed,First,,"July 02, 2017",10h 33m 48s,,,,
1491,36755,perenstrom,Nintendo Switch,10h 34m,NR,,10693124,Completed,First,,"December 30, 2019",10h 34m 21s,,,,
1492,36755,Private,Nintendo Switch,10h 35m,70%,,11069133,Completed,First,,"February 29, 2020",10h 35m,,,"537 Death
70% in Hard mode",
1493,36755,Slashko,PC,10h 35m,NR,,11483431,Completed,First,,"April 18, 2020",10h 35m 03s,,,,
1494,36755,Gabish,Nintendo Switch,10h 35m,90%,100%,9534070,Completed,First,9h 17m 22s,"January 07, 2020",10h 35m 07s,,10h 24m 40s,,
1495,36755,Jaao219,PC,10h 35m,100%,"Normal difficulty, all items collected, 377 deaths",11630184,Completed,First,,"October 10, 2019",10h 35m 15s,,,Soundtrack: https://www.youtube.com/playlist?list=PLbGNUtFOh-FgM56DOBKlu0PG1zyXeXTgy,
1496,36755,Khuuj,PC,10h 35m,90%,Hard 100% on all areas,8987862,Completed,First,,"June 17, 2019",10h 35m 25s,,,,
1497,36755,,PC,10h 36m,NR,,5832746,Completed,First,,,10h 36m,,,,
1498,36755,SabreCat,PC,10h 36m,100%,"Normal difficulty, but 100% map and items.",4605346,Completed,First,,"June 21, 2017",10h 36m,,,,
