,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress,Co-Op,Vs.,Retired Notes,100% Speedrun
1105,42833,brunodantasgc,Nintendo Switch,20h,NR,400 moons,5588144,Completed,First,"December 15, 2017",20h,,,,,,,,,
1106,42833,crescens22,Nintendo Switch,20h,90%,,11877515,Completed,First,,20h,,,,,,,,,
1107,42833,Private,Nintendo Switch,20h,100%,,6920145,Completed,First,"September 08, 2018",20h,,,,,,,,,
1108,42833,garuda216,Nintendo Switch,20h,NR,,6613723,Completed,First,"July 18, 2018",20h,,,,,,,,,
1109,42833,gavboi,Nintendo Switch,20h,NR,,11901833,Completed,First,"November 15, 2017",20h,30h,,,,,,,,
1110,42833,Private,Nintendo Switch,20h,100%,,10042720,Completed,First,"November 30, 2017",20h,,,,,,,,,
1111,42833,jamesngregson,Nintendo Switch,20h,NR,,5945078,Completed,First,"March 07, 2018",20h,35h,,,,,,,,
1112,42833,jonathanm5,Nintendo Switch,20h,NR,,9517042,Completed,First,"February 02, 2019",20h,,,,,,,,,
1113,42833,Private,Nintendo Switch,20h,90%,,6969442,Completed,First,"September 09, 2018",20h,,,,,,,,,
1114,42833,kenholic,Nintendo Switch,20h,100%,,6148935,Completed,First,"May 03, 2020",20h,50h,,,,,,,,
1115,42833,Private,Nintendo Switch,20h,NR,,8309063,Completed,First,"February 19, 2019",20h,,,,,,,,,
1116,42833,Private,Nintendo Switch,20h,60%,363 Moons,5224533,Completed,First,"October 30, 2017",20h,,,,,,,,,
1117,42833,lusdan99,Nintendo Switch,20h,NR,,8442012,Completed,First,,20h,40h,50h,,,,,,,
1118,42833,mcbaws,Nintendo Switch,20h,80%,,8927088,Completed,First,August 2018,20h,,,,,,,,,
1119,42833,minyase,Nintendo Switch,20h,80%,,10796129,Completed,First,"August 11, 2018",20h,,,,,,,,,
1120,42833,morkel,Nintendo Switch,20h,NR,,10860580,Playing Completed,First,"January 22, 2020",20h,,,,,,,,,
1121,42833,myugimon,Nintendo Switch,20h,NR,,6401854,Replay Completed,Replay,"May 13, 2018",20h,50h,,,,90h /,,,,
1122,42833,nikostussar,Nintendo Switch,20h,NR,,11268383,Completed,First,"March 27, 2020",20h,,,,,,,,,
1123,42833,pollo200,Nintendo Switch,20h,80%,,11608445,Completed,First,"April 30, 2018",20h,45h,,,,,,,,
1124,42833,pollo200,Nintendo Switch,20h,80%,,11608801,Completed,First,"April 30, 2018",20h,45h,,,,,,,,
1125,42833,pollo200,Nintendo Switch,20h,80%,,11609777,Completed,First,"April 30, 2018",20h,45h,,,,,,,,
1126,42833,robojews,Nintendo Switch,20h,NR,,11591658,Completed,First,"July 28, 2019",20h,35h,,,,,,,,
1127,42833,rusocabron,Nintendo Switch,20h,90%,,11490986,Completed,First,"April 19, 2020",20h,25h,,,,,,,,
1128,42833,Private,Nintendo Switch,20h,NR,,5811729,Completed,First,"February 11, 2018",20h,,,,,,,,,
1129,42833,tinybear1,Nintendo Switch,20h,70%,,7256674,Completed,First,"October 14, 2018",20h,40h,,,,,,,,
1130,42833,viachicago22,Nintendo Switch,20h,100%,,6208259,Completed,First,,20h,,,,,,,,,
1131,42833,serxi,Nintendo Switch,20h 05m,NR,269 Moons.,9463395,Completed,First,"September 08, 2019",20h 05m,,,,,,,,,
1132,42833,,Nintendo Switch,20h 11m,NR,,10165678,Completed,Replay,,20h 11m 22s,50h 27m 35s,70h 48m 42s,,,,,,,
1133,42833,PowerCoard,Nintendo Switch,20h 15m,90%,457 moons,8459164,Completed,First,"July 22, 2019",20h 15m,,,,,,,,,
1134,42833,,Nintendo Switch,20h 25m,NR,,5867995,Completed,First,,20h 25m,,,,,,,,,
1135,42833,RAVEN_OF_WAR,Nintendo Switch,20h 30m,NR,,6196629,Completed,First,"July 26, 2018",20h 30m,,,,,,,,,
1136,42833,Private,Nintendo Switch,20h 45m,80%,,11780045,Completed,First,"April 02, 2017",20h 45m 11s,,,,,,,,,
1137,42833,,Nintendo Switch,20h 53m,NR,,6614736,Completed,First,,20h 53m 14s,,,,,,,,,
1138,42833,,Nintendo Switch,21h,NR,,5700099,Completed,First,,21h,,,,,,,,,
1139,42833,BuyMyWayToHeaven,Nintendo Switch,21h,NR,,11750554,Completed,First,,21h,,,,,,,,,
1140,42833,Private,Nintendo Switch,21h,90%,,8318244,Completed,First,"November 20, 2017",21h,,,,,,,,,
1141,42833,cerberustrainer,Nintendo Switch,21h 29m,NR,Main story up to and including dark side of the moon. collected 90%of the moons along the way (thanks IGN),9206216,Completed,First,"January 15, 2019",21h 29m,,,,,,,,,
1142,42833,loknessmonster,Nintendo Switch,21h 29m,NR,,11114181,Completed,First,"May 25, 2020",21h 29m,,,,,,,,,
1143,42833,Anzo1,Nintendo Switch,21h 30m,NR,"Did a bit of exploring, but mostly I just did just enough to proceed to the next kingdom.",5227848,Completed,First,"October 28, 2017",21h 30m,,,,,,,,,
1144,42833,,Nintendo Switch,22h,NR,,10670697,Completed,First,,22h,,,,,,,,,
1145,42833,KrappyKuro,Nintendo Switch,22h,90%,,7841904,Playing Replay Completed,First,"December 27, 2018",22h,27h,,,,,,,,
1146,42833,Ma9den,Nintendo Switch,22h,70%,,9677592,Completed,First,"July 15, 2019",22h,,,,,,,,,
1147,42833,bol2ry,Nintendo Switch,22h,NR,,8819763,Completed,First,"May 20, 2019",22h,,,,,,,,,
1148,42833,jocloud31,Nintendo Switch,22h,80%,,8677459,Completed,First,"April 03, 2019",22h,25h,,,"Completed the bonus Darker Side of the Moon, did NOT collect all moons or enough to purchase all outfits",,,,,
1149,42833,nikkornukov,Nintendo Switch,22h,70%,,7968779,Completed,First,"January 06, 2019",22h,,,,,,,,,
1150,42833,skk1993,Nintendo Switch,22h,100%,,6213493,Completed,First,"May 06, 2018",22h,27h,56h 14m,,,,,,,
1151,42833,DerCremaxx,Nintendo Switch,22h 37m,NR,,5510923,Completed,First,"December 24, 2017",22h 37m,,,,,,,,,
1152,42833,Mackan153,Nintendo Switch,23h,90%,,9321329,Completed,First,"July 25, 2019",23h,,,,,,,,,
1153,42833,Sydneyfc4me,Nintendo Switch,23h,90%,No guides used. Time taken before credits roll,5623966,Playing Completed,First,"February 10, 2019",23h,,,,,,,,,
1154,42833,TazGarout,Nintendo Switch,23h,NR,,10513800,Completed,First,"November 18, 2017",23h,,,,,,,,,
1155,42833,,Nintendo Switch,23h 57m,NR,,8854253,Completed,First,,23h 57m 23s,47h 54m 34s,110h 32m,5h 04m 42s,,,,,,
1156,42833,,Nintendo Switch,24h,NR,,6614739,Completed,First,,24h,,,,,,,,,
1157,42833,Private,Nintendo Switch,24h,NR,120h,6213245,Completed,First,"May 06, 2018",24h,,120h,,,,,,,
1158,42833,rubedomx,Nintendo Switch,24h 05m,NR,,6501835,Completed,First,"July 01, 2018",24h 05m 54s,,,,,,,,,
1159,42833,,Nintendo Switch,25h,NR,,6404495,Completed,First,,25h,35h,80h,,,,,,,
1160,42833,,Nintendo Switch,25h,NR,,6916651,Completed,First,,25h,40h,86h 30m,,,,,,,
1161,42833,,Nintendo Switch,25h,NR,,7674561,Completed,First,,25h,35h,60h,,,,,,,
1162,42833,,Nintendo Switch,25h,NR,,8227518,Completed,First,,25h,30h,35h,,,,,,,
1163,42833,,Nintendo Switch,25h,NR,,8479813,Completed,First,,25h,,,,,,,,,
1164,42833,,Nintendo Switch,25h,NR,,10172164,Completed,First,,25h,,,,,,,,,
1165,42833,Private,Nintendo Switch,25h,NR,,6374110,Completed,First,"June 09, 2018",25h,35h,,,,,,,,
1166,42833,CaptainToad,Nintendo Switch,25h,100%,,8158761,Completed,First,"January 29, 2019",25h,,67h,,,,,,,
1167,42833,CartSquare,Nintendo Switch,25h,NR,,12008988,Completed,First,"June 16, 2020",25h,40h,,,,,,,,
1168,42833,DittoFAIL,Nintendo Switch,25h,80%,,7005407,Completed,First,"November 11, 2017",25h,,,,,,,,,
1169,42833,Private,Nintendo Switch,25h,90%,,9133991,Completed,First,"August 27, 2019",25h,,,,,,,,,
1170,42833,Geobros,Nintendo Switch,25h,NR,,7115045,Completed,First,"September 25, 2018",25h,39h,65h,,,,,,,
1171,42833,Private,Nintendo Switch,25h,NR,,7782141,Playing Backlog Completed,First,"November 08, 2018",25h,,,,,,,,,
1172,42833,GreenFantasy365,Nintendo Switch,25h,NR,,11589270,Completed,First,"April 28, 2020",25h,,,,,,,,,
1173,42833,LPStreef,Nintendo Switch,25h,NR,,11187186,Completed,First,"March 18, 2020",25h,,,,,,,,,
1174,42833,Lirrsie,Nintendo Switch,25h,NR,,11948233,Completed Retired,First,2018,25h,,,,,,,,,
1175,42833,MEKsLP,Nintendo Switch,25h,100%,,6812016,Completed,First,"April 20, 2018",25h,50h,90h,,,,,,,
1176,42833,Moholemju,Nintendo Switch,25h,70%,,9362479,Completed,First,"November 21, 2017",25h,49h,,,,,,,,
1177,42833,NILaguiar,Nintendo Switch,25h,90%,,5461459,Completed,First,"December 02, 2017",25h,,,,,,,,,
1178,42833,Private,Nintendo Switch,25h,100%,,8476848,Completed,First,,25h,,,,,,,,,
1179,42833,Puffss,Nintendo Switch,25h,NR,,6804802,Completed,First,"August 11, 2018",25h,,85h,,,,,,,
1180,42833,Robot_Ninja,Nintendo Switch,25h,NR,,7742234,Completed,First,"December 15, 2018",25h,,,,,,,,,
1181,42833,Sam5776,Nintendo Switch,25h,100%,,5572377,Completed,First,"November 15, 2017",25h,60h,65h,,,,,,,
1182,42833,Slownenberg,Nintendo Switch,25h,NR,,7010526,Completed,First,"November 20, 2017",25h,,,,,,,,,
1183,42833,SoulOkamii,Nintendo Switch,25h,NR,,10657883,Playing Completed,First,"January 16, 2020",25h,,,,,50h /,,,,
1184,42833,SpeedyAj3121,Nintendo Switch,25h,NR,235 Moons,5641698,Completed,First,,25h,,35h,,,,,,,
1185,42833,TheDragonshaft,Nintendo Switch,25h,NR,,5655558,Completed,First,"November 20, 2017",25h,,,,,,,,,
1186,42833,TheEvilSwineReturns,Nintendo Switch,25h,80%,,9339719,Completed,First,"August 10, 2019",25h,30h,80h,,,,,,,
1187,42833,Private,Nintendo Switch,25h,100%,,5049778,Completed,First,"February 23, 2019",25h,,,,,,,,,
1188,42833,TheMiles197,Nintendo Switch,25h,NR,,6309013,Completed,First,"November 27, 2017",25h,,,,,,,,,
1189,42833,Vectrexplosion,Nintendo Switch,25h,NR,,7959540,Completed Retired,First,"January 06, 2019",25h,45h,,,,,,,,
1190,42833,XenonMatt,Nintendo Switch,25h,100%,,7646789,Completed,First,"September 01, 2018",25h,44h 30m,,,,,,,,
1191,42833,Private,Nintendo Switch,25h,100%,,8190045,Completed,First,"December 23, 2018",25h,30h,,,,,,,,
1192,42833,ben_the_bot,Nintendo Switch,25h,90%,,10936424,Completed,First,"February 04, 2020",25h,30h,,,,,,,,
1193,42833,iriann,Nintendo Switch,25h,NR,,5919531,Completed,First,"March 02, 2018",25h,,,,,,,,,
1194,42833,krenzcendo,Nintendo Switch,25h,NR,,9667466,Completed,First,"September 16, 2019",25h,,,,,,,,,
1195,42833,mruwek,Nintendo Switch,25h,100%,,5599918,Completed,First,"December 16, 2017",25h,,,,,,,,,
1196,42833,pichilin,Nintendo Switch,25h,NR,,6975061,Completed,First,"September 05, 2018",25h,45h,,,,,,,,
1197,42833,puttycat1,Nintendo Switch,25h,NR,,6024429,Completed,First,,25h,,,,,,,,,
1198,42833,tanner11130,Nintendo Switch,25h,NR,What a great game!!,5235712,Completed,First,"February 04, 2018",25h,,,,,,,,,
1199,42833,thereelbigdeal,Nintendo Switch,25h,100%,Beat Darkest Side of the Moon,11330208,Completed,First,"March 30, 2020",25h,,,,,,,,,
1200,42833,victorarruda00,Nintendo Switch,25h,90%,,6591603,Completed,First,"December 20, 2017",25h,45h,,,,,,,,
1201,42833,Jlk19941,Nintendo Switch,25h 20m,NR,,7207329,Completed,First,"February 15, 2018",25h 20m 15s,65h 15m 22s,,,,,,,,
1202,42833,Zans19,Nintendo Switch,6h,100%,,8476489,Playing Completed,First,"March 17, 2019",,6h,,1h 43m 31s,,,3h 10m,,,
1203,42833,VazorLaser,Nintendo Switch,8h,80%,,5249987,Completed,First,"November 05, 2017",,8h,,,,,,,,
1204,42833,givarus,Nintendo Switch,8h,90%,,5540249,Completed,First,"March 10, 2019",,8h,,,,,,,,
1205,42833,Private,Nintendo Switch,8h 30m,80%,,5518241,Completed,First,"January 01, 2018",,8h 30m,,,,,,,,
1206,42833,TheShadowArrow,Nintendo Switch,8h 51m,100%,,11925343,Completed,First,"June 08, 2020",,8h 51m,,,,,,,,
1207,42833,SBH,Nintendo Switch,9h,80%,,10889625,Completed,First,"October 27, 2017",,9h,,,,,,,,
1208,42833,johnson_,Nintendo Switch,9h,NR,,7542053,Completed,First,"November 27, 2018",,9h,,,,,,,,
1209,42833,MrROBINKONG,Nintendo Switch,9h 13m,100%,Beat bowser with 164 moons,7107779,Completed,First,"November 22, 2018",9h 13m 07s,9h 13m 08s,,,,,,,,
1210,42833,,Nintendo Switch,9h 15m,NR,Quick,6530674,Completed,Replay,,6h 10m 16s,9h 15m 10s,,2h 12m 16s,,,,,,
1211,42833,CelticLion17,Nintendo Switch,9h 55m,80%,240 moons,9051603,Completed,First,"June 28, 2019",,9h 55m,,,,,,,,
1212,42833,Amelya,Nintendo Switch,10h,90%,,7962966,Playing Completed,First,"August 06, 2018",,10h,,,,,,,,
1213,42833,AndersHP,Nintendo Switch,10h,NR,,6476644,Completed,First,"June 26, 2018",,10h,,,,,,,,
1214,42833,BlackSails,Nintendo Switch,10h,100%,,5549913,Completed,First,"January 15, 2018",,10h,,,,,,,,
1215,42833,Eira,Nintendo Switch,10h,NR,Got more moons then needed and overall just enjoyed my first playthrough,5299008,Completed,First,"November 11, 2017",,10h,,,,,,,,
1216,42833,Krilledood,Nintendo Switch,10h,100%,,7902082,Completed,First,"December 26, 2017",,10h,,,,,,,,
1217,42833,Private,Nintendo Switch,10h,90%,,5120794,Completed,First,"June 11, 2019",,10h,,,,,,,,
1218,42833,Trashdaw,Nintendo Switch,10h,70%,,7913211,Completed,First,"January 02, 2019",,10h,,,,,,,,
1219,42833,africarl,Nintendo Switch,10h,NR,,5870103,Completed,First,"December 01, 2017",,10h,,,,,,,,
1220,42833,dagrum,Nintendo Switch,10h,90%,,8100011,Completed,First,"October 28, 2018",,10h,,,,,,,,
1221,42833,freecats,Nintendo Switch,10h,80%,,6078830,Completed,First,"March 26, 2018",,10h,,,,,,,,
1222,42833,itsmesammyd,Nintendo Switch,10h,NR,,9023004,Completed,First,,,10h,,,,,,,,
1223,42833,teetermancan,Nintendo Switch,10h,80%,,8098392,Completed,First,January 2018,,10h,,,,,,,,
1224,42833,Muff,Nintendo Switch,10h 15m,90%,spent a little time gathering a few extra moons and coins,5384574,Completed,First,"November 26, 2017",,10h 15m,,,,,,,,
1225,42833,,Nintendo Switch,10h 30m,NR,,6098991,Completed,First,,,10h 30m,77h 30m,,,,,,,
1226,42833,Jjzwak,Nintendo Switch,10h 30m,80%,,5515351,Completed,First,"January 27, 2018",,10h 30m,,,,,,,,
1227,42833,decster584,Nintendo Switch,10h 30m,90%,,5582336,Completed,First,"January 04, 2018",,10h 30m,,,,,,,,
1228,42833,Youjair,Nintendo Switch,10h 31m,NR,264 lunas,7863756,Completed,First,"December 29, 2018",,10h 31m,,,,,,,,
1229,42833,VonDozier,Nintendo Switch,10h 53m,90%,,7934574,Completed,First,"January 04, 2019",,10h 53m 35s,,,,,,,,
1230,42833,,Nintendo Switch,11h,NR,,5292965,Completed,First,,8h 30m,11h,,,,,,,,
1231,42833,,Nintendo Switch,11h,NR,,5393311,Completed,First,,,11h,,,,,,,,
1232,42833,,Nintendo Switch,11h,NR,,5494484,Completed,First,,7h 50m,11h,,,,,,,,
1233,42833,,Nintendo Switch,11h,NR,,5532258,Completed,First,,9h,11h,,,,,,,,
1234,42833,Darkmaster2110,Nintendo Switch,11h,NR,,5195227,Completed,First,"October 28, 2017",,11h,,,,,,,,
1235,42833,Natebaby,Nintendo Switch,11h,NR,,5277073,Completed,First,"November 05, 2017",,11h,,,,,,,,
1236,42833,demonic,Nintendo Switch,11h,80%,,8295604,Completed,First,"March 29, 2019",,11h,,,,,,,,
1237,42833,kswiston,Nintendo Switch,11h,NR,"I completed the main story with about 200 moons. I did some extra content, but still lots undone.",5364457,Completed,First,"November 22, 2017",,11h,,,,,,,,
1238,42833,rosstipher,Nintendo Switch,11h,NR,181 Moons,6364857,Completed,First,"July 31, 2018",,11h,,,,,,,,
1239,42833,xBlitzerx,Nintendo Switch,11h,NR,,5280643,Completed,First,"November 06, 2017",,11h,,,,,,,,
1240,42833,gaiages,Nintendo Switch,11h 15m,NR,[Time calculated with Parental Controls app] 258 Moons before the finish.,5380932,Completed,First,"November 25, 2017",,11h 15m,,,,,,,,
1241,42833,fallen_angelz,Nintendo Switch,11h 23m,NR,,5532275,Completed,First,"November 28, 2017",,11h 23m,,,,,,,,
1242,42833,esq373,Nintendo Switch,11h 30m,90%,,5314432,Completed,First,"November 12, 2017",,11h 30m,,,,,,,,
1243,42833,Everdred,Nintendo Switch,11h 55m,100%,265 moons.,5243878,Completed,First,"November 04, 2017",,11h 55m,,,11/4 time,,,,,
1244,42833,,Nintendo Switch,12h,NR,,5362367,Completed,First,,10h,12h,50h,,,,,,,
1245,42833,,Nintendo Switch,12h,NR,,5542571,Completed,First,,10h,12h,100h,,,,,,,
1246,42833,,Nintendo Switch,12h,NR,,11589973,Completed,First,,10h,12h,,,,,,,,
1247,42833,Amphar,Nintendo Switch,12h,100%,,5851531,Completed,First,,,12h,,,,,,,,
1248,42833,Athruntalan,Nintendo Switch,12h,100%,"Rough estimate as Switch is poor at time tracking. 192 moons, reached the credits",5392728,Completed,First,"March 17, 2018",,12h,,,,,,,,
1249,42833,Eiah,Nintendo Switch,12h,NR,,10998227,Completed,First,"February 16, 2020",,12h,,,,,,,,
1250,42833,Ideomotor,Nintendo Switch,12h,80%,,9230689,Completed,First,"July 25, 2019",,12h,,,,,,,,
1251,42833,Jdozer96,Nintendo Switch,12h,90%,,5245047,Completed,First,"January 17, 2018",,12h,,,,,,,,
1252,42833,MatterofM,Nintendo Switch,12h,90%,181 Moons collected (playtime determined by estimated Switch time),8496404,Completed,First,"November 07, 2017",,12h,,,,,,,,
1253,42833,MekaH,Nintendo Switch,12h,NR,,5430875,Completed,First,,,12h,,,,,,,,
1254,42833,NickTheConsolist,Nintendo Switch,12h,NR,Absolutely amazing!,5238399,Completed,First,"October 28, 2017",5h,12h,,,,,,,,
1255,42833,Pipistrele,Nintendo Switch,12h,NR,,8434341,Completed,First,"March 08, 2019",,12h,,,,,,,,
1256,42833,ThePlunderer,Nintendo Switch,12h,NR,,6965042,Completed,First,"September 03, 2018",,12h,,,,,,,,
1257,42833,beyondthegun,Nintendo Switch,12h,80%,Collected 181 Moons (playtime is based on the switch 10 hours or more),4878689,Completed,First,"November 07, 2017",,12h,,,,,,,,
1258,42833,dekenfrost,Nintendo Switch,12h,NR,,5267980,Completed,First,"November 02, 2017",,12h,,,Roughly 400 moons,,,,,
1259,42833,fcocastaneda,Nintendo Switch,12h,NR,,5290165,Completed,First,"November 08, 2017",,12h,50h,,,,,,,
1260,42833,liav22,Nintendo Switch,12h,NR,,5546324,Completed,First,"December 30, 2017",,12h,,,,,,,,
1261,42833,xkingpin,Nintendo Switch,12h,NR,,5603424,Completed,First,"January 05, 2018",10h,12h,,,,,,,,
1262,42833,dustdingo,Nintendo Switch,12h 05m,100%,,5461621,Completed,First,"December 13, 2017",,12h 05m,,,,,,,,
1263,42833,,Nintendo Switch,12h 10m,NR,,8565908,Completed,First,,,12h 10m,,,,,,,,
1264,42833,Thomakaze,Nintendo Switch,12h 10m,NR,319 Moons,5235672,Completed,First,"October 29, 2017",,12h 10m,40h 21m,,,,,,,
1265,42833,CreepahWeegee,Nintendo Switch,12h 20m,80%,Played Co-Op with GF.,7389591,Completed,First,2017,,12h 20m,,,,,,,,
1266,42833,Kronikolizon,Nintendo Switch,12h 20m,100%,,5617205,Completed,First,"January 11, 2018",,12h 20m,,,,,,,,
1267,42833,JacobMckinley,Nintendo Switch,12h 25m,100%,,5444347,Completed,First,"December 09, 2017",,12h 25m,,,,,,,,
1268,42833,Chyse,Nintendo Switch,12h 30m,NR,,9468844,Completed,First,"July 15, 2019",,12h 30m,,,,,,,,
1269,42833,apolloviper03,Nintendo Switch,12h 30m,90%,,5477234,Completed,First,"December 28, 2017",,12h 30m,,,,,,,,
1270,42833,jpatnd00,Nintendo Switch,12h 30m,NR,,5101389,Completed,First,"November 08, 2017",10h,12h 30m,,,,,,,,
1271,42833,TheQuillWarrior,Nintendo Switch,12h 32m,100%,This includes collecting every last Power Moon.,7978523,Completed,Replay,"December 17, 2018",,12h 32m 06s,21h 08m 46s,,,,,,,
1272,42833,lightning26vt,Nintendo Switch,12h 45m,80%,,10850393,Completed,First,"May 10, 2019",,12h 45m,,,,,,,,
1273,42833,DEFmedia,Nintendo Switch,13h,NR,,5477314,Completed,First,"December 17, 2017",,13h,,,,,,,,
1274,42833,Orodahan,Nintendo Switch,13h,NR,,9591779,Completed,First,"September 12, 2019",,13h,,,,,,,,
1275,42833,coreAIR,Nintendo Switch,13h,NR,,5392314,Completed,First,"November 28, 2017",,13h,,,,,,,,
1276,42833,dewarper,Nintendo Switch,13h,100%,,10157243,Completed,Replay,"September 28, 2019",,13h,,,,,,,,
1277,42833,sapphirone,Nintendo Switch,13h,NR,,5445505,Completed,First,"December 10, 2017",,13h,,,,,,,,
1278,42833,spawn_92,Nintendo Switch,13h,NR,280 moons,6607115,Completed,First,"July 30, 2018",,13h,,,,,,,,
1279,42833,veeX,Nintendo Switch,13h,NR,,7913212,Completed,First,"November 18, 2018",,13h,,,,,,,,
1280,42833,Adnanso,Nintendo Switch,13h 05m,90%,,11843491,Completed,First,"February 07, 2020",,13h 05m,,,,,,,,
1281,42833,jeffs24,Nintendo Switch,13h 15m,NR,,8575167,Playing Backlog Custom List Completed,First,"July 13, 2019",,13h 15m,,,,16h 35m /,16h 35m,,,
1282,42833,Washa,Nintendo Switch,13h 20m,90%,Yet the actual 100% with all the moons and outfits is a genuinely beefy post-game which makes up most of the playtime.,10621893,Completed,First,"January 28, 2018",5h 36m 48s,13h 20m 54s,162h 57m 25s,,,,,,,
1283,42833,Landwermeyer,Nintendo Switch,13h 25m,NR,,5576948,Completed,First,"December 28, 2017",,13h 25m,,,,,,,,
1284,42833,tacticalcraptical,Nintendo Switch,13h 35m,80%,,8198682,Completed,First,"February 01, 2019",,13h 35m,,,,,,,,
1285,42833,Private,Nintendo Switch,13h 40m,NR,,5256181,Completed,First,"November 01, 2017",,13h 40m,,,,,,,,
1286,42833,coleneff,Nintendo Switch,13h 45m,90%,,7011238,Completed,First,"September 09, 2018",,13h 45m,,,,,,,,
1287,42833,gasgigantor,Nintendo Switch,13h 45m,NR,,5292648,Completed,First,"November 02, 2017",,13h 45m,,,,,,,,
1288,42833,thegreatcraig,Nintendo Switch,13h 45m,NR,,5512557,Completed,First,"December 30, 2017",10h,13h 45m,,,,,,,,
1289,42833,ldjb,Nintendo Switch,13h 55m,NR,,11388888,Completed,First,"April 08, 2020",,13h 55m,,,Updated: 2020-03-31,,,,,
1290,42833,,Nintendo Switch,14h,NR,,5254051,Completed,First,,,14h,,,,,,,,
1291,42833,Ashkaan,Nintendo Switch,14h,90%,,4013205,Completed,First,"November 13, 2017",,14h,,,,,,,,
1292,42833,Dante1080,Nintendo Switch,14h,NR,,6236117,Completed,First,,,14h,,,,,,,,
1293,42833,Hawkbear,Nintendo Switch,14h,100%,,6556798,Completed,First,"June 09, 2018",,14h,,,,,,,,
1294,42833,JPeazy304,Nintendo Switch,14h,NR,,5496001,Completed,First,"February 02, 2018",,14h,,,,,,,,
1295,42833,Jun,Nintendo Switch,14h,90%,,8300199,Completed,First,"January 07, 2019",,14h,,,,,,,,
1296,42833,atshawn,Nintendo Switch,14h,100%,,6414161,Completed,First,"June 15, 2018",,14h,,,,,,,,
1297,42833,tron999,Nintendo Switch,14h 01m,NR,Finished dark side 9/8/2019,5515188,Completed,First,"January 28, 2018",9h 28m,14h 01m,,,,,,,,
1298,42833,Otacon,Nintendo Switch,14h 20m,80%,,5224510,Completed,First,"October 29, 2017",13h 15m,14h 20m,,,,,13h 15m,,,
1299,42833,ShinRaikdou,Nintendo Switch,14h 21m,90%,,10413171,Completed,First,"November 11, 2019",,14h 21m,,,,,,,,
